Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,56,5,557,0,0,3,0,2,2,0
F,50,8,322,1,1,0,0,5,1,0
F,56,0,480,0,4,1,1,3,0,4
F,50,15,325,0,0,3,1,3,3,2
F,45,3,121,5,2,4,0,4,0,4
M,50,13,275,5,0,0,0,3,3,3
F,18,18,577,5,0,5,3,4,5,0
F,1,10,427,3,4,3,0,5,1,4
M,35,8,633,2,0,5,0,4,0,0
F,18,2,912,4,5,3,5,5,5,3
F,56,20,405,0,0,5,1,3,1,0
F,1,6,495,2,2,4,1,4,1,0
M,50,17,447,3,4,2,5,0,0,0
M,56,14,708,1,1,4,4,5,0,0
F,25,13,345,2,5,3,4,2,1,3
F,56,6,284,4,0,4,1,5,5,0
M,35,18,21,5,1,1,3,2,3,0
M,18,0,236,1,0,5,1,3,4,1
M,25,1,229,0,5,3,0,4,2,0
F,1,20,603,3,0,5,0,5,0,5
M,25,17,590,0,0,3,0,3,0,4
F,56,2,981,5,5,1,0,2,1,2
F,25,0,796,4,0,2,3,3,3,2
M,25,20,209,1,0,5,0,2,1,2
F,50,20,905,2,0,3,0,3,0,4
F,18,5,336,2,2,0,5,3,3,1
F,35,3,701,1,3,4,0,4,2,0
F,35,6,935,3,0,5,4,5,2,0
F,56,0,503,5,5,4,5,5,2,0
F,18,0,764,5,4,2,4,3,4,0
M,25,7,655,2,3,3,0,3,1,1
F,35,12,54,4,1,5,0,0,3,5
M,35,18,802,3,0,3,2,5,4,5
F,50,17,603,3,2,4,0,3,3,4
M,1,6,460,1,0,5,0,3,3,2
F,35,14,89,5,0,1,0,3,2,0
M,1,3,758,3,0,0,0,3,4,0
M,25,3,175,2,1,5,5,3,5,3
F,50,4,473,1,0,2,0,2,4,0
F,45,17,498,2,1,3,1,4,2,0
F,50,0,209,2,5,5,0,2,4,1
F,50,17,471,4,0,5,0,3,1,0
F,1,10,253,3,0,2,0,2,2,0
F,18,0,236,3,0,5,0,4,1,4
M,1,0,210,0,2,3,5,0,3,3
F,25,4,523,4,0,4,3,0,2,0
F,18,8,957,1,1,5,0,3,1,4
M,25,1,230,5,4,2,1,2,0,0
F,35,3,797,1,2,4,2,2,1,0
F,25,12,924,5,0,0,0,2,5,0
F,1,0,990,1,0,1,5,5,0,3
M,25,18,302,2,0,2,0,2,1,0
M,1,19,431,2,0,5,1,4,0,0
F,35,9,550,1,4,0,0,0,0,3
F,35,13,911,4,0,4,4,3,2,2
M,25,5,296,2,4,5,3,2,4,1
F,25,7,275,2,0,3,0,3,5,4
M,25,0,63,4,0,5,5,4,2,0
M,25,6,917,3,0,3,0,4,0,1
M,25,3,82,0,5,0,0,0,0,0
F,1,2,244,4,0,3,5,0,5,4
M,56,0,417,4,0,1,0,5,5,0
F,35,12,557,5,0,4,4,5,3,3
M,35,1,372,2,0,4,0,0,0,1
F,25,20,946,0,0,2,0,0,0,4
M,35,14,349,2,0,2,0,2,0,3
F,18,7,168,2,5,1,0,3,0,2
F,25,1,337,5,0,0,4,2,2,0
F,1,14,525,3,5,2,4,2,1,1
F,35,1,601,0,2,4,5,4,4,5
F,45,16,306,5,0,4,3,0,5,0
F,45,3,841,1,4,4,1,2,3,0
F,1,16,602,5,0,2,2,0,5,0
M,1,12,900,2,5,0,0,0,2,1
F,56,11,286,1,0,4,0,5,3,0
M,45,12,230,5,4,3,1,2,1,4
M,1,2,70,1,0,4,1,0,5,1
F,1,2,358,3,5,5,5,4,0,1
M,56,19,534,0,0,4,0,5,3,0
F,35,12,149,1,0,0,0,3,5,0
M,18,0,346,4,0,3,0,5,1,0
F,18,8,498,1,5,0,0,2,2,3
F,18,0,935,3,4,1,5,5,2,5
M,25,6,743,0,0,1,0,2,2,0
M,35,9,292,5,0,4,0,4,1,2
M,25,0,904,3,0,3,5,3,3,0
F,35,0,334,3,0,1,4,3,4,4
M,25,11,459,2,0,5,1,4,2,0
F,56,2,321,2,5,4,3,4,3,0
M,35,5,878,4,0,3,2,4,1,4
M,50,17,720,4,1,0,0,3,1,0
F,45,0,320,0,0,1,1,0,4,0
M,56,20,48,3,0,2,1,2,4,0
M,1,14,549,2,0,1,0,3,0,2
F,56,2,236,1,0,4,0,4,5,0
F,50,7,794,5,5,5,3,0,3,0
M,18,3,727,1,4,5,5,3,5,2
F,25,18,534,3,5,5,0,0,4,0
F,35,10,850,0,0,1,1,0,1,0
F,18,9,112,4,0,0,0,4,3,3
F,25,2,584,3,2,2,2,5,3,5
M,45,10,88,4,0,1,1,3,0,0
M,56,3,144,1,3,1,0,2,4,3
F,25,2,376,5,2,4,0,5,0,0
F,18,18,902,4,0,3,5,3,0,0
F,35,8,705,1,0,2,1,3,0,5
M,18,17,503,1,0,1,4,4,0,0
M,50,3,880,3,0,5,0,3,5,0
M,25,14,30,3,5,5,0,0,3,0
M,25,11,469,3,0,5,2,4,3,0
F,18,13,840,5,0,0,0,2,4,0
F,56,17,358,3,0,5,0,3,0,0
M,18,11,740,0,0,2,4,3,5,4
M,18,3,410,4,0,4,0,3,2,0
M,1,2,123,3,3,0,5,2,2,2
F,35,18,984,1,3,2,3,0,1,0
M,1,12,841,1,0,4,3,2,2,4
F,50,3,48,1,0,1,2,5,2,2
F,50,10,631,4,3,5,0,3,4,0
F,50,17,333,0,0,5,4,3,1,2
F,45,3,122,1,3,0,0,2,1,0
F,56,19,111,0,1,2,0,0,2,0
M,56,7,132,1,3,4,2,0,2,1
F,18,4,240,1,0,4,4,3,4,5
M,45,20,720,1,0,0,1,3,4,2
M,35,4,951,2,1,3,0,2,4,0
F,35,7,157,0,2,2,2,0,3,0
M,25,2,535,1,0,4,2,3,1,3
F,56,2,354,5,0,5,4,5,5,5
F,1,16,803,0,2,1,0,2,0,2
F,50,2,910,0,1,4,3,3,2,0
M,35,0,924,1,0,4,4,2,2,0
M,18,4,802,3,0,0,1,0,1,4
F,18,19,549,0,0,4,0,2,1,0
M,35,11,629,3,0,4,0,0,2,0
F,50,3,462,1,2,1,0,0,2,0
M,18,1,280,4,3,3,5,4,4,0
M,18,18,452,5,4,1,4,4,0,0
F,25,15,833,2,0,0,0,0,2,0
F,45,0,927,3,0,5,3,3,4,0
M,45,20,262,0,3,0,0,2,2,1
F,50,2,530,0,0,3,0,2,4,3
M,35,17,136,5,4,2,1,3,4,0
F,50,2,103,0,5,0,4,2,1,0
F,50,18,354,3,2,5,0,0,3,0
M,35,3,80,5,0,1,4,0,4,0
F,35,3,321,5,5,4,0,4,0,4
M,25,18,934,4,5,0,0,3,1,3
F,1,9,208,5,2,2,0,5,5,0
F,56,4,331,1,0,0,0,4,4,3
M,35,3,87,4,4,1,0,4,3,0
F,50,5,482,4,0,2,4,0,5,3
M,45,0,60,0,0,3,0,2,2,3
F,25,13,186,5,1,0,0,5,5,0
M,45,15,722,3,0,0,0,4,4,0
F,35,3,105,3,2,3,3,3,0,3
M,25,20,452,5,0,2,0,4,3,3
M,56,9,347,4,5,0,1,3,2,3
F,50,3,856,2,2,4,4,5,4,4
F,56,4,843,2,2,2,5,5,3,4
F,50,0,314,4,1,3,0,5,2,0
F,45,16,931,1,0,5,4,3,2,4
F,35,14,485,4,0,4,0,5,2,0
F,1,3,520,5,0,4,0,5,5,0
M,18,16,501,2,0,2,3,4,4,4
F,25,3,40,0,0,4,5,4,5,4
F,1,6,18,0,4,1,0,4,3,2
M,1,0,89,1,2,3,1,5,5,0
F,18,2,453,1,1,2,1,5,0,2
M,35,0,433,1,0,4,0,3,0,0
M,25,2,486,4,0,2,0,0,5,3
M,56,7,598,0,4,3,0,4,0,1
M,45,7,235,2,0,5,3,2,4,1
M,25,3,83,1,1,1,0,0,0,5
M,1,0,580,5,4,5,3,3,2,0
M,25,10,402,2,5,2,0,5,5,3
M,35,18,149,4,2,4,4,3,4,3
M,56,4,128,5,0,4,1,0,4,3
M,1,17,790,1,0,5,1,3,2,0
M,35,4,76,4,3,3,0,4,3,2
M,25,11,751,1,5,0,0,0,1,0
M,35,12,103,3,0,3,0,0,2,4
F,1,0,461,4,1,3,0,2,5,2
M,35,20,337,3,0,3,5,2,2,0
M,35,11,152,1,0,2,0,4,1,3
M,35,15,150,5,3,3,5,5,1,0
M,50,2,427,1,1,0,4,2,5,3
F,25,11,919,4,5,0,5,2,4,1
F,35,20,943,3,4,4,5,4,3,5
F,50,3,486,3,5,4,0,2,5,0
F,35,20,206,5,0,1,0,0,3,0
F,1,19,602,1,0,0,5,5,3,5
M,50,3,345,2,0,4,3,4,0,0
M,18,19,631,2,3,2,0,5,2,1
M,35,6,402,3,0,3,0,2,3,0
M,35,20,211,2,3,3,0,5,5,0
M,18,12,240,0,0,4,0,3,5,0
M,50,20,977,3,4,1,0,5,4,0
M,25,1,540,0,0,4,4,4,3,3
F,1,19,29,2,0,3,3,5,5,4
M,50,12,349,2,1,0,2,3,2,4
F,45,0,253,0,4,4,4,0,1,0
F,35,10,347,3,0,5,0,0,2,0
M,25,17,666,2,5,3,0,2,0,0
M,18,14,985,0,0,1,0,0,5,0
F,25,16,452,3,5,5,1,5,4,0
F,1,1,168,2,0,5,5,3,0,4
M,25,19,261,4,3,1,3,2,5,1
M,45,17,554,1,0,4,0,2,4,4
F,56,14,481,0,0,4,1,3,4,0
M,25,3,980,1,0,5,0,0,2,3
F,18,2,481,5,0,5,4,0,1,0
M,18,0,484,3,5,5,0,3,2,4
M,35,3,373,4,0,4,2,4,1,0
M,18,20,459,5,1,3,0,4,5,0
F,25,6,54,1,0,5,4,5,1,2
M,25,1,930,5,3,4,0,4,5,4
F,50,17,114,2,0,4,3,3,4,0
F,56,4,262,3,0,1,3,4,4,5
M,50,5,640,5,0,0,0,0,5,0
F,35,15,462,4,1,3,5,5,4,0
F,50,8,801,5,0,4,4,0,0,0
M,1,5,42,1,2,0,5,2,3,2
M,45,8,381,0,1,3,4,5,2,5
M,50,0,360,4,1,0,5,2,0,1
F,35,3,232,1,1,1,5,4,3,0
M,45,20,580,1,0,1,0,0,0,2
M,56,17,559,5,0,1,3,0,2,5
M,45,11,891,4,4,4,1,5,0,5
F,56,15,935,0,0,4,0,3,4,3
M,56,14,103,5,0,4,4,2,4,5
M,25,13,446,4,0,0,1,2,2,4
M,45,16,16,5,3,0,0,3,1,5
M,1,11,115,2,2,5,0,0,2,0
F,35,12,349,2,0,1,3,5,4,0
M,18,7,334,3,0,0,4,5,1,0
F,25,1,804,4,0,2,0,4,4,0
F,50,14,488,2,1,5,5,3,0,0
M,56,17,708,2,1,2,0,5,0,0
M,25,8,957,1,0,1,3,4,3,0
F,18,1,485,2,0,4,0,2,2,1
M,1,11,971,0,3,3,0,2,3,1
F,35,12,68,3,5,2,4,3,2,0
M,35,4,931,0,4,5,0,3,4,3
M,25,15,349,3,5,2,0,2,2,0
M,35,17,770,2,4,4,3,2,0,0
F,25,2,410,4,0,5,0,3,2,2
F,18,8,804,5,3,3,0,0,4,0
F,25,17,680,3,3,4,0,5,5,2
M,25,0,813,3,0,1,0,4,0,4
M,35,18,82,1,1,3,0,4,5,0
F,45,0,700,1,5,4,1,5,5,0
M,25,7,436,1,0,3,0,5,5,3
F,35,15,446,4,0,5,5,0,3,1
F,25,2,787,3,4,5,0,5,3,5
F,25,4,244,4,0,4,0,0,5,4
F,35,4,450,1,0,5,1,2,0,2
M,50,5,790,2,0,4,4,4,5,2
M,1,17,108,0,4,3,0,0,2,3
M,25,9,532,1,0,4,0,2,4,1
F,18,5,731,5,0,3,4,3,3,2
M,1,1,191,4,0,3,0,2,2,0
M,25,9,26,4,0,0,4,0,2,2
M,18,5,206,4,3,0,3,0,2,0
M,18,4,459,2,4,3,0,0,0,2
M,18,20,871,0,1,3,4,0,2,0
F,1,7,761,0,5,3,4,0,4,0
M,25,4,830,5,0,4,1,5,2,0
F,18,5,296,4,0,1,0,3,1,5
M,56,3,210,2,4,1,1,4,0,0
M,25,0,446,3,1,1,0,0,2,2
F,50,8,557,5,0,1,0,2,3,1
F,25,2,838,3,4,3,3,4,1,1
M,18,7,15,3,0,5,0,0,3,4
M,45,6,597,2,0,0,0,0,4,0
F,50,16,122,4,0,1,3,4,4,2
M,45,5,537,1,0,4,0,3,5,0
M,50,16,454,0,4,5,2,5,0,0
F,56,2,947,2,0,3,5,3,3,0
M,1,9,66,1,0,2,2,2,2,5
M,1,3,152,1,5,4,1,0,3,3
M,45,20,220,0,0,2,0,3,2,5
M,18,16,894,5,1,5,3,4,2,4
M,18,12,741,0,0,5,3,5,2,4
M,56,9,229,4,1,4,0,0,0,4
F,18,3,240,3,0,3,3,5,3,4
M,45,5,229,4,2,0,2,0,0,0
F,25,3,457,1,4,5,0,3,3,0
M,56,5,362,5,4,4,2,0,1,0
M,25,0,939,1,0,1,0,3,0,2
F,56,20,275,3,4,5,0,0,1,3
M,56,9,141,4,0,1,0,4,2,5
M,50,12,837,3,5,2,2,5,2,5
M,25,3,555,5,2,1,0,4,0,4
F,35,7,60,3,1,0,3,4,4,0
F,25,20,980,2,0,2,0,5,3,3
M,50,17,502,1,1,4,2,5,3,4
F,1,8,920,3,3,1,2,2,5,5
F,45,2,925,2,0,5,0,2,3,5
M,45,19,149,1,0,3,4,2,5,5
F,18,12,80,4,0,3,0,0,3,0
M,18,8,89,4,4,4,0,5,3,0
F,25,2,45,4,3,5,0,4,0,4
F,18,4,329,0,0,4,0,5,3,0
F,35,18,171,5,0,0,0,2,5,2
F,56,10,115,5,0,0,1,4,2,1
M,18,0,925,5,0,2,1,2,4,3
F,25,18,498,1,0,4,4,2,4,0
M,35,16,974,4,4,2,1,5,3,4
M,50,0,37,0,0,2,0,5,2,4
M,25,9,483,3,2,0,0,0,5,0
M,18,4,537,0,5,2,0,4,3,0
F,18,9,525,4,0,3,0,2,2,0
M,35,4,321,2,0,5,2,0,2,3
M,25,18,186,3,0,5,5,4,1,0
F,35,13,215,3,0,3,4,0,0,1
M,50,4,62,4,2,5,0,0,5,0
F,45,1,891,4,0,2,2,0,1,3
M,50,20,975,2,0,4,4,5,1,1
F,45,12,323,0,3,1,1,2,1,5
M,1,2,461,4,0,2,3,4,4,0
F,25,12,856,3,2,4,1,4,3,2
F,35,13,952,3,0,1,5,0,5,3
F,18,0,405,5,2,3,0,0,0,1
F,18,10,991,4,2,5,1,0,0,0
M,25,0,406,3,5,2,4,5,4,1
M,45,13,803,2,1,5,5,3,2,3
M,35,6,596,1,0,2,0,0,4,0
M,50,11,468,4,5,5,3,2,4,0
M,50,4,382,4,0,4,4,4,0,4
M,50,20,410,3,4,2,5,0,5,5
F,35,8,633,0,5,4,4,0,0,1
M,18,3,666,1,4,3,0,2,3,0
M,25,3,813,3,5,4,0,4,3,0
F,18,8,211,1,5,0,1,4,5,0
M,45,15,544,4,0,4,0,2,3,0
F,50,10,29,5,2,4,0,4,3,1
M,45,7,321,2,0,3,0,4,2,3
M,18,0,986,1,0,1,0,5,2,4
F,1,10,337,5,4,4,0,0,0,3
M,35,0,605,4,4,0,0,0,3,2
F,50,7,558,0,0,3,5,2,2,4
F,25,17,326,0,3,1,0,2,4,5
M,56,6,377,2,4,5,3,4,2,0
F,1,0,226,0,0,2,1,5,0,5
M,1,5,571,0,0,0,4,5,4,0
F,25,13,705,2,0,1,3,5,0,0
F,25,7,20,1,1,5,2,5,0,2
F,56,17,949,5,5,2,4,4,0,0
F,25,20,211,1,3,4,0,2,1,2
M,50,18,629,5,5,5,3,2,2,2
M,18,1,281,5,0,3,3,3,5,2
F,1,18,79,1,1,0,0,3,1,0
F,35,14,452,4,0,3,0,2,3,4
M,1,5,913,4,3,5,0,4,0,5
F,18,3,531,1,0,3,4,0,4,5
F,35,9,997,0,5,3,0,5,3,0
M,25,16,279,4,4,4,0,5,4,3
M,18,7,327,0,2,3,1,2,4,3
F,35,3,236,3,0,3,4,2,3,3
F,50,11,222,1,0,4,0,0,1,4
F,50,8,482,2,5,4,2,2,4,0
F,1,1,982,4,0,0,0,0,5,0
M,35,0,78,2,0,3,0,3,5,0
M,18,8,486,3,0,4,1,3,3,0
F,25,0,674,1,0,1,0,3,4,5
F,50,0,773,0,0,4,1,2,3,0
F,25,18,60,0,1,5,0,5,4,0
M,25,19,443,1,0,5,0,0,3,0
M,35,14,502,5,0,1,5,5,2,1
M,25,2,945,5,0,1,4,3,1,0
M,50,15,485,1,3,2,0,2,1,0
F,35,13,161,1,0,4,1,4,0,4
F,50,20,325,2,1,1,1,5,2,0
M,18,0,875,0,0,2,0,2,5,0
M,18,12,878,3,3,4,0,2,3,0
M,1,17,813,5,0,0,4,2,0,0
M,35,14,16,2,0,4,0,4,5,3
M,35,3,111,3,3,2,3,5,5,4
M,25,3,967,2,0,5,0,3,2,1
F,25,12,143,0,0,0,0,2,3,5
M,18,20,465,5,1,0,0,0,4,3
F,18,0,207,3,0,1,0,5,3,0
M,35,20,980,1,0,4,4,5,2,3
F,35,8,985,3,0,2,5,4,4,0
F,45,9,958,0,1,1,4,4,5,4
F,1,3,558,3,4,5,0,2,2,3
M,45,11,194,1,3,4,0,4,4,5
F,50,3,302,5,0,1,0,4,5,2
F,35,1,196,0,3,2,1,4,3,2
F,18,1,89,1,0,4,1,5,2,0
F,56,15,577,1,5,5,2,2,5,0
M,1,10,674,1,3,1,0,5,4,5
F,1,12,118,3,0,4,1,4,5,5
M,18,19,410,3,0,1,0,4,4,5
M,25,20,602,0,0,4,4,0,3,0
M,1,1,905,2,1,2,5,3,4,0
M,18,20,69,1,0,4,0,5,3,4
M,35,4,373,2,0,4,2,4,5,5
F,35,9,944,1,0,1,0,4,2,5
M,25,9,274,0,0,0,0,4,0,5
F,35,13,625,0,0,2,4,3,5,4
M,25,3,482,4,0,5,4,2,4,4
M,25,17,880,1,1,1,0,5,1,1
M,35,18,6,2,5,4,0,0,1,0
F,50,13,90,4,5,3,4,5,1,5
M,18,12,630,4,0,0,2,2,3,5
M,1,15,700,2,0,5,5,4,5,0
F,25,16,700,1,2,3,0,2,0,0
M,25,12,48,5,0,1,0,5,1,0
M,1,7,629,3,0,4,5,4,2,0
M,35,2,770,4,0,2,1,0,3,2
M,45,8,161,2,0,2,4,5,3,1
F,56,0,469,0,0,4,3,3,4,4
F,25,16,280,0,4,2,3,5,4,0
F,50,16,347,0,0,0,0,0,2,5
M,56,18,229,4,4,5,0,0,0,5
F,18,2,114,3,2,2,0,4,4,1
F,56,12,554,4,0,0,4,0,4,0
M,18,19,557,5,2,0,5,2,5,3
M,50,8,236,1,0,0,0,3,3,0
M,50,14,26,4,0,5,0,2,3,0
M,45,7,361,2,0,1,0,3,3,0
M,50,9,209,1,0,3,0,2,3,0
F,45,8,228,0,0,0,0,5,2,2
F,56,5,240,0,0,4,4,2,5,0
F,45,7,244,1,3,2,0,4,1,0
M,25,4,957,1,1,3,0,4,1,0
M,18,2,992,0,0,1,0,2,5,5
M,50,14,800,3,0,4,4,5,0,0
F,18,6,658,1,0,5,1,5,4,0
F,18,15,949,1,2,2,0,4,4,0
F,18,10,540,1,0,1,0,4,5,2
M,35,0,524,1,0,1,3,4,0,0
M,18,0,53,3,0,3,4,2,2,3
F,50,17,524,2,0,2,4,4,3,4
F,18,16,952,1,0,5,0,0,5,0
F,18,0,88,4,0,0,5,0,0,0
F,25,4,235,2,4,1,4,0,3,3
F,25,18,943,0,0,1,0,4,5,0
M,45,6,539,3,0,2,0,4,2,0
F,35,18,751,5,0,0,0,4,3,0
M,18,17,402,2,0,0,3,3,5,3
M,25,18,142,1,0,4,0,4,0,0
F,25,10,417,1,4,2,0,0,4,0
F,1,4,970,1,4,3,2,2,0,1
M,35,20,48,3,0,4,2,4,1,4
F,25,0,744,0,0,0,1,4,0,0
M,1,18,228,0,0,4,0,0,2,0
F,25,11,834,5,0,0,1,3,3,4
F,56,4,577,2,0,1,0,2,1,3
F,56,10,402,1,0,4,0,0,2,3
M,25,15,790,2,0,5,0,3,3,0
F,1,7,666,2,0,3,1,2,3,5
F,35,7,965,3,5,4,0,4,3,0
M,35,0,180,3,3,0,4,3,4,3
M,18,7,431,3,0,1,0,0,2,1
M,50,3,48,1,0,0,0,2,2,0
M,25,18,850,5,2,3,5,2,1,0
M,50,19,380,5,1,5,0,0,2,0
F,35,14,142,1,0,4,3,5,2,0
M,35,7,799,0,0,3,0,4,3,1
M,45,19,262,3,5,3,1,5,4,1
F,45,19,801,1,1,0,5,3,4,3
M,35,18,118,2,0,2,0,4,5,2
M,35,2,454,5,0,4,5,0,1,2
F,56,2,761,3,0,4,0,0,3,0
M,1,16,228,2,0,1,0,0,0,2
M,25,3,992,2,5,5,0,2,3,4
M,18,0,206,0,2,0,2,0,3,0
M,18,9,483,3,0,1,0,3,4,3
M,18,4,612,0,0,1,5,2,5,0
F,56,13,232,5,0,3,0,2,2,2
F,18,20,613,0,3,2,2,5,2,5
M,50,8,296,0,0,1,0,3,4,0
F,1,8,321,2,1,3,3,3,4,0
M,50,3,953,4,0,4,0,3,3,0
F,35,10,131,0,4,4,3,5,4,0
M,56,13,486,3,0,2,0,2,0,5
M,25,13,630,0,0,2,0,2,2,2
M,50,1,120,2,0,4,5,5,0,0
M,56,16,111,3,1,4,5,5,0,0
M,35,9,520,4,0,3,0,5,5,5
M,35,3,334,2,0,3,1,5,1,3
F,45,8,64,3,0,3,1,2,2,4
M,1,0,980,2,0,5,0,2,3,3
F,35,13,473,1,0,4,5,2,3,0
M,1,0,612,3,0,4,5,0,0,3
F,50,8,361,4,0,3,0,5,3,5
F,18,10,173,2,3,4,5,0,0,3
M,35,10,741,0,0,5,4,4,5,4
M,50,11,372,2,0,0,0,0,4,0
M,1,20,941,5,3,5,0,0,3,2
M,25,20,878,0,5,2,0,5,0,5
F,35,15,296,0,3,4,0,2,3,0
M,35,5,802,1,3,4,3,5,4,1
F,25,4,262,2,0,5,2,5,0,0
M,25,18,319,5,0,4,5,2,0,0
F,25,9,144,2,4,5,3,2,2,0
F,35,3,446,5,0,4,1,2,2,4
M,18,4,37,0,1,1,0,2,2,2
M,18,3,325,0,0,5,1,5,2,1
M,25,5,358,0,0,5,0,0,0,0
F,50,17,16,2,4,2,0,0,4,4
M,56,11,735,4,3,3,2,2,1,0
F,35,1,381,0,0,1,4,4,0,0
M,35,15,15,0,0,2,0,5,3,5
M,50,12,62,5,0,4,4,4,5,4
M,1,18,618,3,0,2,0,0,5,4
F,35,20,802,3,4,5,3,5,1,3
M,25,9,926,5,4,3,0,4,2,0
F,18,2,662,3,0,0,4,0,1,0
F,25,7,726,4,0,5,0,0,4,5
M,18,12,474,3,0,0,0,5,3,4
F,18,14,306,5,4,4,3,4,1,5
M,18,14,597,2,0,1,0,5,2,5
M,25,8,773,4,0,0,0,2,0,1
M,50,18,88,4,2,0,0,4,0,0
F,50,6,947,4,0,1,0,3,5,0
M,1,18,580,4,2,2,0,3,3,5
F,1,1,445,2,5,0,1,4,3,3
F,25,3,37,0,0,3,4,4,2,1
F,1,4,809,0,4,4,5,0,0,3
F,18,14,136,5,0,5,0,0,2,5
F,45,4,103,1,0,0,1,5,2,3
M,35,4,770,4,0,4,0,0,1,1
M,18,6,109,3,0,1,3,5,2,0
F,25,3,765,4,2,4,4,5,5,0
F,25,13,306,1,0,4,0,4,2,0
M,56,10,80,5,0,4,0,0,1,0
F,50,3,580,0,3,4,0,3,3,2
F,35,20,141,4,3,4,5,4,2,3
M,35,20,780,2,0,4,0,5,0,5
F,35,2,750,1,5,1,2,2,3,0
F,25,0,402,2,0,3,0,4,5,2
M,45,2,123,1,0,5,0,2,5,0
M,50,14,838,0,1,4,0,2,4,0
M,35,2,857,4,0,4,0,2,3,0
M,1,0,790,2,0,1,4,4,1,0
F,25,18,142,1,0,5,0,0,0,4
M,35,17,170,5,5,1,0,3,3,4
F,25,0,497,2,0,0,4,3,4,1
M,45,18,985,0,5,5,3,3,0,0
F,18,2,956,0,0,1,5,4,0,1
F,25,7,911,4,0,5,0,3,3,5
M,1,13,625,5,1,4,1,0,1,0
M,50,13,596,4,1,4,1,3,0,0
M,45,0,863,2,0,2,0,5,1,4
F,50,17,610,1,4,3,0,2,0,1
F,35,5,911,1,5,3,2,3,5,2
M,50,18,744,1,0,2,3,4,2,0
F,18,0,616,5,0,3,5,0,3,5
F,50,19,100,4,0,4,0,3,5,2
F,50,19,462,2,0,1,0,0,1,0
M,50,0,132,5,5,4,0,5,1,4
M,25,1,457,1,5,2,0,4,0,0
F,25,3,461,5,4,5,5,3,4,4
F,25,15,972,3,0,1,0,4,0,0
M,50,15,797,1,2,5,0,2,2,0
M,50,0,601,2,2,5,1,0,1,5
M,18,15,226,0,1,0,5,0,1,2
F,56,3,277,2,4,4,0,2,5,5
M,18,2,581,4,5,0,0,3,2,0
F,1,0,603,0,3,4,0,5,0,1
M,25,7,362,3,0,0,3,3,0,0
M,50,9,794,5,3,5,0,0,0,2
M,35,6,149,1,3,0,0,3,0,0
M,18,13,520,2,4,5,0,0,5,0
M,56,5,453,5,2,4,1,5,1,1
F,45,0,523,0,5,1,0,2,0,3
M,18,0,793,4,0,5,0,3,2,4
F,56,2,152,2,5,3,4,0,1,1
F,18,9,111,4,2,5,0,0,3,0
F,35,10,549,0,1,0,0,3,5,4
M,45,6,208,5,0,5,0,5,1,3
F,50,6,209,4,1,1,0,2,3,4
M,18,0,794,5,0,4,1,0,3,2
F,56,10,377,3,4,0,3,0,5,5
M,1,0,494,3,0,2,1,3,0,1
F,1,4,279,4,3,3,0,4,4,0
M,50,9,20,4,0,4,0,0,3,4
F,45,17,441,5,1,0,3,0,3,0
F,18,3,322,3,0,1,3,3,1,3
M,50,18,141,1,0,5,1,2,2,4
F,35,14,601,3,0,3,5,0,0,0
F,25,17,458,4,5,1,4,4,3,4
