Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
M,25,16,181,4,3,2,0,0
M,35,9,245,2,0,4,5,0
F,18,20,285,0,0,2,4,5
M,18,13,301,0,3,1,0,4
F,56,5,212,3,4,0,3,0
M,18,2,780,1,2,2,1,3
F,25,19,803,0,5,4,4,4
F,35,5,935,3,2,3,3,0
F,18,20,285,0,0,2,4,5
M,35,9,245,2,0,4,5,0
F,35,4,534,2,2,1,5,0
M,18,10,297,4,0,5,2,5
M,35,20,600,0,2,2,4,3
M,25,14,146,4,0,4,5,3
M,56,3,48,4,4,3,0,3
M,35,2,701,0,1,1,3,4
F,50,17,446,2,5,4,5,5
M,50,6,194,0,1,3,4,4
M,25,1,662,0,3,1,0,0
F,25,7,906,1,0,5,0,4
F,18,20,48,0,0,5,2,5
M,1,4,194,1,2,4,3,3
F,1,13,109,4,2,5,4,1
M,35,9,770,4,3,0,5,5
M,35,9,770,4,3,0,5,5
F,45,4,115,0,0,2,0,0
M,25,10,497,2,0,5,2,5
F,56,7,115,0,4,3,0,0
M,18,19,826,3,4,1,0,3
M,35,11,983,0,2,0,0,1
M,45,17,584,0,4,3,0,1
F,45,1,554,0,0,5,2,0
M,45,8,965,0,5,2,2,4
M,18,2,780,1,2,2,1,3
M,35,2,228,0,2,2,0,0
M,56,16,296,1,1,0,0,0
F,18,5,630,2,3,5,1,4
F,25,12,740,5,4,2,0,0
F,50,14,537,2,1,5,1,4
F,35,19,551,1,3,0,2,3
F,35,15,321,0,3,0,3,3
M,35,0,606,0,2,4,5,1
F,1,7,604,1,1,0,2,4
M,1,4,194,1,2,4,3,3
F,50,17,446,2,5,4,5,5
M,45,17,937,0,5,2,1,0
M,45,8,965,0,5,2,2,4
M,35,2,228,0,2,2,0,0
M,35,10,115,3,3,2,0,5
F,18,20,285,0,0,2,4,5
F,18,12,980,3,0,3,3,5
F,25,17,421,0,3,1,2,3
F,25,12,469,0,0,3,3,3
F,1,5,28,0,2,5,2,0
M,50,6,122,0,0,3,2,1
M,18,13,301,0,3,1,0,4
F,18,5,630,2,3,5,1,4
F,50,9,175,3,5,0,3,5
F,56,7,115,0,4,3,0,0
M,56,16,296,1,1,0,0,0
F,45,4,878,4,5,1,1,0
M,25,14,786,0,2,0,0,4
M,35,20,600,0,2,2,4,3
M,18,19,826,3,4,1,0,3
M,35,11,983,0,2,0,0,1
F,25,11,486,4,0,0,0,2
F,56,1,875,4,1,1,4,3
M,1,4,142,0,3,1,5,3
F,18,14,406,0,1,1,5,5
M,35,0,606,0,2,4,5,1
M,18,19,826,3,4,1,0,3
F,25,16,468,3,2,0,0,3
F,1,13,109,3,3,0,5,3
F,18,14,406,0,1,1,5,5
F,56,5,115,0,5,0,0,0
M,18,19,826,3,4,1,0,3
M,50,10,969,5,4,1,0,5
M,35,14,396,4,5,3,0,5
F,18,3,606,0,1,4,3,3
M,1,4,194,1,2,4,3,3
F,35,19,880,0,0,0,2,4
M,50,12,957,0,2,2,0,1
M,35,14,396,4,5,3,0,5
M,50,18,275,0,5,2,4,4
M,18,6,758,2,0,5,5,0
F,18,3,606,0,1,4,3,3
M,1,5,465,0,4,3,0,0
F,56,7,115,0,4,3,0,0
F,35,19,880,0,0,0,2,4
F,56,5,115,0,5,0,0,0
M,18,13,301,0,3,1,0,4
F,25,8,580,4,1,2,3,2
F,56,13,349,4,0,3,0,3
M,35,20,801,0,0,4,1,3
M,25,17,522,5,0,5,2,1
M,35,19,370,4,5,5,2,3
M,45,18,104,0,2,3,0,4
F,18,3,606,0,1,4,3,3
M,1,3,820,4,0,4,1,1
M,18,13,301,0,3,1,0,4
M,18,19,826,3,4,1,0,3
M,25,16,181,4,3,2,0,0
F,25,3,284,0,0,2,5,0
F,35,19,880,0,0,0,2,4
F,56,7,115,0,4,3,0,0
M,45,20,801,4,2,4,1,5
F,18,14,406,0,1,1,5,5
F,50,4,458,2,4,3,4,4
M,1,5,465,0,4,3,0,0
M,35,4,50,5,1,1,3,0
F,25,15,152,2,4,4,2,3
M,25,0,12,0,0,5,0,0
F,25,7,557,2,3,0,1,5
F,56,7,115,0,4,3,0,0
F,25,7,906,1,0,5,0,4
M,35,14,396,4,5,3,0,5
F,45,1,934,0,1,1,0,4
M,1,5,465,0,4,3,0,0
M,18,4,450,0,1,5,3,3
F,25,17,421,0,3,1,2,3
F,35,4,730,2,2,1,0,3
M,1,5,465,0,4,3,0,0
M,25,17,30,0,0,5,0,0
F,56,5,115,0,5,0,0,0
M,50,6,122,0,0,3,2,1
M,45,8,965,0,5,2,2,4
F,56,6,752,5,2,5,0,0
F,45,4,878,4,5,1,1,0
M,18,10,297,4,0,5,2,5
F,25,6,875,4,5,2,5,4
F,45,4,309,0,0,0,0,4
M,1,4,194,1,2,4,3,3
F,50,14,537,2,1,5,1,4
F,50,10,933,2,3,0,0,4
M,35,9,941,4,1,0,3,2
M,35,2,701,0,1,1,3,4
M,35,4,50,5,1,1,3,0
F,1,5,28,0,2,5,2,0
F,45,12,110,4,2,4,0,4
M,50,18,275,0,5,2,4,4
M,18,6,758,2,0,5,5,0
M,45,9,303,2,4,5,3,5
F,45,1,934,0,1,1,0,4
M,35,10,115,3,3,2,0,5
F,35,5,935,3,2,3,3,0
M,45,10,222,5,2,4,3,4
F,56,5,115,0,5,0,0,0
M,35,11,983,0,2,0,0,1
M,50,7,977,2,3,5,4,3
F,18,5,630,2,3,5,1,4
M,25,0,12,0,0,5,0,0
F,35,16,551,0,2,3,0,2
M,25,16,911,3,3,3,0,5
F,56,4,122,2,4,3,0,5
M,1,16,378,5,2,5,0,0
F,35,11,215,0,2,0,1,5
F,18,20,577,0,4,0,3,0
F,45,0,473,0,5,5,0,3
M,18,6,705,0,4,4,2,3
F,50,8,207,4,2,4,0,4
F,1,13,109,4,2,5,4,1
F,35,6,965,0,3,5,0,0
M,45,17,584,0,4,3,0,1
M,45,1,197,0,1,4,0,0
F,56,14,313,0,3,1,0,5
M,45,6,490,5,0,1,0,0
F,56,5,115,0,5,0,0,0
F,50,11,811,0,0,2,2,0
M,50,12,957,0,2,2,0,1
F,18,20,662,0,4,1,0,0
M,35,9,941,4,1,0,3,2
M,35,0,606,0,2,4,5,1
F,35,4,534,2,2,1,5,0
M,35,19,370,4,5,5,2,3
M,1,0,62,0,2,3,0,4
F,45,1,934,0,1,1,0,4
F,18,20,48,0,0,5,2,5
F,25,6,875,4,5,2,5,4
M,45,1,197,0,1,4,0,0
M,35,9,770,4,3,0,5,5
F,18,14,406,0,1,1,5,5
M,50,6,122,0,0,3,2,1
F,56,6,752,5,2,5,0,0
M,18,5,23,1,3,3,0,1
M,56,16,605,0,2,5,3,0
M,1,5,465,0,4,3,0,0
M,56,3,48,4,4,3,0,3
F,25,0,62,2,2,3,1,0
F,25,1,19,3,0,2,0,0
M,50,0,847,2,3,0,0,0
F,18,5,630,2,3,5,1,4
M,25,3,946,5,1,3,5,4
M,50,7,977,2,3,5,4,3
F,18,7,982,0,4,5,0,0
M,18,6,33,5,3,3,4,3
M,56,3,48,4,4,3,0,3
M,18,10,297,4,0,5,2,5
M,25,1,19,5,0,2,0,0
M,45,17,937,0,5,2,1,0
M,50,0,847,2,3,0,0,0
F,18,20,48,0,0,5,2,5
F,35,15,321,0,3,0,3,3
F,1,9,68,0,3,2,4,4
M,45,17,166,0,0,2,2,5
F,45,6,765,0,2,2,2,3
M,25,16,911,3,3,3,0,5
M,35,16,601,3,0,1,0,0
M,25,0,933,0,3,0,2,3
M,18,6,705,0,4,4,2,3
F,50,16,360,0,4,2,3,3
M,1,4,194,1,2,4,3,3
F,18,2,924,2,5,3,4,5
M,25,1,70,5,5,5,4,0
F,1,5,28,0,2,5,2,0
M,25,2,161,0,3,1,1,1
M,35,8,175,2,0,2,3,1
F,50,17,376,0,4,3,5,0
M,56,6,495,0,3,5,3,0
F,1,15,980,0,3,3,3,3
M,18,13,301,0,3,1,0,4
F,50,11,800,4,3,3,0,1
F,25,14,194,2,1,4,0,0
F,18,20,850,0,0,4,0,0
F,56,13,349,4,0,3,0,3
M,1,2,630,2,4,5,5,3
M,1,3,820,4,0,4,1,1
F,1,13,109,4,2,5,4,1
F,1,16,700,2,2,3,5,4
F,25,6,461,4,0,0,0,3
F,56,16,926,4,2,0,5,0
M,35,10,498,0,3,4,2,1
F,18,13,222,0,1,4,3,3
M,35,16,601,3,0,1,0,0
M,35,9,770,4,3,0,5,5
M,35,0,857,1,2,4,0,4
F,18,6,306,0,5,4,0,5
M,35,10,115,3,3,2,0,5
M,35,10,498,0,3,4,2,1
M,18,6,758,2,0,5,5,0
M,45,1,197,0,1,4,0,0
F,18,4,262,4,4,3,3,0
F,25,17,761,0,2,2,0,0
F,18,6,306,0,5,4,0,5
M,35,2,228,0,2,2,0,0
M,56,16,605,0,2,5,3,0
F,56,0,953,4,3,2,5,4
M,25,2,161,0,3,1,1,1
M,50,20,941,2,0,2,0,1
M,50,18,275,0,5,2,4,4
M,18,20,53,3,0,1,4,1
M,35,7,328,2,4,1,3,5
M,35,0,857,1,2,4,0,4
M,50,8,309,0,4,3,0,0
F,25,0,62,2,2,3,1,0
F,56,6,752,5,2,5,0,0
M,45,10,222,5,2,4,3,4
F,35,3,988,4,5,1,2,5
F,35,1,765,5,4,0,4,4
M,35,5,452,0,2,3,5,0
F,50,17,376,0,4,3,5,0
F,25,3,946,1,2,1,2,3
M,25,3,946,5,1,3,5,4
M,50,7,977,2,3,5,4,3
M,50,12,532,0,0,5,2,3
F,56,1,875,4,1,1,4,3
M,1,0,62,0,2,3,0,4
M,35,5,108,0,0,0,0,0
M,50,18,986,0,4,4,3,3
F,25,6,875,4,5,2,5,4
F,18,16,285,4,5,1,1,2
M,25,3,946,5,1,3,5,4
M,50,18,275,0,5,2,4,4
M,50,7,230,0,2,5,5,3
M,18,4,450,0,1,5,3,3
F,1,9,68,0,3,2,4,4
F,45,4,290,5,2,0,1,0
F,45,19,6,2,3,1,1,0
M,18,7,946,1,4,2,3,0
M,56,11,841,5,0,1,0,1
M,35,20,793,0,2,5,2,0
M,45,17,937,0,5,2,1,0
M,35,9,180,2,4,2,0,5
M,50,3,847,0,2,0,0,0
M,25,14,786,0,2,0,0,4
M,35,0,606,0,2,4,5,1
F,25,3,946,1,2,1,2,3
F,1,7,604,1,1,0,2,4
F,18,17,537,5,2,0,0,0
M,35,2,701,0,1,1,3,4
F,45,4,895,4,3,2,3,1
F,18,20,285,0,0,2,4,5
F,25,8,580,4,1,2,3,2
M,45,7,323,4,4,1,3,0
M,45,1,481,0,0,4,5,0
M,50,2,30,4,4,5,1,2
M,35,9,770,4,3,0,5,5
M,25,17,30,0,0,5,0,0
F,1,2,282,0,0,5,3,4
M,18,10,535,4,4,2,1,3
M,35,4,109,0,4,2,5,0
M,25,12,554,1,0,3,0,1
F,35,11,181,0,1,1,3,3
M,50,3,988,0,0,2,3,0
M,35,11,983,0,2,0,0,1
M,35,17,497,5,3,1,0,0
F,25,3,83,2,2,2,0,0
M,50,18,275,0,5,2,4,4
F,18,20,285,0,0,2,4,5
M,18,10,535,4,4,2,1,3
M,25,16,911,3,3,3,0,5
F,25,0,62,2,2,3,1,0
F,25,3,946,1,2,1,2,3
F,18,3,606,0,1,4,3,3
M,35,14,396,4,5,3,0,5
F,25,7,465,0,0,3,2,0
F,25,7,906,1,0,5,0,4
F,35,8,605,5,2,5,0,3
M,35,0,606,0,2,4,5,1
M,18,16,959,0,0,1,0,0
F,18,20,48,0,0,5,2,5
F,35,8,605,5,2,5,0,3
F,56,4,988,0,1,2,0,3
M,50,0,847,2,3,0,0,0
M,45,17,937,0,5,2,1,0
F,56,4,988,0,1,2,0,3
F,45,6,372,4,4,5,5,4
F,25,12,81,0,2,3,0,2
M,25,17,30,0,0,5,0,0
M,18,6,758,2,0,5,5,0
M,25,16,181,4,3,2,0,0
F,1,9,970,0,1,3,2,4
F,45,0,473,0,5,5,0,3
M,18,17,452,0,5,3,0,0
M,50,0,847,2,3,0,0,0
F,18,20,577,0,4,0,3,0
F,25,5,171,0,3,1,5,4
F,35,3,128,3,3,5,0,2
M,18,20,53,3,0,1,4,1
F,1,16,700,2,2,3,5,4
F,50,20,928,0,4,2,4,5
F,25,13,986,5,0,2,1,2
M,35,9,941,4,1,0,3,2
F,50,10,925,0,3,2,0,3
M,50,5,297,1,4,2,0,5
M,18,6,33,5,3,3,4,3
F,35,6,975,2,0,2,0,0
F,45,2,220,0,0,0,1,1
F,18,20,577,0,4,0,3,0
F,56,12,731,0,3,5,4,2
F,45,4,115,0,0,2,0,0
F,35,13,527,2,0,4,3,2
M,35,7,847,4,0,2,0,5
M,25,8,581,4,0,0,4,0
M,35,10,115,3,3,2,0,5
M,35,19,959,0,0,2,0,0
F,35,11,181,0,1,1,3,3
M,35,5,452,0,2,3,5,0
M,25,12,554,1,0,3,0,1
F,35,1,931,2,1,1,0,3
F,45,4,809,2,0,5,4,4
F,35,1,630,3,4,5,2,1
M,50,3,847,0,2,0,0,0
F,25,0,704,0,0,5,0,3
F,25,17,309,0,5,3,3,0
F,35,14,946,1,3,1,5,0
M,25,12,201,0,5,4,2,4
M,18,6,334,0,1,1,5,0
M,18,2,780,1,2,2,1,3
M,1,13,443,0,0,5,4,0
F,35,11,215,0,2,0,1,5
M,18,20,811,4,2,3,5,5
F,25,20,969,0,3,2,0,3
M,35,11,12,0,2,1,0,0
M,50,3,988,0,0,2,3,0
M,45,10,222,5,2,4,3,4
M,35,0,606,0,2,4,5,1
F,18,4,262,4,4,3,3,0
F,35,5,924,4,2,0,5,5
M,25,1,838,0,0,5,3,1
M,25,5,136,2,0,4,1,0
M,56,16,466,0,4,2,5,0
M,25,18,24,4,2,1,0,1
M,1,10,959,0,4,1,0,0
F,56,8,309,0,0,3,0,0
M,35,9,770,4,3,0,5,5
M,35,10,498,0,3,4,2,1
M,18,0,843,0,4,5,4,3
M,35,11,12,0,2,1,0,0
M,25,2,122,0,0,3,1,0
F,1,13,265,0,5,2,2,2
M,35,11,349,0,1,4,0,4
F,18,15,301,5,4,5,4,0
F,25,1,797,0,0,4,1,0
F,1,19,610,3,1,1,5,4
M,56,16,605,0,2,5,3,0
F,1,12,681,0,2,2,3,3
F,50,10,378,3,3,3,1,4
M,50,11,489,0,0,4,0,1
M,45,0,853,5,4,4,0,4
F,45,9,793,3,3,3,2,4
F,35,2,765,0,4,1,3,3
M,25,0,933,0,3,0,2,3
F,18,3,606,0,1,4,3,3
F,18,1,554,0,3,3,0,1
M,25,2,161,0,3,1,1,1
M,25,18,24,4,2,1,0,1
M,35,4,911,3,4,2,2,2
M,25,11,501,4,0,2,0,1
M,56,7,557,2,5,0,1,1
F,18,4,957,3,4,3,0,3
F,45,4,809,2,0,5,4,4
F,45,1,934,0,1,1,0,4
F,35,14,946,1,3,1,5,0
F,35,3,820,0,4,2,5,0
F,18,20,662,0,4,1,0,0
M,56,18,294,4,2,3,0,0
M,25,7,906,0,5,4,0,2
F,56,19,770,0,4,3,0,5
F,56,1,220,4,2,0,3,4
F,56,4,988,0,1,2,0,3
F,18,4,551,3,3,3,2,4
F,25,3,946,1,2,1,2,3
F,45,19,815,0,3,4,5,3
M,35,3,581,4,3,3,0,0
F,45,1,826,0,5,1,0,5
F,25,7,557,2,3,0,1,5
F,56,9,959,3,1,1,0,5
F,35,2,446,4,2,5,0,4
M,50,10,530,2,2,4,2,0
F,35,13,527,2,0,4,3,2
F,1,2,282,0,0,5,3,4
F,50,17,446,2,5,4,5,5
M,50,3,915,3,0,1,1,5
F,35,3,128,3,3,5,0,2
M,25,17,30,0,0,5,0,0
M,50,12,532,0,0,5,2,3
F,56,4,988,0,1,2,0,3
F,45,1,483,0,2,3,0,5
M,35,5,452,0,2,3,5,0
M,50,10,969,5,4,1,0,5
F,56,5,212,3,4,0,3,0
F,25,8,580,4,1,2,3,2
F,45,17,296,1,1,3,1,3
F,50,9,175,3,5,0,3,5
M,45,7,323,4,4,1,3,0
M,18,4,450,0,1,5,3,3
M,45,20,801,4,2,4,1,5
M,18,6,33,5,3,3,4,3
F,1,2,282,0,0,5,3,4
F,1,6,959,5,4,1,4,1
M,25,16,181,4,3,2,0,0
M,25,15,460,0,3,5,3,0
M,56,11,80,3,2,0,3,2
M,1,17,931,0,2,2,0,0
F,45,19,6,2,3,1,1,0
F,25,3,284,0,0,2,5,0
M,35,20,793,0,2,5,2,0
F,45,19,6,2,3,1,1,0
F,45,13,98,0,4,2,0,3
M,25,13,949,2,0,4,0,3
F,18,3,969,1,5,2,5,0
M,18,10,535,4,4,2,1,3
F,25,20,969,0,3,2,0,3
F,45,4,309,0,0,0,0,4
F,25,6,875,4,5,2,5,4
M,18,6,334,0,1,1,5,0
F,56,7,480,2,5,0,4,1
M,50,13,281,2,2,1,0,1
F,1,6,297,3,2,3,1,3
M,18,19,826,3,4,1,0,3
M,25,16,911,3,3,3,0,5
F,25,1,987,0,4,4,0,0
M,25,14,146,4,0,4,5,3
F,1,15,980,0,3,3,3,3
M,35,14,396,4,5,3,0,5
M,50,19,18,0,1,3,1,5
F,35,3,988,4,5,1,2,5
M,45,14,826,5,1,3,2,2
F,35,14,10,4,3,5,0,0
F,18,14,811,4,0,5,0,3
M,25,15,301,4,3,5,0,4
M,1,10,959,0,4,1,0,0
F,35,16,551,0,2,3,0,2
F,35,6,965,0,3,5,0,0
M,45,4,236,2,0,4,3,0
M,25,0,813,0,5,1,2,0
M,35,20,600,0,2,2,4,3
F,35,19,551,1,3,0,2,3
M,25,19,616,3,5,0,5,0
M,35,19,959,0,0,2,0,0
F,50,17,782,4,0,3,3,2
F,35,11,215,0,2,0,1,5
F,56,16,534,0,5,1,3,0
M,56,13,334,4,0,2,5,2
F,18,20,48,0,0,5,2,5
F,56,11,705,2,0,1,3,5
F,25,14,194,2,1,4,0,0
F,18,5,630,2,3,5,1,4
M,18,20,245,0,0,1,4,5
F,45,4,309,0,0,0,0,4
F,45,20,144,0,2,1,0,3
F,50,6,830,2,2,4,4,0
F,1,6,297,3,2,3,1,3
M,25,14,146,4,0,4,5,3
M,35,19,826,4,2,3,0,0
M,50,18,990,0,0,1,2,5
M,56,11,841,5,0,1,0,1
F,56,11,273,3,3,0,3,1
F,56,7,480,2,5,0,4,1
M,50,8,895,1,1,5,3,3
M,25,12,201,0,5,4,2,4
F,25,7,121,4,0,0,0,3
M,50,18,986,0,4,4,3,3
M,56,3,326,2,5,2,2,0
F,45,12,87,4,1,2,0,0
M,56,4,685,0,4,2,0,0
M,1,15,354,5,2,5,0,5
F,56,8,946,0,4,3,5,0
F,35,5,465,0,3,0,0,5
M,56,12,473,3,0,5,3,3
F,18,20,790,2,4,2,2,1
F,25,7,863,0,3,3,0,1
F,56,0,972,4,2,4,4,4
F,56,13,915,3,0,1,0,0
F,50,16,360,0,4,2,3,3
F,45,4,895,4,3,2,3,1
F,25,12,285,0,2,1,2,1
F,25,11,601,0,0,0,0,2
F,25,3,284,0,0,2,5,0
M,25,10,629,1,3,4,0,0
F,1,0,708,3,1,4,0,4
F,56,1,875,4,1,1,4,3
M,50,10,530,2,2,4,2,0
F,1,6,104,4,0,0,1,1
F,25,14,811,4,0,2,0,3
M,45,20,62,1,3,3,5,0
F,18,14,811,4,0,5,0,3
F,25,11,601,0,0,0,0,2
M,25,12,201,0,5,4,2,4
F,18,12,778,0,2,1,1,3
F,35,2,471,2,3,5,5,1
M,25,19,616,3,5,0,5,0
M,50,20,229,2,0,3,0,1
F,50,10,933,2,3,0,0,4
M,35,0,857,1,2,4,0,4
F,45,2,485,0,3,5,3,4
F,50,0,550,2,3,3,2,1
F,18,14,406,0,1,1,5,5
M,18,10,535,4,4,2,1,3
M,1,5,465,0,4,3,0,0
F,1,18,229,0,3,5,0,1
M,50,18,801,2,0,3,5,5
F,56,5,212,3,4,0,3,0
F,35,19,880,0,0,0,2,4
F,35,5,314,3,4,1,5,3
M,45,3,122,4,0,0,2,0
M,56,0,446,0,4,1,0,5
F,56,6,105,0,0,0,0,5
F,56,16,15,0,3,3,0,0
F,25,13,986,5,0,2,1,2
F,35,1,113,0,2,5,0,4
F,45,1,826,0,5,1,0,5
M,35,2,863,0,0,5,3,1
F,56,6,752,5,2,5,0,0
F,35,6,965,0,3,5,0,0
M,1,19,532,0,0,5,2,3
F,56,7,115,0,4,3,0,0
F,45,4,115,0,0,2,0,0
F,25,0,704,0,0,5,0,3
M,50,20,941,2,0,2,0,1
F,50,16,360,0,4,2,3,3
M,35,3,850,0,4,4,0,0
M,56,20,18,0,0,1,0,1
F,35,9,793,3,0,4,0,5
M,25,10,497,2,0,5,2,5
F,25,8,580,4,1,2,3,2
F,1,2,68,0,0,1,5,5
M,1,19,532,0,0,5,2,3
M,18,20,53,3,0,1,4,1
M,25,0,322,5,0,2,0,0
M,25,14,549,2,4,0,0,0
M,50,10,128,0,2,2,0,5
F,25,8,16,0,2,4,2,3
M,56,3,326,2,5,2,2,0
M,50,7,230,0,2,5,5,3
M,56,5,20,4,0,3,5,2
M,56,3,326,2,5,2,2,0
M,56,1,770,4,5,0,0,5
F,50,0,550,2,3,3,2,1
F,35,14,20,4,3,1,0,1
F,18,20,871,0,0,0,5,1
M,45,17,166,0,0,2,2,5
F,25,1,19,3,0,2,0,0
M,25,7,85,0,3,3,2,1
M,18,8,325,4,0,5,3,3
M,56,12,473,3,0,5,3,3
F,56,6,105,0,0,0,0,5
M,45,13,201,4,4,0,4,0
F,25,8,603,0,5,3,4,5
F,1,7,604,1,1,0,2,4
M,18,17,105,0,0,0,0,4
M,25,11,38,0,4,5,4,0
M,35,7,432,1,1,2,0,1
F,25,6,461,4,0,0,0,3
F,25,0,990,0,4,5,0,3
M,25,7,443,0,3,0,0,1
M,56,14,122,0,2,3,0,1
F,56,2,551,0,1,0,2,4
F,56,1,220,5,1,2,0,5
F,18,20,850,0,0,4,0,0
M,35,19,826,4,2,3,0,0
F,50,10,925,0,3,2,0,3
F,18,0,907,5,2,2,5,1
F,45,1,483,0,2,3,0,5
M,50,8,309,0,4,3,0,0
M,25,7,85,0,3,3,2,1
F,45,17,296,1,1,3,1,3
M,35,11,870,0,0,1,0,4
M,25,7,443,0,3,0,0,1
F,35,4,730,2,2,1,0,3
F,35,9,944,0,0,0,0,0
M,56,18,773,5,4,1,0,1
M,25,2,122,0,0,3,1,0
M,45,1,197,0,1,4,0,0
M,56,1,525,4,0,2,5,5
M,56,13,382,2,2,2,2,0
M,45,20,801,4,2,4,1,5
F,50,4,458,2,4,3,4,4
F,56,6,752,5,2,5,0,0
M,35,2,863,0,0,5,3,1
F,18,5,527,0,4,1,0,0
F,56,16,98,0,3,2,4,4
M,25,12,926,5,4,3,1,3
M,1,9,549,2,4,2,0,0
M,25,7,863,3,0,4,4,5
M,45,8,553,0,5,0,1,1
M,25,11,925,0,0,3,2,4
M,35,16,601,3,0,1,0,0
M,25,12,760,4,2,1,5,5
F,45,19,85,4,2,2,4,5
F,25,8,16,0,2,4,2,3
M,18,8,937,2,4,2,0,3
M,25,17,522,5,0,5,2,1
F,35,10,262,0,0,1,3,5
M,56,17,49,5,1,0,0,4
M,35,15,347,0,2,0,5,5
F,18,20,790,2,4,2,2,1
M,45,12,797,0,4,1,0,3
F,18,1,554,0,3,3,0,1
F,45,1,483,0,2,3,0,5
M,25,1,775,0,4,4,0,0
F,35,11,181,0,1,1,3,3
M,35,9,65,0,5,5,3,3
M,45,0,853,5,4,4,0,4
M,1,0,62,0,2,3,0,4
M,56,10,462,0,0,1,1,0
F,18,12,778,0,2,1,1,3
F,18,10,986,2,5,3,2,0
F,25,8,681,4,3,4,2,1
F,25,11,870,2,3,3,0,4
M,45,20,773,0,2,5,0,0
M,35,0,618,0,0,1,0,3
M,18,6,466,5,4,3,5,0
F,50,10,933,2,3,0,0,4
M,35,11,12,0,2,1,0,0
F,56,7,466,0,4,4,0,4
M,45,13,201,4,4,0,4,0
M,35,9,77,0,0,1,0,1
M,18,8,937,2,4,2,0,3
M,25,14,833,1,4,0,4,5
M,50,13,301,0,2,1,0,0
F,35,4,730,2,2,1,0,3
M,25,13,949,2,0,4,0,3
F,25,14,194,2,1,4,0,0
F,1,13,109,3,3,0,5,3
F,50,18,797,3,2,5,0,0
M,1,3,377,0,3,4,0,4
F,56,1,875,4,1,1,4,3
M,45,6,490,5,0,1,0,0
F,50,17,215,4,4,4,5,2
F,18,20,850,0,0,4,0,0
F,18,13,966,5,0,0,4,5
F,56,2,211,3,4,2,0,0
F,50,20,232,0,4,2,3,0
M,25,11,54,0,0,5,0,3
M,45,2,495,0,1,3,0,4
M,25,18,24,4,2,1,0,1
F,25,7,465,0,0,3,2,0
F,56,0,953,4,3,2,5,4
M,56,14,122,0,2,3,0,1
F,50,4,458,2,4,3,4,4
F,45,19,85,4,2,2,4,5
F,35,16,551,0,2,3,0,2
F,18,20,850,0,0,4,0,0
M,1,4,142,0,3,1,5,3
F,35,2,992,3,5,2,1,4
F,35,14,83,3,3,4,4,1
M,18,5,740,0,1,1,1,4
F,35,14,946,1,3,1,5,0
