Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,56,16,641,5,5,1,4
M,56,20,539,4,1,5,0
M,56,19,88,4,2,0,2
M,56,14,958,2,1,0,4
M,50,1,245,5,0,5,4
M,35,16,230,2,0,0,4
F,25,6,440,5,5,0,0
M,56,11,362,4,5,4,5
M,25,13,949,1,0,0,2
F,1,9,42,3,4,3,0
M,35,10,441,0,0,0,0
M,50,0,152,2,5,0,1
M,35,16,296,3,0,2,0
M,45,5,186,4,1,5,4
M,56,19,756,3,0,0,0
F,18,11,625,0,2,3,0
M,56,19,933,3,5,2,0
F,50,0,410,0,0,4,1
F,56,11,600,4,2,4,2
M,18,3,554,3,2,1,5
F,25,12,53,0,4,0,0
M,35,11,104,3,0,0,5
M,25,15,554,5,5,3,4
F,18,18,480,5,1,0,4
M,35,10,64,3,2,4,5
F,18,8,104,5,2,1,3
M,1,20,915,3,3,0,3
F,25,1,410,0,0,3,3
F,35,17,274,5,3,2,3
M,50,12,309,4,1,2,1
F,50,18,907,2,5,4,4
M,1,19,294,0,0,4,0
F,18,9,925,4,5,4,4
F,35,0,103,0,0,0,4
M,1,7,930,1,5,1,4
M,18,18,834,5,5,3,2
M,25,15,81,3,2,0,0
M,35,4,410,2,0,1,1
F,18,17,520,0,5,4,0
F,25,3,466,3,0,0,3
F,45,9,302,4,5,5,3
F,50,18,303,5,5,0,0
M,35,1,482,0,0,2,0
M,25,20,319,0,1,4,1
M,56,6,181,5,0,0,4
F,25,4,130,3,3,0,0
M,45,8,485,0,5,2,3
M,56,12,207,5,0,2,0
M,1,11,352,0,3,0,0
F,50,17,208,5,2,5,5
M,35,0,993,3,4,0,0
M,25,1,191,3,0,3,0
F,50,3,672,4,3,4,0
F,18,5,985,5,5,0,0
M,50,10,76,4,2,3,0
M,56,18,210,5,1,4,4
F,45,11,111,5,0,0,0
F,18,3,132,0,0,4,0
M,35,4,633,4,0,1,0
F,25,16,582,5,4,0,2
F,45,11,62,0,5,2,3
M,25,0,396,1,0,3,4
M,35,18,857,5,0,4,1
F,18,3,424,4,5,4,5
M,45,5,296,2,5,0,0
M,18,17,307,0,0,4,5
M,18,0,321,0,5,4,1
M,45,17,447,3,5,0,4
M,50,2,590,1,3,3,5
F,50,7,140,4,1,0,4
F,50,17,345,0,3,5,1
F,18,6,925,0,3,1,0
F,56,2,609,1,2,5,4
F,45,0,282,0,0,2,0
F,25,7,590,0,5,0,0
M,45,20,704,2,0,3,0
F,25,19,69,4,2,0,4
M,1,4,870,3,0,5,5
M,50,3,339,4,1,1,1
M,56,15,935,3,5,1,2
M,56,0,284,0,3,2,1
F,56,18,875,2,3,4,1
F,50,3,98,4,4,0,3
F,35,5,261,2,0,0,0
M,18,18,625,3,0,5,3
F,45,15,358,2,0,1,5
F,56,1,730,4,4,0,0
M,25,5,253,4,2,4,0
M,56,10,372,5,1,5,0
F,45,17,306,0,0,3,4
F,56,6,276,5,0,3,2
M,1,11,550,0,5,3,0
F,35,2,61,1,2,5,4
M,56,18,321,5,0,5,5
M,56,5,245,5,3,0,1
M,18,14,410,5,3,0,0
F,1,14,78,3,3,1,4
M,56,5,460,4,3,4,3
F,18,3,445,3,5,4,5
F,25,17,462,5,5,4,4
F,56,3,433,0,0,4,4
F,35,5,319,0,5,4,5
M,25,2,331,5,5,0,0
M,45,9,110,3,1,5,5
M,50,18,296,3,0,0,4
M,35,6,328,2,0,4,4
M,35,1,584,2,0,2,2
M,18,5,970,3,4,1,4
M,18,5,641,3,2,1,4
M,18,7,197,3,0,1,1
M,25,14,273,1,5,2,2
F,25,0,274,1,2,0,0
F,25,10,64,3,2,2,3
M,50,0,584,5,1,0,0
F,25,16,440,4,2,3,1
F,18,1,322,1,0,0,5
M,35,10,130,4,0,0,0
M,45,18,381,0,1,3,4
M,50,15,554,4,4,0,3
F,45,13,337,2,0,5,1
F,56,7,857,0,0,4,1
M,35,14,229,3,3,0,0
F,50,10,61,4,3,0,0
F,18,7,764,5,3,0,0
M,1,10,633,5,0,0,0
F,56,0,170,5,0,2,0
F,45,0,105,4,0,2,0
M,25,6,833,2,0,5,5
F,25,7,445,1,1,3,2
M,56,5,360,1,4,4,0
M,50,4,726,4,5,3,0
F,56,20,838,4,4,1,4
F,35,10,534,1,1,0,5
M,35,15,231,0,4,4,5
F,45,11,471,0,5,2,4
M,45,0,282,4,5,5,4
F,50,14,486,4,0,4,5
M,18,4,934,1,0,0,3
M,18,10,488,0,2,0,0
F,35,9,112,5,0,1,1
M,25,2,83,1,5,0,4
M,1,1,235,3,5,3,5
M,25,11,6,2,0,2,4
M,50,7,114,5,0,3,3
M,45,1,931,4,5,3,2
M,18,3,833,0,5,4,1
M,50,16,108,0,0,0,3
M,50,1,930,4,0,0,4
F,45,5,954,4,2,1,4
F,56,19,275,3,2,5,2
F,35,12,939,5,0,0,4
M,35,1,17,0,2,0,0
F,25,2,486,4,1,0,5
M,35,13,975,0,2,4,5
F,35,17,236,4,1,3,3
M,18,16,79,3,4,1,3
M,18,13,916,5,2,3,4
M,18,17,461,0,0,0,0
F,18,12,629,0,0,3,0
F,1,6,743,4,3,0,1
M,50,0,211,5,5,5,4
M,18,16,992,0,0,0,4
M,35,20,19,2,1,0,0
M,18,17,54,4,0,4,4
F,45,1,489,4,4,0,4
M,18,6,722,4,2,4,1
M,56,1,168,1,4,4,0
F,25,11,292,0,0,3,0
M,50,9,212,5,2,0,5
M,25,11,229,4,3,3,2
F,35,16,307,0,0,3,4
F,45,4,215,0,5,1,1
F,25,0,701,5,0,0,0
F,50,15,971,3,0,3,4
F,1,7,327,2,0,4,5
F,50,8,891,4,2,5,5
F,35,11,799,4,0,0,3
M,56,18,937,2,3,0,0
M,50,10,489,0,3,0,0
M,35,9,984,4,5,0,3
F,18,17,446,0,0,1,5
F,25,13,331,2,2,4,2
M,18,19,672,0,1,4,0
F,18,0,613,5,0,0,0
F,50,2,294,5,1,2,2
F,50,1,582,3,0,1,4
M,45,18,360,3,0,4,3
M,18,19,764,3,3,0,0
F,25,7,466,0,3,0,4
F,18,17,700,5,0,0,0
M,1,16,301,0,5,0,2
M,35,12,801,1,0,1,3
F,18,0,234,4,2,1,0
F,56,12,100,0,0,1,4
F,35,13,601,2,0,5,1
M,18,10,928,3,5,4,3
M,50,10,741,2,0,3,3
M,56,9,23,4,4,4,1
M,1,14,750,4,0,1,4
F,50,7,751,4,0,0,5
F,35,7,314,0,0,0,2
F,25,8,306,4,0,0,0
F,56,9,171,0,2,4,2
F,45,17,421,5,5,2,0
F,50,9,630,4,4,0,3
M,50,16,837,0,0,0,0
M,25,12,330,3,1,0,3
M,35,13,483,5,0,1,4
F,18,14,931,2,3,1,4
M,35,20,503,1,3,4,5
M,35,14,705,0,0,4,0
F,25,0,140,4,0,0,5
M,50,16,223,5,4,0,0
M,35,14,945,4,0,4,0
M,35,13,337,2,2,0,4
F,56,0,486,2,0,4,1
F,35,1,194,0,2,0,0
F,50,7,302,2,2,0,0
M,1,18,89,2,0,4,5
M,18,10,900,4,2,0,1
M,1,16,294,5,4,3,2
M,25,19,31,0,0,3,0
M,50,4,857,2,2,0,0
M,18,0,523,2,0,0,0
F,50,4,997,0,0,2,0
M,35,9,190,2,0,0,3
F,18,7,321,5,0,4,0
F,25,12,292,0,5,2,3
M,45,10,672,2,4,0,3
F,1,7,31,4,1,3,0
M,1,14,373,4,0,0,0
F,56,12,424,5,4,0,5
M,25,8,666,4,4,3,2
M,25,20,629,4,4,0,0
M,25,17,325,2,2,0,0
F,45,5,132,3,0,3,2
F,25,20,941,3,1,0,4
F,45,17,54,0,0,3,5
F,18,1,321,4,2,0,4
F,50,12,136,2,5,0,2
M,50,7,325,1,1,1,5
F,1,0,916,0,5,5,5
M,35,16,726,5,5,4,2
F,35,11,902,0,3,0,0
F,25,0,337,2,0,4,0
M,50,11,277,5,0,0,3
M,35,17,910,0,2,0,0
M,1,5,600,2,4,5,4
F,1,11,982,0,3,4,4
M,25,12,773,2,0,0,5
F,18,12,875,0,5,2,3
M,18,9,489,3,5,1,3
M,56,7,378,0,0,4,1
F,1,0,534,4,0,4,2
F,1,3,38,1,0,0,4
F,25,4,191,4,0,3,3
M,1,11,582,3,1,3,3
M,25,1,618,5,2,0,0
M,50,20,253,5,4,0,3
M,45,16,245,5,0,5,4
F,50,11,830,3,2,0,0
M,18,11,312,3,1,4,5
F,35,15,453,3,4,0,0
M,18,14,610,4,0,1,3
F,1,0,265,3,0,0,0
F,25,15,443,3,0,0,0
F,18,1,535,0,0,4,5
M,50,2,796,0,0,3,4
M,35,13,377,0,0,0,3
M,25,17,933,4,0,3,0
F,50,1,830,2,1,5,4
M,18,1,424,4,4,1,3
F,35,7,69,5,2,4,1
F,56,10,68,5,1,5,4
M,56,0,917,5,3,3,3
M,50,7,970,3,4,1,3
M,45,17,765,4,2,4,5
M,25,12,805,1,4,0,5
M,25,8,461,5,4,0,4
M,18,4,132,0,0,0,0
M,25,14,136,0,0,2,0
F,18,10,230,5,4,5,5
F,56,19,601,4,5,5,0
F,35,16,787,5,0,3,0
F,25,17,292,0,0,3,4
F,35,14,85,0,3,2,4
F,1,4,912,4,4,0,0
M,56,20,618,3,4,2,0
M,50,1,794,1,5,0,0
F,18,17,981,4,5,0,2
M,1,17,56,1,0,2,0
F,25,20,200,4,2,0,3
M,50,1,165,5,0,5,4
F,1,2,492,2,1,0,0
M,35,0,338,4,0,0,4
M,1,7,633,3,0,3,3
F,45,0,379,5,4,5,5
M,1,8,282,3,1,5,4
M,1,12,152,4,0,5,1
F,35,16,758,3,2,0,4
M,35,9,61,2,4,0,4
M,35,10,462,0,4,0,0
M,45,10,362,1,1,4,1
F,45,14,731,5,4,5,0
F,35,11,981,3,4,2,0
M,56,1,931,0,0,2,2
F,35,11,373,0,0,0,4
F,18,4,700,5,3,1,0
M,1,20,108,5,0,3,4
F,56,4,984,0,0,5,5
F,25,19,524,5,1,0,0
F,35,16,447,0,2,0,0
F,56,3,20,4,0,1,3
M,25,8,590,0,1,3,2
F,25,14,597,4,0,3,0
F,45,5,445,0,0,5,5
F,1,0,56,1,0,4,5
M,45,13,975,5,0,3,2
F,25,7,773,5,0,0,0
M,35,16,984,4,5,3,4
M,56,5,118,3,0,1,4
M,1,2,630,0,4,4,4
F,35,13,640,5,0,3,5
M,25,2,229,0,0,0,2
M,45,9,838,2,5,0,3
F,1,2,944,3,1,0,0
M,18,18,312,4,1,1,4
F,45,19,997,4,0,2,0
F,50,20,520,0,4,0,0
M,50,6,630,3,3,0,3
M,25,8,78,4,0,0,1
M,45,14,940,4,4,5,0
M,45,14,600,3,0,5,5
M,1,20,532,1,5,4,3
M,35,15,68,2,0,1,2
M,25,1,454,0,0,5,5
M,1,19,118,0,0,0,0
M,25,11,596,3,0,0,4
F,1,19,370,4,5,2,4
F,1,4,262,5,1,1,4
M,1,7,947,5,4,0,0
M,18,0,338,1,0,0,0
F,35,14,113,5,0,3,2
M,25,0,482,0,0,0,0
F,45,4,231,4,0,1,2
M,56,17,905,2,5,1,4
F,35,5,111,0,0,3,3
F,25,16,549,4,0,3,2
F,56,17,547,0,0,3,2
F,1,6,622,3,0,5,2
M,45,20,891,1,0,0,0
M,18,20,376,0,5,0,3
M,50,10,405,0,3,0,1
F,50,13,211,0,0,0,3
F,45,17,473,5,1,1,4
M,25,6,142,3,5,2,0
F,18,18,959,4,0,3,5
M,18,20,447,1,0,0,5
F,50,11,19,4,5,5,5
M,45,3,951,1,2,4,0
M,25,19,555,3,0,5,5
M,25,13,770,0,3,0,0
F,56,15,805,3,0,0,0
F,18,11,982,0,5,2,0
F,18,1,761,0,0,1,3
M,45,11,443,0,1,3,5
F,45,3,904,0,3,0,4
F,18,5,631,0,0,0,0
F,56,16,309,0,0,5,0
M,50,7,109,5,5,0,0
F,50,17,66,1,5,1,1
F,56,19,65,0,1,4,0
F,56,9,56,4,5,4,4
F,50,9,280,5,3,4,0
F,56,13,215,0,5,3,0
F,35,1,40,0,2,4,0
M,18,12,752,4,0,0,3
M,18,12,301,1,0,5,4
M,56,19,797,2,0,3,2
F,35,17,68,3,4,3,3
F,18,20,947,1,2,1,3
M,56,19,168,4,5,4,1
F,25,0,447,3,0,0,0
F,45,17,760,1,5,5,0
F,56,3,730,0,0,2,0
F,18,19,544,1,2,0,3
F,1,9,229,0,0,4,4
M,35,18,24,3,2,0,0
M,56,3,244,0,1,0,4
F,56,7,42,2,5,2,2
M,25,19,22,3,0,5,5
F,18,17,830,3,5,3,0
F,1,17,641,3,5,0,4
M,50,1,230,2,3,5,4
M,50,1,852,0,3,3,2
M,35,4,666,4,0,0,3
F,25,11,532,4,2,0,2
F,50,12,735,4,0,5,2
M,18,14,551,5,3,2,0
F,50,20,109,0,1,3,3
F,50,0,720,0,0,1,3
M,45,8,339,0,5,1,3
M,35,2,555,0,2,2,0
M,18,0,13,5,0,1,4
F,25,16,983,4,5,5,5
F,45,15,437,4,0,4,4
F,56,20,966,3,5,0,0
M,45,7,474,3,4,5,5
M,56,12,331,0,4,4,1
M,25,11,481,0,5,0,0
M,18,9,722,0,5,4,4
M,25,3,915,3,5,0,0
F,1,0,352,2,0,3,2
M,25,6,33,5,0,0,0
M,56,0,226,0,5,5,0
F,18,13,878,5,0,4,0
M,1,14,800,4,1,3,4
M,18,6,756,5,1,0,0
F,56,19,186,1,3,3,3
M,18,18,276,5,0,4,3
F,35,16,558,5,5,2,2
M,45,10,320,0,3,0,4
M,45,14,103,5,1,5,5
F,50,18,804,2,0,0,0
F,50,3,362,0,0,0,4
M,35,4,240,5,5,4,0
M,45,0,949,4,5,2,2
F,35,12,900,0,5,4,0
M,56,17,681,0,0,4,2
M,35,3,280,0,5,0,4
M,50,0,49,4,0,0,0
F,50,0,977,2,0,3,4
M,18,10,262,5,2,0,2
M,25,3,604,0,2,3,1
M,35,3,373,4,0,0,1
F,50,16,193,5,2,0,0
M,45,17,473,0,5,5,1
M,18,19,211,1,2,0,4
M,18,16,114,5,0,1,4
M,45,18,923,4,1,0,0
M,50,3,109,3,2,1,3
M,25,0,959,5,3,2,3
M,25,2,339,3,2,0,3
F,35,20,130,1,5,1,5
M,18,8,313,1,3,0,0
F,1,3,261,3,0,5,4
M,18,5,837,4,0,4,2
F,35,19,925,0,1,3,5
M,18,3,577,3,1,3,3
F,35,20,666,1,0,0,0
M,50,0,609,1,2,5,5
M,18,3,606,0,4,1,3
M,35,6,221,4,0,4,1
M,45,0,908,4,2,2,0
F,45,16,149,5,0,3,4
F,45,3,902,0,0,0,0
M,56,12,520,0,4,5,0
F,25,15,424,1,2,4,2
M,56,14,290,1,0,4,1
M,18,20,853,5,5,3,0
M,25,0,930,5,0,0,3
M,50,4,891,0,4,4,1
M,25,15,490,3,4,3,4
F,45,18,826,4,3,3,2
M,50,17,751,4,0,0,0
M,56,18,63,0,2,0,4
F,45,3,761,1,5,1,3
M,35,17,345,0,5,0,0
F,56,3,433,4,0,5,5
F,50,1,79,4,5,2,3
M,1,10,170,1,0,5,5
M,50,20,672,4,1,0,0
F,18,7,406,5,0,4,0
F,50,19,610,5,1,0,0
F,50,20,136,3,4,3,2
F,18,5,320,3,0,4,0
F,35,0,977,0,5,1,2
F,35,2,928,0,2,2,1
F,1,3,211,3,3,0,0
M,56,5,800,4,3,0,4
M,18,2,23,0,2,4,2
F,56,18,105,0,0,1,3
F,35,16,924,1,5,0,0
M,1,17,244,1,3,5,5
F,50,13,279,1,3,0,0
F,35,1,303,0,0,2,0
F,50,2,178,0,3,0,4
M,1,13,309,0,0,5,0
M,25,0,580,2,2,0,2
F,56,3,253,2,0,1,4
F,18,4,557,5,2,1,4
F,50,16,230,0,5,1,4
F,56,18,484,3,0,5,4
F,50,9,191,2,0,4,1
M,18,7,837,5,0,1,1
F,50,5,50,0,4,5,0
F,45,4,764,0,0,0,0
F,18,0,915,0,0,0,0
M,45,9,951,4,0,0,4
M,18,3,951,2,5,4,5
F,56,17,336,0,5,4,5
F,35,0,925,0,4,0,0
F,45,20,370,0,0,5,0
F,35,0,957,4,1,0,4
F,25,5,84,3,2,3,4
F,50,10,535,0,3,5,5
F,25,19,115,4,0,5,5
M,25,8,285,3,1,0,0
M,18,1,672,1,1,1,3
F,1,8,424,3,4,4,1
F,25,10,830,4,2,0,4
M,1,11,87,0,1,3,2
F,50,19,985,4,1,2,4
F,45,18,265,0,1,2,5
F,25,16,582,3,5,5,5
M,45,15,531,4,4,3,0
M,1,20,486,2,5,3,3
F,56,10,863,1,4,0,0
F,1,19,24,0,5,4,1
F,18,13,800,5,5,3,2
F,45,12,12,1,4,2,0
M,35,12,228,3,5,3,0
F,18,4,307,2,0,0,0
M,50,13,327,4,0,0,5
M,35,0,319,0,5,1,1
F,25,14,222,2,0,3,5
M,1,17,379,0,0,5,0
F,35,19,991,5,5,0,2
M,18,12,104,3,0,0,4
M,50,8,61,4,1,4,5
M,45,12,793,2,5,0,3
M,18,17,843,0,3,1,0
F,45,14,622,0,3,2,5
F,1,2,376,0,5,5,5
F,25,7,306,0,3,0,0
M,25,10,775,3,4,2,5
F,25,11,554,1,0,2,4
M,35,14,111,0,1,0,2
F,1,5,469,4,2,2,0
M,25,16,328,2,1,0,1
M,50,15,947,0,4,0,0
M,56,14,640,0,5,1,0
M,18,16,618,0,0,1,4
M,50,17,483,0,0,0,3
M,1,4,571,0,1,0,4
M,56,15,900,1,2,5,3
M,35,17,988,5,5,3,3
M,50,20,914,0,4,0,3
F,25,0,463,0,1,0,3
F,35,13,69,3,2,4,5
F,35,1,328,0,3,3,3
F,50,7,275,0,5,0,0
F,50,1,161,4,0,0,0
F,35,20,708,3,1,0,3
M,50,7,63,2,2,3,4
M,18,7,803,2,0,0,4
F,56,4,944,5,0,0,0
M,35,13,880,4,0,1,1
F,1,10,581,4,5,3,2
M,25,18,362,5,0,3,0
M,1,11,424,0,3,0,0
M,56,0,10,5,0,5,4
M,45,9,382,2,5,0,4
F,35,5,894,0,1,0,2
M,25,10,19,4,0,1,3
M,1,1,402,5,2,1,3
F,1,1,800,3,0,5,4
M,56,15,211,0,0,0,0
M,35,8,600,2,1,1,3
F,35,1,457,0,3,2,4
M,35,9,121,1,5,0,2
M,25,3,662,3,0,0,0
F,25,8,166,4,0,4,2
M,56,0,913,4,4,3,4
M,50,12,958,0,2,5,5
M,25,9,708,3,3,0,0
M,25,16,943,0,0,0,0
F,50,17,490,4,0,5,0
M,25,3,178,1,0,0,4
M,18,0,319,0,3,0,0
F,35,2,911,0,1,1,0
M,35,7,440,0,0,0,3
F,25,4,974,5,0,0,3
M,18,16,166,4,0,1,4
F,1,14,794,2,3,0,2
F,18,2,658,5,5,0,4
F,1,0,972,2,1,3,3
F,25,13,222,5,1,0,0
F,18,3,940,4,0,0,5
F,45,17,627,0,5,5,3
F,45,12,958,4,4,5,5
F,35,5,623,5,5,4,1
M,50,3,13,0,0,0,0
F,18,11,406,0,5,1,4
F,25,8,122,4,0,0,4
F,45,4,655,2,1,5,5
F,35,16,68,5,0,2,0
M,35,17,279,5,0,0,0
F,1,15,338,0,4,3,0
M,50,7,951,0,3,2,3
M,50,16,804,0,5,5,2
F,18,8,312,0,2,1,2
F,18,6,590,0,2,3,2
F,1,3,402,3,3,5,5
M,50,5,921,0,0,0,2
F,35,19,79,0,1,4,3
F,56,8,84,0,0,0,0
M,56,20,70,0,0,5,0
F,45,19,501,0,0,0,0
M,56,18,701,0,5,0,4
M,18,1,378,2,0,3,3
F,50,19,157,4,5,0,0
F,50,18,954,3,0,0,0
F,25,12,915,2,5,3,4
F,35,20,815,4,5,0,3
M,35,7,871,4,2,1,4
M,50,16,584,4,0,0,0
M,18,11,320,4,5,2,3
M,45,6,262,3,1,5,5
F,45,14,63,1,3,1,4
F,35,8,338,0,2,0,0
M,35,7,790,1,1,4,5
M,50,12,84,4,0,0,4
M,56,19,337,4,2,5,5
F,25,14,551,1,0,0,4
M,35,10,916,0,2,2,0
M,50,3,321,3,0,0,0
F,25,6,912,4,3,2,2
M,18,4,454,5,0,0,2
M,45,10,735,0,2,4,4
M,50,5,424,2,4,4,1
F,35,20,765,0,5,1,4
F,25,16,904,3,0,1,4
M,25,17,466,1,0,4,5
F,18,15,16,5,2,4,5
F,50,12,722,3,4,0,2
M,1,8,161,0,0,4,1
M,45,7,406,0,4,4,1
M,25,0,240,5,5,4,4
F,56,4,69,5,0,5,4
M,45,11,171,0,5,0,0
M,18,17,532,3,2,4,4
F,25,4,309,4,0,0,4
M,35,15,76,2,4,3,3
F,1,5,655,3,0,0,0
F,25,4,540,0,0,0,4
F,1,9,276,0,0,5,5
M,25,12,198,4,5,2,0
M,45,7,6,0,2,0,0
M,45,17,84,0,4,5,3
M,25,14,952,1,3,0,0
F,35,17,347,3,5,0,4
M,35,19,581,0,0,2,0
M,45,15,970,4,2,5,3
M,18,3,972,3,0,0,0
M,35,12,432,0,0,0,1
M,56,18,261,4,5,5,5
F,35,12,450,2,1,0,0
F,25,20,24,1,0,0,3
F,45,1,983,4,5,1,1
M,18,11,811,0,1,1,0
M,50,0,820,5,0,4,0
M,45,1,834,5,2,4,1
F,35,6,209,0,0,0,0
F,45,20,490,0,4,2,3
F,18,16,105,4,0,4,4
F,1,18,468,0,2,5,0
M,50,20,121,0,5,0,0
M,35,18,622,2,2,1,2
F,50,15,949,3,4,2,0
F,50,3,89,0,4,3,5
F,1,3,540,1,0,1,0
M,45,3,916,0,0,0,4
F,50,7,980,0,0,3,0
F,56,12,674,2,0,3,4
F,50,13,912,0,0,3,4
F,35,9,752,0,0,5,4
F,1,13,498,0,1,3,3
M,50,17,622,0,1,5,0
F,50,20,200,0,5,0,0
M,35,6,940,5,1,0,2
F,35,17,127,3,5,0,5
M,25,12,234,0,0,0,0
M,56,18,229,4,3,5,0
