Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
F,25,0,231,5,2,4,1,0,0,0
M,56,15,957,1,0,5,0,0,0,2
F,56,8,130,1,1,2,0,4,0,3
F,56,9,306,0,1,1,4,0,5,4
F,18,3,459,2,5,4,0,0,0,3
F,56,15,833,5,4,5,0,0,0,0
F,25,1,704,5,0,3,0,3,3,1
M,50,8,986,5,2,2,1,5,4,5
F,1,5,984,4,0,1,0,3,0,0
F,18,11,468,3,1,3,1,0,3,2
F,50,5,480,2,0,5,5,0,1,0
F,25,15,809,3,4,0,3,3,5,5
M,1,1,435,2,0,3,0,2,5,0
M,45,0,118,4,0,4,5,5,5,5
M,1,17,83,1,0,0,5,5,0,2
M,18,11,337,1,0,3,5,0,2,3
F,25,15,581,3,2,0,1,5,5,0
F,45,0,208,0,5,1,1,0,4,3
F,1,3,993,4,4,5,0,2,3,0
F,18,15,581,2,0,4,0,0,0,2
F,56,10,437,4,1,3,0,4,0,0
F,1,19,432,1,0,0,4,2,1,0
M,25,0,934,1,2,5,5,5,0,3
M,25,4,262,3,4,5,0,5,3,3
M,35,12,410,4,1,5,0,0,0,3
F,45,12,847,5,0,4,0,0,0,5
M,25,20,349,3,1,3,4,5,3,3
F,25,17,933,0,0,0,0,0,3,4
F,45,7,802,5,2,4,1,2,3,1
M,18,12,813,0,0,5,0,0,0,0
F,25,15,800,4,0,5,0,3,0,0
M,18,15,580,2,2,3,1,0,4,0
F,50,5,222,5,0,5,0,5,1,2
M,1,5,10,5,0,0,3,3,0,0
F,1,15,927,0,1,0,3,2,0,3
F,25,15,915,2,0,5,0,0,0,3
M,50,19,780,5,5,0,4,3,0,0
F,56,17,953,3,5,5,2,2,2,2
F,45,15,37,2,1,5,0,2,0,0
F,18,14,597,2,0,4,0,0,4,0
F,56,1,262,3,0,3,0,5,0,4
F,50,6,275,3,1,5,0,0,0,0
M,35,13,458,1,1,5,0,5,2,0
M,50,1,625,2,1,2,5,0,2,0
F,1,18,200,0,0,3,1,3,2,2
M,25,0,551,4,4,1,0,5,4,2
M,25,12,89,0,0,2,0,0,0,5
M,35,14,722,2,0,3,1,4,0,0
M,25,2,987,4,5,1,4,5,0,4
M,25,12,563,3,1,3,0,0,0,5
F,25,17,262,0,0,4,5,5,1,0
M,45,13,300,1,5,1,0,0,5,1
M,45,1,402,0,1,5,0,3,0,2
M,45,8,601,4,1,5,4,0,0,2
M,56,11,127,4,0,5,1,4,0,3
M,35,9,48,1,0,5,0,3,5,0
M,56,15,149,5,0,5,4,0,3,1
M,25,17,37,4,0,0,0,0,0,0
M,25,17,926,2,3,2,4,0,4,2
F,25,15,934,2,0,4,5,0,4,3
M,56,8,799,0,1,4,0,3,0,4
F,45,6,815,3,4,5,0,0,0,4
F,45,12,377,1,0,1,2,5,5,0
F,56,11,282,5,5,1,0,3,2,0
F,25,10,207,0,0,2,0,0,5,5
F,18,1,443,4,0,3,1,0,0,0
M,18,7,437,5,1,2,1,3,0,3
M,35,4,240,1,5,4,0,5,2,1
M,56,0,228,2,3,0,0,5,2,0
F,35,1,465,0,3,5,0,0,0,1
F,45,19,22,3,0,0,4,2,2,2
M,1,9,173,1,0,1,5,3,3,0
M,35,15,290,5,0,5,0,3,0,4
M,25,1,782,5,5,0,0,0,5,1
F,35,19,840,2,0,2,0,5,4,5
M,56,7,26,0,4,4,1,3,0,5
M,1,0,610,4,5,2,1,3,0,0
M,1,7,627,4,0,5,0,0,4,3
M,50,9,612,5,0,3,1,3,5,0
M,45,0,302,1,0,2,0,5,1,0
F,18,3,406,2,0,5,0,3,0,4
M,45,15,772,2,5,2,0,0,0,0
M,25,19,539,1,0,5,0,0,5,0
M,45,2,13,0,4,4,0,0,0,0
F,56,14,18,3,4,5,3,4,3,0
M,50,14,602,3,1,0,4,0,4,0
M,56,2,760,0,0,2,0,0,0,2
F,1,1,312,0,0,5,2,3,3,4
F,50,8,606,3,0,0,0,4,0,4
M,35,9,442,0,0,5,4,0,0,5
M,45,7,236,5,0,0,0,0,0,0
F,35,7,231,1,0,4,0,0,3,0
F,56,12,130,3,3,1,0,3,2,0
M,56,11,361,5,0,2,5,2,0,5
F,45,7,954,4,0,3,0,0,0,0
M,18,5,878,1,0,3,2,3,0,5
F,45,6,232,5,0,5,4,4,0,2
M,18,13,89,1,0,2,0,4,0,0
M,1,0,417,1,0,5,0,0,0,5
F,25,20,524,2,0,5,5,3,5,1
M,18,1,735,1,0,0,0,2,1,2
F,56,17,377,1,0,5,1,3,0,0
M,25,9,906,3,0,5,1,2,4,4
F,1,5,840,3,1,1,0,0,0,2
F,25,6,17,5,0,4,0,4,0,4
M,56,16,297,3,3,4,5,5,4,2
F,45,4,460,2,1,5,0,0,4,0
F,25,1,212,4,0,4,0,4,0,0
M,50,6,235,3,0,4,0,5,3,4
F,1,0,334,5,0,3,5,2,2,3
F,25,2,230,5,0,0,0,4,1,0
F,25,4,10,0,0,0,1,2,1,5
M,50,15,560,3,0,2,0,0,1,0
M,25,15,790,1,2,4,2,0,5,3
F,45,17,550,0,3,5,0,4,3,0
M,25,14,74,4,5,5,0,5,3,2
M,50,8,815,2,1,4,1,0,4,0
F,45,6,951,1,5,0,0,5,3,0
F,18,3,982,3,0,1,0,2,2,0
F,35,19,430,5,0,2,0,0,0,0
M,18,8,606,5,0,2,0,5,0,0
F,56,19,450,1,1,4,5,5,0,5
F,45,7,900,1,0,5,0,2,0,0
F,56,11,40,4,0,3,0,3,4,5
M,50,14,370,0,4,4,0,3,1,4
F,45,2,741,1,5,5,4,3,0,4
M,25,14,105,2,0,3,2,2,1,0
M,35,15,17,3,4,1,5,0,4,4
F,35,19,571,4,0,0,0,5,5,0
M,45,4,731,0,0,1,2,0,1,5
M,18,13,245,4,0,5,5,3,0,0
M,18,0,338,2,0,5,0,0,0,0
M,35,8,796,0,1,1,4,5,4,2
F,25,14,53,1,0,1,2,5,5,5
F,18,8,382,3,0,4,1,3,3,2
F,35,9,236,4,4,2,3,0,5,5
M,50,14,852,5,1,0,5,3,0,2
F,1,0,982,4,4,2,0,4,1,0
F,1,2,775,3,4,3,0,3,0,0
M,50,3,144,2,0,2,0,5,5,0
F,25,1,527,1,1,5,1,5,4,0
M,45,6,857,4,3,2,1,0,5,0
F,25,7,598,1,0,4,5,0,0,0
M,50,1,623,3,0,0,0,0,0,0
F,25,13,735,0,0,5,0,0,0,0
M,45,0,797,5,0,3,0,4,1,0
M,18,2,970,2,0,5,0,3,0,5
M,50,0,616,0,0,4,0,5,4,5
F,35,5,840,5,5,1,1,0,5,1
M,25,13,813,1,4,5,5,4,4,0
F,56,0,794,1,2,5,0,0,0,0
F,18,14,629,2,0,4,0,0,0,1
M,25,12,605,4,0,0,1,3,0,2
M,1,16,108,1,2,1,0,2,4,0
M,56,14,446,5,2,5,1,0,0,2
M,50,19,432,1,4,5,1,4,3,2
F,35,11,959,2,2,4,0,4,3,2
F,1,13,87,0,5,4,1,3,0,2
F,50,0,811,3,4,3,0,0,3,2
M,1,0,165,1,0,1,0,3,4,4
F,50,0,530,1,2,0,0,0,0,1
M,18,9,447,0,0,5,0,2,3,0
M,56,7,826,3,0,3,0,4,0,5
F,25,1,471,2,3,1,3,2,1,3
M,50,3,29,1,5,4,0,5,0,2
F,18,14,48,1,5,1,4,0,3,0
M,35,0,285,4,0,0,1,3,0,1
F,18,10,680,3,5,2,0,5,4,0
F,25,10,931,1,0,2,2,4,2,4
F,18,3,66,0,0,4,0,3,0,0
F,25,5,170,5,0,2,0,3,4,2
M,50,2,685,5,1,2,0,0,0,0
M,45,4,775,3,0,2,0,3,1,0
M,25,19,433,2,0,2,1,2,4,3
M,45,16,934,3,1,3,1,5,0,0
F,56,9,488,0,0,2,3,5,4,3
F,18,2,549,1,0,1,0,3,4,0
M,25,2,23,0,0,4,0,0,0,0
M,50,14,48,3,0,0,2,0,0,1
M,25,15,582,3,0,2,0,5,0,5
F,1,17,261,2,0,3,0,0,0,0
F,35,17,442,3,0,0,0,3,3,0
M,56,6,234,2,0,4,0,0,4,0
F,1,3,700,3,5,3,5,0,3,5
F,18,14,80,3,0,2,0,4,5,0
F,1,11,904,1,0,0,0,0,0,5
F,25,2,349,3,5,5,0,0,0,0
M,25,8,547,4,0,0,5,0,0,2
M,18,3,838,4,1,1,5,0,0,3
M,18,7,540,4,0,0,4,0,0,0
F,50,6,557,3,2,0,1,0,0,2
F,56,13,484,5,0,5,0,4,4,0
M,25,10,930,2,1,3,1,0,0,2
M,50,3,977,3,0,4,0,3,0,0
M,18,0,168,4,0,3,1,3,0,4
M,1,10,171,3,3,5,5,0,5,0
F,35,14,171,1,0,5,2,0,4,0
M,35,2,727,5,0,2,1,0,4,2
M,25,15,605,0,0,3,0,4,2,0
F,25,17,631,3,5,0,0,0,4,3
M,56,4,928,5,5,0,0,4,5,2
M,56,18,790,1,4,0,1,5,2,0
F,45,15,601,3,4,5,4,3,3,5
F,45,8,802,4,5,4,0,0,0,3
M,35,15,221,0,0,4,0,0,1,0
M,35,14,161,3,4,4,0,2,2,4
M,1,19,972,0,0,3,0,4,3,5
F,50,6,537,4,0,0,0,2,3,1
M,35,15,441,5,0,4,3,0,0,5
F,25,10,891,3,5,0,5,5,0,2
M,35,16,625,3,0,5,0,3,2,4
F,1,5,277,1,5,4,1,3,1,0
M,18,17,235,0,5,4,1,0,3,3
F,50,8,201,0,3,5,0,3,1,4
M,18,4,161,5,4,1,1,0,0,0
F,18,5,327,3,0,3,3,3,1,0
M,45,10,143,3,4,3,5,3,5,0
M,50,18,944,5,0,5,0,2,0,3
F,56,18,484,3,0,4,0,5,0,0
F,45,11,601,4,5,4,0,4,5,3
F,18,13,244,0,0,0,5,3,0,0
M,25,13,853,2,0,2,5,3,3,0
M,35,5,609,2,0,4,0,5,3,3
M,1,17,674,0,0,3,1,0,0,0
F,25,6,303,2,0,0,5,4,0,0
F,50,3,21,5,0,1,0,3,0,0
F,35,10,194,4,0,4,1,0,0,0
M,1,0,778,3,0,1,0,0,5,0
M,1,6,946,1,2,3,2,0,0,0
M,35,19,524,2,0,3,4,0,1,0
F,1,12,234,3,5,5,1,0,0,2
M,50,5,447,1,0,0,5,0,0,0
F,1,2,498,2,0,1,3,0,0,0
M,35,20,986,1,0,4,3,0,5,0
M,1,17,143,3,2,0,0,3,2,0
M,56,15,336,0,0,0,1,3,1,5
M,1,0,705,3,0,1,0,4,0,0
F,56,14,98,5,1,4,0,5,0,0
F,1,13,376,5,0,4,0,5,4,5
F,1,16,770,1,2,1,5,5,3,4
M,50,13,983,0,1,0,0,5,0,0
F,50,6,56,0,0,2,0,5,2,3
M,56,2,902,2,0,4,0,2,0,4
M,45,4,726,2,0,4,0,0,0,5
M,50,4,629,5,0,4,0,0,0,4
F,25,0,22,2,4,3,2,2,4,0
F,18,7,277,3,0,5,0,5,0,0
M,45,1,971,3,4,4,1,0,3,0
M,25,15,794,3,3,4,0,5,0,1
F,45,20,604,3,0,5,0,0,0,2
M,45,4,346,2,1,2,0,4,0,5
M,35,20,704,2,5,2,0,5,0,3
F,50,0,988,4,5,5,5,4,0,4
M,25,16,894,0,0,3,4,4,0,0
F,18,5,900,4,0,4,0,3,1,0
F,56,4,582,0,3,3,5,3,1,0
M,56,12,927,2,0,4,3,5,4,1
F,18,17,705,5,0,3,0,0,0,5
M,25,3,895,4,5,5,5,4,1,0
M,25,13,90,1,0,3,1,0,0,0
F,35,5,801,5,0,5,0,0,3,0
F,18,16,28,2,1,1,0,2,4,1
M,25,11,417,5,0,2,0,0,0,0
M,56,12,123,1,1,3,0,0,3,0
M,50,7,74,0,5,4,5,3,1,3
F,1,10,90,0,5,1,0,3,3,4
M,45,17,580,5,2,1,0,0,1,0
F,1,20,850,3,4,0,0,0,5,5
F,25,7,372,4,0,3,0,3,4,3
F,25,0,524,5,1,3,2,0,0,3
M,25,15,345,5,3,3,0,0,0,0
M,50,14,83,1,1,3,0,5,0,1
F,25,0,186,4,0,4,2,0,0,0
F,56,3,48,3,2,0,0,2,2,0
F,35,0,40,4,0,4,0,0,0,0
M,56,15,424,0,0,3,1,2,0,2
M,18,8,210,1,1,4,1,5,3,0
M,35,14,474,2,0,5,1,0,0,2
F,35,1,971,3,0,3,1,5,0,3
M,56,15,50,2,5,3,0,5,2,0
M,35,4,820,4,0,4,0,0,4,0
M,18,11,485,0,0,2,0,0,5,2
M,45,9,953,1,0,3,3,2,0,0
F,25,4,943,4,3,5,1,0,3,2
M,56,10,489,2,3,4,5,4,2,0
M,18,4,354,2,0,3,1,4,0,0
M,45,8,957,3,2,5,2,5,3,3
F,50,9,983,3,0,4,0,5,5,4
M,35,0,280,0,1,3,1,4,0,0
M,1,11,326,2,0,4,2,3,2,0
F,1,5,672,0,4,3,2,4,0,3
F,1,9,993,5,0,2,0,4,0,3
F,35,14,10,3,4,0,1,4,0,0
M,56,7,312,1,0,2,0,4,4,1
M,50,20,804,3,5,1,0,3,1,4
M,56,14,152,3,0,5,0,0,0,0
F,56,15,337,5,0,5,5,5,0,0
F,50,17,201,5,4,5,0,0,0,4
M,25,10,967,1,0,1,4,4,0,4
M,1,5,443,1,4,3,5,3,5,4
F,35,19,79,4,5,1,5,5,5,0
M,25,2,186,0,3,5,1,0,0,0
F,25,7,41,3,3,2,4,0,0,4
M,56,0,206,1,0,5,5,0,0,0
M,56,7,708,3,2,2,1,0,1,0
M,45,8,977,3,5,3,5,4,2,0
M,35,16,220,5,3,3,3,0,0,4
F,1,3,89,4,0,1,2,3,0,2
F,25,4,727,0,0,2,0,3,0,4
F,50,15,68,3,0,1,2,2,3,0
F,35,2,975,5,0,4,3,0,0,4
F,50,11,923,1,5,4,2,4,0,0
F,1,17,360,2,0,4,0,0,0,0
M,50,8,666,2,0,2,0,0,0,3
F,18,18,532,0,1,3,0,0,0,0
M,56,0,921,0,0,2,0,5,1,2
F,18,4,927,3,0,2,0,0,2,4
F,18,1,61,0,1,2,1,4,4,0
M,35,10,597,2,0,1,1,0,5,0
F,56,4,114,4,0,4,0,4,0,0
F,18,6,926,4,4,4,0,0,0,5
M,45,17,382,4,5,5,4,0,4,4
M,56,3,38,4,0,5,5,4,4,2
F,45,9,957,2,1,0,0,3,0,5
F,18,2,314,5,0,5,1,0,4,0
M,50,1,750,0,0,1,1,4,5,2
F,18,13,100,3,2,0,0,4,3,0
M,25,2,122,3,0,2,1,5,3,1
F,18,1,630,3,4,0,0,0,4,0
M,25,11,946,2,1,2,5,3,0,5
F,25,15,680,5,3,4,0,5,4,1
M,1,15,132,0,0,5,1,0,0,5
F,1,9,497,4,1,5,1,4,5,5
F,1,19,150,4,3,5,4,4,0,0
M,50,8,405,4,2,4,0,0,0,0
M,1,20,471,5,0,4,0,4,0,4
M,25,19,60,5,3,1,2,3,4,2
F,50,17,61,4,0,4,5,5,3,0
M,50,12,279,2,0,4,0,3,0,0
M,45,20,457,3,0,4,5,0,0,0
F,35,19,527,1,5,4,0,2,5,0
M,25,12,730,0,0,3,1,0,3,1
M,50,12,362,1,5,0,3,0,0,0
M,45,11,972,1,0,3,0,0,0,4
M,56,0,437,4,0,4,0,4,2,0
M,56,3,410,2,3,5,0,0,0,0
F,35,3,840,5,5,3,5,3,0,2
F,50,20,406,0,0,3,0,5,0,0
M,45,8,524,0,2,5,0,4,0,0
M,35,14,87,3,0,4,0,0,0,0
F,25,8,480,1,2,4,0,4,0,0
F,50,14,80,4,1,0,2,4,1,0
F,1,17,916,4,0,2,2,0,0,0
M,25,4,850,2,0,2,0,0,0,4
M,50,7,81,4,4,2,5,4,5,1
M,50,7,530,1,1,2,0,0,2,0
M,35,11,222,4,0,4,0,0,0,1
F,50,0,971,3,0,2,0,2,5,1
M,45,12,941,4,0,0,1,5,0,3
M,56,19,196,5,0,0,1,0,1,0
M,50,11,501,4,5,4,0,2,0,3
M,56,7,590,0,0,5,1,0,3,0
F,50,8,221,1,1,1,0,2,5,4
F,35,17,492,1,0,4,1,5,4,3
F,35,9,253,1,0,0,0,5,0,0
M,45,12,992,1,0,0,0,0,0,2
M,35,5,802,4,1,5,1,0,5,0
F,1,5,84,4,3,3,1,3,0,0
F,1,1,484,1,0,4,0,0,0,0
F,1,0,942,2,0,5,0,0,4,5
F,1,13,274,0,1,4,3,3,3,0
F,25,2,437,0,0,5,4,4,0,2
F,18,8,234,3,0,4,5,3,1,0
M,1,9,430,2,1,4,0,0,0,3
F,35,9,975,3,4,3,5,5,0,1
M,50,0,805,3,1,3,0,0,0,0
F,56,14,603,1,0,2,2,0,1,5
M,25,2,983,5,2,2,1,5,1,3
F,50,11,152,4,0,4,0,3,4,0
F,50,7,21,3,4,2,0,5,5,4
M,45,20,212,4,0,5,0,0,0,0
F,18,0,811,0,0,4,0,0,0,2
M,1,1,973,4,0,0,4,4,4,5
F,1,15,64,5,1,1,0,0,0,5
M,25,14,811,4,1,5,5,0,2,5
F,56,12,334,3,0,0,0,4,0,3
M,45,1,80,3,0,4,5,4,0,0
M,45,5,110,5,3,1,0,2,2,0
F,56,12,143,4,0,0,0,5,5,0
M,50,3,358,5,0,5,4,4,0,4
M,50,16,82,5,2,3,2,5,4,3
F,56,3,168,1,0,4,0,4,0,0
M,1,15,473,0,2,4,0,5,1,2
F,45,18,969,4,0,4,0,5,0,1
F,25,15,773,2,2,4,1,2,5,2
F,18,4,622,3,4,2,1,3,0,0
F,35,8,800,0,0,0,0,0,0,0
M,50,20,558,0,0,0,0,0,0,2
M,35,17,274,2,0,4,1,2,1,2
F,56,4,878,1,5,4,4,2,4,0
F,1,15,245,3,3,3,0,5,4,0
F,25,0,972,2,0,1,1,0,1,1
M,45,15,281,4,0,3,1,0,0,1
M,56,16,544,5,0,4,2,2,5,3
M,25,11,29,5,0,4,5,3,3,3
F,18,17,953,4,0,0,0,0,0,5
M,35,12,907,4,2,3,0,3,3,3
M,45,11,927,2,1,3,0,0,0,0
F,35,0,330,4,0,4,0,3,0,0
F,56,20,942,4,2,5,0,4,5,5
M,50,1,601,5,5,1,0,4,0,3
F,35,17,63,0,2,3,0,4,1,3
M,1,16,563,3,2,0,0,3,0,0
M,1,15,339,1,3,3,0,2,5,0
F,50,17,811,3,1,4,1,3,4,2
F,25,16,786,1,2,0,1,4,2,4
M,45,0,641,5,1,4,0,3,3,3
M,25,16,633,0,2,5,0,3,0,5
F,45,6,16,0,0,4,0,0,0,0
M,18,7,436,5,4,5,3,0,1,0
M,50,9,232,0,0,1,0,0,3,0
F,50,0,45,3,1,4,5,0,0,0
F,25,1,273,4,0,3,3,0,2,2
M,18,11,360,3,0,3,5,4,0,0
M,45,7,672,3,5,4,0,2,0,5
M,18,16,674,4,0,2,2,5,4,0
M,1,17,926,3,3,4,0,0,5,2
F,56,13,79,0,4,5,0,3,4,5
M,50,17,80,5,0,5,1,0,3,2
M,35,12,309,2,0,1,0,0,4,0
F,45,0,459,2,4,1,0,2,2,5
F,50,9,726,5,2,0,0,4,1,2
M,18,11,741,0,2,5,2,3,0,1
F,50,9,503,4,1,1,5,0,0,2
M,1,15,453,2,0,0,0,0,0,3
F,35,8,66,3,1,5,1,0,1,2
F,1,2,965,2,4,5,2,0,4,4
M,18,4,501,5,4,4,5,2,0,0
M,35,3,175,2,1,0,1,2,1,1
F,35,14,557,1,1,4,1,2,0,2
M,56,17,296,5,0,0,0,0,0,0
F,45,14,524,0,0,1,0,0,0,1
F,35,15,794,1,5,5,0,0,2,0
M,18,8,64,4,1,3,0,3,0,4
M,45,6,210,5,0,3,0,3,0,0
M,56,0,330,3,0,4,0,2,4,2
F,1,10,559,3,1,5,0,5,0,3
M,18,15,50,5,1,1,0,2,5,2
M,35,20,794,5,5,0,0,0,0,5
F,56,9,502,4,0,5,0,2,0,2
M,18,15,13,2,0,2,2,2,1,5
M,35,15,801,0,5,5,1,4,5,5
F,50,3,443,1,1,3,0,3,0,1
M,18,5,307,3,0,2,5,0,0,0
F,45,18,244,3,1,0,1,2,2,2
M,56,13,193,3,2,0,0,4,0,0
F,1,9,339,2,0,3,5,0,3,0
M,45,2,559,4,2,3,0,2,5,1
M,45,12,700,2,0,3,0,0,0,0
M,18,11,629,2,0,0,5,5,1,0
M,56,17,360,0,0,1,0,5,0,0
M,50,14,917,2,0,4,0,0,0,0
M,1,1,245,4,0,5,0,5,4,5
M,56,9,48,3,0,5,1,0,0,0
M,1,6,309,5,0,2,3,3,5,0
F,50,6,951,2,0,5,0,0,0,0
M,56,16,497,0,5,4,0,0,0,1
F,25,9,797,0,0,5,4,4,2,4
F,18,15,15,4,0,3,0,0,0,4
F,35,5,173,5,3,4,0,0,0,2
M,18,0,904,2,2,0,0,2,0,0
F,18,8,381,1,1,0,1,0,0,1
M,35,1,966,4,2,5,1,0,1,0
M,56,15,598,1,5,4,1,3,0,0
M,56,17,196,4,0,1,5,4,0,0
F,56,17,128,5,5,3,4,0,0,3
M,45,17,800,2,0,5,2,2,0,5
F,35,7,946,1,1,3,0,3,1,4
F,35,4,630,4,0,4,0,5,0,3
F,25,13,503,4,5,0,0,3,5,2
M,1,4,537,2,0,4,4,0,0,3
M,18,15,838,2,0,5,5,3,4,0
F,25,12,975,1,4,1,0,0,0,0
M,18,18,857,3,3,4,4,0,3,2
M,18,13,660,4,0,2,0,3,1,0
M,56,16,531,1,0,0,0,5,0,0
M,56,11,130,4,5,5,5,2,4,5
M,50,5,751,5,4,5,0,3,1,3
M,45,15,465,4,2,0,1,0,0,4
M,25,15,981,0,0,5,0,5,3,0
M,18,17,910,2,0,2,0,0,0,5
M,25,8,338,1,0,5,0,5,0,0
F,45,13,894,5,4,1,2,0,0,0
F,45,15,20,0,0,5,0,0,0,5
M,25,19,773,1,4,2,0,3,0,5
M,25,3,441,0,4,0,2,2,3,0
F,50,5,230,1,0,4,0,0,4,2
M,45,5,381,5,0,2,0,0,5,2
M,56,4,863,4,5,5,0,0,1,4
M,25,3,235,1,1,5,1,5,0,1
M,18,10,986,2,0,2,0,4,2,2
F,18,5,944,4,0,0,5,0,4,0
F,18,0,382,4,3,5,5,0,4,5
M,50,19,127,2,1,0,2,5,3,0
F,50,14,949,1,3,4,2,0,1,1
M,35,18,459,3,0,5,1,4,0,0
M,50,13,820,4,0,2,3,5,0,0
F,25,6,229,2,0,1,3,0,0,1
M,1,10,431,0,0,0,0,0,0,0
F,35,13,294,3,0,5,4,4,2,5
M,35,0,950,5,3,1,0,3,0,0
F,56,15,276,0,5,0,3,5,4,0
F,18,1,166,3,0,2,0,0,0,0
F,50,13,131,5,0,4,0,0,2,0
F,50,15,23,0,0,1,4,0,0,5
M,1,9,988,4,0,4,3,2,2,4
M,35,8,778,1,1,4,0,0,0,0
M,56,14,581,3,0,3,0,0,0,0
F,1,4,18,2,2,2,0,2,0,0
F,18,19,462,3,0,5,3,5,0,0
F,1,7,834,1,0,2,4,2,0,0
M,1,8,956,1,0,5,3,3,3,2
F,45,12,40,4,0,4,0,2,0,5
F,45,8,489,2,0,5,0,0,4,4
M,1,13,61,4,0,1,0,0,0,0
M,25,17,530,3,0,5,0,0,0,5
M,1,0,74,0,4,3,0,0,1,2
M,25,5,801,5,0,4,0,5,0,4
F,50,4,481,5,0,0,0,0,0,4
F,56,14,760,3,1,3,2,4,2,1
M,56,19,722,3,0,2,0,3,0,1
M,56,0,463,1,0,2,0,5,4,3
F,1,8,975,3,0,3,0,0,2,5
F,50,20,309,4,1,4,1,0,1,0
M,18,12,410,5,1,5,2,0,2,1
F,35,14,462,2,0,5,0,0,0,0
M,56,20,453,5,0,0,0,5,0,0
M,18,15,405,5,0,3,0,5,2,0
M,1,17,804,5,0,2,0,0,0,0
M,56,1,942,0,0,5,0,3,5,0
F,1,7,930,3,5,3,0,0,5,4
F,50,0,261,0,1,4,0,3,3,0
F,35,3,240,5,0,2,0,3,0,0
M,35,12,459,2,0,3,0,4,3,0
F,56,3,481,4,0,2,0,0,0,0
M,18,15,338,3,0,5,0,2,4,0
F,25,3,863,1,4,1,5,4,5,5
M,50,15,522,1,0,0,5,0,0,0
M,50,3,982,2,0,4,0,4,0,2
F,25,1,761,3,0,4,0,5,0,0
F,50,1,128,4,5,3,1,5,2,2
M,50,9,797,1,0,1,5,3,4,0
F,18,7,606,5,5,5,1,0,5,1
F,18,2,924,1,0,0,1,3,0,0
F,25,11,194,3,1,1,0,2,4,3
M,45,0,378,1,0,5,0,2,0,5
F,25,5,951,1,0,2,1,0,5,0
F,50,4,944,0,5,4,0,0,5,0
M,25,15,987,4,2,2,1,0,0,0
F,25,2,956,3,0,5,0,4,0,4
M,50,15,895,4,0,1,5,0,0,0
M,1,0,333,3,1,4,3,4,5,3
F,50,19,321,4,5,4,4,3,4,0
F,50,15,524,3,0,4,0,0,4,5
M,56,17,655,0,5,4,0,0,3,5
M,45,7,606,1,3,2,3,0,4,4
M,35,1,333,1,0,0,5,4,0,5
M,56,0,751,2,4,5,5,5,0,0
F,1,12,919,0,0,1,1,2,0,5
F,50,3,726,5,0,2,0,0,0,3
M,35,1,207,2,0,5,0,3,0,5
