Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
F,35,8,524,3,5,5,3,1
M,1,17,853,0,3,0,3,4
M,25,11,326,1,4,4,1,3
M,35,1,224,5,0,2,2,4
M,25,12,834,1,2,3,1,5
F,56,1,895,2,0,5,0,5
M,25,3,623,1,2,1,4,4
F,35,1,61,0,0,4,0,2
F,1,11,396,0,0,1,0,0
F,56,3,261,0,4,5,1,0
M,1,17,616,3,4,2,4,3
F,45,7,813,3,1,4,4,4
M,18,14,843,3,4,0,4,0
M,25,3,571,4,3,5,0,0
M,50,12,571,5,1,0,2,3
F,25,3,207,0,1,3,5,5
F,18,7,997,0,3,5,5,1
F,18,15,612,5,0,1,5,3
F,25,11,501,0,0,3,1,4
M,35,11,208,0,3,0,0,5
F,18,4,17,0,0,3,3,3
F,50,14,354,3,5,4,4,5
M,25,9,928,0,5,5,1,1
F,56,2,833,4,4,0,4,1
F,1,11,630,3,3,4,2,5
F,18,20,473,3,5,4,3,1
M,18,13,959,2,0,4,3,2
M,56,17,606,2,1,1,0,3
M,25,20,128,3,3,0,0,2
M,56,0,104,1,5,0,0,2
M,50,15,23,3,1,5,2,5
F,25,1,875,5,0,5,5,4
M,25,6,954,2,2,5,3,4
F,25,10,61,0,3,1,1,2
M,50,9,625,2,0,0,2,5
F,50,6,328,2,5,2,5,3
M,18,14,925,2,4,3,2,3
M,56,17,939,4,2,1,5,1
M,18,6,468,0,1,4,4,1
M,25,18,935,1,0,0,3,5
M,18,17,797,0,0,5,0,4
F,18,8,481,0,1,2,4,0
M,18,4,925,5,5,1,4,3
M,25,14,352,5,0,1,5,5
M,35,20,460,1,1,4,2,1
M,56,13,547,0,0,0,4,2
F,56,0,959,2,0,5,5,1
M,25,4,231,5,3,1,4,4
M,56,20,430,1,0,0,0,3
F,45,17,908,5,5,4,2,4
M,25,19,98,0,3,5,2,4
F,35,17,354,0,3,5,4,2
M,56,16,946,1,5,4,1,0
M,45,15,17,1,0,2,3,2
M,35,8,991,2,3,1,3,2
F,56,10,722,3,1,0,1,0
F,18,5,371,4,3,5,2,4
M,35,3,805,2,0,0,1,5
M,25,7,362,3,5,2,2,4
M,35,12,820,0,0,5,4,5
M,25,1,66,0,5,0,0,0
M,18,0,468,0,2,0,4,4
M,45,20,726,0,0,3,4,4
F,56,8,596,5,2,0,3,5
M,50,15,461,1,0,2,0,5
F,25,15,911,0,1,2,0,3
M,45,4,372,4,1,0,4,3
M,35,17,539,0,1,2,3,0
F,45,16,902,0,0,2,5,0
F,18,20,939,0,5,3,4,0
F,25,11,547,0,5,3,1,0
M,1,15,878,0,3,0,0,0
M,1,5,277,1,0,0,1,3
M,25,10,292,5,1,5,4,0
F,45,5,627,4,0,3,5,1
M,25,9,60,3,1,1,0,0
F,56,14,313,3,1,3,2,0
M,35,8,440,4,0,5,0,0
F,56,2,313,4,4,0,4,3
F,1,9,222,0,0,0,0,3
M,25,9,787,0,4,5,3,3
M,1,4,440,2,4,0,1,1
F,50,1,997,4,5,1,4,2
M,25,1,971,3,1,3,3,2
F,50,1,70,0,1,3,3,0
F,45,17,488,5,5,2,1,5
F,25,12,577,0,1,0,0,1
M,50,2,118,5,1,2,5,0
M,18,0,83,2,5,1,4,1
F,25,4,346,0,1,3,4,0
F,1,1,336,4,3,1,4,0
F,56,11,437,3,3,0,1,0
F,45,3,157,5,4,1,3,3
M,18,11,540,1,0,4,5,3
M,25,14,680,0,0,2,4,5
M,25,20,744,1,4,2,2,2
F,35,15,435,4,4,4,4,4
M,25,15,459,5,5,2,3,4
F,25,15,161,2,5,4,4,0
M,18,0,178,4,1,0,5,5
F,45,1,765,2,0,0,3,0
F,35,1,333,5,3,3,0,0
F,45,19,459,2,1,1,4,0
F,25,19,322,4,3,2,3,2
F,25,13,905,4,0,2,5,4
M,45,16,313,4,2,0,0,1
M,18,7,113,5,4,0,3,3
M,56,15,53,3,0,1,1,4
M,25,20,863,5,2,0,4,2
M,1,19,490,4,1,0,0,3
M,35,7,31,3,2,0,0,5
F,18,1,12,0,0,3,2,4
M,25,2,813,0,2,1,4,5
M,1,6,231,4,0,2,4,2
M,56,8,231,4,2,4,0,4
M,1,19,29,2,0,0,4,2
M,45,0,108,0,0,0,2,0
M,56,17,61,3,2,2,2,2
M,18,6,953,3,5,5,2,0
F,50,5,492,5,1,5,5,5
F,1,5,231,1,0,3,0,2
F,25,6,277,5,5,1,4,2
F,50,8,612,3,2,2,0,4
M,1,11,833,3,2,0,3,0
F,35,0,210,1,0,5,4,0
M,35,17,337,3,3,2,0,0
F,45,2,104,2,4,4,5,0
F,35,9,148,1,3,1,2,2
F,18,8,354,5,0,3,0,3
M,1,14,993,5,0,5,0,1
F,18,5,537,0,5,1,3,3
F,18,3,200,1,3,1,5,0
F,35,7,605,0,0,5,1,2
M,18,5,82,2,0,2,0,0
M,35,5,466,5,5,1,5,4
F,18,1,843,4,5,2,4,0
F,1,16,700,3,0,3,3,2
F,25,9,150,5,3,2,1,2
M,45,7,140,3,0,3,4,3
F,56,15,857,0,2,3,3,3
F,45,9,544,1,5,1,3,0
M,45,8,764,3,0,1,0,5
M,50,2,45,0,0,0,1,3
F,25,15,730,0,5,0,4,5
F,25,0,235,0,5,2,2,0
M,35,8,940,3,0,1,4,2
M,56,9,322,1,0,0,5,0
F,50,15,427,5,2,0,4,4
M,25,15,462,0,3,1,0,3
M,35,17,997,2,1,0,4,0
F,56,6,601,3,1,0,2,2
M,56,6,235,4,1,1,0,5
F,35,11,984,0,2,0,4,0
M,56,4,601,3,0,0,3,0
M,18,13,301,4,1,2,1,4
M,25,17,381,4,3,1,4,1
M,35,2,132,3,0,4,3,5
M,25,4,131,5,0,2,3,0
M,56,20,17,5,3,3,3,0
M,25,0,100,2,1,4,4,0
M,50,10,571,0,1,4,3,5
F,18,12,959,0,3,0,1,5
F,1,20,85,5,0,0,0,3
F,25,3,557,3,0,0,5,4
F,35,7,382,4,0,0,0,5
F,45,14,320,0,5,1,0,0
M,56,1,531,5,1,2,0,4
M,56,9,140,5,2,3,4,0
F,25,14,85,0,1,3,0,2
F,18,5,743,1,1,4,5,0
M,35,17,349,1,0,5,3,2
F,35,10,870,1,3,5,1,3
F,45,5,878,4,5,3,0,0
F,25,0,453,3,3,5,4,5
F,56,1,114,0,0,1,2,0
F,56,10,427,3,5,0,4,5
M,35,9,33,3,1,1,3,5
F,56,4,761,2,3,4,2,0
F,45,19,911,2,4,0,2,3
M,1,15,838,5,0,0,0,4
F,25,6,54,3,4,2,5,3
F,45,17,323,4,0,2,5,3
M,25,19,166,2,5,2,5,0
F,50,7,793,2,4,5,0,3
M,18,19,800,0,4,0,0,5
M,45,20,421,1,2,0,2,1
M,25,2,527,5,4,1,1,3
M,50,8,969,1,0,0,2,0
F,1,8,553,5,0,1,5,0
M,45,7,752,0,0,0,4,0
M,18,3,459,0,2,4,0,4
M,50,14,215,0,5,0,5,1
F,25,3,852,2,0,1,4,0
M,45,2,61,0,0,3,0,2
F,18,11,62,0,2,5,0,0
M,35,6,376,5,4,2,3,4
M,35,2,847,0,4,4,3,0
M,1,17,279,3,0,5,3,0
M,18,10,775,3,4,0,5,0
M,25,5,22,1,5,1,4,0
F,56,16,584,3,2,1,3,4
M,25,19,463,4,0,5,3,0
M,56,9,750,5,0,0,0,0
F,35,2,56,2,3,5,3,4
M,50,3,112,0,2,5,1,4
M,35,17,787,4,2,4,0,3
F,56,17,436,5,0,0,2,1
M,50,20,750,3,0,1,0,0
F,18,1,752,0,2,4,2,4
M,35,9,196,1,4,5,0,3
F,35,9,799,3,2,0,4,5
F,25,11,750,0,1,3,0,4
M,35,4,793,2,1,0,3,0
M,56,8,840,3,0,0,3,0
F,56,16,27,1,1,0,0,3
M,25,1,171,3,5,3,4,4
M,25,17,170,2,3,2,5,5
M,25,17,981,1,1,0,0,4
F,25,10,427,1,0,5,2,0
M,25,15,323,1,4,0,4,0
F,25,17,131,0,0,3,0,3
F,56,8,85,0,0,3,4,2
F,25,1,23,4,5,4,1,5
M,35,0,18,0,2,1,3,2
F,25,11,834,0,0,5,5,0
F,45,6,50,1,0,3,0,1
M,18,1,465,2,2,0,0,0
M,18,10,29,5,2,3,0,0
F,56,14,555,2,0,3,1,5
M,18,5,813,2,4,1,2,4
F,1,2,740,1,3,0,3,3
F,35,12,924,0,2,0,0,4
F,56,2,201,1,0,3,5,2
M,45,1,484,3,0,4,4,2
F,25,16,977,4,0,2,2,2
F,50,6,908,2,2,0,0,2
F,50,2,149,0,0,2,0,0
M,25,3,27,1,5,0,0,2
F,50,2,880,2,0,2,1,5
F,45,0,744,4,2,1,0,5
M,1,16,838,3,0,0,0,2
F,35,2,194,0,5,0,1,1
M,1,17,625,1,3,2,2,4
F,25,11,813,5,0,3,2,2
M,25,0,220,1,1,4,4,4
F,1,0,773,0,4,2,1,2
F,35,1,803,3,0,0,0,2
F,50,0,790,3,1,2,5,3
M,45,2,731,1,2,0,0,2
F,18,7,302,1,2,2,4,1
M,25,15,680,5,0,5,4,5
M,56,2,959,0,1,2,4,1
M,56,5,549,2,0,1,3,4
F,18,6,603,1,2,5,4,3
F,56,13,146,1,0,2,0,0
F,56,2,722,0,0,3,0,4
F,56,1,70,0,2,1,4,0
M,50,0,926,0,4,3,4,5
F,25,11,870,4,1,4,1,2
M,35,15,240,0,2,5,0,4
F,35,11,181,3,2,4,0,2
F,25,5,338,5,2,5,2,4
F,50,0,61,2,1,3,4,1
M,35,14,410,3,0,4,3,5
M,25,17,261,0,3,4,0,2
M,45,10,90,5,2,2,3,0
F,50,20,112,2,4,1,2,3
F,50,11,136,0,2,1,2,0
M,50,12,301,4,3,3,5,5
M,1,14,934,4,0,0,4,2
M,1,3,334,3,5,2,0,0
M,35,11,21,1,0,1,5,0
M,56,18,460,4,2,1,2,1
F,35,9,863,2,5,3,0,0
F,25,3,764,1,4,4,2,2
M,45,8,339,0,5,0,5,2
M,35,4,345,3,4,2,4,3
M,56,11,772,0,0,3,0,4
M,56,11,123,0,0,2,3,1
F,45,4,765,3,5,4,1,5
F,56,7,165,0,2,1,5,1
F,35,1,441,0,2,1,5,5
F,18,20,811,4,5,5,4,4
M,25,20,727,2,4,0,1,0
M,35,7,988,2,0,1,0,0
M,35,10,547,2,0,2,4,0
F,18,14,907,4,1,3,2,1
M,50,8,895,1,5,4,3,5
M,35,8,551,1,1,3,2,3
M,25,2,522,1,4,5,1,0
F,56,18,441,4,0,1,5,5
M,25,14,273,0,4,1,4,2
M,25,20,894,5,0,5,5,2
M,50,11,600,5,1,2,1,4
F,35,14,493,4,2,2,2,4
F,50,14,666,0,2,5,3,1
M,56,5,530,0,5,5,2,3
F,25,4,761,1,5,0,3,3
M,18,14,523,4,2,5,4,4
M,18,5,26,4,3,0,5,0
F,35,12,221,4,5,4,1,0
M,50,15,997,2,2,0,5,2
M,56,2,790,4,4,0,1,1
M,1,7,841,2,1,3,1,0
M,18,20,731,0,2,4,0,2
F,1,14,130,0,5,4,5,5
F,35,13,910,3,0,4,0,5
M,25,7,301,0,3,0,3,0
M,56,13,200,3,0,5,0,4
F,35,11,581,5,0,1,1,1
F,56,2,735,0,0,0,5,3
F,18,12,972,2,1,3,2,4
F,50,14,925,3,1,0,0,0
M,35,3,320,0,2,3,3,0
F,35,3,775,0,5,1,3,1
M,18,13,527,1,4,2,1,0
F,25,0,279,2,1,3,5,3
F,25,13,447,0,1,1,3,1
M,25,5,301,2,0,1,1,4
M,25,6,236,0,0,0,4,1
M,56,3,60,5,2,0,0,5
M,56,18,987,0,2,3,4,4
M,56,7,641,1,2,3,1,5
M,25,7,809,5,0,2,3,5
M,56,18,441,1,0,0,2,4
M,56,20,902,1,0,4,3,4
F,18,20,349,2,2,3,2,4
M,50,2,820,3,1,0,2,4
M,25,4,38,2,2,4,0,4
F,25,17,483,0,0,4,2,3
F,1,19,590,0,4,1,3,1
F,25,16,358,2,5,1,3,1
F,25,12,329,1,0,2,3,0
M,1,18,290,0,0,2,1,0
M,18,20,313,1,4,3,5,2
F,35,11,62,4,0,1,4,3
F,50,15,321,0,0,0,1,3
M,18,4,871,1,4,0,2,0
M,18,17,18,2,0,0,0,5
M,50,0,815,1,5,0,0,3
F,45,7,432,4,3,2,2,3
F,35,15,89,5,3,4,0,0
M,25,15,287,2,5,1,5,0
F,56,3,954,5,4,2,0,0
M,56,18,662,1,0,2,3,4
M,25,5,358,0,0,5,5,4
M,56,7,417,2,2,3,3,3
M,50,1,459,0,5,3,1,1
F,25,19,60,5,1,0,2,0
M,18,15,988,0,5,1,5,0
M,45,3,146,1,3,3,0,2
F,18,3,12,5,3,4,0,0
M,50,0,563,1,1,0,1,2
F,56,8,285,0,0,1,0,3
M,18,15,972,1,3,2,4,0
M,25,0,88,5,0,2,4,4
M,1,19,482,5,0,5,3,0
F,56,18,813,0,5,0,4,4
M,18,4,937,5,0,1,0,3
F,1,14,277,3,0,0,0,3
M,25,8,27,3,1,5,1,1
F,1,12,329,4,0,5,0,2
F,25,11,666,2,5,5,4,1
M,18,4,149,2,5,2,4,1
F,56,8,811,4,0,4,0,1
M,18,2,752,2,0,2,3,0
F,56,11,309,1,5,3,0,3
M,35,15,527,1,3,1,1,5
F,50,5,631,3,2,3,5,0
F,45,14,361,4,5,2,4,3
F,25,3,301,0,0,0,4,1
F,18,15,563,0,0,3,4,3
M,35,4,833,3,0,1,2,0
F,45,14,680,0,1,4,1,0
F,1,7,61,1,0,4,5,5
M,50,15,820,4,2,3,0,2
M,18,20,905,3,4,0,4,5
M,45,20,212,4,1,0,1,2
M,18,13,581,3,5,4,0,3
F,18,3,312,2,4,4,1,1
M,18,4,334,5,1,5,3,0
M,50,3,115,0,2,0,2,0
M,35,14,431,0,4,1,5,0
F,35,15,641,0,5,2,0,2
M,35,6,80,1,1,5,5,3
M,50,20,981,2,4,1,0,3
M,50,20,700,0,0,0,0,1
M,35,15,380,5,4,1,4,4
F,50,9,433,1,1,5,4,1
F,56,1,402,3,3,2,0,0
M,25,18,77,5,4,5,1,5
M,18,9,19,2,0,4,0,1
M,50,14,236,2,2,3,0,0
F,25,9,325,1,5,5,4,0
M,25,2,847,5,2,1,0,4
M,35,5,128,5,5,4,4,0
M,25,8,63,3,4,3,0,1
M,35,0,793,5,2,0,4,2
F,25,13,970,1,3,3,5,5
F,35,7,144,1,1,3,0,0
F,50,11,915,4,2,4,4,0
M,25,11,123,1,0,0,1,0
M,35,0,604,1,0,2,0,5
M,35,11,140,0,3,2,5,5
F,56,0,900,0,3,2,3,0
F,45,6,112,5,2,1,4,3
M,45,3,941,1,2,1,2,2
M,35,3,942,1,0,1,0,2
M,50,20,627,3,0,0,1,1
M,25,14,764,3,3,5,0,1
M,56,15,468,3,2,5,2,5
F,1,0,64,2,0,3,3,2
M,25,10,523,1,1,0,4,1
M,25,19,463,2,0,0,2,2
F,56,15,680,0,1,2,2,0
M,25,1,100,4,0,2,1,0
M,1,10,322,0,1,4,3,2
M,25,11,914,3,2,4,3,0
F,35,2,953,0,1,1,5,0
F,1,8,916,5,3,0,0,0
F,56,20,457,3,0,1,0,0
F,50,11,120,3,2,5,0,5
M,56,17,417,0,3,3,4,5
M,50,17,797,5,0,0,0,5
M,1,4,811,3,4,0,2,3
F,45,19,598,3,2,0,5,3
F,25,20,910,0,2,0,0,3
M,35,3,83,5,1,4,2,5
F,35,15,905,3,5,0,0,1
F,56,3,450,4,0,4,0,1
M,25,1,826,0,0,5,1,0
F,25,19,331,5,0,0,0,0
F,50,6,112,5,2,1,0,5
M,45,1,69,5,3,0,3,2
M,35,2,206,1,3,1,3,4
M,50,1,98,2,0,0,1,0
F,1,6,652,3,0,1,5,0
M,56,8,606,0,3,1,5,0
M,50,2,603,5,0,3,4,4
F,56,17,53,1,5,2,0,2
M,18,14,105,2,4,1,5,0
F,1,15,197,2,2,0,4,1
M,56,20,81,2,0,5,2,5
F,18,5,921,1,0,5,1,5
M,35,12,33,5,3,0,5,5
F,25,12,895,1,1,0,4,3
M,25,7,104,0,4,1,4,2
M,25,19,10,3,4,2,3,4
F,25,18,629,0,4,2,1,4
F,25,12,581,1,1,0,5,5
F,50,7,760,1,1,3,3,2
F,50,20,130,2,4,3,5,0
F,35,18,982,0,0,3,0,0
F,56,11,111,1,0,1,0,3
F,50,1,912,3,3,5,0,1
F,50,15,42,3,3,4,5,0
M,1,9,957,0,3,0,5,1
M,1,11,433,0,0,3,0,0
M,25,9,931,3,5,0,5,1
F,56,2,744,3,4,0,5,0
F,18,5,920,3,2,1,2,3
F,50,5,432,2,4,2,1,0
M,18,14,486,1,2,0,2,0
F,50,15,20,0,1,3,3,5
M,1,20,108,0,0,5,2,4
M,50,16,990,1,0,1,2,0
M,25,9,778,1,5,5,0,2
F,45,11,606,3,2,2,0,1
M,18,15,323,0,2,2,4,0
M,25,7,463,3,1,0,5,2
M,35,15,992,0,3,1,0,5
M,56,14,236,1,2,5,5,5
F,25,7,981,1,1,1,5,5
M,56,8,799,3,3,0,1,3
M,35,20,128,0,4,4,0,3
M,25,1,484,4,0,0,5,0
F,35,17,181,4,3,2,4,3
M,1,18,775,2,5,3,4,3
M,25,9,128,3,0,4,4,0
M,35,3,42,4,5,0,5,0
M,35,10,245,0,0,5,0,0
M,56,1,627,1,4,2,2,0
F,56,14,735,0,3,1,0,2
F,25,10,460,2,4,0,1,0
F,56,16,211,0,4,2,2,4
M,25,7,443,1,0,1,2,0
M,56,15,77,5,5,0,0,5
F,45,16,13,1,1,4,0,0
F,1,10,927,5,4,0,2,4
F,18,1,972,5,2,0,0,0
F,35,9,136,1,5,5,3,0
M,45,18,915,5,3,5,0,3
F,35,19,322,5,3,0,3,1
F,56,5,198,0,0,3,5,2
F,25,0,853,1,1,1,0,4
F,18,2,330,4,1,5,0,3
F,35,13,906,0,2,2,1,0
M,35,2,459,0,0,0,0,1
F,18,4,431,0,1,2,0,0
M,35,2,834,1,0,3,0,4
F,50,11,105,1,5,4,4,3
F,56,17,956,5,3,2,5,3
M,25,15,292,2,4,2,4,2
F,35,8,596,4,1,2,1,0
M,50,20,968,0,3,5,0,5
F,25,17,447,5,2,4,3,5
M,18,10,993,4,4,3,2,3
F,25,11,982,1,1,5,0,1
F,25,2,547,3,5,0,3,3
M,25,4,361,0,1,3,5,4
M,25,11,79,1,3,0,0,4
M,1,14,396,2,2,5,0,1
M,25,0,120,2,4,1,0,1
M,35,20,445,0,0,2,0,5
M,50,15,222,3,5,0,5,3
M,18,7,537,2,0,2,4,0
M,56,15,337,0,3,5,0,4
M,25,19,492,5,5,2,4,1
M,50,2,482,5,0,5,1,5
F,35,0,100,5,0,5,0,4
M,18,0,481,2,2,4,1,5
M,50,1,662,5,5,0,3,4
M,35,19,465,2,5,3,0,0
F,18,4,836,0,2,5,0,0
M,35,11,490,0,4,1,0,4
F,50,3,222,0,1,1,3,4
M,50,20,149,3,0,4,1,1
F,25,16,301,1,2,5,4,0
F,25,5,334,3,4,2,3,3
M,1,1,563,0,5,0,2,0
M,25,14,775,1,2,4,5,2
F,1,9,148,0,5,2,4,4
F,45,0,306,0,0,0,0,0
M,56,6,435,1,0,1,5,5
F,50,15,942,5,5,2,0,0
M,25,9,131,3,0,0,0,1
M,25,8,480,5,1,3,0,3
F,1,20,919,5,1,0,3,0
F,50,14,80,3,0,4,0,4
M,45,9,380,3,5,2,4,4
M,45,14,80,4,1,0,0,1
M,25,16,980,0,1,5,4,5
M,18,6,590,0,0,0,4,1
F,18,11,180,2,0,1,4,3
F,1,19,206,2,3,0,0,4
M,35,11,735,5,1,5,2,0
F,18,20,905,0,2,5,5,5
F,25,4,616,1,5,0,0,4
M,18,13,465,0,5,2,5,4
M,18,15,610,2,0,1,2,0
F,56,11,944,4,2,1,5,5
M,18,5,571,3,0,3,0,3
F,18,13,17,0,3,5,3,0
M,18,0,10,0,3,5,5,2
M,18,13,13,2,5,1,0,3
M,50,2,486,4,2,0,3,0
F,25,8,440,2,0,2,5,1
F,56,14,523,0,3,4,3,0
M,35,19,666,2,3,5,0,3
F,35,0,287,5,0,0,5,5
F,35,1,750,0,0,5,0,2
F,35,18,465,0,0,5,0,1
M,56,14,917,4,2,4,4,3
F,25,15,275,0,0,0,0,1
F,25,10,447,0,0,3,2,2
M,56,2,190,0,0,2,2,4
M,25,20,178,0,5,1,0,5
F,25,12,847,4,0,2,5,3
M,56,15,878,5,3,4,4,0
M,25,1,799,2,0,3,2,3
F,25,12,974,5,2,4,5,0
M,35,3,523,1,4,2,2,3
M,25,7,942,3,5,0,5,4
F,56,15,704,0,0,0,5,3
M,35,11,480,1,0,4,0,1
F,35,18,197,2,3,4,0,1
M,35,20,606,0,3,0,2,4
M,35,7,432,2,2,0,0,3
F,50,13,875,0,0,4,2,4
M,45,10,103,4,0,3,4,0
M,25,0,571,5,1,2,5,0
F,18,15,235,0,3,5,0,4
M,35,18,38,4,2,5,4,2
F,18,0,988,1,0,4,5,2
M,50,1,301,5,0,3,3,0
M,25,19,436,5,1,2,0,5
F,50,9,852,2,5,5,0,4
F,50,11,603,2,0,1,4,5
F,18,0,937,2,2,4,0,3
M,25,13,468,1,1,1,0,5
M,56,17,441,2,2,0,5,0
F,18,2,613,2,1,0,5,0
M,1,5,933,0,5,0,4,0
M,1,2,309,3,2,5,5,1
M,25,1,577,5,0,2,4,5
M,18,15,442,3,4,3,2,1
F,45,6,15,1,2,4,0,1
M,50,11,212,0,1,0,0,0
F,25,20,379,3,0,3,0,4
M,56,20,743,5,0,1,0,0
M,35,11,969,0,5,2,3,0
M,25,18,22,1,1,5,3,0
F,56,10,905,0,3,2,4,0
M,50,0,988,4,3,3,4,5
M,25,11,462,0,2,0,1,0
F,45,11,236,1,1,5,1,2
M,50,9,207,2,0,1,0,5
F,25,9,175,0,0,2,2,0
F,35,14,494,1,4,2,5,2
F,18,19,454,2,3,0,0,0
M,25,12,190,5,3,4,4,4
F,45,5,494,4,2,2,3,4
M,50,12,200,2,3,5,0,4
M,18,5,581,0,0,2,0,1
M,25,17,811,0,5,4,3,2
F,45,7,206,3,4,2,3,3
F,50,19,985,5,3,0,0,5
F,25,15,161,2,4,0,2,5
M,18,6,910,3,5,5,0,3
F,56,19,285,4,1,0,3,0
M,18,11,469,2,0,0,2,3
F,50,11,468,1,3,0,3,1
M,50,16,27,5,5,4,5,5
M,18,17,334,3,0,4,4,0
F,25,16,843,0,1,4,3,1
F,25,6,346,0,1,2,0,3
F,35,5,833,0,0,1,1,2
F,18,2,623,3,5,2,2,0
M,25,14,53,5,5,0,1,2
M,18,17,870,4,0,5,2,2
M,56,16,130,0,2,4,0,5
M,45,2,522,5,3,2,1,0
M,25,19,590,3,2,1,1,5
M,25,15,212,5,2,1,0,0
F,50,15,314,1,5,3,0,3
M,18,19,228,5,2,5,4,3
M,25,9,87,5,0,3,2,0
F,35,3,161,4,1,3,1,0
M,18,15,775,3,4,0,2,0
M,35,14,115,2,0,1,4,3
F,50,20,601,1,2,4,5,4
M,45,15,988,1,4,0,1,2
M,35,6,547,2,1,5,3,1
M,25,5,136,1,1,4,4,0
M,35,20,930,1,5,3,3,4
F,25,17,277,5,5,4,0,0
M,25,6,15,2,3,0,0,5
F,56,4,629,5,2,2,1,0
M,18,6,17,3,2,4,3,5
M,18,4,731,2,4,1,0,0
F,1,5,741,0,0,3,0,0
M,50,17,640,4,0,5,0,0
M,35,7,358,0,3,2,3,0
M,56,0,215,0,2,0,0,3
F,35,16,954,1,5,1,0,1
F,18,14,210,3,0,1,4,2
M,18,19,427,2,0,3,4,0
M,1,15,623,4,5,4,2,0
F,1,0,84,1,0,1,5,0
F,25,9,940,0,5,2,1,0
F,18,15,379,0,3,2,5,2
M,50,11,486,3,3,1,5,3
M,25,6,522,2,5,4,3,0
M,56,2,914,3,0,5,0,0
M,56,10,891,5,0,1,1,4
F,25,13,300,3,3,0,3,1
M,35,19,83,1,0,0,3,4
F,50,19,313,5,0,0,3,0
M,25,8,382,5,5,1,2,5
F,18,15,841,5,5,4,5,0
M,1,13,871,4,2,3,1,0
F,56,9,282,1,0,5,1,4
M,25,7,285,1,3,0,2,0
F,1,15,916,0,5,3,0,0
F,1,8,596,0,2,2,4,0
F,35,19,26,1,0,0,4,2
M,18,4,54,0,0,2,0,1
M,35,17,870,0,5,4,1,3
M,18,7,244,2,2,0,4,0
F,50,17,253,2,0,4,0,4
M,56,17,983,0,2,5,1,3
M,25,2,452,0,4,4,4,3
M,25,16,245,3,2,0,2,0
M,35,20,674,1,1,1,5,1
F,45,1,128,0,2,2,1,0
M,50,2,970,1,5,0,0,0
