Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,25,1,431,4,4,4,1,0,0,3,3
M,50,2,553,4,0,4,2,2,3,5,0
M,45,4,461,5,0,3,2,0,1,5,0
F,18,5,69,0,1,0,4,0,2,0,5
M,25,15,627,0,5,2,5,0,2,3,1
F,1,13,372,1,0,0,1,0,2,2,1
F,1,20,923,1,4,5,3,4,3,1,3
M,18,3,493,3,1,0,3,3,1,1,0
F,50,16,111,0,4,4,5,1,3,5,3
M,25,11,498,0,3,0,0,1,1,0,0
F,35,0,286,0,4,3,4,5,5,5,1
F,1,0,208,0,2,1,5,0,4,1,0
M,45,7,953,0,3,0,0,1,1,4,4
M,50,11,633,2,0,0,5,3,3,3,1
F,56,17,931,2,4,1,2,0,1,3,3
F,45,15,377,0,0,0,4,0,1,4,4
M,25,3,905,3,4,0,5,2,4,0,0
F,56,1,540,2,5,3,2,5,0,3,5
M,50,20,930,1,3,2,3,0,3,1,3
M,50,7,190,5,3,0,0,0,3,0,5
M,50,4,674,4,0,0,0,1,0,4,3
F,45,8,424,5,2,2,1,0,1,5,0
M,45,1,224,0,0,0,0,3,2,0,0
F,35,11,900,2,2,3,0,1,4,2,4
M,56,5,433,0,4,4,1,2,1,5,3
M,25,15,80,4,4,2,4,0,2,4,5
F,1,9,347,1,1,1,3,0,3,3,1
F,18,19,550,3,5,5,1,2,1,4,3
M,1,11,484,5,4,0,0,0,1,0,0
M,35,19,273,2,5,0,5,1,2,2,0
M,25,9,662,5,5,0,4,3,2,5,2
M,56,4,211,5,4,0,0,0,3,1,0
F,25,9,486,0,0,0,0,0,2,0,0
F,56,18,229,3,1,0,5,1,4,0,1
F,45,18,286,3,3,0,4,2,3,1,3
F,35,1,333,5,2,0,2,5,0,0,0
F,25,9,549,0,3,0,3,1,3,1,2
M,45,17,132,1,5,1,5,4,5,3,1
M,1,9,501,1,4,1,1,4,4,4,1
M,25,19,26,4,4,1,2,2,0,1,0
M,1,9,279,1,4,5,5,4,4,3,1
M,56,18,557,3,3,4,4,1,5,2,2
F,18,11,940,2,4,0,0,1,1,1,0
F,56,15,165,5,4,0,4,1,2,3,0
M,25,11,191,4,5,4,0,4,5,4,2
M,1,15,307,5,0,0,4,5,0,2,1
F,56,10,10,3,4,4,2,1,1,4,5
M,25,3,954,4,3,1,2,5,2,5,5
M,1,14,381,5,2,3,1,4,5,5,1
M,50,18,681,1,4,0,1,5,0,5,4
M,35,15,741,3,0,0,1,5,1,3,0
M,18,3,840,0,4,5,3,4,1,5,5
M,25,15,597,3,0,0,0,2,3,5,5
F,45,17,914,4,1,0,0,3,0,3,5
M,1,7,503,4,3,0,0,4,5,5,0
F,50,17,193,2,4,0,5,0,3,0,0
M,25,2,805,2,0,5,0,0,1,3,2
M,25,19,782,2,3,0,3,5,2,1,0
F,25,7,61,2,5,0,0,1,2,0,0
M,25,17,166,5,0,0,0,0,4,1,1
M,56,18,813,1,1,4,1,4,2,3,2
F,50,15,501,3,5,5,2,0,5,5,0
M,56,12,13,1,0,0,4,1,5,3,3
M,18,17,553,4,0,0,3,0,4,5,1
F,25,9,33,0,5,0,3,1,1,4,2
F,25,5,503,1,2,2,2,4,0,3,5
F,50,9,727,0,5,0,0,4,2,2,2
M,35,11,193,5,0,0,0,0,2,3,0
F,50,4,811,2,5,0,0,0,5,4,1
F,50,10,612,1,2,5,0,0,0,4,0
F,35,5,465,3,2,0,4,3,4,4,2
F,35,15,191,0,1,5,3,4,5,1,5
M,50,7,820,0,1,4,4,0,1,4,2
M,45,7,921,2,2,0,3,3,3,2,5
F,35,1,12,5,5,0,0,3,0,0,1
F,25,10,934,0,1,5,4,2,4,4,0
M,25,18,114,5,5,1,5,0,2,0,2
M,25,7,553,1,5,0,0,0,4,3,0
M,25,17,941,2,4,0,1,2,3,5,0
F,35,19,790,1,5,3,0,0,4,0,0
F,56,12,89,4,1,0,2,2,4,3,5
F,50,19,841,4,2,0,0,1,0,0,1
F,25,16,82,3,3,0,0,5,2,4,0
M,25,1,836,5,1,0,0,0,3,0,0
F,1,15,345,1,2,4,5,0,0,4,0
F,56,10,917,0,5,5,4,1,4,4,1
M,18,5,503,4,0,5,5,5,2,4,0
F,50,13,484,1,1,3,5,5,2,2,5
M,35,13,120,0,2,5,3,1,1,3,3
F,35,15,406,5,2,3,5,2,1,3,5
F,25,9,981,4,1,0,0,2,5,3,2
M,1,10,640,0,5,5,5,4,0,2,5
F,25,16,943,4,5,5,0,3,5,0,2
F,56,18,462,4,0,0,0,0,0,4,1
M,25,8,953,3,4,2,5,0,0,4,2
M,1,8,631,1,4,0,1,2,0,2,2
F,1,9,78,1,1,0,1,4,2,4,1
F,1,14,286,3,0,0,0,0,1,0,5
M,35,13,582,0,4,0,4,0,2,2,2
M,35,7,902,4,2,0,0,4,3,5,3
M,45,9,193,4,4,0,3,2,2,2,4
F,18,19,863,5,5,3,2,0,1,4,1
F,25,3,797,3,5,0,5,3,1,2,5
M,56,17,70,1,0,5,4,0,4,0,2
F,50,5,727,0,3,3,1,4,0,1,3
F,18,4,24,3,4,0,0,2,2,4,0
M,56,8,405,3,3,5,0,0,4,5,0
M,25,4,554,2,0,2,5,0,0,5,0
M,18,8,231,5,3,2,0,3,1,5,3
M,56,2,904,5,1,0,0,3,5,0,0
M,56,13,100,3,2,0,3,3,4,5,0
M,25,11,977,1,2,0,0,0,0,5,0
M,35,2,987,5,4,0,0,5,0,0,0
M,56,14,380,2,1,0,3,1,5,0,1
F,18,4,601,1,4,4,4,5,1,3,5
M,35,7,41,3,2,0,0,0,1,4,0
M,56,14,15,1,5,2,3,3,4,2,5
M,25,15,100,3,5,0,0,0,5,3,0
M,56,18,329,5,4,3,0,0,0,3,4
F,25,10,223,5,1,0,0,5,0,0,3
F,35,17,959,0,3,1,0,2,2,2,4
M,25,4,685,1,0,2,3,0,4,0,3
F,25,4,672,3,5,0,1,3,3,4,3
M,35,18,920,2,3,1,2,0,1,5,3
F,18,0,853,2,4,0,0,0,3,2,0
F,1,5,458,2,5,0,3,0,2,2,0
M,25,13,232,2,4,2,2,3,4,2,3
F,25,16,88,5,0,0,1,0,0,1,2
F,25,11,18,5,4,0,0,0,3,1,4
F,56,6,83,1,1,3,5,2,2,1,0
F,56,2,705,4,0,2,5,3,4,0,4
M,56,2,30,2,2,2,1,3,3,3,3
F,35,0,23,0,0,0,1,0,0,2,0
M,25,15,453,5,0,0,4,1,1,3,3
M,50,3,894,3,5,1,3,0,5,3,4
M,35,9,485,1,1,3,0,0,5,2,1
F,35,18,64,1,1,0,0,5,2,4,5
M,35,8,597,0,5,4,2,0,4,3,5
F,56,19,81,4,3,2,1,2,5,4,5
F,18,1,968,1,1,0,4,2,4,1,2
M,25,11,262,4,3,5,0,0,0,1,5
M,35,11,544,0,2,0,0,0,1,0,0
M,18,5,358,3,5,0,0,0,5,3,2
M,56,19,482,4,0,3,3,5,4,5,2
M,25,17,319,1,3,0,0,3,0,1,0
F,25,9,302,2,0,0,3,4,0,4,1
M,50,11,74,2,4,0,4,4,4,2,4
M,25,7,923,2,5,1,2,3,3,3,5
M,25,3,143,5,0,0,0,3,0,5,4
M,1,11,261,5,3,0,2,4,4,5,1
M,25,20,28,5,0,0,0,0,5,1,0
M,25,5,907,2,3,2,1,1,3,4,0
F,56,6,760,3,3,0,2,3,3,5,5
M,1,17,20,0,3,0,0,3,2,0,4
F,50,7,520,0,0,5,4,5,3,5,4
F,25,15,173,5,5,0,0,4,1,2,0
F,50,0,276,0,1,2,0,0,1,1,2
M,35,11,912,1,3,5,2,0,2,2,0
M,56,8,990,4,4,1,3,4,4,4,3
F,35,16,794,5,0,0,2,5,3,5,0
M,56,7,358,1,1,2,1,0,5,5,1
M,56,0,547,2,4,1,5,4,4,0,3
F,50,10,436,1,5,0,2,0,3,0,3
F,25,9,272,2,0,0,5,3,2,3,5
F,56,9,935,0,1,3,5,4,0,1,0
M,18,20,206,0,0,0,0,0,3,2,0
F,1,19,336,2,0,0,1,0,2,2,0
M,18,17,466,2,5,0,0,3,1,0,5
M,35,8,894,4,4,0,0,3,3,2,0
M,56,2,452,1,4,2,4,0,3,5,4
M,56,9,730,1,1,0,4,0,5,0,1
F,35,2,178,5,4,0,4,5,2,2,5
F,56,17,958,3,5,0,4,4,2,1,2
M,18,20,811,2,5,0,0,0,5,4,2
M,18,7,598,0,3,0,0,0,5,0,0
F,45,9,232,5,2,0,0,2,4,4,5
M,35,0,70,1,2,0,4,1,5,1,2
M,25,0,997,2,1,4,5,0,3,3,2
M,18,10,891,0,2,2,5,3,0,3,3
M,45,10,312,1,2,0,0,3,0,5,1
M,1,11,31,2,3,1,5,0,4,5,0
F,35,1,674,2,2,0,0,1,2,3,3
M,25,11,598,0,3,0,0,2,5,0,1
M,25,5,328,1,1,0,2,2,5,1,5
F,50,0,990,4,5,0,0,0,1,5,2
M,1,15,143,3,4,2,0,0,5,4,3
M,56,0,931,3,0,0,3,0,2,5,1
F,25,5,209,3,1,0,1,3,3,3,3
M,18,15,900,0,2,2,5,1,0,5,3
F,45,6,212,1,3,1,3,2,2,5,2
F,35,15,171,4,2,0,4,0,3,3,0
F,25,14,16,3,5,2,5,0,2,5,3
F,18,8,178,0,2,2,0,5,0,3,0
F,45,14,275,3,0,1,1,0,5,1,1
M,18,17,488,2,3,0,1,0,5,5,4
M,56,15,372,4,2,0,0,3,1,1,3
M,1,11,31,4,0,0,1,1,0,4,0
F,18,8,997,5,3,0,2,0,1,5,5
M,56,10,302,1,1,1,5,1,2,3,3
M,50,4,965,4,0,5,2,0,1,4,5
M,18,9,83,0,1,4,3,2,5,0,0
F,56,5,953,3,4,0,1,0,4,2,4
F,50,6,378,1,3,0,1,4,1,5,1
M,50,15,287,1,2,0,0,0,3,5,4
F,35,20,361,4,2,3,3,0,3,3,3
F,25,17,194,3,2,0,1,3,3,3,5
M,18,8,378,2,5,5,2,5,3,0,0
F,25,1,803,2,5,1,0,4,5,1,4
M,56,0,627,1,5,1,4,0,5,2,2
F,56,11,559,2,0,0,0,0,0,5,0
F,56,8,21,2,5,0,5,0,4,4,2
F,35,17,329,5,5,5,0,3,5,4,5
M,35,5,190,3,5,1,1,4,1,1,4
F,56,14,790,0,1,3,4,0,5,1,2
M,25,2,379,3,3,2,0,0,4,2,0
F,1,7,603,3,4,2,1,2,5,5,3
F,35,13,949,0,4,0,0,4,2,4,2
M,1,4,503,0,0,1,2,3,3,0,2
F,25,5,704,5,1,3,0,0,2,1,1
F,35,17,206,2,0,0,0,4,1,5,0
M,45,17,42,2,5,4,1,3,2,3,2
M,45,7,482,0,0,0,0,2,2,2,0
M,45,7,974,1,0,0,0,0,1,0,4
M,45,2,902,2,2,0,0,4,2,2,0
M,18,6,210,1,4,0,0,1,4,0,1
M,18,11,200,0,4,0,0,3,0,0,0
M,18,17,443,3,0,0,2,5,3,0,5
M,56,11,530,1,1,4,1,3,0,1,3
F,35,0,597,0,2,0,0,0,3,0,3
F,56,17,313,1,4,3,4,0,2,0,5
F,35,10,458,4,5,3,3,3,4,4,5
F,50,14,577,4,5,5,4,1,5,1,5
M,56,20,440,1,4,0,0,2,2,3,3
F,18,17,968,3,2,4,0,0,1,5,0
M,25,1,986,4,3,0,0,2,5,3,1
F,35,2,525,5,0,0,5,1,2,5,1
F,35,3,223,3,0,0,4,3,4,4,1
F,25,15,497,2,5,3,0,0,1,4,0
M,35,1,100,5,2,0,4,0,3,2,0
M,35,0,482,0,1,0,0,1,3,0,0
F,56,11,803,5,0,0,5,0,2,2,4
M,50,11,372,3,0,0,0,0,2,4,2
M,56,4,346,4,2,0,2,5,4,0,2
F,50,12,815,5,4,0,1,0,5,4,0
M,50,14,934,0,1,5,2,1,4,4,3
F,18,1,870,3,5,2,1,5,1,3,5
M,45,0,965,3,2,3,4,4,0,4,0
M,1,6,152,4,2,0,0,0,2,4,0
F,1,14,939,5,2,5,2,4,5,1,2
F,50,6,946,3,3,0,4,4,5,4,3
M,35,13,447,3,5,0,0,1,1,2,0
F,18,5,272,4,1,5,3,0,2,3,2
M,18,5,406,5,5,0,0,0,0,4,2
M,18,2,373,3,5,2,0,1,3,3,0
M,18,1,524,2,0,0,0,1,2,3,5
M,56,0,780,4,5,2,3,5,4,5,5
M,18,15,321,2,2,0,0,0,4,3,5
F,1,3,50,1,3,0,0,5,5,2,5
M,35,6,743,3,0,5,0,0,1,3,5
M,35,17,234,5,4,0,0,0,1,3,0
F,50,20,447,5,4,5,2,0,3,0,2
M,35,18,152,1,4,0,0,0,1,2,2
F,50,19,782,3,5,5,2,2,5,4,0
M,35,10,210,5,0,3,5,0,1,2,0
M,50,4,609,0,1,5,2,0,3,5,0
F,45,12,105,3,4,5,2,0,3,1,1
F,50,10,537,0,1,2,4,0,3,5,2
M,56,17,923,0,0,1,2,3,0,2,0
M,25,4,800,4,4,0,0,3,1,3,0
M,50,3,471,0,2,0,0,0,5,4,0
F,18,1,49,1,4,0,4,0,4,4,0
F,45,11,853,4,1,0,0,0,4,3,1
F,25,11,140,5,2,0,0,3,2,5,1
M,25,4,240,5,4,0,0,0,3,0,0
M,25,1,606,4,2,0,0,3,0,0,5
F,18,7,954,5,3,3,4,3,1,4,3
F,25,10,501,1,0,0,0,0,3,5,2
M,18,17,74,3,2,5,0,3,4,2,2
M,35,15,212,1,3,0,0,2,1,0,1
F,50,17,265,2,0,1,4,0,1,5,0
M,50,18,272,3,3,5,0,1,3,3,3
M,35,1,954,2,0,1,0,0,1,4,0
F,18,8,613,5,2,4,5,4,0,3,0
M,45,1,279,4,1,0,3,0,1,1,0
F,18,1,273,2,3,0,0,0,4,0,0
M,35,5,750,3,1,0,0,0,1,2,4
M,50,1,424,0,4,3,5,1,1,1,0
M,25,20,272,5,1,0,0,0,2,4,1
F,56,12,497,4,5,5,1,0,4,4,2
F,25,2,794,1,5,1,1,0,2,2,3
M,56,14,377,2,3,0,2,2,3,4,5
M,56,8,175,5,3,1,0,0,1,0,4
M,25,3,581,2,2,0,3,5,3,0,3
F,18,10,598,0,3,0,4,3,5,3,2
M,50,1,157,1,3,0,3,4,3,2,1
M,45,11,120,3,0,0,0,3,5,2,1
F,18,17,527,0,1,1,1,2,3,4,3
F,35,17,913,0,2,4,0,2,1,4,4
F,1,3,234,2,2,0,4,3,2,0,0
M,35,2,236,5,3,4,4,0,5,1,2
F,56,4,920,5,2,2,1,1,4,4,0
F,35,1,82,5,1,2,4,3,5,4,3
M,25,9,313,2,0,0,0,0,1,5,3
F,50,10,253,3,3,5,1,2,1,2,0
M,45,3,272,1,5,3,2,5,4,1,5
M,1,1,221,2,2,4,2,4,1,3,0
F,50,17,452,5,3,5,0,0,4,2,2
F,25,15,333,3,5,0,5,2,0,0,2
F,25,17,520,1,3,0,0,0,5,2,3
F,35,17,722,5,5,0,0,0,1,2,2
M,50,18,527,1,2,0,1,1,3,2,2
M,35,14,410,0,4,3,4,2,5,2,0
F,25,0,436,3,5,3,2,5,1,2,0
M,1,2,161,3,5,5,1,2,4,3,4
F,35,15,69,2,0,1,2,0,1,2,4
F,56,14,63,2,3,1,5,5,4,2,0
M,35,12,194,4,4,0,0,3,3,3,2
M,45,17,554,4,0,0,0,0,0,3,0
F,35,15,111,0,5,0,0,0,4,4,0
F,18,12,934,3,4,1,2,1,2,3,0
F,45,2,459,4,5,0,0,0,1,2,3
F,25,16,473,5,3,5,1,5,4,2,4
M,56,5,641,2,4,5,3,1,0,1,2
M,45,1,581,0,1,5,0,0,5,3,0
M,56,1,945,2,4,0,0,0,1,5,0
F,25,0,234,5,0,0,2,3,4,4,0
M,25,11,987,0,4,2,5,1,1,3,0
M,56,7,921,4,5,0,0,4,2,1,2
F,25,18,320,5,3,0,2,1,0,1,0
F,50,15,76,3,3,5,1,3,0,4,0
M,45,20,60,1,2,2,2,3,5,5,0
M,25,5,935,0,0,0,2,5,0,4,0
M,25,5,535,1,2,0,0,4,3,5,4
M,25,13,840,3,2,5,2,4,2,0,2
F,45,8,16,1,2,0,4,4,4,0,0
M,18,17,465,5,5,1,0,4,5,4,1
M,56,14,489,4,0,0,2,0,1,0,0
M,1,6,537,1,5,2,1,3,2,5,1
M,25,0,603,4,2,3,3,3,3,4,3
M,56,0,604,0,1,3,5,4,4,4,3
F,56,14,973,4,2,4,5,0,3,2,3
F,18,19,68,3,3,2,0,2,2,1,3
M,56,14,606,1,3,4,2,0,2,1,0
F,25,15,405,1,2,0,0,0,1,0,0
M,56,1,523,1,5,2,5,0,2,5,5
M,25,5,209,1,3,0,0,0,5,0,0
M,18,17,290,4,3,0,0,0,5,4,5
F,56,8,597,4,4,4,0,3,3,0,0
F,56,20,434,2,3,1,0,3,5,4,3
M,25,12,803,1,5,0,4,4,1,3,5
M,25,0,66,0,4,0,0,0,5,3,0
F,25,13,843,4,4,0,5,0,4,0,0
F,56,11,957,1,2,0,3,0,2,3,1
F,45,5,421,3,3,0,5,0,1,0,3
F,45,2,501,1,5,4,4,0,3,3,0
M,35,14,171,3,5,0,2,0,1,1,0
M,1,16,215,2,0,3,4,3,2,3,4
M,56,8,336,3,4,0,3,0,5,3,3
F,18,0,902,1,2,5,1,0,4,3,5
M,1,19,191,5,5,0,5,5,3,2,0
F,1,9,290,4,2,0,1,4,1,2,3
M,35,4,19,2,1,4,2,2,1,2,5
M,56,5,110,4,2,0,0,3,4,4,0
F,35,15,26,0,5,0,4,0,0,2,2
F,25,1,752,4,2,0,3,3,2,3,4
M,25,9,606,0,3,0,0,0,5,3,3
M,56,3,914,1,3,1,0,5,5,4,4
F,25,18,793,5,1,5,3,0,2,1,3
F,25,3,993,5,4,4,4,0,1,4,5
M,56,15,658,2,1,1,1,3,3,3,1
M,25,8,21,3,5,0,0,0,2,0,1
F,1,9,436,3,4,1,0,3,1,1,5
F,18,20,290,5,2,0,4,2,0,1,3
M,25,16,992,0,5,0,4,3,4,2,4
M,56,0,50,4,1,0,0,0,4,1,1
M,50,0,157,5,0,0,4,0,1,5,5
F,35,15,347,5,0,0,0,0,5,4,0
M,56,0,537,4,4,0,5,0,0,3,1
F,35,2,598,4,0,3,0,5,3,1,0
F,35,13,17,0,1,3,0,0,0,0,0
F,1,2,988,0,1,5,3,0,3,5,0
F,50,10,37,5,4,0,0,5,2,1,5
M,25,9,914,3,2,0,0,0,0,0,0
F,56,19,441,0,4,4,4,1,3,0,1
M,35,5,804,0,3,0,5,4,5,1,5
F,25,1,61,2,4,0,3,3,3,1,0
M,56,1,81,4,4,1,5,0,4,3,3
F,1,12,300,5,4,0,0,0,0,0,2
F,35,17,943,4,4,0,0,0,4,1,4
F,56,11,265,4,2,2,2,5,3,3,4
F,56,12,82,2,0,2,2,3,4,5,3
F,50,14,947,5,3,3,4,0,5,1,2
M,35,0,337,3,2,4,2,3,4,0,0
F,35,7,90,3,4,1,1,5,2,5,4
F,25,13,435,1,3,1,0,3,3,5,1
F,45,20,108,2,4,0,3,3,5,5,2
F,56,15,917,5,0,0,5,0,1,0,0
F,35,9,524,1,4,0,0,0,0,0,5
M,25,6,294,1,4,3,0,4,1,5,2
F,56,17,329,1,3,2,3,0,1,4,3
M,25,17,911,2,1,0,0,0,0,0,5
M,56,14,838,4,1,2,4,1,4,5,2
M,56,9,840,2,0,2,4,0,5,0,2
F,25,14,276,4,2,5,3,2,5,4,0
M,25,3,85,3,5,4,5,0,3,2,3
M,35,13,850,1,4,0,1,3,3,5,0
M,56,15,765,4,5,0,5,0,2,1,3
M,50,0,622,0,4,4,2,3,3,1,2
F,50,12,337,1,0,0,0,0,5,3,3
M,50,2,834,5,5,0,0,0,1,5,1
M,50,17,452,3,5,5,0,0,2,4,3
F,56,2,452,4,3,0,3,0,1,3,0
M,18,5,751,2,5,1,0,5,0,0,0
M,1,9,601,1,2,4,2,1,4,1,1
M,25,14,786,0,3,0,0,1,2,2,0
F,50,19,19,2,1,4,0,0,5,3,2
M,35,7,811,1,4,0,0,1,3,1,0
F,56,6,700,5,5,0,0,0,0,4,3
M,50,1,945,0,5,0,0,0,1,0,0
M,25,12,362,1,4,4,1,2,3,3,0
M,56,11,62,2,5,1,0,0,1,5,0
F,18,5,949,0,2,0,0,0,2,0,0
M,35,1,571,5,5,0,3,4,0,2,1
F,50,13,329,3,5,0,2,2,2,5,4
F,56,11,681,1,4,5,2,2,3,4,0
M,25,0,87,2,0,0,0,1,4,1,5
M,25,0,756,4,0,4,5,5,0,4,5
M,35,15,641,3,4,1,3,4,0,2,0
F,45,15,48,4,0,0,3,2,4,1,0
M,56,6,443,0,2,3,1,2,0,5,0
M,18,0,811,3,1,0,0,0,4,5,2
M,18,13,786,5,5,4,3,3,2,5,5
M,50,0,744,1,4,4,1,2,4,1,5
F,35,20,731,3,3,0,1,2,4,3,5
M,45,18,982,0,2,0,5,2,5,3,1
M,25,14,380,1,2,0,0,0,4,0,0
M,35,18,166,1,5,3,4,1,3,3,5
F,56,0,494,0,4,0,5,0,2,1,3
M,56,3,609,5,0,0,0,0,3,3,0
F,18,14,641,0,5,5,5,3,2,4,3
M,25,19,490,1,4,0,3,1,1,1,3
F,18,7,261,0,2,0,0,0,5,5,2
M,25,17,596,3,5,0,0,0,2,5,0
M,56,17,965,2,0,0,0,2,3,4,4
F,56,11,230,3,3,3,2,2,0,1,2
M,35,6,946,5,3,5,3,1,5,3,0
F,25,20,618,0,3,5,0,1,3,0,5
M,25,7,863,3,1,0,0,2,5,4,0
M,18,1,113,5,4,0,0,3,4,3,0
M,25,6,527,0,5,0,2,3,1,5,3
M,35,1,197,0,3,0,0,3,2,0,0
M,56,14,666,0,3,0,5,2,5,3,1
M,56,17,280,4,0,0,3,2,5,5,0
F,45,19,161,0,4,1,5,0,2,1,1
M,50,19,920,1,5,5,0,0,3,5,2
M,45,7,834,0,4,0,0,1,2,3,0
M,18,4,112,3,4,0,1,0,0,2,5
M,25,20,891,1,0,1,0,0,1,0,5
F,56,3,735,4,3,0,1,1,1,5,3
M,18,9,662,2,5,1,4,4,2,0,3
M,56,3,492,4,1,2,2,2,2,4,1
F,45,14,78,3,0,2,2,3,5,0,0
F,18,20,140,4,3,5,2,5,3,2,3
F,18,15,557,2,1,0,3,0,1,1,3
F,56,14,764,4,1,0,0,0,5,0,0
F,25,4,485,0,4,0,0,0,2,0,0
M,25,1,559,0,2,0,0,0,0,5,4
F,25,11,850,5,0,0,5,5,5,5,0
F,35,1,279,3,0,3,0,5,5,0,0
M,18,16,916,2,5,0,1,0,2,0,1
F,25,20,168,2,3,4,4,3,3,5,0
M,25,14,921,2,5,5,2,1,1,0,0
M,35,15,501,2,2,0,1,2,3,3,3
M,50,1,445,5,0,0,3,3,5,5,1
F,25,14,286,5,3,0,0,1,0,1,0
F,45,8,530,1,2,0,5,3,2,2,4
F,35,9,596,1,4,1,2,3,2,3,0
F,35,15,60,3,5,5,4,2,5,0,0
F,25,18,708,0,5,0,3,0,0,0,3
M,25,0,705,1,3,2,0,0,4,5,0
M,18,4,458,2,0,0,0,0,1,1,2
M,25,15,10,4,4,0,1,5,3,4,0
F,56,19,98,4,4,0,0,1,3,3,2
M,56,0,40,5,2,1,5,0,4,1,1
M,25,6,856,0,4,5,1,1,0,3,0
F,56,0,281,0,5,1,4,0,0,1,3
F,50,15,935,2,2,0,4,5,1,1,2
F,56,11,265,0,4,0,4,0,5,0,4
F,25,17,830,0,4,0,0,5,2,5,1
F,35,4,539,1,3,0,3,1,5,5,1
M,25,12,31,4,2,0,4,2,0,5,0
M,25,3,339,3,4,0,2,2,4,5,0
F,18,16,600,5,0,0,0,3,3,4,3
M,56,12,286,3,3,0,2,5,2,4,2
M,25,15,685,4,0,5,1,0,1,5,3
F,25,12,850,4,2,2,0,0,5,2,4
M,18,1,74,1,1,0,2,4,1,3,4
M,56,0,287,3,2,2,1,0,4,5,4
M,35,10,421,1,0,0,4,0,4,0,3
M,35,20,981,0,3,2,3,4,2,4,5
M,35,8,778,5,5,0,4,1,4,1,4
M,1,15,333,0,5,4,1,3,0,3,0
F,50,0,633,2,0,1,0,4,0,0,4
M,25,18,362,0,4,0,4,2,3,4,2
M,56,9,652,2,1,1,4,4,2,0,2
M,35,11,914,3,1,1,2,3,3,2,4
M,25,20,443,0,0,3,5,2,5,5,4
F,1,5,430,2,1,0,4,2,5,5,2
F,25,19,296,3,0,0,2,0,1,2,5
M,25,14,377,4,4,2,3,0,4,3,4
M,50,17,802,0,5,0,0,0,0,4,3
F,35,20,705,3,2,0,0,4,1,2,0
F,18,19,604,0,0,0,0,3,5,0,0
M,45,7,571,1,0,0,0,0,1,3,0
M,18,12,582,2,1,2,4,0,1,5,4
