Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,45,20,741,0,0,0,0,1,2,1,2,0,3,0
M,1,11,234,1,0,4,3,2,3,5,3,4,0,4
F,25,14,957,3,0,3,0,5,3,3,2,0,3,4
F,45,19,633,5,4,0,0,3,4,4,4,4,3,2
F,18,18,880,4,3,0,0,1,0,4,1,0,0,0
M,56,4,933,1,3,4,4,0,1,5,2,3,4,1
M,45,6,221,1,0,3,4,2,3,4,3,3,1,2
F,45,20,113,1,3,0,2,1,2,2,5,3,1,5
F,25,15,220,0,0,3,3,0,0,5,2,3,5,0
F,18,12,361,0,1,0,4,0,2,3,0,0,0,1
M,18,7,502,5,3,0,3,5,2,1,3,3,3,0
F,56,12,485,1,1,2,5,3,1,5,2,5,0,3
M,45,2,523,1,4,5,3,2,4,2,0,4,2,5
M,25,10,222,2,4,0,3,3,2,4,1,4,0,0
F,50,10,26,5,4,4,5,4,0,3,4,1,5,5
F,1,11,211,0,1,1,2,3,5,2,4,3,5,2
F,25,5,482,1,0,1,5,0,0,5,0,4,1,0
F,56,12,853,2,0,3,2,4,1,3,0,5,5,3
F,35,0,325,0,0,1,4,0,2,0,0,2,4,0
F,18,18,917,4,4,1,0,5,0,4,3,0,0,0
F,18,20,358,3,0,2,2,4,2,5,4,2,5,0
F,18,18,731,0,3,2,4,1,3,4,0,5,0,1
F,35,13,74,4,1,0,1,0,5,1,4,3,0,5
M,1,2,756,3,2,5,2,0,1,0,1,3,3,0
M,25,11,660,2,0,2,4,3,3,1,0,1,2,5
M,50,6,206,4,2,3,3,0,0,4,0,4,5,5
M,35,14,598,3,4,1,0,0,3,2,5,2,2,0
F,45,8,100,5,3,0,0,0,1,1,4,3,3,3
M,18,17,480,2,2,0,0,5,1,2,0,5,2,5
M,18,12,912,1,0,2,5,0,3,0,4,1,4,0
M,1,5,495,0,1,4,4,0,4,2,3,0,2,0
M,35,13,584,5,1,2,0,0,3,0,1,4,0,1
F,50,12,313,4,1,2,4,3,1,4,3,5,0,1
F,1,11,815,2,0,4,4,0,2,1,4,0,5,0
M,45,5,540,5,4,1,3,0,2,2,0,2,4,0
M,25,4,303,2,1,1,4,2,5,3,3,5,2,2
F,1,16,12,5,0,4,5,1,1,4,5,2,5,4
F,45,20,378,2,1,3,5,3,1,4,1,5,1,0
M,25,17,53,1,4,4,3,2,0,5,5,1,4,4
F,35,15,913,5,4,1,3,0,0,4,5,1,0,0
M,50,3,744,4,2,0,5,0,1,3,0,2,0,0
M,25,9,222,3,4,5,3,0,1,2,4,2,0,4
M,35,17,220,4,1,5,1,4,3,0,1,0,3,4
M,35,6,492,3,0,2,5,0,5,5,3,4,1,2
F,35,12,79,2,0,4,4,3,4,0,4,4,3,3
M,50,7,329,5,2,0,0,5,2,2,3,3,1,4
F,45,10,103,1,2,4,5,0,0,3,0,3,2,0
M,25,2,853,2,2,0,5,0,4,2,3,4,3,0
F,25,14,900,2,3,2,5,0,0,3,4,4,1,2
M,18,4,741,0,0,0,0,3,0,4,5,3,0,0
F,25,3,577,3,0,4,4,1,4,3,2,4,1,3
M,35,12,917,3,1,0,3,5,1,4,2,3,0,0
F,45,12,705,0,2,1,3,3,1,3,0,3,0,1
F,25,8,590,2,0,3,4,3,5,3,0,0,4,5
F,18,8,457,0,0,4,3,1,1,4,3,2,0,1
M,45,15,919,4,4,5,1,2,1,4,4,5,0,0
F,35,12,240,4,3,5,3,0,5,0,4,0,2,0
M,1,12,802,4,0,5,1,3,3,1,3,1,4,0
M,35,8,837,1,0,1,0,0,2,4,2,0,2,4
M,25,10,77,2,3,2,5,0,1,2,0,4,0,2
F,45,6,322,0,0,1,5,0,3,3,4,1,4,1
F,25,18,326,1,3,1,1,2,2,5,0,0,1,3
F,1,13,744,2,3,0,4,1,1,1,2,1,5,2
F,50,7,973,4,0,2,0,2,3,1,1,4,4,5
M,25,19,666,3,1,2,2,3,2,4,4,2,3,2
F,25,2,489,0,3,4,5,0,0,5,0,5,4,2
F,25,12,813,2,3,2,4,4,3,2,0,5,0,0
F,35,4,894,1,4,2,4,1,5,0,5,4,4,0
M,45,3,465,1,0,0,2,0,5,4,0,3,4,0
M,18,5,465,0,0,4,2,4,2,4,0,4,0,5
F,50,5,630,3,0,0,3,2,2,0,0,1,0,0
M,25,19,207,0,0,3,4,4,2,3,2,1,0,2
F,35,1,923,5,0,1,0,5,5,0,0,3,3,0
F,35,8,462,4,4,1,0,2,4,2,3,4,1,4
M,45,7,140,4,3,3,0,1,2,1,1,5,0,0
M,45,19,321,2,2,4,5,1,5,0,0,0,5,4
F,1,5,958,3,0,5,1,3,3,5,4,4,0,0
M,1,1,28,5,0,0,3,3,1,3,0,0,0,2
M,50,8,330,3,3,2,3,0,1,2,3,1,3,0
M,56,11,704,4,3,1,4,2,4,4,0,5,3,0
M,25,3,544,5,4,4,4,0,2,3,2,1,3,0
M,56,20,750,0,2,5,3,4,2,5,3,1,0,4
F,18,6,473,1,0,4,1,0,0,2,3,0,4,2
F,45,19,131,0,3,2,1,1,5,2,1,0,2,3
F,35,2,750,1,0,5,4,2,2,1,1,4,4,4
F,45,16,933,3,0,4,2,3,3,0,3,1,0,2
F,25,9,190,3,0,5,2,0,0,4,1,5,0,1
M,18,3,853,0,3,0,0,1,2,3,3,1,0,4
M,50,15,986,4,2,2,3,3,2,2,3,3,0,4
F,35,6,328,0,1,5,1,0,2,3,0,1,4,3
M,56,18,358,5,0,0,5,2,4,0,2,1,0,2
F,1,17,262,5,2,5,2,5,3,5,4,4,3,3
F,1,2,27,3,2,3,5,0,0,5,4,4,0,4
F,50,9,857,4,1,1,3,5,1,1,2,2,4,4
M,18,4,240,5,2,5,5,2,0,1,2,0,1,1
M,25,20,193,5,4,5,4,2,3,3,1,3,5,2
F,56,13,471,0,3,3,4,0,0,4,0,3,0,3
F,25,16,641,2,0,4,0,5,3,3,5,3,2,0
M,45,2,201,1,1,0,4,5,5,3,4,1,3,0
M,25,7,921,3,0,0,0,0,3,4,0,2,2,1
M,35,15,970,4,0,0,4,0,2,3,0,5,0,0
M,56,14,265,0,4,1,0,0,5,1,2,4,5,0
F,35,1,744,0,0,0,4,4,0,5,2,0,0,3
F,18,2,15,3,2,0,0,3,2,3,2,4,0,2
M,25,5,240,4,2,0,5,4,4,0,2,4,3,0
F,56,18,131,3,3,2,0,2,2,4,2,4,5,2
M,45,14,547,2,3,0,5,5,2,4,1,0,0,1
M,1,19,802,0,0,0,1,3,5,0,3,2,0,0
M,25,2,23,1,1,4,0,4,1,0,2,3,2,1
F,45,14,373,1,3,3,2,0,2,0,0,3,0,0
M,45,17,498,4,0,4,4,0,0,0,4,4,0,2
F,50,2,840,1,4,0,4,4,2,0,3,0,3,1
F,35,10,21,4,3,2,1,4,4,3,0,0,0,2
M,25,9,85,1,1,2,0,1,3,4,2,0,4,2
F,1,11,530,2,1,0,2,1,5,3,1,0,4,5
M,56,1,430,1,1,3,1,3,1,0,4,2,0,5
F,18,18,31,3,2,3,4,2,1,0,1,1,0,4
F,25,7,603,3,4,3,0,4,4,5,4,5,3,0
F,25,19,852,0,0,0,5,0,5,5,2,5,0,2
F,50,3,436,5,4,5,3,0,5,1,2,1,3,3
M,35,17,480,0,4,5,0,1,0,3,1,4,0,0
F,45,3,435,4,0,3,2,1,2,3,0,4,0,3
M,18,20,820,4,0,1,4,1,4,2,2,1,3,5
F,35,19,175,3,4,2,0,0,0,2,0,1,4,4
M,35,4,685,0,1,4,2,0,5,4,3,4,0,5
M,25,11,804,1,0,1,3,5,0,0,0,5,4,0
F,25,17,833,2,4,5,2,4,3,4,4,3,0,5
F,45,11,292,4,0,4,0,2,3,4,4,1,2,3
M,25,16,396,2,4,4,0,3,0,5,3,0,4,1
F,35,1,613,4,3,2,1,3,3,3,1,4,0,5
M,56,1,230,2,0,5,5,0,0,2,0,1,4,0
F,18,10,132,0,3,0,0,0,3,1,4,0,5,5
F,18,5,801,5,0,0,4,0,3,4,0,2,1,0
M,25,18,900,5,2,5,2,5,1,0,5,1,2,0
M,45,18,144,4,1,4,5,4,1,5,2,4,0,0
M,18,2,740,0,0,5,0,3,0,5,3,5,4,0
M,1,5,434,3,2,4,5,0,0,0,0,2,1,3
M,18,8,486,3,3,2,0,3,1,2,4,2,5,0
M,45,13,924,1,2,4,0,3,0,4,5,4,0,1
M,45,8,622,3,0,4,0,2,4,3,3,4,1,0
F,50,4,361,5,4,4,1,0,3,5,2,0,2,2
M,1,20,871,0,0,3,2,5,0,2,1,3,0,0
F,18,0,534,0,0,1,0,0,4,1,0,2,2,1
M,50,8,211,1,4,4,0,0,2,5,0,5,1,2
M,50,3,480,4,3,3,5,4,5,3,5,2,0,0
M,1,15,282,1,3,0,5,0,0,5,3,0,4,0
M,35,8,280,4,3,0,2,3,0,0,1,4,0,0
F,18,1,450,0,3,3,4,3,2,0,3,2,0,0
M,50,7,60,5,4,2,0,1,4,5,0,0,3,1
M,35,14,834,4,3,2,0,4,2,0,4,4,4,2
M,50,5,362,5,3,2,4,5,5,5,5,1,0,3
M,56,1,923,0,4,5,0,4,0,5,3,5,3,0
M,56,19,970,5,0,0,2,2,2,1,3,3,0,0
F,56,7,974,4,4,1,3,1,5,4,2,4,0,5
M,18,5,459,2,0,5,0,0,0,0,3,0,0,0
F,35,17,971,0,3,3,0,3,0,4,5,0,2,3
F,35,12,42,1,1,3,0,2,1,0,3,5,0,2
M,25,13,141,2,4,4,1,3,1,2,5,1,2,4
F,25,4,790,0,0,4,0,0,2,1,5,5,5,1
F,56,10,905,1,2,4,0,0,4,2,4,4,2,2
M,50,9,281,0,3,4,3,5,4,2,3,0,2,0
F,25,11,331,0,0,5,2,2,3,3,2,4,1,2
F,56,20,361,5,0,3,0,1,2,4,0,0,3,1
F,1,3,735,3,3,5,1,4,0,2,0,2,2,2
M,56,17,958,0,2,5,5,4,0,4,2,0,0,1
M,35,8,66,4,1,0,0,1,2,3,5,0,0,0
M,25,20,175,2,0,0,3,0,1,5,1,3,4,2
M,35,12,222,2,0,4,4,4,5,3,0,5,5,0
M,50,3,334,5,2,2,1,1,2,5,0,5,1,2
M,45,12,662,0,0,2,0,3,3,4,5,4,0,4
M,50,15,895,0,0,1,3,4,2,1,0,1,1,0
F,56,8,949,3,1,3,0,5,0,3,2,0,2,4
F,35,9,469,0,4,0,3,4,0,0,5,5,4,4
F,1,1,190,4,0,2,2,0,1,0,0,3,0,5
F,50,10,933,2,0,3,5,4,0,3,3,3,0,3
M,18,16,800,4,3,1,0,0,0,1,2,2,0,0
M,45,15,988,1,0,1,5,0,5,4,0,5,1,0
F,25,20,358,0,2,1,5,3,0,4,0,4,4,5
F,25,12,98,1,3,2,0,4,5,1,4,3,1,3
F,56,6,201,0,3,4,2,0,3,5,1,1,4,3
F,45,5,674,1,0,1,3,0,3,3,0,2,1,5
M,1,14,940,0,3,3,2,4,5,1,0,0,0,0
M,25,12,797,3,2,5,1,4,4,1,2,2,3,0
F,35,19,108,1,0,3,0,0,3,0,0,1,4,0
F,50,16,655,0,3,3,3,4,0,5,5,4,3,1
F,25,12,841,0,4,5,3,0,0,0,2,2,0,2
F,56,10,894,2,1,2,3,4,4,1,2,4,4,2
M,25,13,486,2,3,3,5,0,1,0,4,2,4,0
M,45,2,489,2,0,3,0,4,5,0,0,3,2,2
M,50,7,290,3,0,1,3,4,5,4,1,0,0,2
F,35,17,22,4,0,4,0,4,0,4,3,3,0,3
F,25,2,480,5,2,1,3,1,0,2,2,4,1,5
M,1,10,534,0,0,3,2,4,1,3,5,0,0,0
F,50,10,917,2,0,2,0,3,3,5,5,3,3,3
F,56,14,880,2,0,5,5,0,1,3,0,1,2,2
F,50,1,223,0,0,3,4,4,2,2,4,3,0,3
M,1,20,82,2,0,0,5,4,1,4,3,2,3,4
M,50,2,469,4,2,0,2,3,1,0,1,0,0,2
F,56,6,856,0,4,2,1,2,1,2,2,2,1,2
F,35,5,490,0,1,0,1,0,0,5,0,0,0,2
M,56,4,462,0,0,4,5,2,4,2,2,4,2,4
M,56,10,279,4,2,2,5,3,2,3,3,1,0,0
F,56,9,88,2,0,5,2,1,4,3,4,2,3,0
F,35,10,907,0,3,0,0,1,0,2,0,0,0,4
M,25,11,361,4,0,5,4,0,1,2,0,3,2,0
M,25,5,402,5,3,2,2,3,5,0,0,3,3,2
M,18,14,326,2,2,0,0,2,4,5,1,5,2,2
F,45,6,750,0,3,4,5,4,4,1,4,4,0,0
M,45,16,900,3,1,5,0,5,4,4,1,0,2,0
M,35,4,435,0,0,1,0,5,2,0,2,3,5,0
F,25,16,908,3,1,1,3,0,4,0,5,0,4,2
F,56,2,228,1,2,0,2,4,5,1,5,3,5,3
M,35,0,730,1,3,0,3,1,2,0,3,2,3,2
F,45,14,980,0,0,5,0,4,2,3,5,5,0,3
F,50,2,946,0,3,3,2,5,3,1,1,4,5,3
M,1,1,800,4,3,2,1,1,0,3,3,3,0,5
M,45,6,939,4,1,2,5,1,3,0,2,5,1,0
F,56,13,286,2,2,1,1,1,2,5,0,0,5,4
M,45,7,309,2,0,1,3,4,0,2,5,4,2,5
F,56,9,261,1,0,4,1,0,5,4,0,2,4,0
M,45,14,143,3,3,1,5,4,3,2,3,3,5,2
F,25,9,973,0,1,2,4,4,2,5,3,3,5,0
M,45,6,722,4,2,1,2,3,2,3,1,3,0,0
F,25,13,970,0,1,2,0,2,3,1,5,5,0,3
F,35,4,944,3,2,0,5,5,1,3,2,3,0,5
F,50,14,370,3,2,2,1,1,5,1,2,1,3,0
F,50,1,772,0,4,1,1,5,3,0,1,1,3,4
F,35,16,666,0,0,3,4,0,5,5,2,1,3,2
M,35,12,480,3,0,4,0,0,1,0,2,2,3,5
M,50,7,937,2,1,2,0,2,0,4,3,4,0,0
F,1,3,530,4,1,1,1,5,2,3,4,1,0,2
M,35,4,193,2,3,3,2,4,4,5,0,4,4,0
M,35,18,322,5,2,5,2,1,3,4,1,2,0,2
F,18,12,286,3,1,3,0,5,2,5,5,2,4,0
F,18,15,240,5,2,5,2,2,2,1,0,3,0,2
M,1,4,333,3,1,5,2,0,2,5,2,0,2,0
F,18,18,681,2,1,4,0,0,0,1,4,4,5,4
F,35,2,41,2,2,5,4,2,3,1,0,1,3,5
F,25,4,70,3,0,1,0,0,0,5,3,0,4,0
F,35,0,180,3,0,3,4,0,5,2,4,1,2,3
F,50,17,88,5,3,2,0,1,2,3,0,2,3,0
M,35,2,752,1,0,5,4,2,3,3,2,3,2,0
F,45,11,537,1,3,4,0,5,4,1,3,4,0,0
M,45,16,974,1,0,4,5,1,0,3,5,3,1,5
M,25,15,98,0,0,0,3,2,3,0,1,2,0,5
F,18,17,838,1,2,1,0,0,3,2,4,3,1,4
M,50,3,483,2,2,3,4,0,1,5,2,5,3,2
M,18,20,29,1,4,0,1,1,1,2,1,2,1,0
M,18,14,333,1,0,1,2,0,0,3,1,0,0,2
F,56,0,131,5,2,0,4,0,4,3,0,5,0,5
F,25,1,166,1,1,1,1,0,5,3,4,0,4,5
F,25,17,758,1,4,5,3,5,0,3,5,5,5,1
F,25,1,490,3,0,5,5,4,5,5,3,1,4,4
M,25,5,333,4,1,4,5,5,4,3,0,4,0,5
M,25,16,997,5,0,0,3,0,2,3,5,1,0,0
M,18,12,80,4,0,1,3,1,0,0,5,4,0,0
M,18,10,598,5,1,1,3,5,4,5,5,4,1,0
M,50,5,535,3,0,5,1,5,3,4,1,2,4,0
M,50,20,435,3,1,1,2,1,2,0,0,0,3,0
M,1,7,98,0,1,5,2,0,1,3,0,0,0,5
F,50,7,895,2,4,1,3,5,2,2,3,4,0,4
F,50,17,773,4,4,1,3,0,1,4,0,1,0,2
F,50,14,958,0,4,0,2,5,1,4,1,1,5,4
F,45,2,10,3,1,3,2,2,2,1,2,0,3,0
F,18,0,115,0,0,2,3,5,2,3,2,1,0,1
M,35,2,558,0,3,0,1,0,4,3,1,4,5,2
M,18,8,245,1,1,2,1,3,4,4,5,2,0,0
F,1,14,370,5,2,2,3,4,4,1,0,4,3,5
F,45,16,982,5,4,1,1,4,0,4,3,3,2,1
M,45,4,946,3,1,0,0,4,2,4,0,4,2,0
M,50,4,23,2,4,5,0,2,0,0,4,1,2,0
F,50,1,726,0,3,1,4,0,2,1,2,1,0,0
F,1,20,895,1,0,5,1,4,0,4,0,5,3,5
F,35,7,334,1,1,0,3,3,0,5,0,0,1,0
F,45,19,602,3,2,5,0,5,3,0,5,4,0,0
M,56,18,274,5,4,0,3,2,1,4,4,0,4,0
F,35,15,465,4,4,0,0,0,1,4,0,4,2,0
F,25,6,986,1,2,0,0,1,0,3,4,1,0,4
M,18,12,935,0,0,2,2,2,5,5,2,5,5,0
F,1,19,360,2,4,4,2,2,3,3,4,1,2,0
M,56,11,830,1,0,3,4,4,3,4,5,3,1,0
M,25,5,906,5,4,3,3,3,0,4,0,2,0,2
F,50,8,980,4,1,4,4,1,3,3,3,1,4,3
F,35,11,590,1,0,2,1,5,0,3,2,2,3,2
M,56,18,947,3,1,3,5,0,1,0,5,4,1,0
M,18,19,26,5,2,1,0,1,0,0,0,4,4,5
F,50,15,170,4,2,2,4,4,4,1,1,1,4,4
M,25,7,744,4,1,0,0,4,5,4,5,3,1,0
M,35,16,951,0,0,5,2,0,4,1,0,1,0,1
F,45,5,68,4,2,4,5,0,4,0,2,4,4,4
F,45,20,232,0,2,4,3,5,3,1,5,2,0,2
M,35,5,144,2,0,3,5,0,5,5,1,2,2,0
F,50,3,362,2,4,2,0,4,4,2,2,5,2,0
F,50,8,68,4,1,0,3,0,1,0,2,2,0,0
M,45,8,600,0,0,0,5,5,0,4,2,1,2,0
F,56,17,969,0,1,0,2,1,0,1,0,3,5,1
F,25,3,581,4,1,2,0,2,2,1,3,5,0,3
M,1,7,726,5,0,0,0,4,1,1,0,5,0,0
F,45,5,837,3,2,5,2,2,0,2,3,4,4,5
M,18,0,300,1,1,0,1,4,0,5,2,1,1,5
F,18,5,601,2,4,2,0,1,0,1,2,5,4,5
F,50,9,919,1,0,0,3,5,5,0,1,3,4,3
F,18,0,345,3,0,1,0,2,2,0,0,5,0,2
M,35,8,924,0,1,2,2,5,1,0,1,2,2,1
M,45,17,88,4,2,2,2,3,1,0,2,3,0,1
F,18,8,460,3,0,2,0,0,3,1,1,2,4,3
M,50,12,927,2,0,0,3,3,1,5,5,2,4,0
M,56,8,563,5,0,4,3,2,4,4,1,0,0,0
F,1,17,360,5,1,1,2,0,4,2,1,1,2,2
M,45,1,495,2,0,4,1,0,1,0,2,4,3,0
F,56,8,62,2,0,0,4,1,1,3,2,1,0,3
M,18,19,349,4,2,3,4,3,5,1,3,3,4,0
F,45,13,731,3,0,5,4,0,3,3,3,1,0,0
F,35,3,843,0,0,4,0,1,5,0,0,3,0,2
M,25,14,612,5,0,0,5,2,0,4,5,1,0,2
M,25,10,484,3,4,1,4,0,1,2,0,1,2,5
F,25,19,597,5,3,3,0,3,0,4,3,1,0,0
F,25,0,442,0,1,4,0,0,0,1,2,0,5,2
M,45,2,347,0,4,1,5,0,3,4,0,1,1,0
F,35,15,965,4,3,0,2,4,4,0,4,3,0,0
F,50,4,376,0,3,1,3,3,5,2,5,0,4,4
F,50,17,19,4,3,5,5,5,1,4,1,5,0,0
F,25,2,376,0,0,5,3,3,5,4,0,2,2,0
M,45,7,954,3,1,2,0,1,0,4,4,4,0,0
M,25,20,297,3,1,2,4,4,2,2,4,0,4,0
F,35,17,910,4,4,1,3,0,5,3,0,4,3,1
F,35,4,925,4,0,1,5,0,2,4,0,1,0,1
F,50,0,559,5,0,5,3,0,2,3,0,2,2,4
M,56,2,459,0,1,3,2,0,5,4,0,3,0,0
F,45,17,131,1,1,2,2,5,3,3,2,3,4,0
F,45,9,222,3,1,3,5,2,3,1,3,3,5,3
M,25,8,62,3,0,1,3,0,4,2,4,3,2,2
F,25,13,328,0,3,0,2,3,1,5,2,3,5,5
M,35,15,857,1,0,2,1,4,0,5,0,1,4,2
F,56,17,735,0,0,0,1,0,3,2,2,5,2,5
M,18,3,933,0,0,2,0,3,1,0,3,3,4,5
M,50,9,349,2,2,1,0,5,3,1,0,2,4,5
M,35,17,20,2,2,2,2,5,1,5,3,0,4,1
F,25,12,292,3,4,5,0,5,5,4,0,1,2,4
M,1,17,371,1,2,0,4,5,1,2,3,2,2,4
F,35,13,274,4,4,3,1,1,1,3,0,5,0,2
F,25,4,240,0,2,5,2,1,0,0,1,4,0,0
F,35,7,458,4,1,0,4,0,0,4,2,3,0,4
F,50,17,314,5,3,5,0,0,4,5,0,0,5,1
M,50,14,704,0,4,5,0,3,4,3,0,3,0,0
M,50,3,765,5,3,4,2,5,1,5,5,1,0,4
F,25,2,830,1,2,0,0,5,4,5,2,3,4,1
M,1,17,276,1,1,0,2,3,2,2,3,5,1,0
M,45,19,485,5,3,1,2,4,2,1,1,3,0,5
F,50,5,347,5,0,1,3,3,3,2,0,3,1,0
M,25,16,727,1,0,5,4,1,0,2,5,0,2,0
F,35,15,459,5,3,1,2,5,1,3,2,0,3,4
F,35,9,320,0,0,4,4,0,0,1,2,1,0,0
M,50,10,484,3,3,1,0,0,2,1,0,0,4,5
M,45,17,329,0,1,0,5,3,3,0,5,2,1,5
M,18,17,360,3,4,0,4,0,5,3,2,1,2,0
F,45,13,523,4,2,2,0,2,0,3,0,4,0,1
F,35,1,943,3,0,0,2,1,3,4,1,3,4,0
F,45,19,302,4,3,5,5,3,0,1,3,3,1,3
M,50,13,433,3,2,2,2,5,1,1,1,2,1,0
F,45,4,939,0,1,0,0,4,1,5,5,5,1,4
F,25,14,943,4,1,0,5,4,0,0,0,1,0,0
F,56,7,31,2,1,0,3,1,0,1,2,3,3,5
F,1,14,984,3,1,2,2,1,1,3,2,3,0,4
M,35,8,229,2,1,5,2,1,4,4,2,4,2,4
F,35,13,142,4,4,5,0,1,1,0,4,3,0,0
M,35,14,441,2,3,0,0,0,3,0,5,2,2,0
F,1,10,522,4,4,1,2,4,2,0,5,0,0,1
M,25,7,220,1,4,4,4,4,2,5,3,4,4,0
F,45,19,977,2,0,0,5,0,3,1,1,2,3,0
M,25,7,952,1,0,3,5,4,1,4,4,5,0,0
M,45,9,307,0,3,0,2,3,3,5,3,2,4,0
F,50,0,563,0,1,0,0,2,3,4,4,4,0,3
M,45,2,194,4,3,5,0,0,1,2,0,4,1,2
F,1,14,597,3,3,4,1,4,3,2,1,1,2,0
F,45,9,13,2,0,0,0,0,1,4,4,4,4,0
F,50,12,652,0,2,1,0,3,1,1,4,3,3,1
F,50,5,313,2,1,0,5,1,5,1,2,1,2,0
F,45,9,38,1,4,4,3,0,1,4,5,1,0,1
F,45,9,804,2,3,3,5,4,1,1,2,4,0,0
F,18,20,462,0,3,0,0,4,1,4,4,5,0,0
M,50,0,132,2,2,4,5,1,2,3,0,3,0,0
M,25,7,79,4,0,2,4,4,5,0,0,2,0,1
M,25,17,577,0,2,1,0,5,0,5,4,3,0,0
M,18,7,297,1,1,2,3,4,3,2,4,3,2,0
M,45,16,977,2,3,0,1,4,3,0,0,2,0,0
F,45,7,598,4,3,0,0,0,3,5,0,2,1,3
M,56,4,983,4,0,0,3,0,5,0,1,1,0,0
M,35,18,967,4,0,3,2,4,2,0,0,0,0,0
F,18,20,495,0,2,4,0,0,0,0,4,0,2,0
F,1,7,24,2,4,4,2,0,5,2,1,5,3,0
F,50,1,121,0,1,2,2,0,2,1,0,3,0,2
M,45,10,221,0,2,2,0,4,0,1,2,3,2,5
M,1,6,708,3,4,1,5,1,0,2,4,5,1,0
F,45,15,454,4,0,3,2,0,4,2,0,3,5,1
F,56,13,406,5,1,5,5,5,2,4,5,3,0,0
M,56,5,222,2,4,3,3,4,1,4,2,4,1,0
F,1,14,940,0,1,4,2,4,0,0,0,1,5,1
M,56,8,175,5,1,5,5,0,1,0,0,3,0,5
F,18,1,992,0,2,1,0,0,5,5,1,0,5,1
M,18,2,537,1,0,0,0,5,2,0,5,0,1,0
M,25,15,940,1,4,3,3,3,1,4,5,3,0,0
M,56,15,333,5,2,2,4,0,0,3,3,5,0,2
F,56,9,997,1,0,5,5,4,2,3,0,4,5,3
F,25,19,988,4,0,5,3,2,1,4,2,3,5,3
F,25,20,171,3,3,2,3,2,4,5,1,0,5,3
M,45,0,69,1,0,5,1,4,1,1,2,1,4,5
M,56,6,440,1,4,5,2,3,2,0,1,1,4,5
F,35,0,580,4,4,4,2,3,5,3,2,2,0,4
F,45,6,930,2,1,3,2,4,3,0,0,1,0,0
M,1,4,944,1,2,0,0,4,2,5,0,3,4,2
M,56,2,539,4,4,1,2,5,1,1,1,5,3,5
M,25,18,417,0,0,0,4,1,3,1,1,3,0,4
