Gender,Age,Occupation,ZIP-code,247,2100,2143,2872,3479
M,56,18,813,3,2,1,5,1
F,50,15,501,4,0,0,0,1
M,56,12,13,1,0,4,4,3
M,18,17,553,0,0,0,0,0
F,25,9,33,3,2,1,2,5
F,25,5,503,2,0,0,0,0
F,50,9,727,0,1,0,2,2
M,35,11,193,0,0,0,0,0
F,50,4,811,3,0,0,0,1
F,50,10,612,2,0,5,5,0
F,35,5,465,3,4,1,4,1
F,35,15,191,1,4,1,0,0
M,50,7,820,4,1,5,1,3
M,45,7,921,0,2,5,1,1
F,35,1,12,3,5,0,0,0
F,25,10,934,2,5,1,5,5
M,25,18,114,5,3,1,3,1
M,25,7,553,2,4,0,2,2
M,25,17,941,5,3,0,0,0
F,35,19,790,0,0,0,0,0
F,56,12,89,5,2,4,1,3
F,50,19,841,3,3,1,0,1
F,25,16,82,5,3,0,1,1
M,25,1,836,5,0,0,4,4
F,1,15,345,0,0,2,0,4
F,56,10,917,1,2,1,0,4
M,18,5,503,3,3,2,2,1
F,50,13,484,2,3,1,4,3
M,35,13,120,5,1,2,0,5
F,35,15,406,1,4,1,0,4
F,25,9,981,2,1,3,5,0
M,1,10,640,3,5,5,1,2
F,25,16,943,4,0,2,2,4
F,56,18,462,1,0,0,0,0
M,25,8,953,1,2,3,5,4
M,1,8,631,1,4,4,1,2
F,1,9,78,2,3,5,3,4
F,1,14,286,3,3,0,0,0
M,35,13,582,4,0,0,2,4
M,35,7,902,3,4,0,3,5
M,45,9,193,0,5,4,1,0
F,18,19,863,0,5,5,3,4
F,25,3,797,0,3,1,0,4
M,56,17,70,1,0,2,0,4
F,50,5,727,0,2,0,5,1
F,18,4,24,2,5,0,4,4
M,56,8,405,1,0,5,0,0
M,25,4,554,0,0,0,0,0
M,18,8,231,5,1,1,0,5
M,56,2,904,5,0,0,0,1
M,56,13,100,4,4,4,5,5
M,25,11,977,4,3,0,0,0
M,35,2,987,0,0,0,0,0
M,56,14,380,1,1,4,2,2
F,18,4,601,3,3,0,0,0
M,35,7,41,1,0,0,0,5
M,56,14,15,4,5,1,2,3
M,25,15,100,1,3,0,0,3
M,56,18,329,4,0,1,3,0
F,25,10,223,5,4,0,0,0
F,35,17,959,0,2,5,1,1
M,25,4,685,3,1,5,5,2
F,25,4,672,2,3,0,5,0
M,35,18,920,3,0,2,0,4
F,18,0,853,4,0,0,0,3
F,1,5,458,2,0,2,5,1
M,25,13,232,4,2,5,4,4
F,25,16,88,0,0,5,0,0
F,25,11,18,0,0,0,0,2
F,56,6,83,1,1,1,3,5
F,56,2,705,0,1,5,4,0
M,56,2,30,5,0,0,0,0
F,35,0,23,1,4,0,0,0
M,25,15,453,3,3,1,5,4
M,50,3,894,5,2,4,2,3
M,35,9,485,1,0,0,0,2
F,35,18,64,1,3,2,1,4
M,35,8,597,1,3,3,0,5
F,56,19,81,2,2,4,1,5
F,18,1,968,1,0,5,2,2
M,25,11,262,1,0,0,0,0
M,35,11,544,5,3,0,0,1
M,18,5,358,0,0,5,5,5
M,56,19,482,2,4,0,0,0
M,25,17,319,3,2,0,0,0
F,25,9,302,4,5,2,4,1
M,50,11,74,5,3,1,3,0
M,25,7,923,5,2,1,3,2
M,25,3,143,3,0,0,5,1
M,1,11,261,5,2,0,5,1
M,25,20,28,4,0,0,0,0
M,25,5,907,0,0,2,2,4
F,56,6,760,0,3,0,0,5
M,1,17,20,2,3,0,0,0
F,50,7,520,3,2,2,1,4
F,25,15,173,4,0,0,0,3
F,50,0,276,5,0,0,0,0
M,35,11,912,2,1,0,2,4
M,56,8,990,2,2,0,5,1
F,35,16,794,3,1,5,0,2
M,56,7,358,2,2,3,1,1
M,56,0,547,4,2,0,2,3
F,50,10,436,3,0,2,0,2
F,25,9,272,3,1,3,4,5
F,56,9,935,3,0,4,3,1
M,18,20,206,1,0,0,0,3
F,1,19,336,1,0,2,0,0
M,18,17,466,3,3,0,3,3
M,35,8,894,0,2,0,3,0
M,56,2,452,1,5,3,4,1
M,56,9,730,4,0,3,5,0
F,35,2,178,0,1,5,5,0
F,56,17,958,4,3,5,2,2
M,18,20,811,4,4,0,3,0
M,18,7,598,1,2,0,0,3
F,45,9,232,1,3,1,1,3
M,35,0,70,4,2,0,3,2
M,25,0,997,1,0,3,1,2
M,18,10,891,0,1,2,0,5
M,45,10,312,5,0,3,4,1
M,1,11,31,1,2,3,2,1
F,35,1,674,4,4,0,0,0
M,25,11,598,5,3,0,0,0
M,25,5,328,1,2,2,0,5
F,50,0,990,3,4,0,4,4
M,1,15,143,4,1,3,2,2
M,56,0,931,3,0,5,1,2
F,25,5,209,0,3,2,3,3
M,18,15,900,3,4,3,5,5
F,45,6,212,1,3,3,2,5
F,35,15,171,4,3,4,1,4
F,25,14,16,4,2,3,5,2
F,18,8,178,5,2,1,0,0
F,45,14,275,4,0,0,1,3
M,18,17,488,0,1,1,1,2
M,56,15,372,0,2,0,2,3
M,1,11,31,0,4,0,0,2
F,18,8,997,2,0,0,1,0
M,56,10,302,5,4,3,4,4
M,50,4,965,1,3,0,0,4
M,18,9,83,5,1,1,0,0
F,56,5,953,2,1,0,0,0
F,50,6,378,0,1,2,5,1
M,50,15,287,2,1,0,4,5
F,35,20,361,5,0,4,2,4
F,25,17,194,3,2,1,2,3
M,18,8,378,2,5,1,2,4
F,25,1,803,4,0,5,5,5
M,56,0,627,3,5,2,1,1
F,56,11,559,1,4,0,0,0
F,56,8,21,0,0,4,4,5
F,35,17,329,0,0,0,0,0
M,35,5,190,5,2,0,0,4
F,56,14,790,4,3,4,1,5
M,25,2,379,0,2,0,0,1
F,1,7,603,5,5,3,4,2
F,35,13,949,2,5,4,1,0
M,1,4,503,3,2,4,1,5
F,25,5,704,0,0,0,1,0
F,35,17,206,2,3,0,4,0
M,45,17,42,5,1,3,0,5
M,45,7,482,1,0,0,0,0
M,45,7,974,3,2,0,0,5
M,45,2,902,4,3,0,0,0
M,18,6,210,2,5,0,0,0
M,18,11,200,0,1,0,0,0
M,18,17,443,2,3,5,1,2
M,56,11,530,2,5,3,0,2
F,35,0,597,2,5,0,0,0
F,56,17,313,4,0,1,3,4
F,35,10,458,2,4,3,1,1
F,50,14,577,5,4,3,1,0
M,56,20,440,0,4,5,3,1
F,18,17,968,5,3,3,5,5
M,25,1,986,1,3,3,1,3
F,35,2,525,4,3,1,0,5
F,35,3,223,4,0,5,4,4
F,25,15,497,4,0,4,3,4
M,35,1,100,5,0,0,0,5
M,35,0,482,0,2,0,0,0
F,56,11,803,5,0,5,4,2
M,50,11,372,0,0,0,3,5
M,56,4,346,5,5,1,2,4
F,50,12,815,2,0,5,0,0
M,50,14,934,1,3,3,0,2
F,18,1,870,5,3,4,4,1
M,45,0,965,2,0,1,4,3
M,1,6,152,0,0,1,0,0
F,1,14,939,2,0,5,5,2
F,50,6,946,1,4,0,4,0
M,35,13,447,5,1,0,0,3
F,18,5,272,3,4,3,2,5
M,18,5,406,2,3,5,4,3
M,18,2,373,2,0,3,4,4
M,18,1,524,1,0,0,0,0
M,56,0,780,2,5,0,1,1
M,18,15,321,0,0,0,4,0
F,1,3,50,0,0,3,1,5
M,35,6,743,5,1,0,3,1
M,35,17,234,0,2,0,0,4
F,50,20,447,5,0,1,0,3
M,35,18,152,0,1,3,0,0
F,50,19,782,3,0,0,0,5
M,35,10,210,0,0,5,1,0
M,50,4,609,0,3,4,4,3
F,45,12,105,2,0,3,1,1
F,50,10,537,1,0,5,2,5
M,56,17,923,4,3,0,0,0
M,25,4,800,1,2,0,0,2
M,50,3,471,0,2,0,3,4
F,18,1,49,0,4,3,0,0
F,45,11,853,5,4,1,4,4
F,25,11,140,1,4,0,0,1
M,25,4,240,1,0,0,2,1
M,25,1,606,1,2,0,4,4
F,18,7,954,4,3,1,5,0
F,25,10,501,0,0,0,0,0
M,18,17,74,3,2,0,0,0
M,35,15,212,0,3,0,3,1
F,50,17,265,3,2,0,0,0
M,50,18,272,3,1,5,5,1
M,35,1,954,5,0,0,5,2
F,18,8,613,0,3,1,0,2
M,45,1,279,2,1,0,0,0
F,18,1,273,2,3,0,0,4
M,35,5,750,5,2,5,1,1
M,50,1,424,3,3,1,4,5
M,25,20,272,0,0,0,2,2
F,56,12,497,5,1,0,0,3
F,25,2,794,1,1,2,1,4
M,56,14,377,2,1,1,0,0
M,56,8,175,3,0,1,1,1
M,25,3,581,2,4,3,5,0
F,18,10,598,0,3,1,0,0
M,50,1,157,5,2,0,0,5
M,45,11,120,0,0,0,0,5
F,18,17,527,0,3,4,2,4
F,35,17,913,4,2,1,4,1
F,1,3,234,0,0,0,0,0
M,35,2,236,4,2,4,5,1
F,56,4,920,1,3,1,2,3
F,35,1,82,1,1,3,5,3
M,25,9,313,5,4,0,0,2
F,50,10,253,5,2,2,0,0
M,45,3,272,0,5,0,0,1
M,1,1,221,1,4,5,0,0
F,50,17,452,1,0,1,2,1
F,25,15,333,0,5,3,1,4
F,25,17,520,5,0,0,0,0
F,35,17,722,4,4,0,5,0
M,50,18,527,0,5,4,5,5
M,35,14,410,1,2,3,3,0
F,25,0,436,1,1,5,5,4
M,1,2,161,0,4,0,0,2
F,35,15,69,0,3,4,3,2
F,56,14,63,1,5,5,5,3
M,35,12,194,4,5,0,0,2
M,45,17,554,1,0,0,0,0
F,35,15,111,0,3,0,0,0
F,18,12,934,3,4,4,3,0
F,45,2,459,4,0,0,0,0
F,25,16,473,2,2,2,5,5
M,56,5,641,1,1,4,3,0
M,45,1,581,2,0,0,0,5
M,56,1,945,2,0,0,0,0
F,25,0,234,0,0,0,4,2
M,25,11,987,5,0,2,0,0
M,56,7,921,4,5,0,0,0
F,25,18,320,4,1,0,5,5
F,50,15,76,0,4,3,0,1
M,45,20,60,5,2,0,5,2
M,25,5,935,1,0,5,3,0
M,25,5,535,5,1,0,2,4
M,25,13,840,0,3,1,4,1
F,45,8,16,1,5,4,3,5
M,18,17,465,1,3,3,1,0
M,56,14,489,5,0,5,1,3
M,1,6,537,0,2,1,2,4
M,25,0,603,3,4,4,0,0
M,56,0,604,3,4,0,3,0
F,56,14,973,2,0,2,0,0
F,18,19,68,1,2,2,0,2
M,56,14,606,3,2,4,1,2
F,25,15,405,3,5,0,0,3
M,56,1,523,0,0,4,4,3
M,25,5,209,3,0,0,3,1
M,18,17,290,4,3,0,0,0
F,56,8,597,4,2,3,4,5
F,56,20,434,3,4,2,1,1
M,25,12,803,1,0,1,0,2
M,25,0,66,5,0,0,5,5
F,25,13,843,0,0,0,0,2
F,56,11,957,1,0,0,0,1
F,45,5,421,1,3,3,2,5
F,45,2,501,3,0,0,3,4
M,35,14,171,0,0,0,0,0
M,1,16,215,4,4,3,5,2
M,56,8,336,4,4,0,4,4
F,18,0,902,5,3,3,3,1
M,1,19,191,2,4,2,5,2
F,1,9,290,1,0,0,0,2
M,35,4,19,0,3,2,1,3
M,56,5,110,1,1,0,0,0
F,35,15,26,3,0,1,2,5
F,25,1,752,1,0,3,5,2
M,25,9,606,3,0,0,0,0
M,56,3,914,3,3,5,5,3
F,25,18,793,1,5,1,0,3
F,25,3,993,0,1,4,5,4
M,56,15,658,5,5,0,0,2
M,25,8,21,3,0,2,5,0
F,1,9,436,2,0,3,1,4
F,18,20,290,1,1,3,4,2
M,25,16,992,1,1,3,1,1
M,56,0,50,0,0,5,1,3
M,50,0,157,3,5,0,2,0
F,35,15,347,5,1,0,0,5
M,56,0,537,0,1,3,5,0
F,35,2,598,5,1,0,3,1
F,35,13,17,4,0,5,0,1
F,1,2,988,2,0,4,4,5
F,50,10,37,2,3,0,0,1
M,25,9,914,3,0,0,0,0
F,56,19,441,2,2,0,0,2
M,35,5,804,2,3,5,0,3
F,25,1,61,0,4,0,5,0
M,56,1,81,0,4,0,0,0
F,1,12,300,5,0,3,4,3
F,35,17,943,2,0,0,5,5
F,56,11,265,1,1,3,4,5
F,56,12,82,1,1,1,5,2
F,50,14,947,0,5,3,1,0
M,35,0,337,1,1,0,0,3
F,35,7,90,5,3,5,4,0
F,25,13,435,0,2,0,2,1
F,45,20,108,2,0,0,5,1
F,56,15,917,5,0,0,5,0
F,35,9,524,5,0,0,0,0
M,25,6,294,0,5,0,0,5
F,56,17,329,0,0,2,5,1
M,25,17,911,0,0,0,1,3
M,56,14,838,0,3,3,1,5
M,56,9,840,2,0,2,1,0
F,25,14,276,1,0,2,0,4
M,25,3,85,2,0,4,4,4
M,35,13,850,0,1,4,0,1
M,56,15,765,4,0,1,0,4
M,50,0,622,2,1,1,0,0
F,50,12,337,0,0,0,0,0
M,50,2,834,2,3,0,0,1
M,50,17,452,4,0,2,4,2
F,56,2,452,1,3,2,0,1
M,18,5,751,2,0,3,2,1
M,1,9,601,4,4,1,0,4
M,25,14,786,2,0,0,4,2
F,50,19,19,2,0,5,0,4
M,35,7,811,1,4,0,0,3
F,56,6,700,3,0,2,3,1
M,50,1,945,0,0,0,0,3
M,25,12,362,0,1,0,0,0
M,56,11,62,5,0,5,0,2
F,18,5,949,2,2,0,0,5
M,35,1,571,4,3,3,5,0
F,50,13,329,0,0,3,1,3
F,56,11,681,4,0,5,5,4
M,25,0,87,4,0,0,0,3
M,25,0,756,2,2,2,3,0
M,35,15,641,2,2,2,1,3
F,45,15,48,4,0,0,0,0
M,56,6,443,2,3,5,0,0
M,18,0,811,2,3,0,2,4
M,18,13,786,3,0,5,0,4
M,50,0,744,4,0,0,3,2
F,35,20,731,3,2,4,1,4
M,45,18,982,5,1,3,1,0
M,25,14,380,4,3,0,0,0
M,35,18,166,1,3,4,4,0
F,56,0,494,0,0,4,1,1
M,56,3,609,5,0,0,0,0
F,18,14,641,0,4,2,2,1
M,25,19,490,2,0,0,0,0
F,18,7,261,1,4,1,3,2
M,25,17,596,3,4,0,4,1
M,56,17,965,1,0,0,0,0
F,56,11,230,5,4,3,1,1
M,35,6,946,5,4,2,3,2
F,25,20,618,2,3,0,5,2
M,25,7,863,0,2,0,0,0
M,18,1,113,3,3,0,4,1
M,25,6,527,5,2,4,0,0
M,35,1,197,3,0,0,0,1
M,56,14,666,1,3,2,0,0
M,56,17,280,4,2,0,5,5
F,45,19,161,4,4,1,0,5
M,50,19,920,3,5,4,3,5
M,45,7,834,5,0,0,0,5
M,18,4,112,5,0,0,0,5
M,25,20,891,1,4,2,2,1
F,56,3,735,5,2,2,3,3
M,18,9,662,2,0,1,1,1
M,56,3,492,1,1,1,0,5
F,45,14,78,5,1,5,2,4
F,18,20,140,0,3,5,2,4
F,18,15,557,5,3,3,4,0
F,56,14,764,2,1,0,0,1
F,25,4,485,4,0,0,5,2
M,25,1,559,2,5,0,0,0
F,25,11,850,0,2,0,0,4
F,35,1,279,0,1,0,3,2
M,18,16,916,2,3,3,4,2
F,25,20,168,2,3,3,4,0
M,25,14,921,3,1,0,4,2
M,35,15,501,0,4,2,0,1
M,50,1,445,5,0,0,0,2
F,25,14,286,1,4,0,2,0
F,45,8,530,3,3,0,2,1
F,35,9,596,4,4,0,2,3
F,35,15,60,4,4,5,5,2
F,25,18,708,2,0,1,2,0
M,25,0,705,2,1,0,5,2
M,18,4,458,5,0,0,0,0
M,25,15,10,3,2,0,0,5
F,56,19,98,1,2,5,4,4
M,56,0,40,2,3,4,5,2
M,25,6,856,4,2,4,4,3
F,56,0,281,0,4,2,0,0
F,50,15,935,1,2,0,5,5
F,56,11,265,3,4,0,4,5
F,25,17,830,2,2,0,0,3
F,35,4,539,3,5,5,0,0
M,25,12,31,0,2,0,0,0
M,25,3,339,2,2,0,0,5
F,18,16,600,0,3,0,0,0
M,56,12,286,2,4,5,2,2
M,25,15,685,4,3,2,0,3
F,25,12,850,4,0,3,5,1
M,18,1,74,5,2,0,1,2
M,56,0,287,0,4,1,0,3
M,35,10,421,1,0,3,4,3
M,35,20,981,1,1,2,2,5
M,35,8,778,1,4,3,4,5
M,1,15,333,5,1,1,3,3
F,50,0,633,0,4,5,5,5
M,25,18,362,1,1,1,0,0
M,56,9,652,0,4,5,3,2
M,35,11,914,2,2,2,3,5
M,25,20,443,2,0,3,5,3
F,1,5,430,2,0,4,0,4
F,25,19,296,4,5,0,0,0
M,25,14,377,4,4,0,0,0
M,50,17,802,1,3,0,0,0
F,35,20,705,4,0,0,2,2
F,18,19,604,1,3,0,4,5
M,45,7,571,4,0,0,0,3
M,18,12,582,1,0,2,4,1
M,35,20,378,3,1,0,5,2
F,50,7,727,0,0,1,1,1
M,45,15,16,0,0,0,0,0
M,1,9,940,2,0,5,5,4
F,45,19,81,5,5,0,0,0
F,56,14,613,4,2,4,0,4
M,18,17,985,3,0,5,0,5
F,18,17,209,1,3,0,0,0
F,45,0,303,3,1,0,0,0
M,25,9,84,1,0,0,0,3
M,25,1,975,3,5,4,0,0
F,45,0,850,5,1,0,0,3
M,25,19,840,1,5,2,3,1
F,18,14,469,1,3,2,2,2
M,35,5,680,4,0,3,0,3
F,1,9,215,0,4,3,1,3
M,50,1,121,3,2,0,0,0
F,1,19,452,1,5,4,4,5
M,25,15,597,2,0,0,0,0
M,25,4,550,2,1,0,2,5
M,18,2,333,1,2,0,0,4
M,45,5,196,1,2,5,0,0
F,56,19,104,1,0,0,4,5
F,25,1,402,1,3,3,0,0
M,35,17,207,3,4,3,0,0
M,45,12,610,5,2,4,3,0
M,35,14,430,1,5,0,0,5
M,25,2,914,2,4,0,0,0
M,25,11,857,0,1,4,0,5
M,35,1,803,0,0,3,0,0
F,25,7,804,0,0,0,0,5
F,25,15,853,3,4,0,0,0
F,18,10,223,5,3,0,0,0
M,35,7,704,0,4,5,1,2
M,25,7,21,1,1,0,1,3
F,50,2,843,1,0,0,0,5
F,56,12,104,5,1,0,3,0
M,35,10,680,4,4,5,2,0
F,25,12,275,5,1,1,0,4
M,56,12,275,4,4,1,1,4
F,50,6,432,3,1,0,5,1
M,1,1,41,2,3,2,3,5
F,35,0,993,2,5,4,0,2
M,25,0,604,0,3,0,0,0
M,50,8,382,4,0,5,2,2
M,56,7,87,1,3,0,0,0
M,45,2,847,0,1,0,0,0
M,56,20,563,2,2,0,0,4
M,50,15,100,4,0,0,0,0
M,35,2,128,2,0,0,4,4
M,18,17,987,5,4,0,3,0
F,50,1,752,4,0,1,2,4
F,1,9,297,0,5,4,0,0
M,56,18,64,4,4,0,0,0
M,35,15,940,3,0,0,0,3
M,25,0,744,0,1,0,1,0
M,25,11,895,1,0,0,2,2
M,50,17,336,3,4,5,4,5
F,35,12,433,4,0,3,5,1
F,18,10,262,0,5,2,0,4
M,35,7,80,5,2,0,0,2
F,45,15,18,3,2,3,0,0
M,25,15,606,2,2,0,0,0
M,25,20,360,5,2,0,0,0
M,35,17,240,2,3,4,1,2
M,56,3,166,1,5,0,1,2
M,35,17,232,2,3,0,0,0
M,35,4,629,3,3,1,0,0
F,35,19,640,4,1,0,0,0
M,35,4,577,3,5,0,3,3
M,56,4,462,5,5,0,5,5
M,56,8,54,4,0,2,1,2
M,56,9,312,3,1,0,2,2
F,50,12,466,4,2,3,2,1
M,56,9,458,1,0,5,0,0
M,25,20,580,4,4,0,2,1
F,1,12,458,0,3,3,0,0
F,18,17,557,1,2,1,0,3
M,25,8,302,4,0,1,0,0
F,56,6,277,1,3,5,0,3
M,25,3,197,4,0,4,0,0
F,18,18,520,4,0,2,4,2
M,25,13,424,1,5,2,3,1
F,56,19,975,1,0,0,5,0
M,1,14,919,0,2,4,0,0
F,56,18,623,4,2,2,3,5
M,18,7,523,2,0,0,3,0
F,25,2,141,4,2,2,3,0
F,50,17,985,2,5,0,3,1
F,25,18,480,0,0,4,4,3
M,56,12,76,0,3,0,4,0
M,18,0,157,4,2,5,5,5
F,25,5,906,2,1,0,5,0
F,56,1,484,2,4,0,2,1
M,50,6,590,1,2,0,0,0
M,18,5,26,2,2,4,0,0
M,1,0,906,0,1,0,0,0
M,35,19,604,3,1,0,0,0
M,35,15,937,3,1,0,2,4
M,56,5,730,5,2,0,0,0
M,56,10,40,3,5,3,1,3
M,45,4,857,4,0,0,0,0
M,56,5,949,2,1,0,0,3
M,56,19,761,0,0,0,0,0
M,45,0,161,2,1,0,4,1
M,35,14,462,3,2,0,0,0
F,56,9,421,5,0,4,1,4
M,1,6,894,2,2,0,1,1
F,25,14,90,1,0,2,2,5
F,45,6,281,2,4,1,0,0
F,56,15,741,2,1,0,0,5
F,25,11,708,0,3,1,1,5
M,56,8,326,3,3,4,4,0
M,45,10,253,4,5,5,0,0
F,50,7,371,1,2,3,5,4
M,56,11,123,3,2,0,5,0
M,25,2,921,1,1,3,2,4
F,1,1,87,3,3,2,5,3
F,18,6,700,3,0,0,0,0
M,18,19,56,1,0,0,2,5
M,45,20,149,4,4,4,2,1
M,45,1,302,1,2,1,3,5
M,50,12,372,4,2,5,4,4
F,50,11,474,1,1,0,0,1
F,18,14,371,1,3,3,2,4
F,25,5,554,0,5,1,4,4
F,18,13,911,2,1,1,5,3
F,56,2,604,2,0,3,4,5
M,25,15,453,5,2,0,1,4
F,56,1,555,3,3,4,0,0
M,18,19,302,1,5,3,3,4
M,50,19,327,1,0,0,0,0
F,56,18,803,0,4,4,4,5
F,25,2,28,1,2,0,0,2
F,45,3,900,5,2,0,1,4
M,18,7,720,0,1,0,5,1
F,56,4,27,1,3,2,0,1
F,56,16,501,0,0,4,0,0
M,35,14,489,2,4,0,0,0
F,56,0,863,3,3,4,5,0
F,18,11,232,5,5,3,4,5
F,56,5,880,3,4,0,5,4
M,25,15,13,0,4,5,1,0
F,35,10,760,2,2,0,0,5
F,1,19,820,1,2,2,5,4
M,50,16,20,4,5,0,0,0
M,25,0,326,1,5,0,0,0
M,50,2,911,5,0,0,3,2
M,45,8,914,3,1,4,4,5
M,18,1,462,5,5,2,2,1
M,35,18,360,4,0,5,0,0
M,18,17,704,2,0,0,0,0
M,25,0,581,2,1,0,0,4
M,18,1,787,0,0,0,0,0
M,50,4,801,4,0,0,0,4
M,56,5,70,5,4,5,1,2
M,25,6,346,4,0,5,0,2
F,56,14,13,1,0,4,4,4
M,35,1,103,2,4,0,0,1
M,35,1,731,2,4,5,0,0
M,18,15,940,4,1,0,3,2
M,45,3,652,4,2,5,2,2
M,18,8,836,1,0,0,0,0
M,18,5,944,2,5,0,1,5
M,56,8,424,1,0,4,4,3
M,35,9,22,5,2,2,5,3
F,25,2,113,4,3,1,1,0
F,25,7,584,1,0,0,3,5
M,1,16,666,3,5,3,3,2
M,25,0,453,3,5,0,0,0
F,56,6,604,1,1,5,0,0
M,50,17,13,3,5,0,0,0
F,35,3,917,0,5,0,0,0
M,50,7,601,4,0,0,0,0
F,56,2,105,2,4,4,0,0
F,35,0,178,0,5,2,0,1
M,25,19,312,1,0,5,3,0
M,50,2,136,1,1,3,2,1
F,35,12,327,1,0,0,1,2
F,45,12,209,5,4,1,5,4
M,50,2,875,4,0,0,0,1
F,56,0,685,2,5,1,5,5
M,18,6,782,2,2,0,0,0
F,50,11,224,0,0,1,0,0
M,25,7,625,1,1,3,5,0
M,25,18,485,2,0,0,0,4
M,18,11,537,2,0,0,3,1
M,45,8,793,2,1,4,0,5
F,1,7,300,4,0,3,2,2
F,56,18,700,0,1,2,3,0
M,45,13,109,1,2,2,0,5
M,50,1,282,1,1,2,4,5
F,56,20,41,0,4,2,5,4
M,25,5,584,3,0,2,4,5
M,56,11,440,3,1,0,0,1
