Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,18,13,560,0,0,0,0,0,0,0,0,0,0,0
M,18,19,501,0,3,2,1,5,3,0,0,4,5,4
M,25,18,685,4,4,3,2,0,3,5,5,0,0,0
F,25,2,623,5,2,0,0,2,3,4,1,5,1,3
M,18,20,361,0,0,0,3,3,3,1,0,0,4,1
F,18,18,908,0,0,0,0,0,0,0,0,0,4,0
M,18,2,358,0,0,0,1,0,3,0,0,0,0,0
M,50,1,943,2,1,5,4,2,4,5,0,0,1,0
F,56,16,959,0,3,2,1,0,4,5,0,0,0,1
M,25,0,281,0,0,0,0,0,3,0,0,0,1,0
F,25,17,200,5,1,1,5,2,3,0,0,2,0,0
M,45,0,549,0,2,2,3,2,2,1,1,1,1,2
M,35,3,26,0,0,0,0,0,0,4,0,0,0,0
M,1,7,655,0,0,3,4,2,2,2,0,2,3,5
M,56,3,48,0,3,0,2,4,0,2,5,0,0,1
M,50,16,235,3,3,3,2,2,3,3,2,5,0,2
M,25,2,741,0,0,2,3,0,4,4,0,5,0,0
F,50,1,655,5,4,2,3,0,0,0,0,5,5,0
F,50,0,474,0,0,0,5,0,5,4,0,0,0,0
F,1,0,285,0,0,4,0,0,2,3,0,3,0,0
M,25,0,532,0,0,2,0,0,0,5,0,5,0,0
F,25,2,539,0,0,3,4,4,0,5,1,1,5,0
M,45,20,805,3,2,2,3,4,3,2,3,1,1,2
F,45,5,77,5,2,0,3,4,0,4,0,3,0,3
M,25,3,331,5,0,4,3,0,0,1,0,0,4,0
M,50,16,279,3,1,3,4,2,5,2,0,1,1,1
M,25,6,681,0,0,4,3,5,0,0,2,0,0,0
F,45,16,285,0,1,5,0,2,4,5,3,2,4,3
M,18,3,532,2,1,0,0,0,4,0,0,0,5,0
M,18,19,625,0,1,2,0,0,1,5,5,5,3,0
F,35,2,927,0,3,0,0,4,0,2,0,0,0,0
M,1,3,306,0,0,0,0,0,0,0,5,0,0,0
M,45,3,452,0,0,4,1,0,0,0,4,0,0,0
F,56,19,722,3,0,4,3,0,0,0,3,4,0,2
F,35,0,89,0,0,0,5,0,0,0,0,0,3,0
M,56,1,906,5,0,0,4,3,3,3,1,1,2,4
F,25,15,104,0,0,0,0,4,0,0,0,3,1,0
F,35,13,50,0,0,0,0,0,0,0,0,0,0,0
M,18,7,794,0,3,0,5,0,0,4,0,0,0,0
F,35,9,485,0,0,5,0,0,2,1,0,1,3,0
F,45,4,944,0,3,2,3,0,2,0,0,4,4,1
M,1,14,442,0,0,3,3,0,0,3,4,5,5,5
F,25,16,377,0,0,0,0,0,0,0,0,3,0,1
M,50,10,166,0,0,0,1,0,0,3,0,4,2,0
M,18,20,826,0,0,0,0,0,5,0,0,4,0,0
F,1,17,180,2,0,1,5,4,2,0,5,2,3,0
F,25,1,672,1,0,3,0,0,0,0,0,0,0,0
F,50,4,206,0,1,3,5,0,0,4,5,0,0,1
F,35,15,800,0,0,0,3,0,5,0,0,0,0,4
F,50,16,325,3,0,2,0,4,5,0,0,5,2,0
F,25,14,16,0,0,0,0,0,1,4,0,5,0,0
F,45,12,495,4,4,4,5,4,0,0,2,3,0,0
M,45,4,551,0,0,0,0,0,0,0,0,0,0,0
M,25,14,622,0,0,5,0,3,4,0,0,0,0,0
F,18,9,947,1,0,5,5,0,4,4,0,0,0,0
F,25,20,6,3,0,0,0,0,0,4,0,5,1,4
M,25,20,972,0,0,2,2,0,0,4,0,4,1,0
M,18,9,447,0,0,4,3,3,4,0,0,0,5,3
M,56,1,354,0,3,4,2,3,0,3,0,0,0,3
M,45,0,104,0,0,0,0,4,4,3,0,0,5,5
F,35,9,919,3,3,0,4,2,0,0,0,0,0,4
M,50,17,13,2,3,0,3,0,0,1,5,3,2,4
F,56,15,750,0,3,2,2,0,2,2,0,5,5,0
F,25,19,157,3,4,0,5,1,1,0,0,4,0,0
M,25,1,610,0,0,0,0,0,0,0,0,0,0,3
F,45,2,482,5,0,1,3,0,0,0,0,0,2,0
M,1,20,925,0,0,0,2,0,3,4,3,2,2,3
M,35,0,672,0,0,0,0,2,5,4,0,0,0,0
M,25,5,427,0,0,1,3,5,2,4,0,0,2,4
M,18,13,953,3,2,1,0,2,5,0,0,5,0,3
M,56,3,790,0,0,4,0,0,0,3,0,0,0,0
F,25,7,600,0,0,4,2,1,3,0,4,5,0,0
M,25,12,442,0,0,0,4,0,0,0,1,3,0,0
M,56,11,532,4,2,2,5,4,1,1,0,1,2,0
M,35,7,965,0,0,0,0,0,0,3,0,0,0,0
M,25,14,520,0,0,0,0,0,0,0,0,0,0,0
F,25,12,486,0,1,0,4,3,0,0,0,5,4,2
F,35,19,74,3,0,2,0,0,0,3,0,4,0,4
M,25,7,433,0,0,0,0,0,0,0,0,0,0,0
F,56,9,27,3,4,3,3,4,3,3,2,0,4,0
F,50,16,841,0,4,0,4,0,0,0,2,4,0,0
M,25,0,37,0,0,0,0,0,0,0,0,0,0,0
M,18,9,805,2,2,0,0,0,5,5,0,0,0,4
M,35,14,705,0,0,0,2,0,0,0,0,0,4,0
F,35,2,934,0,0,0,1,5,2,0,0,4,2,0
M,25,6,265,0,0,0,0,0,3,4,3,0,0,0
M,35,13,285,0,0,5,0,0,1,0,0,0,2,0
M,25,19,306,0,0,0,0,5,2,5,0,2,1,0
M,25,7,958,0,0,0,0,0,0,0,0,0,0,0
M,35,6,382,1,0,3,0,0,0,0,0,0,5,0
M,25,10,180,0,1,1,4,0,4,5,0,0,5,0
M,1,16,895,2,2,4,2,4,5,2,0,4,5,4
M,25,3,377,0,0,2,0,4,3,0,4,1,5,0
F,35,12,127,0,1,3,0,0,5,0,0,5,2,4
M,35,1,973,0,4,2,2,5,1,1,2,1,0,3
M,25,1,56,0,0,0,3,0,3,0,0,4,5,0
F,25,8,312,0,0,0,4,0,0,0,1,0,0,0
M,25,16,910,0,0,0,0,4,0,0,1,2,5,0
M,45,5,378,0,2,0,2,4,3,3,2,0,4,4
M,18,3,18,0,0,0,0,0,0,5,0,0,0,0
F,56,9,640,0,0,0,3,2,0,5,2,1,0,1
F,45,5,704,1,0,5,1,0,2,4,2,1,2,3
F,18,0,87,0,3,1,3,1,0,5,5,0,0,0
F,25,0,895,0,0,5,3,4,5,0,0,3,0,0
M,25,4,549,0,0,0,4,0,0,3,3,5,0,0
M,1,20,230,0,4,0,3,4,4,5,0,2,3,3
F,25,7,74,1,1,4,1,2,4,5,4,0,0,0
M,35,7,132,0,0,0,0,0,0,0,0,0,0,0
M,45,16,966,3,2,4,0,0,5,0,3,5,2,3
F,25,2,302,1,2,5,5,1,0,0,4,0,4,5
F,45,7,549,1,2,3,2,0,0,4,3,4,0,3
F,18,20,580,0,0,0,0,0,0,0,0,0,0,0
M,35,0,69,5,3,0,1,4,0,3,3,0,0,0
M,25,8,339,0,0,0,0,0,0,0,0,0,0,0
F,25,2,33,0,2,0,0,0,1,3,0,4,0,3
M,56,8,200,1,0,0,4,2,5,1,4,0,1,3
F,45,5,750,4,3,4,0,0,3,0,0,4,0,0
M,35,20,53,5,4,5,0,0,1,3,0,1,0,3
F,18,6,78,0,2,5,0,1,0,4,0,0,3,3
M,56,13,522,1,2,5,5,3,0,0,1,2,0,2
F,56,13,493,5,0,3,2,3,5,3,0,0,4,0
M,25,20,253,0,4,2,2,0,0,5,0,0,5,3
M,25,20,489,0,0,0,4,0,0,5,1,0,0,0
F,1,0,272,0,0,4,2,0,0,0,5,5,5,0
F,56,19,175,2,0,5,4,0,5,0,0,3,0,0
F,18,3,773,3,2,2,4,0,0,1,4,4,1,3
M,18,12,362,0,0,0,0,0,0,0,0,5,3,0
M,18,5,756,0,0,0,0,0,0,2,0,5,0,4
M,45,5,458,3,4,2,1,3,2,3,3,1,2,1
M,35,17,966,4,0,0,3,4,1,5,0,5,3,0
F,18,3,488,5,2,4,0,0,4,0,0,3,0,2
F,18,19,600,0,0,0,3,0,0,5,0,2,4,0
F,18,5,666,0,0,0,0,4,0,3,4,0,5,0
M,18,9,919,3,0,2,0,4,0,1,4,0,1,0
M,35,12,457,0,0,0,0,0,0,0,0,0,0,0
M,35,4,965,2,1,0,0,0,2,3,4,2,1,1
F,56,19,947,5,1,5,4,0,0,0,0,5,2,0
F,50,17,944,3,2,0,0,4,0,2,0,4,2,0
F,18,12,49,3,3,0,3,2,3,2,0,0,0,0
F,18,5,273,5,0,0,0,3,0,4,0,2,4,0
M,18,20,801,0,0,0,0,3,0,4,1,5,0,0
F,25,10,958,3,0,1,1,3,0,4,0,4,5,2
M,18,8,495,5,0,2,0,0,3,3,0,0,4,1
M,35,3,801,0,2,0,5,0,3,1,5,1,4,2
M,25,3,560,0,0,4,2,0,0,0,0,0,0,0
M,25,7,19,0,0,3,3,3,0,1,3,5,5,3
M,56,9,136,1,2,2,4,1,3,3,1,4,3,3
M,45,15,804,5,0,1,1,4,2,5,3,0,2,5
F,18,1,361,3,0,0,0,4,2,5,0,0,1,5
F,1,3,29,2,3,4,5,3,5,2,0,5,1,0
F,45,2,150,5,1,2,0,4,0,4,0,4,0,0
M,35,1,337,5,0,2,3,0,4,1,0,0,0,0
M,50,9,434,0,0,1,3,0,0,2,0,5,5,3
F,25,19,70,3,0,5,5,3,0,5,2,1,1,4
F,1,7,609,5,1,0,4,0,3,0,0,3,0,0
F,25,10,64,4,2,0,4,3,1,0,1,2,5,5
M,1,8,286,3,2,0,0,0,0,0,0,0,0,5
F,18,15,445,4,0,0,5,5,0,2,0,2,0,2
F,35,11,501,0,2,0,1,3,0,1,0,2,0,3
F,25,5,850,0,0,0,2,0,4,2,0,4,0,5
F,56,4,118,3,0,4,0,2,3,1,3,3,0,1
F,45,16,993,0,0,0,0,0,0,4,0,2,0,0
F,18,16,33,5,0,0,4,0,4,3,3,0,2,5
F,1,20,875,0,0,0,4,0,0,3,0,0,0,0
F,56,5,797,0,0,0,4,0,4,4,0,0,0,0
F,25,14,122,0,2,5,1,4,0,0,0,0,0,3
F,25,12,69,0,0,0,4,0,3,5,3,4,0,0
F,35,9,685,0,2,3,4,0,0,1,2,3,1,0
F,25,15,681,0,3,5,0,0,5,5,2,1,5,0
F,35,7,229,3,0,2,1,4,1,0,5,5,0,0
F,18,20,744,0,0,2,0,0,1,0,0,4,0,5
M,56,4,616,4,2,2,0,0,1,0,5,4,0,3
F,56,18,191,5,3,5,2,1,0,1,2,3,1,0
F,18,20,307,0,3,5,0,3,2,4,2,5,2,0
F,35,1,596,3,0,4,5,5,0,0,0,3,0,2
M,25,12,21,0,0,1,5,0,0,0,0,0,0,0
M,1,16,130,2,2,0,3,1,4,0,3,0,0,5
M,45,20,991,2,4,0,1,3,1,4,3,2,4,1
M,45,3,382,0,2,0,4,4,0,0,2,3,0,4
F,50,3,550,0,0,0,0,0,0,3,0,0,0,0
F,50,10,121,0,3,4,0,3,0,0,5,4,2,0
M,18,3,232,0,0,2,0,0,4,5,0,0,0,0
M,35,1,652,1,0,4,0,0,4,5,0,0,5,3
M,56,3,498,5,1,5,0,3,3,5,2,1,0,0
M,25,6,571,0,0,2,0,4,0,0,1,5,0,0
F,50,19,261,0,0,0,0,0,0,0,0,0,0,0
F,18,16,437,3,4,0,4,2,0,4,1,3,0,0
M,35,0,130,0,0,4,0,1,3,2,2,0,4,3
F,35,1,488,2,3,1,5,0,3,2,3,0,4,0
F,25,5,379,0,0,2,0,3,0,3,0,0,0,0
F,35,14,53,0,4,0,5,0,3,2,0,3,4,3
F,35,3,181,5,4,2,0,4,1,0,2,3,3,5
M,25,5,581,0,0,3,0,4,0,5,2,0,0,1
F,25,18,89,0,0,0,3,0,2,4,0,1,2,0
M,45,9,590,5,0,5,2,1,3,3,0,3,5,4
F,45,20,346,0,0,0,0,3,0,1,0,4,0,3
M,1,12,857,1,1,2,0,0,2,2,5,0,5,4
F,56,14,921,5,0,2,2,0,0,0,1,4,3,4
F,18,14,221,0,0,0,0,0,0,0,0,4,0,2
M,35,15,920,0,0,0,0,0,0,0,0,0,0,0
F,35,15,520,0,0,0,0,0,0,0,0,0,0,0
M,25,9,175,0,0,0,0,0,0,5,0,2,0,3
F,1,7,830,3,0,2,1,0,0,4,5,0,0,0
F,50,17,245,0,3,3,2,1,0,2,2,0,0,0
M,35,16,942,0,0,0,0,0,0,0,0,0,4,0
M,25,14,143,3,2,0,2,0,1,0,0,2,5,3
M,25,2,840,0,0,0,0,0,0,0,0,0,0,0
M,56,8,705,4,2,2,1,2,4,1,1,0,0,3
F,45,16,972,3,4,2,5,0,5,4,0,4,0,4
F,45,9,853,2,3,0,3,2,2,4,1,5,5,2
M,25,8,799,5,0,1,1,0,4,0,0,0,0,0
M,25,7,224,0,0,1,3,0,5,0,0,2,0,0
M,18,1,894,0,0,5,3,0,2,0,0,2,0,1
M,56,7,655,1,3,5,1,5,0,5,2,0,0,0
F,56,20,486,0,0,0,5,0,4,0,0,5,0,0
M,25,9,235,2,4,2,1,0,0,3,0,4,0,3
M,35,2,103,0,0,0,0,0,3,0,0,0,0,0
F,25,13,796,0,0,0,5,4,1,0,0,0,0,0
F,56,3,802,5,4,4,4,3,3,4,1,3,2,0
M,25,18,469,0,0,0,4,0,0,0,0,0,0,0
F,18,6,69,0,0,0,0,0,0,0,0,0,0,3
M,25,3,941,0,0,4,3,0,0,1,2,5,0,0
F,50,20,292,0,3,0,3,4,0,1,5,0,0,4
F,35,0,61,0,0,0,0,0,0,5,0,0,0,0
M,56,12,87,3,3,0,2,4,2,3,4,4,5,2
M,25,17,10,0,0,0,0,0,3,4,1,5,3,0
M,56,6,104,0,2,3,4,1,0,2,0,0,0,0
M,18,5,910,0,0,0,0,4,0,0,1,0,5,0
F,25,5,917,2,2,0,0,4,0,1,0,0,0,4
F,35,0,554,0,0,0,0,5,4,3,0,1,2,3
F,18,1,939,1,3,0,2,0,4,1,0,2,1,2
M,18,0,81,0,0,3,0,1,1,0,2,0,4,0
M,35,10,377,1,0,3,1,1,1,5,2,0,1,0
M,45,19,907,4,0,2,2,0,3,4,0,3,0,0
M,45,17,457,1,2,3,0,2,1,0,3,5,5,5
F,35,19,118,0,0,0,1,2,1,5,4,4,0,3
F,25,19,764,4,0,1,5,2,3,4,1,2,2,0
M,25,2,122,0,0,0,5,0,4,0,0,3,1,0
M,25,9,358,0,0,0,2,0,5,3,0,5,0,4
F,25,11,306,5,1,0,2,4,3,3,2,0,5,3
F,25,17,970,0,1,0,0,2,3,3,0,4,5,0
F,18,9,609,3,0,2,0,3,0,2,5,0,0,0
M,25,1,923,5,4,5,2,0,5,5,0,0,5,3
F,50,14,273,0,0,2,5,0,0,0,0,0,0,0
M,25,18,338,0,0,4,0,3,5,2,0,5,0,1
F,56,2,441,5,4,3,2,5,2,5,3,2,0,0
F,25,16,968,0,0,5,3,2,0,2,0,5,0,0
F,35,18,100,0,0,2,3,3,0,5,4,1,5,0
M,18,6,857,2,1,4,1,0,0,1,0,5,0,2
M,25,17,782,0,0,0,0,0,0,0,0,4,0,0
F,18,18,417,0,3,0,0,0,0,3,2,2,4,4
M,45,14,141,0,2,0,5,0,0,3,0,0,0,4
M,25,14,70,0,4,0,1,4,3,0,0,3,1,0
F,18,0,88,0,3,0,0,0,0,0,0,2,0,5
M,18,13,958,5,0,2,2,0,2,5,1,0,0,4
F,50,8,933,5,1,1,5,4,3,1,0,4,0,0
M,25,20,294,4,0,0,4,0,3,3,0,0,0,0
M,25,6,410,0,0,5,0,3,1,3,0,2,4,4
M,56,7,843,0,0,0,0,0,3,3,0,0,0,0
M,25,2,974,5,0,2,3,4,0,0,0,0,0,0
M,25,8,625,0,3,0,5,4,0,4,0,3,1,0
M,50,20,165,0,0,2,1,0,3,5,0,4,4,0
M,45,1,81,0,3,5,0,3,0,4,3,5,2,1
M,35,17,984,0,0,0,0,0,0,0,0,0,0,0
M,35,0,193,0,0,0,5,2,1,0,0,4,0,0
M,25,15,379,1,3,5,0,0,2,0,1,2,0,0
F,25,13,604,0,4,0,0,4,3,0,2,5,5,3
F,56,3,114,0,0,3,5,3,2,0,3,3,2,0
M,18,20,704,1,0,0,0,0,3,0,0,0,0,0
M,25,12,482,0,0,0,0,0,0,4,0,0,0,0
M,56,9,377,0,0,0,0,0,3,0,0,5,0,2
M,18,9,276,0,0,0,1,0,0,0,0,4,0,0
M,25,14,987,0,0,0,0,0,0,4,0,0,0,0
F,56,1,157,0,1,5,4,0,0,0,4,5,0,2
F,25,14,33,0,0,0,3,0,0,1,2,5,4,5
F,50,16,799,3,2,2,0,4,1,0,5,1,0,3
F,56,7,826,0,0,0,0,0,0,2,0,4,0,3
M,25,20,751,0,0,0,0,0,0,0,0,0,0,0
F,45,14,602,2,4,3,1,0,0,4,0,0,0,0
F,50,12,108,5,3,0,3,1,0,0,2,0,0,0
M,50,4,486,0,0,3,2,0,3,0,2,0,0,4
F,35,17,943,0,0,0,0,0,0,0,0,0,0,0
M,25,14,336,0,0,4,5,0,0,0,0,0,0,0
M,25,19,201,0,0,0,0,0,0,0,0,0,0,0
F,25,19,168,0,0,0,0,0,0,0,0,5,0,0
M,45,18,708,0,0,1,3,1,1,5,5,4,4,5
M,18,15,445,5,0,0,3,1,0,4,0,0,0,4
M,25,9,488,0,0,0,1,1,4,0,1,3,0,0
M,56,9,631,0,0,3,0,3,0,4,1,2,0,0
F,35,2,837,2,1,3,3,2,3,2,0,4,0,0
F,1,0,209,1,0,5,3,0,5,0,0,4,4,0
M,56,16,655,0,0,0,0,3,4,0,0,1,5,2
F,18,16,339,0,4,0,5,0,0,0,0,0,0,5
M,45,18,971,0,3,0,1,1,5,5,0,4,0,1
M,18,14,629,0,0,0,0,0,0,0,0,0,0,3
M,45,3,131,3,0,1,5,1,0,3,1,5,3,4
M,50,7,286,5,2,5,0,4,0,1,0,0,0,5
F,56,9,379,4,0,0,3,0,0,0,0,3,0,0
M,18,5,454,0,0,0,0,0,0,3,0,0,4,0
F,35,14,113,0,0,2,0,0,4,0,0,3,0,5
F,56,2,360,3,0,4,0,0,2,2,0,4,3,0
M,25,7,462,0,4,0,0,0,0,5,2,0,2,0
F,45,1,488,2,1,5,4,5,1,5,0,4,0,1
M,56,14,114,1,2,4,3,5,2,1,1,0,0,3
F,18,0,743,0,0,0,0,4,4,3,3,0,0,5
M,56,3,28,4,1,2,2,0,3,2,2,2,4,4
M,56,6,493,3,0,3,3,0,0,0,0,0,0,4
F,45,9,90,0,0,0,2,3,0,1,3,2,0,0
F,35,20,110,0,1,0,0,0,1,0,0,4,4,2
M,1,0,149,0,1,5,0,0,4,0,5,0,0,0
F,35,20,471,0,2,0,0,0,3,1,5,0,4,4
F,18,1,760,3,4,0,0,0,5,0,0,0,0,0
M,50,17,465,2,2,2,4,0,1,4,2,5,0,2
M,1,20,326,0,0,3,4,3,3,4,3,2,4,3
M,25,13,856,2,0,0,3,0,4,4,0,0,0,0
M,25,8,10,0,3,2,0,0,1,3,0,4,1,0
F,25,9,750,3,2,0,5,0,4,4,0,0,0,1
F,50,3,417,1,3,4,2,0,2,2,2,5,0,5
F,1,11,417,0,2,0,5,4,5,5,0,5,2,0
F,25,7,300,4,3,4,5,3,1,3,0,2,1,0
M,18,20,37,2,0,0,1,0,0,0,0,0,0,0
M,25,7,136,0,0,0,0,0,0,0,2,5,0,0
F,25,3,622,0,0,3,2,0,5,0,0,0,0,4
F,25,0,923,1,0,0,3,0,2,0,2,0,3,0
M,45,7,70,1,4,0,5,0,0,0,0,0,0,0
F,18,17,328,3,2,5,1,0,4,0,0,0,0,4
M,25,15,319,0,0,0,0,4,5,0,0,2,0,0
F,18,12,446,0,0,0,0,1,0,0,0,0,0,0
M,56,2,894,3,0,3,2,3,5,3,2,2,0,0
F,50,5,462,5,3,0,1,0,0,5,4,4,5,0
M,56,0,973,0,0,1,3,0,0,4,0,0,5,3
M,35,4,485,0,0,0,0,0,0,0,0,5,0,0
F,18,20,38,0,0,0,3,3,4,5,0,0,0,2
F,45,17,265,4,0,3,1,0,3,2,5,2,3,2
M,25,14,915,0,0,0,5,0,4,0,2,3,0,0
M,45,13,750,3,0,3,3,4,0,3,5,5,5,5
F,35,5,805,0,3,2,0,3,0,5,5,0,0,2
F,35,6,801,0,0,0,0,0,0,0,0,0,0,0
M,25,7,84,0,0,0,0,0,0,0,0,0,0,0
F,56,4,54,0,0,4,1,0,0,2,4,4,0,0
F,45,9,127,0,0,3,0,2,5,0,0,5,5,4
M,56,9,485,5,0,3,5,3,3,0,2,1,2,3
F,18,10,362,0,0,0,0,4,0,0,0,3,0,2
M,45,16,571,3,0,4,3,0,0,5,0,0,3,2
M,18,11,787,0,0,0,0,0,0,0,0,0,2,0
M,25,2,309,0,0,3,4,5,0,2,3,2,4,0
F,35,4,371,0,0,0,0,5,0,4,4,1,3,0
F,50,12,300,1,1,1,0,3,4,4,3,1,2,0
M,25,14,178,5,4,2,0,3,0,0,3,0,1,1
F,18,3,201,0,0,0,0,4,2,5,5,0,0,3
F,25,1,800,1,1,0,3,0,4,4,0,0,0,0
M,18,20,68,0,1,1,3,3,0,0,0,4,0,0
M,45,1,853,5,3,5,3,0,5,2,0,0,4,3
F,25,14,797,0,4,4,1,5,2,5,2,1,0,5
M,56,0,191,0,0,0,4,0,3,0,0,4,0,0
F,35,4,490,0,0,0,0,0,1,0,0,3,0,0
M,56,11,437,0,3,5,4,3,0,0,2,4,0,2
F,35,7,463,0,0,0,0,0,0,0,0,5,0,0
M,1,3,497,0,0,2,2,3,3,0,5,0,4,1
F,18,2,48,3,2,1,2,4,1,4,0,0,0,0
M,35,8,211,5,3,5,3,4,4,3,0,0,1,4
F,45,3,907,0,0,2,4,0,2,5,0,2,4,2
M,45,5,436,0,0,2,3,4,2,0,1,2,3,3
M,45,13,972,0,2,5,3,5,2,5,1,1,0,3
M,35,5,396,0,0,1,0,5,2,0,0,2,0,4
F,45,0,498,0,0,4,3,0,0,4,0,4,0,0
M,1,1,971,0,2,4,3,0,0,2,5,4,3,0
F,18,16,230,2,0,3,2,2,0,5,1,0,5,5
F,56,12,314,0,0,0,4,0,4,0,3,3,0,0
F,18,4,492,2,0,0,0,0,3,1,0,4,5,4
M,50,17,596,1,2,1,4,4,5,5,2,3,0,0
M,56,12,756,4,3,4,1,0,0,4,2,0,0,3
M,25,4,681,0,0,0,0,0,0,3,0,0,4,0
F,56,17,704,0,4,4,2,0,3,0,0,0,0,0
F,18,18,958,5,0,0,4,2,0,4,0,0,3,3
F,25,14,557,0,0,0,0,0,2,0,1,0,5,5
M,1,6,273,5,3,2,2,0,0,5,5,1,0,4
M,50,20,501,2,1,5,4,4,2,0,0,1,0,2
F,25,17,70,0,0,0,2,1,0,4,1,0,0,5
F,1,13,379,0,0,0,4,0,0,1,5,4,2,3
M,50,9,421,0,0,2,2,0,3,1,0,5,5,0
M,18,4,672,0,0,0,0,0,0,0,0,4,0,0
M,45,15,604,2,2,3,0,1,4,1,3,5,1,5
