Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,50,15,435,0,0,4,1,0,5,1
F,35,11,980,1,1,3,0,5,4,5
F,18,16,427,0,0,4,3,4,4,0
F,25,0,377,1,0,0,3,5,3,3
F,35,2,212,2,0,2,0,4,0,0
F,25,15,581,0,0,0,0,0,0,1
M,50,12,253,4,4,2,0,3,0,4
M,1,13,580,1,4,4,4,3,3,0
F,50,6,520,0,0,4,0,4,0,0
M,45,5,309,5,0,0,5,5,0,4
M,35,11,376,0,0,4,0,0,1,3
F,18,16,352,0,1,2,0,0,2,1
F,25,4,79,4,0,0,4,0,0,0
F,18,10,793,4,3,5,0,0,2,0
M,35,9,681,0,2,5,5,2,0,3
M,50,20,764,4,1,0,4,0,1,4
M,35,11,559,4,2,3,3,4,1,0
M,25,15,992,4,0,5,1,0,0,1
F,45,18,975,0,0,3,0,0,0,1
M,35,12,30,1,0,0,0,0,0,5
M,35,9,284,0,5,5,0,0,3,0
F,50,13,152,2,0,4,0,0,3,0
F,18,6,130,0,0,5,0,0,0,0
M,18,16,957,2,0,5,0,4,0,3
M,35,1,559,2,0,5,0,0,2,1
M,35,1,79,3,1,5,4,0,0,0
F,18,5,853,1,0,4,3,5,0,2
F,35,5,136,1,3,1,0,0,0,0
M,56,14,813,0,1,2,3,3,0,0
M,50,6,794,4,0,1,5,2,2,2
M,18,20,212,0,0,4,3,5,3,4
F,50,13,461,4,0,0,5,4,0,5
M,45,0,559,0,0,5,0,0,0,0
F,18,4,497,2,0,5,4,3,3,3
M,25,16,150,1,0,3,0,2,5,0
F,56,10,954,2,0,2,2,2,0,4
M,35,0,596,3,1,2,0,4,0,3
M,25,0,121,0,0,2,0,0,0,5
M,1,4,957,2,0,0,0,2,0,5
M,35,2,61,0,4,5,1,0,0,2
F,56,8,609,1,0,4,0,3,3,5
M,35,7,265,3,4,1,0,0,0,2
F,25,0,105,2,0,1,3,0,1,4
M,35,15,296,0,0,3,5,0,0,0
F,18,3,954,1,0,2,3,4,0,0
F,56,5,497,4,0,5,4,4,0,1
M,18,18,674,0,0,3,0,0,0,5
F,50,18,532,3,0,1,5,2,3,5
M,35,13,527,1,4,4,4,0,0,5
M,1,13,377,1,0,2,0,0,2,0
M,50,10,240,2,0,0,0,0,4,0
F,18,5,722,3,0,1,0,3,0,5
M,35,15,235,0,0,3,5,3,5,5
M,25,4,309,0,0,0,0,3,0,2
F,45,15,847,2,0,3,3,4,0,2
F,1,13,794,0,0,3,0,0,3,0
M,35,20,98,0,5,0,0,0,1,1
M,18,12,756,2,0,4,0,0,0,1
M,25,7,22,0,3,0,3,2,2,5
M,18,10,793,5,0,3,0,0,1,0
F,25,3,180,0,0,5,0,5,5,0
F,1,7,551,3,5,4,4,0,0,2
F,1,8,560,2,4,1,0,5,1,1
M,50,6,601,2,4,2,0,0,3,1
F,50,19,10,4,3,2,4,5,0,0
M,45,14,223,4,1,3,0,0,0,3
F,56,8,997,1,0,2,0,4,0,0
F,25,17,782,0,2,0,0,2,0,0
M,1,8,895,4,0,5,0,4,1,5
M,35,18,181,0,0,5,4,2,0,5
M,35,9,838,0,0,5,0,3,0,2
F,35,1,780,0,0,5,4,3,5,0
F,25,1,484,3,0,3,0,2,1,1
F,35,13,600,0,4,5,0,3,5,0
F,35,2,701,1,0,3,3,0,5,4
F,25,11,539,0,0,5,4,5,3,0
F,18,20,525,0,3,0,5,4,1,4
M,25,0,300,3,0,5,0,4,0,5
F,18,20,376,0,0,4,0,2,2,0
M,25,2,190,0,0,3,5,3,0,3
M,56,13,622,0,2,1,4,0,0,5
F,18,4,244,0,0,3,3,3,0,2
M,50,4,446,0,5,3,0,4,3,5
F,25,17,194,0,0,4,2,2,0,2
F,1,15,143,5,3,4,0,0,0,0
M,50,13,730,3,3,3,5,5,0,4
M,56,6,954,0,5,2,4,0,5,5
M,18,20,602,4,2,2,0,2,0,0
F,45,19,988,2,2,2,0,2,1,0
M,56,7,934,5,0,0,1,3,3,5
M,35,0,857,0,0,1,5,0,5,5
F,35,0,421,2,5,1,0,0,0,4
M,25,3,443,5,0,0,3,0,5,0
F,18,4,143,1,2,1,3,0,0,0
F,18,20,28,5,3,4,0,0,0,0
F,45,13,773,0,4,5,3,0,3,1
M,50,11,870,0,2,4,0,0,0,0
M,50,17,345,0,0,2,0,2,5,5
F,56,12,462,0,4,3,0,0,0,0
M,45,4,981,0,0,2,0,2,4,4
M,56,5,486,0,3,4,0,3,0,1
M,50,13,740,3,1,4,4,5,0,0
M,56,17,985,0,0,0,0,0,0,5
F,50,9,433,1,0,4,0,0,4,0
F,35,3,965,0,0,4,0,3,1,5
F,25,7,987,0,2,4,0,2,0,4
F,18,4,178,5,1,4,4,0,0,1
F,50,19,81,2,2,5,0,5,0,4
M,18,10,373,4,2,5,2,2,0,0
M,25,17,463,2,0,4,0,5,3,5
F,35,9,959,2,0,3,0,0,0,3
M,25,2,946,3,0,0,0,5,3,4
F,45,18,544,0,1,3,1,5,1,2
F,35,9,141,0,1,0,1,5,0,0
M,50,10,82,0,3,3,3,2,3,4
F,25,17,560,4,0,1,0,0,0,3
M,56,19,206,4,3,1,0,5,0,0
F,50,18,141,2,0,0,5,0,2,3
M,1,9,761,4,4,2,0,0,0,2
F,50,10,60,0,0,4,0,4,1,0
F,56,10,474,1,0,3,0,0,1,4
M,35,2,946,1,2,0,5,0,0,0
M,35,5,78,1,4,0,3,0,1,4
M,18,4,370,3,4,3,5,5,0,3
F,50,3,410,4,0,0,0,2,4,2
F,35,10,913,0,4,2,0,0,1,0
M,18,10,988,0,0,5,5,0,0,0
M,50,8,797,4,0,4,3,4,3,5
F,50,1,600,5,3,5,3,4,0,3
F,1,9,920,0,3,1,0,0,0,3
F,56,16,307,4,3,1,2,0,1,1
F,25,7,534,2,2,2,2,0,5,1
F,50,19,850,0,1,2,3,4,0,0
F,45,2,434,0,5,2,3,0,3,0
M,18,4,993,1,0,3,5,5,0,3
F,35,9,220,3,0,0,1,5,5,3
M,45,12,100,0,3,0,2,0,0,0
M,35,9,915,0,0,1,3,2,1,0
M,56,14,296,4,0,3,0,0,1,2
F,25,17,13,4,4,2,2,4,4,2
M,18,4,171,0,1,1,3,0,0,0
F,1,18,852,3,3,2,5,0,0,1
F,1,12,108,4,5,1,0,4,2,2
M,35,17,843,0,1,4,0,2,0,2
M,25,8,206,1,0,0,0,0,1,0
F,35,15,49,0,5,5,0,5,5,0
F,50,15,265,3,4,2,0,0,0,5
F,25,3,430,1,3,2,5,0,1,1
M,35,12,53,0,1,0,0,3,0,0
M,1,0,805,0,0,1,4,4,0,3
M,25,11,109,5,3,0,3,2,0,2
F,25,9,652,0,2,5,0,4,5,3
F,35,3,114,0,2,1,0,0,0,0
F,18,19,801,0,2,1,0,2,0,1
M,56,8,285,5,0,1,0,0,2,0
M,18,4,833,0,5,2,2,3,3,0
M,18,17,127,2,0,0,0,3,2,5
M,35,15,361,0,3,0,0,0,4,0
M,45,2,527,4,0,3,5,4,0,4
F,56,18,302,3,0,5,3,0,0,0
F,35,5,48,0,0,0,3,0,0,2
M,18,6,220,4,0,1,3,4,0,2
M,18,5,990,0,0,4,5,5,5,3
F,18,4,959,4,0,3,0,5,1,0
M,25,3,950,0,4,1,0,0,0,2
M,25,7,435,0,1,4,0,0,3,3
M,25,7,234,4,0,3,0,0,3,0
M,56,16,83,0,0,0,0,0,0,0
M,35,18,142,2,0,1,0,0,3,3
M,35,5,870,1,0,0,0,0,0,2
F,56,12,161,0,4,3,0,0,0,4
M,45,17,826,0,0,4,0,2,3,0
F,35,17,40,2,5,4,3,3,0,1
F,18,2,296,3,5,2,0,0,1,4
M,25,7,834,0,0,3,3,5,3,1
M,50,6,334,0,0,4,0,2,5,2
M,50,16,735,4,3,0,0,0,0,1
M,45,12,42,0,0,3,0,2,0,0
M,56,6,722,0,5,0,0,4,0,5
F,35,0,236,4,4,4,1,0,2,0
F,50,6,462,0,0,3,0,4,0,3
M,56,5,616,2,0,4,0,4,0,5
M,1,0,220,0,1,5,0,5,0,0
M,18,12,987,0,2,2,0,2,3,4
F,56,6,540,4,2,0,0,4,0,1
M,25,1,985,5,3,5,0,4,0,1
F,56,1,770,5,1,2,5,4,0,4
F,56,6,381,5,3,2,3,0,4,0
M,35,3,802,0,2,2,0,5,5,0
M,25,15,459,0,0,5,0,2,1,0
M,56,8,228,0,2,2,0,0,0,2
M,18,16,488,2,2,0,0,3,0,3
M,25,14,143,1,0,5,5,5,0,0
F,50,10,944,0,0,1,0,2,5,2
F,35,17,148,0,0,3,4,4,2,0
M,35,11,765,2,3,2,0,0,0,4
F,18,10,314,0,1,3,5,5,0,0
M,25,0,69,0,0,4,0,5,5,0
M,25,16,797,0,0,4,0,5,4,3
F,45,17,301,0,0,3,0,3,2,0
F,50,20,990,2,0,2,0,5,0,4
M,50,9,841,4,4,0,4,0,0,0
M,18,16,946,0,0,4,5,2,0,0
M,50,10,794,0,1,4,3,5,0,0
M,1,10,685,0,3,5,0,5,5,4
M,1,1,674,0,3,0,0,4,5,2
M,50,6,90,2,3,3,3,0,0,4
F,35,11,939,1,0,5,0,0,0,5
F,56,8,902,0,0,5,0,2,4,0
F,56,1,971,1,0,2,3,3,3,0
F,25,12,194,1,5,1,1,5,0,4
M,56,10,181,0,0,5,0,0,0,0
M,56,6,48,1,0,4,3,0,0,3
F,50,20,809,5,0,5,5,0,0,1
M,1,13,672,0,5,5,0,0,1,0
M,1,13,12,2,0,4,0,2,5,4
F,45,14,761,4,0,5,0,0,3,5
F,18,20,178,0,0,1,0,5,4,0
F,50,4,602,3,2,2,5,5,0,1
F,50,6,863,0,0,3,0,3,0,0
F,56,19,130,2,4,0,0,3,0,0
F,25,7,322,1,1,2,0,2,0,5
M,50,0,432,0,5,4,0,0,0,0
M,50,19,462,2,0,3,0,5,0,1
M,35,14,178,0,0,5,0,2,0,3
M,25,5,970,2,0,2,4,3,0,3
M,50,16,466,0,2,2,0,0,4,1
M,1,19,965,0,1,3,0,5,0,3
F,25,1,704,3,0,1,4,0,0,0
M,35,16,492,0,5,4,0,0,3,2
F,50,18,982,1,2,4,0,4,0,0
F,45,15,430,0,1,1,0,2,0,0
F,25,15,820,1,4,2,0,4,0,4
M,18,14,809,0,0,4,0,0,3,3
M,25,16,244,0,0,3,2,0,0,0
M,56,16,498,0,5,5,0,0,5,0
M,1,17,837,1,3,4,3,0,0,0
M,1,19,911,5,4,1,1,4,1,4
M,18,1,547,4,1,2,0,2,5,0
F,35,20,796,0,0,3,0,0,0,2
F,35,2,957,2,0,1,3,4,0,3
M,35,0,930,0,0,1,5,0,5,4
M,50,4,894,0,2,3,0,0,4,1
M,25,1,275,4,0,1,0,0,0,2
F,35,14,323,4,2,1,1,0,0,2
F,50,3,190,5,0,2,5,0,2,0
F,25,7,660,0,2,5,0,5,0,3
F,18,17,985,0,0,5,2,0,5,5
M,18,19,152,4,0,4,0,5,0,4
M,45,1,902,0,0,3,0,3,5,5
M,1,15,440,4,2,1,3,3,0,2
F,1,8,319,0,2,2,4,0,3,0
M,50,18,63,0,5,1,0,0,4,1
M,1,19,240,0,0,0,2,0,0,1
M,1,0,61,0,0,1,0,0,0,2
M,25,16,294,0,2,2,0,4,0,4
F,25,9,301,0,2,5,3,2,2,4
F,56,6,953,1,1,2,2,0,0,4
F,45,1,122,2,2,3,0,5,4,0
M,50,18,41,0,0,1,0,0,0,0
M,25,12,362,4,0,3,1,3,0,0
M,25,13,279,2,0,5,5,0,3,0
F,56,6,501,0,0,4,5,0,1,0
M,18,0,943,2,0,4,0,5,3,1
M,1,3,326,0,0,5,3,2,0,2
F,56,6,349,3,4,0,0,3,0,5
M,18,11,326,2,0,3,0,4,0,3
M,35,8,991,0,1,0,0,2,4,1
M,18,4,937,4,3,0,1,0,0,0
M,56,0,946,0,5,4,0,0,4,0
F,45,12,307,0,2,4,4,0,5,0
M,35,2,6,2,0,5,4,3,1,5
M,35,18,535,0,0,5,5,0,0,0
M,56,7,171,5,0,3,0,0,2,0
M,18,2,941,0,5,0,0,0,0,2
M,35,11,977,2,0,5,5,3,3,5
F,50,7,112,3,0,5,0,0,5,4
M,45,20,461,5,0,3,3,5,0,1
M,25,17,727,0,0,4,0,5,0,2
F,25,17,796,0,0,4,0,4,0,0
M,25,15,700,0,1,5,2,4,0,4
F,18,16,870,3,2,3,0,2,0,4
F,25,17,331,2,0,2,3,0,3,1
M,25,12,206,0,1,0,0,0,0,4
M,35,0,382,4,0,2,0,5,5,0
F,18,3,115,0,0,5,0,4,3,0
F,18,20,109,0,0,1,0,2,4,5
F,56,6,772,0,0,1,0,2,2,0
M,35,2,900,5,0,1,0,2,0,1
F,35,11,442,0,0,2,3,4,0,0
M,35,11,947,5,0,0,0,0,4,5
F,45,5,128,4,1,3,0,3,2,0
M,50,18,904,4,0,0,4,0,5,5
F,1,10,492,4,3,1,3,4,0,0
F,35,14,559,5,0,0,0,4,0,0
M,1,2,314,2,4,4,2,4,0,0
M,45,7,950,0,0,1,2,0,2,1
M,18,16,226,0,0,3,5,2,0,3
F,35,1,809,0,0,5,0,5,0,4
F,35,12,23,0,0,2,0,4,0,5
F,45,15,220,0,4,5,0,3,0,5
F,35,20,379,0,0,5,4,2,5,0
F,56,8,554,1,0,1,0,3,4,1
F,56,6,751,3,4,2,1,0,5,5
F,35,20,972,0,1,3,0,0,0,0
F,35,2,927,0,0,4,0,0,0,0
M,18,20,871,0,2,5,0,0,5,4
F,50,20,462,0,0,3,0,0,1,1
M,56,3,471,3,5,2,3,5,0,0
F,18,0,186,4,5,5,3,4,4,0
F,25,11,786,4,1,3,4,0,2,0
F,35,8,22,3,1,1,1,4,0,3
M,50,0,228,4,0,0,0,3,3,5
F,45,10,450,2,5,2,3,2,5,0
M,56,8,991,0,5,0,4,0,2,4
M,45,11,245,0,3,0,0,2,3,0
F,1,18,466,4,3,5,0,4,0,3
F,18,11,801,2,0,3,3,0,0,1
F,50,0,520,0,2,4,4,3,4,0
M,25,4,30,2,0,5,1,0,2,4
F,56,8,958,0,0,3,4,0,5,1
M,1,0,463,1,3,0,0,5,2,5
M,25,7,924,4,0,3,5,0,0,5
M,45,1,658,4,2,1,0,2,0,1
M,35,1,115,3,2,2,0,4,0,0
F,56,7,230,0,3,4,0,3,3,5
M,25,17,871,4,1,2,5,0,3,1
M,50,19,483,5,1,2,1,0,0,3
M,18,6,26,0,0,4,0,2,0,0
M,1,0,245,1,3,1,2,3,1,2
M,25,2,975,4,1,4,0,5,0,0
F,18,4,796,0,0,3,0,2,1,5
M,18,20,630,3,0,1,0,3,4,1
F,50,16,990,1,4,2,3,2,0,3
M,35,16,376,0,0,4,3,0,0,5
F,56,7,870,5,1,1,2,0,5,3
M,1,16,969,0,0,5,0,0,0,0
M,45,1,841,0,3,2,1,5,5,0
M,35,3,56,0,0,3,5,5,0,3
M,25,19,198,0,0,4,0,4,1,1
F,25,12,770,0,2,3,2,0,0,0
M,25,15,916,0,3,0,0,4,3,5
F,25,4,175,0,0,1,0,3,2,4
M,1,9,950,2,0,5,0,2,3,5
M,56,10,349,0,3,3,2,4,0,4
F,35,5,302,1,4,2,5,5,3,5
M,56,19,557,0,0,3,0,4,4,4
F,56,6,740,4,2,4,3,3,0,4
M,18,5,331,0,0,2,3,5,2,3
M,50,20,685,0,5,0,5,0,0,1
F,50,6,282,2,1,2,0,0,0,0
F,50,20,454,0,0,4,0,0,0,0
M,56,17,531,3,2,1,3,0,0,3
M,35,2,847,0,2,4,3,0,3,4
F,25,7,926,2,0,5,0,5,4,3
M,50,18,326,1,0,5,0,0,4,0
F,56,11,48,0,1,4,0,0,5,3
F,18,14,443,3,0,5,0,3,3,5
F,50,11,287,2,2,3,0,4,1,0
M,35,0,337,0,1,2,2,0,5,0
M,45,0,277,4,0,5,0,0,1,4
M,25,4,756,4,2,1,3,0,5,2
M,50,18,488,2,0,2,0,4,3,1
M,50,6,282,0,2,5,0,0,0,0
F,18,8,801,0,2,1,0,4,0,0
M,50,9,296,4,3,3,0,3,3,0
F,56,7,69,2,2,4,1,5,0,5
M,45,7,782,0,1,0,0,5,0,2
M,45,18,23,2,0,0,0,0,0,1
M,50,10,325,0,1,5,0,3,0,2
F,25,9,210,4,0,4,0,0,0,0
F,56,10,200,0,0,3,0,2,1,0
F,35,2,705,4,0,2,0,4,0,0
M,50,18,539,0,0,5,0,0,0,3
F,35,3,443,0,2,0,0,0,2,3
F,1,3,482,1,4,4,0,0,0,2
F,18,17,969,0,4,5,5,0,0,5
F,25,7,483,3,1,0,0,5,0,0
M,25,7,633,1,0,5,5,4,1,0
F,56,1,778,3,1,3,4,2,5,2
F,35,9,312,0,2,0,0,3,2,5
F,25,7,501,0,0,4,5,5,1,5
F,56,1,446,0,2,0,4,4,0,0
F,1,4,958,4,1,2,2,0,0,2
F,56,14,554,0,3,1,0,0,3,0
F,35,9,547,0,3,2,0,2,1,0
M,56,8,50,0,0,1,5,0,1,4
M,56,9,275,0,2,3,0,5,0,4
F,25,13,794,2,0,1,5,3,1,2
F,45,6,24,1,4,5,0,4,0,3
F,56,20,379,1,0,3,5,2,0,2
M,25,0,211,0,0,3,5,0,0,3
F,35,16,322,4,2,0,2,0,0,4
F,18,19,223,3,1,3,0,0,0,2
M,1,8,987,5,3,4,2,0,0,0
F,56,16,925,0,1,4,0,5,0,4
M,50,4,773,2,0,2,0,5,2,4
M,35,14,674,2,0,0,4,3,0,1
F,18,5,930,0,0,2,4,2,0,1
F,35,9,987,4,3,4,0,4,5,1
M,56,3,847,0,1,4,0,0,1,4
M,1,18,820,0,0,0,5,0,0,0
M,25,9,120,1,1,3,1,5,4,0
F,56,18,60,0,1,5,0,4,4,3
M,56,5,12,0,1,0,0,0,0,3
M,18,4,547,2,0,5,0,2,0,0
F,35,15,701,2,0,5,0,5,3,1
M,35,3,104,4,4,3,3,0,0,0
F,45,11,974,4,0,1,4,2,1,4
F,1,19,616,3,0,4,3,0,4,1
M,35,5,525,0,4,0,2,5,5,1
M,35,8,21,0,0,5,2,0,0,3
M,45,11,939,0,3,5,4,2,0,5
F,50,0,27,0,0,3,0,5,0,4
M,25,4,666,0,3,0,0,2,0,0
F,25,7,50,0,2,5,4,2,4,3
M,25,8,104,0,0,1,0,5,1,1
M,56,19,277,0,0,4,5,2,2,1
M,25,15,459,2,1,0,1,0,0,0
M,50,4,178,3,1,5,0,2,0,2
F,56,16,577,2,0,5,1,2,0,2
M,18,16,171,0,0,5,0,0,0,1
F,1,19,296,0,5,3,0,0,2,2
M,50,1,786,3,0,3,4,2,5,0
F,56,16,985,0,0,5,5,3,2,0
M,25,3,303,0,0,4,2,5,0,0
F,56,16,80,4,0,1,3,5,0,5
F,45,10,975,0,0,3,0,0,2,3
F,35,10,371,4,3,4,3,2,0,0
F,25,13,530,3,3,5,0,0,3,0
F,35,5,880,0,2,1,2,2,4,4
M,50,8,337,0,0,2,0,2,0,0
F,18,2,601,0,4,2,0,2,0,4
M,56,3,245,1,0,2,0,2,3,0
F,50,6,492,0,1,1,0,0,4,3
