Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,56,12,13,4,4,0,0,2,5,4
M,18,17,553,0,0,0,0,0,0,0
F,25,9,33,5,0,2,1,2,5,3
F,25,5,503,2,0,5,0,5,4,0
F,50,9,727,0,5,4,0,3,0,5
M,35,11,193,0,0,0,0,3,4,0
F,50,4,811,4,0,1,2,0,1,0
F,50,10,612,2,0,3,5,3,3,1
F,35,5,465,1,4,2,2,5,0,1
F,35,15,191,3,4,2,2,3,4,0
M,50,7,820,4,1,2,1,0,0,5
M,45,7,921,0,4,1,4,2,1,2
F,35,1,12,4,0,3,0,4,5,0
F,25,10,934,3,0,4,3,1,0,4
M,25,18,114,5,2,3,0,4,2,1
M,25,7,553,1,0,3,0,2,2,4
M,25,17,941,2,0,2,0,0,0,0
F,35,19,790,0,0,4,0,4,0,0
F,56,12,89,3,3,4,0,0,1,2
F,50,19,841,2,0,3,2,5,5,0
F,25,16,82,1,2,5,0,5,0,5
M,25,1,836,5,0,2,0,3,0,2
F,1,15,345,0,0,1,0,1,0,0
F,56,10,917,5,2,4,0,3,4,0
M,18,5,503,4,4,0,0,0,0,4
F,50,13,484,2,0,2,1,3,0,1
M,35,13,120,5,1,5,5,2,1,0
F,35,15,406,3,4,3,4,0,2,0
F,25,9,981,1,2,5,0,5,3,5
M,1,10,640,5,5,4,0,5,4,1
F,25,16,943,4,1,3,5,4,5,5
F,56,18,462,3,2,0,2,4,4,0
M,25,8,953,2,3,3,4,0,5,2
M,1,8,631,1,4,4,0,2,0,2
F,1,9,78,5,5,5,5,1,0,3
F,1,14,286,2,0,0,5,2,5,0
M,35,13,582,1,1,1,3,4,0,2
M,35,7,902,3,0,5,0,0,0,1
M,45,9,193,0,3,5,0,2,1,4
F,18,19,863,0,4,1,0,0,0,4
F,25,3,797,0,2,5,1,1,1,0
M,56,17,70,5,3,0,0,0,0,0
F,50,5,727,0,0,2,0,0,0,5
F,18,4,24,1,0,4,4,2,0,3
M,56,8,405,2,1,5,2,5,4,0
M,25,4,554,0,0,0,0,3,2,0
M,18,8,231,3,0,1,5,0,0,0
M,56,2,904,2,0,3,0,0,0,0
M,56,13,100,1,3,5,3,5,3,5
M,25,11,977,5,0,3,0,0,0,0
M,35,2,987,0,0,3,0,0,0,0
M,56,14,380,4,3,4,0,3,3,1
F,18,4,601,4,0,4,0,3,2,0
M,35,7,41,5,0,3,0,5,2,0
M,56,14,15,2,5,1,2,0,5,3
M,25,15,100,1,0,4,0,0,2,0
M,56,18,329,2,5,3,2,3,5,2
F,25,10,223,5,0,5,3,3,4,0
F,35,17,959,0,0,2,0,0,4,4
M,25,4,685,5,0,0,3,0,4,4
F,25,4,672,5,0,4,0,3,5,5
M,35,18,920,3,4,3,1,5,0,0
F,18,0,853,1,0,4,0,4,0,0
F,1,5,458,2,2,5,0,0,0,4
M,25,13,232,1,2,4,0,1,0,5
F,25,16,88,0,0,0,3,0,0,0
F,25,11,18,0,5,3,1,3,0,0
F,56,6,83,2,1,2,3,5,2,5
F,56,2,705,0,5,0,4,0,0,3
M,56,2,30,5,0,4,0,0,0,0
F,35,0,23,2,0,0,0,3,4,0
M,25,15,453,3,0,0,5,0,4,4
M,50,3,894,1,2,5,5,3,0,1
M,35,9,485,2,2,5,5,1,2,0
F,35,18,64,4,0,2,3,3,4,1
M,35,8,597,2,2,4,3,0,3,0
F,56,19,81,1,1,2,0,5,3,4
F,18,1,968,4,2,4,2,2,5,1
M,25,11,262,3,0,5,3,1,0,0
M,35,11,544,5,0,2,0,0,0,0
M,18,5,358,0,0,3,0,5,3,2
M,56,19,482,4,5,0,0,2,4,0
M,25,17,319,2,0,5,0,2,1,0
F,25,9,302,5,5,0,5,4,2,3
M,50,11,74,2,0,5,3,3,2,3
M,25,7,923,5,1,1,0,4,1,2
M,25,3,143,4,0,0,0,3,0,5
M,1,11,261,5,4,2,0,1,4,4
M,25,20,28,5,0,0,0,5,0,0
M,25,5,907,0,2,4,5,1,5,4
F,56,6,760,0,3,3,4,5,1,0
M,1,17,20,3,0,1,0,0,0,0
F,50,7,520,1,4,0,0,0,0,5
F,25,15,173,5,0,5,0,4,0,0
F,50,0,276,2,1,5,0,0,0,0
M,35,11,912,4,0,4,0,5,0,5
M,56,8,990,2,0,2,3,1,0,5
F,35,16,794,1,2,0,4,4,0,0
M,56,7,358,1,3,2,1,0,0,4
M,56,0,547,4,0,2,0,0,0,1
F,50,10,436,3,4,5,0,0,5,0
F,25,9,272,2,0,0,3,3,0,2
F,56,9,935,4,0,1,4,3,5,1
M,18,20,206,2,0,0,0,0,0,0
F,1,19,336,3,3,0,0,0,0,0
M,18,17,466,1,0,4,5,0,1,1
M,35,8,894,0,0,2,4,4,1,4
M,56,2,452,1,5,4,1,1,3,5
M,56,9,730,2,3,5,5,1,0,4
F,35,2,178,0,4,2,1,0,4,1
F,56,17,958,2,4,3,0,0,0,4
M,18,20,811,4,0,4,0,1,0,5
M,18,7,598,3,0,3,0,0,0,0
F,45,9,232,3,3,4,3,5,3,3
M,35,0,70,4,0,2,0,0,0,2
M,25,0,997,2,0,2,1,0,0,2
M,18,10,891,0,0,2,4,5,2,0
M,45,10,312,3,2,2,5,5,1,4
M,1,11,31,3,4,3,5,4,1,2
F,35,1,674,5,5,5,0,0,0,0
M,25,11,598,3,0,5,0,1,0,0
M,25,5,328,1,0,2,1,2,3,0
F,50,0,990,4,3,5,0,3,0,2
M,1,15,143,5,4,1,0,0,5,4
M,56,0,931,2,5,0,1,1,4,3
F,25,5,209,0,1,1,0,3,4,1
M,18,15,900,3,4,5,0,5,0,4
F,45,6,212,4,1,4,1,2,4,2
F,35,15,171,1,3,2,2,3,3,1
F,25,14,16,5,5,2,1,0,1,5
F,18,8,178,5,5,4,0,3,3,0
F,45,14,275,3,4,0,2,3,2,1
M,18,17,488,0,1,5,0,0,0,1
M,56,15,372,0,0,2,0,0,0,4
M,1,11,31,0,2,0,0,0,0,0
F,18,8,997,5,3,5,4,4,1,2
M,56,10,302,4,2,3,3,3,3,4
M,50,4,965,1,0,0,0,3,1,0
M,18,9,83,3,0,1,0,3,4,0
F,56,5,953,2,4,2,0,4,2,0
F,50,6,378,0,3,5,5,2,3,2
M,50,15,287,5,0,3,4,3,0,2
F,35,20,361,3,5,2,4,2,1,2
F,25,17,194,2,2,4,0,5,4,5
M,18,8,378,1,5,5,0,3,0,4
F,25,1,803,5,0,1,0,0,0,5
M,56,0,627,3,0,2,3,0,1,1
F,56,11,559,5,0,0,0,0,0,0
F,56,8,21,0,5,4,0,0,1,1
F,35,17,329,0,0,5,0,0,0,0
M,35,5,190,3,0,2,0,1,0,0
F,56,14,790,4,5,2,3,0,0,1
M,25,2,379,0,0,4,0,0,0,0
F,1,7,603,5,3,4,0,4,5,3
F,35,13,949,3,5,1,5,3,3,1
M,1,4,503,3,3,0,5,3,3,3
F,25,5,704,0,0,4,0,4,5,1
F,35,17,206,3,0,0,0,0,0,1
M,45,17,42,2,5,3,4,3,3,0
M,45,7,482,1,0,0,0,0,0,0
M,45,7,974,1,0,0,1,0,0,0
M,45,2,902,4,4,4,0,0,0,0
M,18,6,210,2,0,2,5,0,0,0
M,18,11,200,0,0,5,0,5,0,0
M,18,17,443,2,0,0,5,0,4,4
M,56,11,530,3,0,3,2,2,0,0
F,35,0,597,4,1,5,0,0,0,0
F,56,17,313,1,5,2,4,3,3,4
F,35,10,458,2,2,4,4,2,3,1
F,50,14,577,1,5,1,3,0,0,4
M,56,20,440,0,4,1,1,3,1,4
F,18,17,968,5,0,2,0,1,3,3
M,25,1,986,2,2,2,4,0,0,2
F,35,2,525,4,2,0,3,5,2,0
F,35,3,223,3,1,0,0,0,4,1
F,25,15,497,4,0,1,5,4,3,3
M,35,1,100,5,0,4,0,0,0,0
M,35,0,482,0,0,5,0,0,0,0
F,56,11,803,5,5,0,4,4,1,2
M,50,11,372,0,0,0,0,4,5,5
M,56,4,346,1,5,4,0,0,0,2
F,50,12,815,2,3,3,0,3,0,0
M,50,14,934,1,1,3,4,0,0,0
F,18,1,870,3,0,5,0,5,4,2
M,45,0,965,1,5,5,0,5,1,1
M,1,6,152,0,0,3,0,4,5,0
F,1,14,939,1,4,2,1,5,1,5
F,50,6,946,5,0,5,3,0,0,4
M,35,13,447,2,0,3,0,0,4,0
F,18,5,272,2,4,3,5,3,2,5
M,18,5,406,2,4,1,5,2,0,1
M,18,2,373,5,5,5,0,0,0,4
M,18,1,524,5,0,0,0,0,0,0
M,56,0,780,1,4,2,5,5,5,2
M,18,15,321,0,0,2,0,0,4,3
F,1,3,50,0,4,4,1,0,4,1
M,35,6,743,4,5,0,4,0,0,4
M,35,17,234,0,0,5,0,0,0,0
F,50,20,447,3,1,4,5,4,1,0
M,35,18,152,0,0,5,2,4,0,0
F,50,19,782,4,0,4,0,2,0,0
M,35,10,210,0,1,0,0,0,0,1
M,50,4,609,0,2,2,4,1,1,1
F,45,12,105,1,5,3,0,0,0,1
F,50,10,537,1,1,1,0,3,3,2
M,56,17,923,2,0,0,0,0,0,0
M,25,4,800,4,0,4,0,5,0,0
M,50,3,471,0,0,1,4,4,2,3
F,18,1,49,0,2,3,2,0,0,0
F,45,11,853,2,4,1,5,3,4,5
F,25,11,140,2,0,2,0,0,0,0
M,25,4,240,2,0,3,0,2,0,4
M,25,1,606,4,0,4,0,0,0,4
F,18,7,954,3,1,5,3,2,4,1
F,25,10,501,0,0,0,0,5,5,0
M,18,17,74,3,0,3,4,3,2,0
M,35,15,212,0,0,2,0,0,4,2
F,50,17,265,2,0,0,0,0,0,0
M,50,18,272,4,4,2,2,4,3,5
M,35,1,954,4,0,0,5,5,1,1
F,18,8,613,0,3,2,0,5,1,0
M,45,1,279,5,0,3,0,4,0,0
F,18,1,273,1,0,3,0,1,2,0
M,35,5,750,2,4,1,3,1,2,2
M,50,1,424,3,4,4,0,3,2,1
M,25,20,272,0,0,3,0,3,5,5
F,56,12,497,4,5,2,0,4,1,0
F,25,2,794,2,5,4,2,5,2,4
M,56,14,377,4,4,2,5,2,5,0
M,56,8,175,4,0,5,1,0,3,1
M,25,3,581,1,3,4,5,3,0,3
F,18,10,598,0,4,4,2,0,5,0
M,50,1,157,4,4,3,2,0,0,0
M,45,11,120,0,0,0,0,3,0,0
F,18,17,527,0,4,3,2,2,2,4
F,35,17,913,4,3,5,3,0,0,1
F,1,3,234,0,0,4,0,0,0,0
M,35,2,236,2,5,2,5,5,3,5
F,56,4,920,3,4,5,0,0,0,2
F,35,1,82,5,1,3,3,1,3,2
M,25,9,313,4,0,0,0,4,5,0
F,50,10,253,1,1,4,2,4,1,0
M,45,3,272,0,1,5,1,3,2,0
M,1,1,221,3,0,2,4,5,5,0
F,50,17,452,5,5,2,1,2,2,1
F,25,15,333,0,2,5,0,2,0,2
F,25,17,520,2,0,4,0,0,0,0
F,35,17,722,1,0,1,0,0,0,2
M,50,18,527,0,1,1,2,4,0,2
M,35,14,410,5,0,4,0,0,0,5
F,25,0,436,4,1,4,1,0,0,3
M,1,2,161,0,2,2,5,0,1,0
F,35,15,69,0,3,0,5,0,5,5
F,56,14,63,3,1,3,0,1,3,1
M,35,12,194,4,5,1,0,0,0,0
M,45,17,554,5,0,0,0,0,0,0
F,35,15,111,0,0,4,0,0,0,0
F,18,12,934,1,1,4,0,0,2,2
F,45,2,459,1,0,5,0,2,3,0
F,25,16,473,1,5,2,1,1,1,5
M,56,5,641,4,1,3,2,5,4,1
M,45,1,581,2,0,1,0,1,0,0
M,56,1,945,1,0,2,0,0,0,0
F,25,0,234,0,0,0,3,5,5,4
M,25,11,987,2,5,3,0,2,4,0
M,56,7,921,5,0,4,3,1,5,0
F,25,18,320,2,0,4,0,4,0,5
F,50,15,76,0,1,3,1,2,1,0
M,45,20,60,2,0,2,1,5,0,2
M,25,5,935,5,5,0,0,0,0,5
M,25,5,535,5,0,4,0,0,0,4
M,25,13,840,0,4,3,5,3,4,3
F,45,8,16,5,5,5,4,0,2,4
M,18,17,465,3,3,4,4,5,3,2
M,56,14,489,3,3,0,3,0,0,1
M,1,6,537,0,1,5,0,0,0,1
M,25,0,603,2,4,2,5,1,4,0
M,56,0,604,3,0,1,0,0,0,2
F,56,14,973,1,5,4,1,4,2,0
F,18,19,68,3,5,3,4,0,3,0
M,56,14,606,3,2,2,0,5,3,2
F,25,15,405,1,0,4,0,0,5,0
M,56,1,523,0,4,1,0,5,4,1
M,25,5,209,4,0,3,0,3,0,4
M,18,17,290,4,0,3,0,0,0,0
F,56,8,597,5,0,1,0,3,0,4
F,56,20,434,5,2,3,0,0,0,2
M,25,12,803,1,0,3,0,4,4,0
M,25,0,66,5,0,2,0,0,0,3
F,25,13,843,0,0,3,3,4,0,0
F,56,11,957,3,4,5,0,5,5,0
F,45,5,421,3,3,3,1,2,3,2
F,45,2,501,2,0,5,1,2,0,4
M,35,14,171,0,0,1,0,5,2,0
M,1,16,215,5,2,0,5,1,0,2
M,56,8,336,5,0,4,0,4,3,3
F,18,0,902,3,5,3,0,0,0,5
M,1,19,191,3,4,1,0,0,1,1
F,1,9,290,2,2,2,1,2,1,0
M,35,4,19,0,5,4,0,1,3,5
M,56,5,110,1,0,3,0,3,0,0
F,35,15,26,5,4,1,0,2,0,2
F,25,1,752,2,4,4,3,2,2,2
M,25,9,606,1,0,4,0,3,0,0
M,56,3,914,5,3,1,0,2,1,5
F,25,18,793,5,1,3,5,5,2,0
F,25,3,993,0,0,3,3,3,4,4
M,56,15,658,2,1,1,2,0,4,0
M,25,8,21,5,5,4,5,3,1,3
F,1,9,436,3,2,2,5,5,2,2
F,18,20,290,2,1,5,2,3,2,2
M,25,16,992,1,3,3,0,3,5,2
M,56,0,50,0,2,5,3,5,0,3
M,50,0,157,2,1,0,1,0,0,5
F,35,15,347,1,0,0,0,2,0,0
M,56,0,537,0,1,4,0,4,3,4
F,35,2,598,4,0,0,5,0,0,5
F,35,13,17,1,3,5,0,2,0,0
F,1,2,988,2,1,3,0,0,0,5
F,50,10,37,1,5,4,5,3,2,0
M,25,9,914,5,0,5,5,0,0,0
F,56,19,441,5,4,4,4,0,0,0
M,35,5,804,1,5,2,1,4,2,0
F,25,1,61,0,2,2,3,0,0,5
M,56,1,81,0,0,3,0,3,3,0
F,1,12,300,5,5,5,5,0,5,4
F,35,17,943,5,0,2,0,1,2,2
F,56,11,265,5,3,1,0,5,0,2
F,56,12,82,4,2,0,1,3,4,4
F,50,14,947,0,0,5,3,4,5,5
M,35,0,337,4,0,3,0,0,0,0
F,35,7,90,1,5,3,0,5,5,4
F,25,13,435,0,0,3,0,3,0,2
F,45,20,108,2,0,1,4,2,4,5
F,56,15,917,5,0,0,4,0,5,5
F,35,9,524,2,0,4,1,1,3,0
M,25,6,294,0,0,3,1,0,0,0
F,56,17,329,0,3,2,5,4,3,4
M,25,17,911,0,0,1,0,0,0,3
M,56,14,838,0,5,3,4,0,0,5
M,56,9,840,2,5,0,5,4,5,5
F,25,14,276,4,4,2,5,0,0,0
M,25,3,85,2,0,4,4,3,3,4
M,35,13,850,0,1,4,1,5,4,0
M,56,15,765,3,2,5,5,0,2,0
M,50,0,622,2,1,2,1,3,3,0
F,50,12,337,0,0,0,4,2,4,0
M,50,2,834,2,0,5,0,0,0,0
M,50,17,452,4,4,5,3,0,0,4
F,56,2,452,5,0,2,3,0,0,0
M,18,5,751,3,0,3,3,4,0,4
M,1,9,601,4,4,2,2,2,5,0
M,25,14,786,5,0,5,0,0,0,5
F,50,19,19,5,1,2,1,0,2,0
M,35,7,811,3,0,2,0,0,0,0
F,56,6,700,2,0,3,2,0,1,2
M,50,1,945,0,0,2,0,0,0,0
M,25,12,362,0,0,1,0,3,1,0
M,56,11,62,5,3,5,0,0,0,0
F,18,5,949,1,0,2,0,2,0,0
M,35,1,571,2,0,1,5,4,2,1
F,50,13,329,0,3,5,4,3,3,2
F,56,11,681,3,1,2,5,5,5,5
M,25,0,87,1,0,0,0,0,4,0
M,25,0,756,4,2,0,0,0,1,5
M,35,15,641,3,4,4,0,3,0,3
F,45,15,48,2,0,0,0,3,0,0
M,56,6,443,4,3,1,0,5,1,0
M,18,0,811,5,0,5,0,0,0,1
M,18,13,786,2,3,5,0,2,0,0
M,50,0,744,1,0,4,3,3,3,1
F,35,20,731,3,4,1,2,1,5,2
M,45,18,982,3,1,5,1,2,2,3
M,25,14,380,2,0,1,0,0,0,0
M,35,18,166,1,2,4,0,5,0,4
F,56,0,494,0,5,5,1,4,0,1
M,56,3,609,3,0,0,0,1,0,0
F,18,14,641,0,0,5,0,3,1,5
M,25,19,490,5,0,1,0,0,0,0
F,18,7,261,4,1,2,2,5,2,1
M,25,17,596,4,0,2,1,0,0,1
M,56,17,965,1,0,0,4,0,0,0
F,56,11,230,5,2,3,0,3,2,5
M,35,6,946,2,1,2,3,4,4,5
F,25,20,618,4,0,3,1,2,1,1
M,25,7,863,0,0,4,0,0,0,0
M,18,1,113,4,3,1,2,4,3,3
M,25,6,527,1,4,1,1,3,1,0
M,35,1,197,1,0,5,0,0,0,0
M,56,14,666,3,4,5,3,0,0,0
M,56,17,280,1,0,0,0,0,0,3
F,45,19,161,2,1,4,2,2,0,0
M,50,19,920,2,0,4,2,0,0,2
M,45,7,834,4,0,2,0,0,0,0
M,18,4,112,1,0,3,0,1,3,0
M,25,20,891,2,4,0,0,0,0,3
F,56,3,735,2,1,2,3,5,4,3
M,18,9,662,4,2,3,1,4,5,1
M,56,3,492,4,0,4,3,0,1,0
F,45,14,78,5,1,0,0,0,0,2
F,18,20,140,0,0,2,2,5,2,4
F,18,15,557,5,5,2,1,5,3,4
F,56,14,764,2,0,3,0,0,0,0
F,25,4,485,3,0,5,0,3,0,3
M,25,1,559,3,0,5,1,4,1,0
F,25,11,850,0,0,0,0,4,4,0
F,35,1,279,0,0,0,0,0,0,3
M,18,16,916,1,5,3,0,5,5,1
F,25,20,168,3,0,1,2,3,1,4
M,25,14,921,1,0,4,4,0,0,3
M,35,15,501,0,2,2,2,1,2,0
M,50,1,445,4,0,0,0,0,0,0
F,25,14,286,5,0,5,0,0,0,1
F,45,8,530,5,5,4,0,5,0,2
F,35,9,596,3,0,5,5,4,0,4
F,35,15,60,1,2,5,4,0,3,1
F,25,18,708,3,0,3,3,1,4,4
M,25,0,705,4,0,1,1,3,0,1
M,18,4,458,4,0,0,0,0,0,0
M,25,15,10,3,0,2,0,2,0,0
F,56,19,98,1,4,1,3,5,2,5
M,56,0,40,4,1,4,5,0,1,5
M,25,6,856,2,2,2,0,4,4,5
F,56,0,281,0,4,5,1,0,0,0
F,50,15,935,5,3,4,0,0,3,2
F,56,11,265,5,0,1,0,5,0,3
F,25,17,830,1,0,3,0,0,4,0
F,35,4,539,3,0,5,2,0,5,0
M,25,12,31,0,0,5,0,0,0,0
M,25,3,339,4,0,5,0,0,2,0
F,18,16,600,0,0,0,0,4,4,0
M,56,12,286,2,1,4,1,0,0,5
M,25,15,685,4,0,0,5,2,3,0
F,25,12,850,4,3,5,4,0,5,1
M,18,1,74,4,0,3,0,0,0,2
M,56,0,287,0,0,1,1,4,3,0
M,35,10,421,5,2,0,1,2,1,2
M,35,20,981,5,3,2,4,2,2,1
M,35,8,778,1,4,5,0,3,1,2
M,1,15,333,1,1,3,1,1,0,4
F,50,0,633,0,2,0,0,4,0,2
M,25,18,362,3,2,3,2,5,2,0
M,56,9,652,0,4,5,2,2,5,3
M,35,11,914,1,2,2,0,2,2,1
M,25,20,443,1,5,0,4,5,4,5
F,1,5,430,2,1,1,1,3,0,0
F,25,19,296,5,0,0,0,2,0,0
M,25,14,377,3,0,1,3,2,5,0
M,50,17,802,5,0,4,0,0,0,0
F,35,20,705,3,0,2,3,0,0,3
F,18,19,604,1,0,0,0,0,3,3
M,45,7,571,3,0,0,0,0,0,0
M,18,12,582,1,4,2,0,0,0,2
M,35,20,378,4,0,0,0,2,5,1
F,50,7,727,0,2,2,4,0,0,5
M,45,15,16,0,0,3,0,4,0,0
M,1,9,940,1,4,5,0,5,0,1
F,45,19,81,1,0,0,0,0,0,0
F,56,14,613,5,4,4,4,0,5,0
M,18,17,985,4,0,0,1,3,5,0
F,18,17,209,2,0,2,0,0,0,0
F,45,0,303,5,0,0,0,4,0,0
M,25,9,84,3,0,0,0,4,0,0
M,25,1,975,3,0,2,3,4,5,0
F,45,0,850,1,0,3,0,0,0,0
M,25,19,840,4,0,0,3,4,3,2
F,18,14,469,3,2,2,0,0,0,5
M,35,5,680,2,0,1,0,1,3,0
F,1,9,215,0,4,5,1,1,1,1
M,50,1,121,3,0,5,0,4,0,0
F,1,19,452,5,1,4,0,5,4,5
M,25,15,597,5,0,0,0,0,0,0
M,25,4,550,1,0,2,0,3,0,3
M,18,2,333,5,0,3,0,1,5,0
M,45,5,196,1,2,5,2,4,1,0
F,56,19,104,5,3,4,5,5,0,4
F,25,1,402,2,0,4,3,1,3,0
M,35,17,207,4,2,5,0,2,5,0
M,45,12,610,1,3,5,1,0,0,3
M,35,14,430,3,0,5,0,0,0,0
M,25,2,914,3,0,4,0,0,0,0
M,25,11,857,0,0,5,2,2,4,0
M,35,1,803,0,3,0,0,0,0,0
F,25,7,804,0,1,0,5,0,0,0
F,25,15,853,1,0,4,0,5,0,0
F,18,10,223,4,4,2,4,1,2,0
M,35,7,704,0,4,5,0,2,0,2
M,25,7,21,1,0,2,0,0,0,3
F,50,2,843,1,3,4,0,2,0,0
F,56,12,104,4,1,2,0,0,0,3
M,35,10,680,1,3,0,3,0,2,3
F,25,12,275,3,2,1,4,3,5,0
M,56,12,275,3,2,1,0,3,0,2
F,50,6,432,4,0,4,0,0,0,1
M,1,1,41,4,3,0,2,2,5,1
F,35,0,993,2,5,0,0,5,0,0
M,25,0,604,0,0,5,0,0,0,0
M,50,8,382,4,0,2,4,5,2,5
M,56,7,87,1,0,0,0,0,0,0
M,45,2,847,0,0,5,0,4,4,0
M,56,20,563,3,3,1,3,5,2,0
M,50,15,100,2,0,0,0,2,0,0
M,35,2,128,4,0,4,0,0,0,4
M,18,17,987,4,0,3,0,3,5,3
F,50,1,752,1,5,2,0,5,1,2
F,1,9,297,0,1,5,0,4,5,0
