"Gender","Age","Occupation","ZIP-code","247","1920","2017","2087"
"M",25,11,991,4,0,4,0
"M",50,17,967,0,0,1,3
"M",25,1,306,0,4,0,0
"F",18,15,557,3,0,1,5
"M",56,1,309,4,0,0,0
"M",50,17,701,0,0,2,2
"M",25,6,953,3,3,4,3
"F",50,5,914,5,1,0,0
"M",35,11,495,0,3,3,3
"F",45,13,175,4,4,4,5
"F",25,2,382,4,0,0,2
"M",56,17,557,3,5,5,5
"F",45,0,435,1,4,0,0
"M",45,18,432,1,4,3,0
"F",25,20,847,0,0,5,4
"M",56,12,224,0,0,5,3
"F",25,2,751,4,4,1,1
"M",25,18,108,0,0,0,0
"M",25,16,927,0,0,0,0
"M",50,0,800,3,0,0,5
"M",56,15,196,0,0,0,0
"F",18,10,453,0,2,0,0
"F",18,7,777,0,0,3,2
"M",45,5,672,2,0,0,0
"F",50,18,557,2,0,3,2
"F",35,20,132,2,5,5,4
"F",1,2,132,5,4,3,4
"M",50,11,82,3,5,0,5
"F",56,13,143,0,0,0,0
"F",18,2,362,0,0,0,3
"F",25,4,501,1,0,4,2
"M",18,0,382,0,2,2,5
"F",45,7,285,5,0,2,0
"F",45,2,447,0,5,0,4
"F",18,2,610,4,0,0,0
"F",45,0,322,1,2,3,3
"F",50,8,833,0,0,4,2
"F",56,11,436,3,2,4,5
"F",35,19,325,0,2,3,5
"M",18,17,60,0,0,4,1
"F",35,7,284,0,1,5,4
"F",18,4,319,3,0,3,4
"M",35,15,906,4,0,5,0
"F",18,11,24,0,3,0,0
"M",45,0,82,0,3,0,4
"F",18,8,79,0,5,0,2
"F",18,16,211,3,3,1,4
"F",50,13,927,2,0,0,0
"F",50,2,328,0,0,5,4
"M",25,0,970,4,2,0,3
"M",18,11,486,0,5,3,1
"M",50,10,973,1,4,5,0
"M",56,7,907,0,4,0,0
"M",1,3,977,0,1,0,0
"F",25,18,327,3,2,1,3
"M",18,2,480,0,0,3,4
"M",18,11,360,0,4,2,1
"F",50,4,992,4,3,5,0
"F",45,8,221,0,3,0,0
"F",18,16,631,0,0,0,0
"M",45,17,916,1,3,4,2
"M",56,0,582,1,0,0,3
"M",45,3,804,3,3,3,0
"F",18,14,40,0,1,0,0
"M",25,12,410,5,0,0,2
"M",25,9,489,3,0,0,4
"M",25,18,285,4,3,4,5
"F",25,20,339,0,3,0,0
"F",25,20,281,0,3,1,4
"F",1,1,303,1,0,4,3
"F",25,17,424,3,3,0,0
"M",18,11,871,0,1,0,5
"M",50,6,221,1,4,4,4
"F",25,20,127,0,0,0,0
"M",50,7,914,0,2,2,0
"F",50,10,800,2,1,4,4
"F",50,9,852,0,0,5,2
"F",25,2,211,0,0,4,0
"M",18,9,434,3,4,2,0
"F",35,14,334,0,3,1,1
"F",25,15,361,0,0,3,2
"F",45,7,988,3,0,3,1
"M",56,9,953,0,0,0,0
"M",25,7,230,4,2,5,2
"M",1,0,143,0,0,0,0
"F",18,1,201,0,1,5,2
"M",50,7,41,3,2,4,3
"M",56,15,161,2,0,0,4
"F",25,13,127,0,0,5,4
"F",18,6,109,0,0,4,0
"F",18,5,114,0,1,0,4
"M",25,2,109,5,3,4,3
"M",18,3,907,2,0,2,2
"F",1,20,114,4,1,0,1
"M",1,14,65,2,4,0,0
"M",35,4,530,3,0,0,0
"M",18,16,232,3,2,0,0
"F",18,14,142,0,5,4,0
"M",18,7,358,0,1,0,0
"M",18,0,280,2,5,2,3
"M",1,0,122,0,3,5,4
"M",56,8,98,0,0,2,0
"M",35,7,894,0,3,2,5
"M",25,9,666,0,1,2,4
"M",45,7,150,1,1,4,5
"M",1,17,358,3,1,2,0
"M",25,12,971,2,5,0,5
"M",1,16,33,0,5,0,1
"M",25,15,452,0,0,4,0
"M",56,5,751,3,0,0,0
"M",56,12,811,1,0,0,4
"F",56,2,61,5,3,3,4
"F",1,0,826,3,5,1,4
"M",25,11,168,3,3,5,0
"M",25,17,48,0,4,4,4
"M",18,15,958,0,1,0,0
"M",35,4,970,5,5,0,4
"F",25,3,49,5,4,4,5
"M",1,19,826,0,4,5,2
"M",25,11,406,1,3,0,2
"F",18,11,752,0,0,0,0
"M",1,9,381,5,3,4,4
"M",35,10,927,2,3,5,3
"M",18,15,435,4,0,0,2
"M",25,20,539,3,2,0,0
"M",18,2,462,5,0,0,0
"M",35,4,465,0,2,0,4
"M",50,20,17,0,4,1,1
"F",56,4,253,0,3,3,4
"M",45,1,794,3,0,5,2
"M",25,15,800,0,4,5,3
"M",45,0,132,3,1,4,2
"M",25,7,958,0,4,0,4
"F",56,5,800,0,0,5,4
"M",18,17,211,0,0,0,4
"M",25,16,345,3,4,3,0
"M",45,12,489,4,0,0,4
"F",35,3,191,0,0,0,0
"M",25,10,966,2,3,3,3
"M",50,4,105,3,4,0,5
"F",56,16,744,0,5,1,3
"M",1,7,843,1,0,0,0
"M",25,15,765,0,0,4,1
"F",25,14,74,0,0,5,0
"M",1,9,942,3,4,4,5
"M",56,10,265,2,0,0,0
"M",50,0,27,0,3,0,0
"M",35,15,443,4,4,0,3
"M",45,20,303,3,2,4,4
"F",56,5,919,5,0,0,0
"F",45,8,535,5,0,1,1
"F",35,7,240,4,3,0,0
"M",35,5,221,0,3,4,0
"F",25,6,84,4,4,4,4
"F",25,9,940,0,3,3,3
"M",35,2,804,0,0,3,4
"F",25,7,555,0,2,0,0
"F",50,13,957,0,2,0,5
"M",35,8,405,0,0,1,0
"M",56,4,765,2,0,3,1
"M",56,7,484,0,0,3,4
"M",18,4,430,0,0,0,0
"F",35,9,560,2,4,0,0
"F",45,18,799,0,4,0,0
"M",25,10,261,0,0,0,4
"F",56,14,54,0,0,0,0
"M",18,18,74,0,1,4,1
"F",1,4,168,1,3,5,4
"M",35,16,495,0,1,0,1
"M",25,7,485,0,2,3,2
"F",1,17,921,4,1,5,0
"M",50,8,633,0,5,0,0
"M",1,0,130,5,0,2,5
"F",1,17,432,0,5,5,0
"M",56,8,171,3,3,5,4
"F",25,10,76,1,5,1,4
"M",25,13,345,1,2,0,5
"M",1,2,708,0,3,0,3
"M",50,6,826,0,0,5,2
"M",1,6,170,4,4,2,5
"M",1,9,730,3,4,3,1
"M",50,19,282,0,3,2,4
"F",45,20,430,5,0,1,0
"M",50,14,53,3,0,3,0
"F",25,14,224,0,4,0,4
"F",25,15,554,3,0,0,0
"M",25,0,652,0,0,4,1
"M",56,17,805,3,2,2,2
"M",25,4,908,2,0,0,2
"F",18,4,220,0,4,0,0
"M",56,6,442,0,0,5,4
"M",25,14,603,0,0,2,5
"F",25,15,550,3,2,3,0
"F",18,13,584,5,0,0,4
"M",25,15,597,2,5,0,4
"F",25,19,296,0,4,0,5
"F",50,12,524,3,2,4,2
"M",18,2,240,2,0,0,3
"M",50,1,606,0,0,0,0
"F",18,14,830,0,3,3,4
"M",1,2,80,4,1,3,0
"M",18,4,891,4,4,1,2
"F",18,13,349,0,0,0,0
"M",50,13,502,4,4,4,5
"F",1,0,559,1,0,0,0
"M",18,4,123,0,4,0,0
"M",56,10,911,3,0,4,5
"F",56,16,286,2,4,3,4
"F",50,20,972,3,0,0,4
"M",1,8,112,1,0,5,3
"F",50,1,140,0,2,3,4
"M",18,14,630,3,5,0,0
"F",25,14,148,3,0,2,3
"F",56,12,212,4,0,4,1
"M",50,17,972,3,0,0,0
"M",50,7,764,2,0,5,3
"M",18,5,997,1,2,2,0
"F",50,4,42,1,3,0,4
"M",50,3,49,3,0,2,5
"M",25,4,143,4,0,5,0
"M",35,20,550,0,5,5,4
"M",18,4,33,2,1,0,0
"M",25,9,836,1,3,3,0
"F",1,5,972,2,0,0,2
"M",25,14,943,0,0,1,0
"M",1,4,800,1,2,0,0
"M",25,17,750,0,0,0,4
"M",18,17,830,2,4,3,0
"F",1,13,843,0,0,5,2
"M",25,17,235,0,0,1,2
"F",45,15,329,0,0,0,0
"M",1,18,484,0,1,3,3
"M",25,14,279,1,5,3,0
"M",25,14,87,3,0,0,0
"M",45,15,921,1,4,2,3
"F",35,0,319,0,2,0,0
"M",35,1,871,3,0,0,0
"F",35,10,590,0,3,0,0
"M",35,4,830,0,4,3,4
"F",18,2,16,0,0,0,4
"F",18,20,641,1,2,4,5
"F",18,0,905,0,3,1,1
"F",18,3,460,0,1,0,3
"M",25,0,584,1,0,3,1
"M",50,0,633,3,0,0,1
"M",25,12,30,4,3,3,0
"F",25,4,530,3,0,0,0
"M",56,7,959,2,2,3,0
"M",1,10,625,0,3,0,1
"M",35,5,641,0,1,0,4
"M",18,2,923,5,4,0,0
"F",25,8,434,0,4,0,4
"M",25,13,493,2,4,0,5
"M",25,9,276,4,4,1,5
"M",56,8,307,0,0,0,0
"M",25,6,193,0,0,0,0
"M",1,4,197,0,0,0,0
"M",25,4,406,4,1,4,0
"F",45,13,286,5,0,0,3
"M",50,20,235,3,3,4,1
"M",45,8,813,1,0,3,0
"F",45,1,198,1,0,2,5
"M",25,11,296,3,2,0,0
"M",25,14,618,0,0,1,0
"F",56,12,303,0,0,3,4
"F",18,17,89,1,3,5,0
"M",50,19,136,2,4,0,5
"F",56,8,966,0,0,3,0
"M",56,0,235,2,0,5,0
"F",25,20,307,0,0,0,0
"F",25,0,319,0,0,2,2
"M",45,1,704,0,2,0,4
"M",45,20,871,4,5,4,2
"M",56,8,601,2,1,5,3
"M",1,18,244,2,2,4,0
"F",1,1,212,5,0,0,0
"F",50,16,459,2,4,5,2
"F",45,11,354,3,2,1,2
"M",35,14,307,3,5,0,5
"M",18,4,658,3,4,3,5
"M",18,12,756,0,3,0,0
"M",25,18,540,5,0,5,4
"M",18,4,852,2,0,0,4
"F",18,3,303,3,5,0,0
"M",50,20,968,0,1,0,0
"F",50,5,727,2,1,3,1
"M",35,2,782,1,1,4,1
"M",25,1,84,3,2,0,5
"M",25,9,920,3,4,4,1
"F",25,2,435,3,5,1,4
"M",25,8,558,0,1,0,3
"M",56,15,485,0,4,0,5
"M",25,15,582,0,0,0,0
"M",18,17,325,1,2,4,0
"F",18,15,773,1,1,4,0
"F",25,8,373,1,2,5,2
"M",25,11,836,4,3,4,5
"M",25,9,306,0,0,0,0
"M",25,4,230,0,4,0,2
"M",25,0,380,1,0,0,0
"M",50,2,26,5,0,0,0
"M",25,10,944,3,0,0,0
"M",1,15,790,3,5,0,4
"M",50,5,933,0,5,2,4
"F",1,1,953,3,0,2,5
"M",18,9,956,2,4,4,3
"F",45,1,826,0,0,0,0
"F",25,7,920,0,3,4,5
"F",25,0,469,3,4,5,4
"M",1,2,405,1,0,0,4
"M",1,5,782,2,4,0,0
"F",1,17,346,0,0,5,4
"M",35,10,980,2,0,0,0
"F",18,11,743,5,1,0,0
"M",25,5,236,0,3,0,0
"M",25,2,100,0,3,0,4
"F",35,13,406,4,0,0,0
"M",35,1,530,2,5,4,1
"F",18,6,612,0,1,4,3
"M",56,2,309,5,1,0,3
"M",1,9,24,0,4,1,5
"M",35,18,231,3,1,1,0
"M",50,7,947,0,0,2,0
"F",18,4,786,0,4,0,0
"F",25,18,443,1,1,0,4
"M",25,17,148,1,0,0,0
"M",25,9,750,4,1,4,1
"F",45,14,314,1,3,4,0
"F",18,15,349,3,1,4,2
"F",35,15,911,0,0,0,0
"F",50,14,973,0,5,3,4
"M",35,20,530,0,4,4,4
"M",25,14,307,0,3,0,0
"M",25,6,631,4,1,1,5
"F",50,15,77,3,5,4,4
"M",35,16,495,0,4,5,2
"M",18,2,741,0,4,0,0
"M",25,7,758,0,2,0,3
"F",1,14,484,5,0,4,3
"M",18,0,358,3,0,5,5
"M",1,1,672,4,0,2,2
"F",25,6,380,0,5,3,3
"M",35,6,662,0,1,4,4
"F",1,15,406,5,0,5,2
"M",18,18,921,0,5,0,0
"M",35,2,605,0,3,2,4
"M",25,2,333,0,1,3,0
"M",25,1,131,3,1,0,3
"M",25,8,323,0,0,0,0
"M",25,8,744,0,2,4,5
"F",25,8,226,0,0,2,3
"M",25,14,265,0,3,0,0
"M",18,8,230,0,0,0,4
"M",45,19,772,3,0,0,0
"M",35,11,486,0,3,5,3
"M",56,16,112,1,1,0,0
"M",50,19,406,0,5,0,3
"M",45,5,577,2,3,1,1
"M",56,6,338,1,1,0,3
"M",45,8,70,0,1,4,4
"F",45,13,484,0,5,3,5
"F",35,12,443,0,2,0,1
"F",45,8,142,0,5,0,0
"F",56,6,672,5,5,1,2
"M",50,18,338,1,4,3,1
"F",35,1,494,0,0,5,4
"M",35,12,559,0,0,0,4
"M",35,9,910,0,1,4,4
"F",25,17,53,0,0,0,0
"F",25,18,484,5,2,5,3
"F",25,11,802,0,0,0,0
"F",25,13,297,4,5,0,0
"M",1,8,641,0,4,0,0
"F",1,4,236,0,0,0,4
"M",25,17,198,2,0,0,0
"M",18,20,840,5,0,1,4
"M",35,2,181,0,2,5,0
"F",25,0,33,0,0,1,0
"M",35,7,280,0,0,0,0
"M",1,17,54,3,3,5,4
"F",25,4,130,0,5,0,0
"M",1,2,959,0,0,0,0
"M",35,0,954,2,5,1,0
"M",35,20,463,3,3,0,0
"M",50,1,700,3,3,4,1
"M",25,18,602,3,4,3,1
"M",45,15,427,1,3,0,3
"F",25,8,197,4,5,3,1
"F",45,12,935,1,0,3,1
"M",45,2,402,0,2,3,0
"M",25,0,584,0,5,0,3
"M",56,8,966,0,1,5,4
"F",25,8,727,4,5,4,1
"F",18,2,880,0,0,4,3
"M",18,0,56,0,1,2,0
"M",1,1,838,3,4,0,5
"F",18,16,337,1,2,0,3
"M",1,4,811,0,0,5,2
"M",1,6,641,3,0,5,4
"M",56,19,405,0,0,4,4
"M",35,9,274,0,4,4,3
"F",45,8,201,3,4,0,0
"F",1,16,540,0,1,4,1
"M",50,4,949,3,1,3,5
"M",50,2,502,0,3,4,3
"F",18,15,761,3,3,5,3
"M",50,11,946,2,0,5,5
"M",25,4,811,5,0,3,5
"F",45,12,940,0,1,1,4
"F",35,5,157,5,0,3,5
"M",35,2,280,3,1,0,0
"M",25,16,871,4,0,0,0
"F",25,5,790,3,0,4,4
"M",25,16,314,2,5,0,4
"M",25,10,280,2,0,1,5
"M",25,11,987,3,4,3,3
"M",1,17,222,0,0,0,0
"M",1,14,563,0,2,4,0
"F",25,15,730,5,3,4,5
"M",56,5,959,3,0,4,0
"F",18,0,108,0,0,5,5
"M",1,7,743,5,1,4,3
"F",25,2,914,4,0,0,5
"F",18,17,527,2,3,2,0
"M",25,14,140,3,0,3,4
"F",45,14,658,4,2,0,3
"M",18,17,69,0,0,0,2
"M",25,3,930,5,4,3,4
"M",50,4,941,0,0,5,3
"F",25,11,17,0,3,0,5
"M",1,5,143,0,2,4,0
"F",25,2,443,0,3,5,4
"M",18,2,372,3,4,3,1
"M",1,20,800,4,0,5,3
"M",45,14,914,0,0,0,0
"M",1,10,612,0,2,3,3
"M",50,17,857,3,0,0,0
"F",1,5,132,2,0,5,5
"M",18,8,743,1,0,5,0
"F",45,15,525,3,3,3,1
"F",18,17,309,0,0,0,3
"F",50,9,744,0,5,0,0
"M",35,1,261,0,3,3,1
"F",25,17,459,0,4,4,3
"F",25,8,537,0,4,4,0
"M",1,15,12,0,5,5,0
"F",25,19,945,0,0,0,0
"M",45,7,923,3,2,0,5
"F",18,4,539,3,0,0,0
"F",18,20,547,1,3,4,3
"M",18,17,272,2,4,0,4
"F",18,17,98,4,4,5,3
"F",1,1,602,5,4,3,1
"F",25,4,503,3,1,0,4
"M",56,10,914,0,4,3,4
"F",18,0,280,4,2,5,0
"M",25,3,486,2,3,3,3
"M",56,2,833,0,2,4,5
"F",56,14,811,0,0,0,0
"M",45,17,904,0,3,0,1
"M",25,4,70,0,0,4,5
"M",56,17,200,0,5,0,0
"M",25,10,928,4,0,0,0
"M",45,17,339,0,4,4,5
"M",18,0,775,0,4,2,3
"M",1,8,334,4,5,0,1
"M",25,0,80,0,0,0,0
"M",35,15,933,0,0,4,4
"M",18,9,157,0,5,0,0
"F",18,9,166,0,0,0,4
"M",25,9,277,2,0,2,4
"M",18,3,553,3,0,3,2
"F",25,1,484,1,1,0,5
"M",45,5,598,0,4,0,0
"F",35,4,966,4,0,0,0
"F",1,4,590,1,4,1,5
"M",1,7,944,4,5,4,1
"F",35,17,132,0,1,4,5
"M",35,17,555,5,0,0,4
"M",1,1,275,0,5,2,4
"F",50,7,381,0,2,2,2
"F",56,12,136,2,2,2,4
"F",1,0,933,3,0,2,0
"M",18,19,83,0,4,1,4
"M",18,13,115,1,2,3,4
"M",56,16,598,2,3,0,0
"M",56,12,21,0,3,0,5
"M",45,0,631,3,3,1,2
"F",25,15,910,3,0,4,2
"M",35,7,523,0,5,1,0
"M",56,0,722,3,3,0,0
"M",45,7,18,2,1,1,0
"M",25,6,469,0,0,2,1
"M",25,14,170,0,0,0,0
"M",45,0,498,0,0,0,0
"M",35,13,939,4,4,1,2
"F",18,15,104,0,3,0,2
"M",25,9,454,4,2,3,0
"M",18,8,630,0,2,0,4
"F",56,2,952,2,3,3,3
"M",35,17,606,1,0,0,4
"F",50,4,181,0,0,0,0
"M",50,2,793,0,1,3,4
"F",18,20,175,0,2,0,5
"M",45,0,212,4,3,4,1
"M",25,15,441,0,0,0,0
"M",18,1,708,4,2,4,3
"F",45,17,596,3,4,4,5
"F",25,3,272,0,3,1,5
"M",56,4,64,5,5,1,5
"F",45,8,380,0,4,5,4
"M",35,0,488,0,0,0,0
"F",56,8,16,3,0,4,4
"M",56,20,871,3,3,0,0
"M",25,5,338,5,0,0,5
"M",25,4,933,0,4,0,0
"M",45,17,770,5,1,1,2
"F",45,6,820,0,2,0,0
"M",56,5,354,3,0,5,4
"F",56,13,793,0,1,4,0
"F",45,7,376,4,4,0,0
"F",1,15,805,4,2,0,0
"M",18,16,104,1,0,0,0
"M",25,0,79,3,0,0,0
"M",1,20,997,0,3,0,3
"M",50,7,986,4,0,1,2
"F",56,8,905,2,2,4,3
"M",25,9,777,3,3,5,4
"M",1,20,85,4,4,4,5
"M",56,14,170,0,2,1,3
"M",35,16,983,0,0,4,0
"F",45,20,726,1,2,3,0
"M",25,14,48,0,3,0,0
"M",1,1,294,3,1,0,4
"M",50,7,944,3,5,0,2
"M",18,20,280,0,2,3,3
"F",50,18,927,0,4,4,3
"F",50,5,261,0,2,3,2
"M",18,9,38,0,3,2,3
"F",25,9,547,0,1,0,0
"M",56,10,895,0,2,4,4
"F",25,17,950,0,0,1,4
"M",25,8,916,2,2,5,3
"M",56,2,973,0,1,4,2
"F",25,17,165,1,4,4,1
"F",18,14,410,5,3,3,3
"M",25,16,577,3,2,0,3
"M",25,4,326,0,5,0,5
"F",45,5,10,0,3,1,4
"M",56,6,300,1,0,5,3
"M",18,5,313,0,0,0,4
"F",56,1,349,0,3,0,0
"M",1,17,445,1,4,4,2
"M",1,18,208,3,3,4,0
"M",1,10,871,5,5,3,1
"F",56,7,307,4,3,1,3
"M",50,19,235,0,4,0,4
"F",1,0,98,0,0,5,4
"M",1,11,141,5,0,0,2
"M",25,5,63,1,3,0,0
"M",56,20,606,3,2,4,5
"M",45,0,811,0,2,0,5
"F",1,4,132,0,4,1,0
"F",18,2,122,0,1,0,0
"M",25,17,358,1,4,1,3
"F",35,7,917,0,4,0,3
"F",35,11,558,0,0,0,0
"F",50,0,88,0,3,3,1
"M",1,17,339,0,3,2,1
"M",25,9,193,0,0,2,1
"F",45,17,891,0,4,0,4
"M",25,9,112,1,4,0,0
"F",25,5,338,0,0,0,0
"F",1,1,850,4,1,3,1
"F",25,2,320,0,3,2,5
"M",1,15,330,0,5,0,0
"F",25,17,338,1,0,1,3
"M",56,8,495,4,5,0,0
"F",25,6,931,0,4,0,0
"M",18,14,553,1,5,0,1
"F",56,14,235,3,0,0,4
"M",50,1,376,1,0,0,3
"M",56,10,484,2,2,5,3
"F",50,7,943,2,4,0,0
"F",25,7,930,0,3,0,0
"M",35,12,61,0,0,1,2
"F",1,7,966,0,0,0,4
"M",56,17,417,3,4,0,0
"M",25,5,236,3,0,0,3
"F",25,4,984,3,0,3,1
"F",50,14,70,3,3,3,1
"F",18,4,523,0,1,3,1
"M",50,12,731,3,1,0,2
"F",18,13,727,3,3,2,3
"M",1,13,232,1,1,5,0
"M",35,9,731,3,5,5,0
"M",1,13,168,2,3,1,4
"M",25,12,234,4,5,1,4
"F",50,14,773,0,4,3,3
"M",25,19,197,1,3,0,0
"F",56,11,524,3,1,4,4
"M",18,17,215,4,4,0,3
"F",25,5,212,3,4,0,0
"F",56,15,27,0,3,0,0
"M",18,11,435,3,0,0,0
"M",56,0,461,1,0,0,4
"F",1,18,704,0,3,5,4
"M",35,7,85,1,2,4,5
"M",45,17,940,3,0,0,0
"F",45,9,211,0,5,3,4
"M",50,15,605,0,1,2,4
"F",18,20,981,3,3,3,3
"M",25,8,991,2,0,3,4
"M",1,14,830,0,5,0,0
"M",25,1,273,0,0,3,0
"F",45,0,424,0,0,0,0
"F",18,11,462,2,3,0,0
"F",25,10,840,0,5,3,3
"M",25,14,532,0,4,1,3
"M",45,3,279,2,4,2,2
"F",18,17,837,0,1,2,0
"M",35,17,850,3,1,3,1
"M",45,15,923,3,1,2,5
"M",1,6,468,5,2,2,3
"F",1,9,680,4,3,4,1
"F",18,5,329,0,4,3,4
"M",1,4,325,0,0,0,3
"F",50,0,777,0,4,0,0
"F",1,4,347,5,3,5,4
"F",18,17,730,0,0,4,0
"F",25,15,50,3,4,0,5
"M",25,18,544,1,0,0,0
"M",18,2,440,2,1,0,0
"M",45,4,527,5,0,4,3
"M",1,19,840,3,0,3,0
"F",18,7,558,3,1,0,0
"M",18,17,563,0,0,0,0
"M",25,13,142,0,2,5,4
"M",25,4,307,1,1,0,0
"M",18,7,782,0,1,0,0
"F",1,3,224,1,5,1,3
"M",25,9,912,4,0,5,4
"M",56,1,290,0,4,0,0
"M",18,16,432,4,0,3,0
"F",25,17,190,5,5,1,0
"F",25,9,631,0,0,3,4
"M",1,11,613,5,0,1,3
"F",1,14,313,1,0,3,1
"M",45,5,750,1,0,0,0
"M",25,11,863,5,1,3,4
"M",45,3,118,0,0,1,4
"F",25,0,141,5,4,0,5
"M",25,15,597,0,0,3,4
"M",18,19,559,3,3,5,3
"M",35,12,20,0,4,3,4
"M",18,14,921,1,0,2,3
"M",25,11,966,1,2,5,3
"F",35,1,782,4,0,1,4
"M",50,2,942,0,2,0,3
"M",50,11,360,0,2,4,2
"F",25,18,168,2,4,0,0
"M",50,1,222,1,5,0,5
"M",50,5,856,3,1,2,4
"M",1,8,581,0,3,3,3
"F",50,14,856,0,5,0,0
"M",45,2,905,1,3,1,1
"M",50,14,652,0,3,3,3
"F",25,0,837,4,0,0,0
"M",18,2,973,1,5,4,5
"M",25,4,800,1,5,3,3
"M",18,4,38,3,4,3,1
"F",18,0,525,0,5,0,3
"M",35,0,377,4,5,4,5
"F",56,16,212,0,4,2,4
"M",56,19,602,0,0,0,0
"F",18,12,582,0,3,3,1
"M",45,13,837,3,0,3,2
"M",18,12,18,0,3,3,5
"M",45,10,544,3,0,0,0
"F",45,13,325,5,5,0,0
"F",35,3,26,3,2,1,3
"F",56,16,799,3,0,4,5
"F",25,17,286,2,0,0,0
"M",1,7,280,4,4,4,2
"F",1,15,481,3,0,0,4
"F",1,1,856,0,3,0,2
"F",18,4,809,3,0,4,5
"F",35,17,110,3,2,1,0
"M",50,20,320,0,0,2,4
