Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,1,0,16,5,4,4,4,2,4,4,2
M,25,3,16,3,2,5,3,0,2,2,1
F,25,5,16,5,2,2,4,5,2,2,2
M,18,8,16,1,5,2,0,0,4,2,0
F,45,8,16,2,1,4,2,4,0,5,2
F,50,11,16,1,5,1,3,5,1,4,3
M,18,14,16,3,3,3,0,0,3,5,5
M,25,14,16,5,5,2,2,4,4,4,4
F,35,14,16,0,3,2,0,5,0,4,5
M,35,14,16,2,3,5,0,0,4,0,4
M,25,15,16,0,5,2,4,5,4,0,1
M,45,17,16,5,3,3,0,3,3,2,3
F,45,20,16,4,5,2,0,0,1,4,2
F,18,1,17,1,4,0,2,0,4,0,0
M,25,1,17,2,2,0,0,0,4,0,2
M,50,2,17,5,4,4,0,0,2,5,0
M,50,2,17,5,5,4,0,0,4,2,1
F,18,3,17,2,4,4,0,0,1,4,0
M,25,3,17,4,4,1,0,3,4,4,0
F,25,4,17,1,1,4,3,2,1,5,4
F,50,5,17,5,1,5,2,1,2,2,1
M,45,7,17,5,5,0,0,0,3,1,3
F,1,8,17,3,5,0,1,4,5,5,5
F,50,8,17,0,1,5,1,3,5,5,3
F,56,10,17,2,3,4,1,1,1,1,0
M,35,12,17,4,4,5,0,0,3,3,0
F,50,12,17,4,4,0,0,0,3,0,4
F,25,16,17,4,0,0,0,0,3,5,0
F,25,17,17,2,0,2,2,0,1,5,0
M,56,18,17,1,3,4,4,0,1,2,0
F,18,20,17,3,0,5,5,0,4,1,0
M,1,0,18,2,1,5,2,0,5,0,2
F,18,0,18,0,5,3,1,3,2,5,3
F,25,0,18,5,5,0,1,1,5,1,1
F,50,0,18,4,4,2,0,0,2,2,4
F,45,1,18,0,1,2,5,5,5,2,0
M,50,2,18,0,0,4,5,0,4,2,4
F,1,3,18,5,4,4,0,0,5,3,5
F,18,3,18,5,0,2,0,1,5,0,3
F,18,4,18,0,3,4,4,1,2,1,0
F,18,4,18,5,0,4,0,1,4,0,2
F,25,4,18,3,5,5,1,1,3,0,0
F,45,4,18,5,1,1,3,4,0,2,2
F,50,4,18,1,5,0,0,0,2,3,0
F,25,5,18,0,3,5,0,0,4,4,0
M,35,5,18,0,5,4,1,0,4,2,4
F,35,6,18,4,2,5,5,3,5,2,4
F,18,7,18,0,0,5,1,0,1,1,5
F,25,7,18,0,0,3,0,0,3,4,0
F,25,7,18,3,5,0,4,0,3,4,0
F,25,7,18,5,0,5,5,0,1,2,4
F,56,7,18,1,1,2,1,4,3,4,2
M,25,8,18,0,2,3,2,3,2,2,4
M,25,8,18,0,4,3,0,0,2,3,0
F,50,9,18,5,4,4,5,0,3,2,2
M,25,12,18,5,4,5,0,1,1,0,4
M,18,13,18,0,1,0,0,0,4,5,4
F,50,14,18,4,1,2,4,1,2,3,0
F,50,14,18,4,5,0,0,2,2,0,5
F,45,16,18,2,0,1,0,1,0,2,2
M,45,16,18,3,4,0,4,3,4,5,4
F,25,17,18,0,3,0,0,5,3,3,3
M,35,17,18,5,3,3,5,0,5,4,5
F,45,17,18,3,4,2,0,0,3,2,5
M,50,17,18,1,5,2,3,3,5,5,3
F,1,18,18,3,3,4,5,0,0,4,4
F,25,18,18,0,2,3,4,3,4,0,5
M,25,18,18,0,2,4,1,3,5,3,0
F,35,18,18,0,3,0,5,0,5,4,3
F,25,0,19,5,5,5,4,0,3,0,0
M,25,0,19,1,0,1,2,2,1,1,0
M,35,0,19,2,0,4,0,0,4,1,4
M,18,2,19,1,3,0,0,0,0,3,4
F,25,2,19,0,3,0,0,3,5,2,0
M,56,2,19,2,2,3,0,0,1,4,4
M,25,3,19,2,2,1,1,0,3,2,3
M,25,3,19,5,5,3,3,0,5,4,1
F,45,3,19,1,3,2,0,0,0,5,5
M,56,3,19,3,0,2,0,1,3,2,0
F,50,6,19,1,5,0,5,1,3,3,1
F,18,7,19,3,0,4,1,1,0,5,3
F,18,7,19,4,4,2,0,0,0,3,5
F,50,7,19,1,2,5,1,2,4,3,1
F,45,8,19,0,1,0,2,0,0,2,2
M,18,10,19,4,5,5,1,3,5,1,2
M,18,11,19,1,3,3,4,4,4,0,3
F,25,11,19,1,2,0,4,4,0,1,3
F,25,11,19,2,3,4,0,3,4,4,4
M,35,12,19,5,2,1,3,0,3,3,0
M,56,12,19,2,1,1,2,0,2,1,0
F,18,14,19,0,4,2,1,5,0,0,5
F,50,14,19,5,5,0,3,0,0,0,4
M,18,15,19,1,5,2,1,5,2,0,1
M,45,15,19,4,0,2,4,5,1,1,0
M,35,16,19,1,0,2,4,1,2,5,0
F,50,17,19,0,3,2,2,0,1,5,0
F,50,17,19,5,5,3,2,0,3,2,0
M,25,18,19,5,2,0,2,5,3,0,5
M,50,19,19,3,1,1,2,3,4,5,0
M,1,20,19,5,0,2,2,0,2,5,3
F,18,0,20,5,4,3,0,3,0,4,4
F,25,0,20,1,5,0,4,3,5,0,0
F,25,0,20,4,5,4,0,0,1,5,3
F,50,1,20,2,3,4,0,0,2,5,5
F,56,1,20,4,2,2,0,0,3,0,5
M,45,2,20,3,2,0,3,0,5,0,5
M,1,3,20,1,4,0,2,1,1,3,0
F,1,5,20,3,2,2,2,0,1,3,0
F,25,6,20,5,4,5,1,4,1,0,0
M,25,6,20,2,5,4,1,0,2,4,0
M,18,8,20,3,3,4,1,5,2,1,1
F,56,8,20,3,3,2,0,0,4,1,0
M,35,9,20,2,4,1,3,0,3,5,0
M,25,11,20,3,0,5,4,2,0,5,3
M,35,11,20,3,0,5,3,3,3,1,3
M,25,12,20,2,5,5,0,0,5,4,1
M,50,12,20,0,3,1,1,0,2,5,1
M,25,13,20,4,3,1,0,3,0,4,5
F,25,14,20,4,0,1,0,0,3,5,1
M,25,15,20,1,2,5,1,2,2,0,1
M,56,15,20,4,4,3,3,3,5,1,0
M,1,16,20,1,5,1,0,5,3,1,0
F,1,18,20,0,0,5,0,0,0,3,4
M,50,18,20,1,2,5,2,5,2,4,5
F,45,19,20,0,4,3,0,0,2,5,0
F,18,0,21,2,5,4,4,5,2,0,3
M,18,0,21,3,0,4,0,0,0,0,0
M,45,0,21,4,2,4,3,4,4,1,2
F,50,0,21,1,4,0,0,3,5,5,1
F,56,0,21,5,4,2,3,1,0,3,1
M,1,3,21,0,4,1,4,3,1,2,0
F,1,5,21,4,4,3,4,3,0,5,3
M,56,6,21,2,4,4,3,0,5,4,5
M,18,10,21,4,0,4,1,5,4,4,4
F,50,10,21,2,3,0,2,1,3,1,0
F,18,12,21,1,5,1,0,0,5,2,2
M,35,12,21,5,2,0,4,0,3,2,0
F,25,14,21,4,0,5,0,0,1,5,0
F,35,14,21,5,0,0,0,2,3,3,0
F,35,17,21,5,4,2,0,4,0,5,2
F,35,18,21,1,0,1,0,1,2,3,2
M,35,18,21,1,1,0,4,3,3,2,0
M,18,20,21,1,2,0,4,0,5,1,3
M,35,0,22,2,4,3,3,0,5,4,4
M,35,0,22,4,4,0,1,3,2,4,0
M,25,2,22,2,4,0,3,1,0,4,0
M,25,2,22,5,4,5,3,0,2,2,4
F,1,3,22,4,2,3,0,0,5,4,4
M,1,5,22,2,0,1,0,4,4,4,3
F,45,6,22,5,5,2,5,0,2,1,0
M,50,7,22,0,0,1,2,0,0,5,0
M,25,10,22,1,5,2,0,2,1,0,2
M,25,10,22,3,4,4,0,0,0,3,0
M,45,10,22,0,1,5,4,1,2,2,1
M,56,10,22,0,1,3,0,2,2,5,4
M,1,15,22,2,1,0,5,2,4,5,0
M,50,15,22,4,0,2,1,0,4,1,1
F,56,15,22,2,2,5,0,3,0,5,3
M,1,18,22,5,0,4,0,3,0,2,1
F,50,18,22,4,4,1,3,0,5,0,5
F,1,0,23,1,2,0,1,1,2,5,5
F,18,0,23,5,1,1,5,0,3,3,3
M,25,3,23,5,5,0,0,0,2,2,0
F,56,3,23,4,4,5,0,0,3,3,4
M,1,5,23,1,4,1,0,4,1,2,0
F,18,8,23,1,1,2,0,1,3,1,0
M,1,12,23,3,4,1,4,0,3,3,4
M,18,12,23,5,2,3,4,3,2,2,0
M,50,12,23,0,2,1,3,0,1,1,1
F,1,19,23,0,0,3,2,3,3,4,0
M,50,19,23,2,4,4,2,0,0,2,2
F,25,0,24,2,5,1,0,0,1,0,1
M,25,0,24,0,0,3,0,3,0,4,0
F,35,0,24,0,4,2,0,0,0,2,5
M,45,2,24,2,4,4,0,3,4,4,3
M,35,3,24,4,5,4,0,5,4,3,0
M,1,5,24,3,3,0,4,2,2,2,4
F,50,6,24,3,3,3,4,0,5,2,4
M,1,7,24,5,3,2,5,2,0,4,3
M,25,9,24,1,5,4,1,4,5,3,0
M,35,9,24,3,3,3,3,4,3,2,4
M,45,9,24,4,0,1,0,2,5,2,3
F,50,9,24,5,5,3,0,0,3,4,5
F,18,10,24,1,4,1,2,3,1,2,4
M,50,11,24,5,2,1,0,5,4,0,0
F,25,13,24,4,2,0,0,1,4,2,1
F,35,13,24,3,0,1,4,5,0,2,0
F,1,15,24,2,4,0,2,0,0,0,0
M,18,19,24,0,4,0,0,4,5,3,0
F,25,19,24,3,3,3,5,0,1,4,4
M,18,0,26,0,3,1,0,0,3,0,4
F,50,2,26,0,5,4,5,0,1,4,0
M,45,3,26,4,0,3,4,0,0,2,3
M,45,4,26,5,4,0,0,2,3,4,1
F,56,9,26,3,4,5,2,0,3,3,4
M,25,10,26,4,2,1,4,5,0,1,3
F,18,11,26,4,5,0,4,0,2,4,4
M,50,11,26,4,5,3,2,0,1,4,3
M,1,12,26,0,0,1,2,3,3,3,0
F,25,15,26,1,1,1,4,0,3,2,4
M,18,16,26,5,0,0,0,4,0,4,4
M,25,17,26,3,4,3,0,0,5,2,0
F,25,0,27,0,4,5,0,4,3,1,3
M,25,0,27,3,3,5,2,4,4,1,0
F,50,0,27,3,3,1,0,0,1,4,0
F,1,1,27,1,5,3,0,0,2,2,0
F,1,3,27,2,5,2,5,5,2,0,1
F,56,3,27,2,5,5,4,0,4,4,0
F,35,5,27,2,5,2,0,2,3,2,0
M,50,6,27,0,2,5,3,3,1,5,3
F,18,8,27,2,1,4,0,0,1,0,0
F,18,10,27,3,1,3,0,0,0,2,3
M,25,10,27,4,5,5,1,1,1,3,3
F,50,10,27,3,2,4,0,1,2,1,4
F,1,12,27,1,1,5,1,0,0,3,0
F,25,18,27,3,3,2,1,2,1,3,1
F,56,18,27,0,1,3,2,2,2,0,0
M,25,20,27,2,1,2,0,2,2,0,0
M,35,20,27,1,0,3,0,0,2,1,0
F,18,0,28,0,1,0,0,0,4,1,1
F,18,0,28,2,5,3,2,1,0,0,5
M,18,0,28,4,4,0,2,4,1,1,2
F,25,0,28,2,3,5,0,0,1,5,1
F,1,1,28,0,5,0,1,5,0,0,0
F,25,2,28,3,2,1,0,0,3,3,0
F,25,7,28,4,1,5,5,5,3,5,4
M,25,8,28,4,1,4,5,1,4,4,0
F,56,9,28,0,1,1,2,0,1,2,0
M,50,14,28,4,2,1,0,0,5,4,4
F,56,14,28,0,0,3,0,0,4,1,0
F,1,18,28,2,4,5,1,0,1,4,0
F,18,18,28,2,5,1,2,2,1,2,3
F,35,18,28,0,4,1,3,0,1,2,4
F,1,0,29,4,1,4,2,2,5,1,5
F,35,3,29,1,4,3,3,0,1,1,4
F,1,5,29,1,0,3,0,3,0,0,5
M,56,7,29,5,0,0,0,1,0,1,4
F,56,8,29,2,5,4,0,1,2,2,0
F,56,8,29,4,1,3,0,0,0,2,0
F,1,10,29,2,3,3,4,4,1,5,2
M,35,10,29,5,4,2,4,0,5,0,4
F,50,10,29,4,4,1,0,5,4,5,3
M,1,11,29,1,3,0,2,0,2,5,3
M,18,11,29,4,4,0,3,0,4,2,1
F,1,12,29,2,2,3,1,3,5,2,4
M,56,14,29,4,2,4,4,0,2,5,1
F,56,16,29,4,5,1,0,3,2,0,3
M,35,18,29,2,4,1,4,2,2,4,0
M,45,18,29,1,0,4,2,0,5,0,0
F,18,19,29,4,4,0,3,1,4,5,0
M,50,19,29,0,3,1,0,1,3,3,4
M,1,20,29,2,3,2,3,5,2,2,3
F,50,20,29,1,0,0,4,3,2,5,0
M,50,20,29,1,4,4,4,5,4,3,3
F,50,0,30,5,4,1,5,0,5,4,2
M,45,2,30,1,2,1,0,0,4,4,5
M,45,2,30,1,3,3,3,3,4,0,0
F,1,3,30,0,4,3,0,5,0,5,0
F,35,3,30,2,2,4,4,2,1,3,2
F,45,3,30,2,3,1,0,0,2,5,4
F,45,3,30,5,3,0,0,2,0,1,4
M,25,4,30,4,3,0,0,0,0,2,0
F,35,5,30,0,3,1,1,5,3,1,5
F,25,7,30,3,4,2,4,5,3,0,1
M,45,7,30,1,2,4,1,0,5,4,0
M,25,8,30,5,1,0,0,1,5,3,1
M,35,8,30,4,3,1,3,0,5,5,5
F,25,9,30,1,4,4,5,0,2,1,4
F,25,9,30,3,0,2,4,0,2,3,3
M,50,10,30,1,0,1,5,0,2,3,5
M,35,13,30,3,1,0,1,2,3,1,1
F,50,13,30,5,2,2,0,1,2,0,5
M,35,14,30,2,1,4,5,4,1,5,4
F,45,14,30,5,3,2,3,5,5,2,3
M,35,15,30,2,1,1,2,5,0,2,4
M,35,16,30,0,3,5,1,5,5,4,0
F,50,18,30,3,4,3,1,0,4,0,4
M,18,0,31,1,2,3,4,4,3,1,4
F,25,2,31,3,4,1,5,0,0,4,0
F,45,2,31,0,1,3,3,0,3,5,4
M,1,3,31,0,2,1,2,0,5,1,0
F,25,3,31,5,3,0,3,5,5,3,1
F,50,3,31,5,1,5,1,0,5,5,0
F,25,5,31,5,2,0,3,0,2,3,1
F,50,7,31,3,5,1,1,1,0,5,2
M,50,7,31,3,0,0,4,3,0,0,0
F,25,9,31,3,4,1,0,1,3,2,0
M,25,9,31,5,0,0,0,0,4,0,0
M,50,10,31,0,3,2,3,5,2,1,0
M,50,10,31,3,1,4,2,1,0,4,2
F,18,11,31,2,0,0,2,2,3,0,2
M,45,17,31,0,0,0,4,2,5,3,0
M,35,0,33,0,5,5,0,0,2,4,0
M,35,0,33,2,2,4,5,2,4,3,0
M,35,0,33,3,2,2,4,0,2,1,0
M,35,1,33,0,2,1,1,2,1,4,3
F,56,2,33,5,1,1,0,5,5,1,0
F,1,3,33,3,2,2,3,0,2,4,5
M,18,5,33,4,0,2,0,0,1,1,1
F,35,5,33,2,4,2,0,0,5,2,3
M,45,5,33,0,3,1,4,0,2,4,0
F,25,6,33,4,4,2,1,0,0,3,0
M,50,6,33,5,4,1,4,3,1,5,5
F,35,7,33,1,1,3,3,1,5,3,5
M,35,10,33,3,5,5,0,5,1,0,4
M,1,11,33,2,0,1,4,2,2,5,4
F,25,12,33,1,0,0,0,2,4,1,4
F,25,13,33,4,1,4,0,5,0,0,0
M,1,15,33,5,2,5,2,5,0,0,0
F,1,16,33,1,3,4,0,2,5,0,0
F,45,16,33,1,3,0,5,1,3,4,3
F,18,17,33,1,4,2,1,0,0,0,4
M,45,17,33,3,1,0,4,1,1,1,0
M,1,18,33,3,0,0,0,4,0,2,5
F,35,18,33,3,5,5,2,0,2,4,4
F,1,20,33,2,0,1,1,0,3,2,4
F,25,20,33,1,0,1,2,3,0,0,4
F,50,20,33,2,3,1,0,2,2,1,0
F,18,0,37,1,2,1,0,4,0,5,4
M,35,0,37,4,4,3,0,4,1,4,2
M,1,1,37,2,5,0,0,0,4,4,0
M,25,1,37,2,4,3,2,0,3,4,0
M,25,1,37,5,1,3,0,0,0,4,3
M,56,1,37,3,0,3,0,2,5,1,0
M,50,2,37,5,1,0,0,3,1,1,4
M,18,3,37,5,1,4,0,0,2,0,0
M,35,3,37,1,3,5,2,0,2,3,4
M,45,3,37,1,0,4,0,0,0,1,0
M,50,3,37,2,4,0,0,1,4,3,5
F,50,4,37,4,3,1,2,0,0,5,0
M,25,7,37,3,0,0,0,2,3,4,3
M,25,12,37,5,5,5,0,0,4,0,0
F,18,14,37,5,3,3,0,3,5,0,5
F,35,14,37,0,0,2,5,0,1,5,0
F,1,15,37,2,1,0,4,3,5,2,0
F,25,15,37,5,4,5,2,4,2,5,4
F,25,17,37,3,1,1,4,0,1,5,2
M,25,17,37,0,3,3,3,0,1,1,4
F,1,18,37,3,0,5,2,3,0,3,0
F,45,18,37,2,3,2,3,4,5,4,3
F,1,5,38,5,1,5,4,0,2,4,5
F,18,5,38,2,4,5,2,5,3,0,3
F,18,7,38,3,3,4,3,3,3,4,0
F,25,8,38,4,2,5,0,0,1,5,0
M,25,10,38,0,3,0,0,2,3,1,3
F,1,12,38,0,2,3,2,0,0,2,0
F,45,12,38,3,2,0,2,0,4,3,5
F,56,12,38,4,0,1,4,0,2,2,4
F,1,14,38,3,2,4,2,3,2,0,2
F,50,18,38,0,3,4,0,1,5,2,0
F,50,18,38,4,3,4,5,3,2,5,5
F,50,18,38,5,0,5,2,4,2,4,3
F,18,0,40,1,0,5,0,4,2,0,5
F,56,0,40,2,1,3,0,5,2,4,4
F,1,1,40,4,4,0,2,0,5,2,0
M,18,1,40,1,1,0,4,0,1,0,1
M,50,2,40,4,2,2,0,0,1,5,2
M,18,3,40,5,1,2,0,0,2,4,3
F,25,3,40,2,3,1,1,0,1,1,0
M,25,3,40,3,3,0,1,3,2,1,3
F,1,4,40,3,0,1,2,1,2,0,1
M,50,4,40,1,2,5,2,0,0,2,3
M,50,7,40,3,3,1,2,5,0,4,0
F,1,8,40,4,2,5,3,0,2,3,3
M,50,8,40,2,4,4,5,2,1,2,4
M,35,9,40,4,4,4,0,0,4,4,3
M,45,10,40,2,1,1,3,2,3,1,4
F,18,11,40,2,2,2,3,0,2,2,4
F,50,11,40,4,5,1,3,0,4,3,3
M,1,12,40,3,5,1,0,5,1,1,2
M,25,15,40,0,3,2,2,3,3,4,1
F,25,17,40,2,4,1,0,3,5,1,0
M,25,17,40,5,3,2,4,2,1,4,0
M,56,17,40,4,0,2,0,0,5,5,3
M,18,18,40,4,1,1,3,1,5,1,1
M,18,18,40,4,4,1,0,1,3,3,1
F,35,0,41,5,4,1,4,4,1,5,3
M,35,0,41,1,5,3,4,0,0,4,3
M,56,0,41,0,3,1,4,0,3,0,0
M,18,1,41,0,3,0,4,3,4,0,0
F,25,7,41,0,0,4,5,0,0,2,5
M,45,7,41,2,4,5,2,0,4,1,1
F,1,11,41,1,5,5,0,0,0,3,1
M,35,12,41,0,2,3,0,3,2,5,0
F,18,13,41,4,1,3,1,1,1,0,5
F,1,14,41,0,2,4,0,0,0,4,5
F,1,14,41,3,2,1,4,1,0,2,3
F,18,15,41,0,1,4,1,4,1,3,0
F,18,15,41,2,4,5,2,0,3,0,0
F,18,15,41,5,0,0,0,2,2,2,5
F,35,15,41,5,0,4,0,2,5,4,2
M,35,15,41,4,2,0,0,0,3,4,0
M,18,16,41,4,4,5,0,0,5,5,0
F,18,17,41,0,3,0,0,4,2,1,5
M,56,18,41,4,2,1,1,3,1,5,3
F,56,19,41,4,2,1,1,5,5,5,0
F,1,0,42,2,3,0,3,2,3,0,0
M,1,0,42,5,3,2,0,5,0,2,1
M,25,0,42,4,4,4,2,0,3,1,3
F,35,2,42,5,4,1,5,0,4,0,4
M,56,4,42,4,4,2,3,1,3,5,1
F,25,5,42,1,2,5,1,4,1,3,0
M,56,8,42,0,1,3,2,2,3,2,3
F,1,14,42,3,4,1,3,3,4,0,0
F,50,14,42,0,4,0,3,4,5,3,4
M,56,14,42,1,3,1,4,0,2,4,0
M,45,16,42,4,4,5,4,3,4,3,0
F,1,17,42,0,4,0,0,3,1,1,4
F,25,17,42,0,1,1,3,0,5,5,2
F,25,17,42,1,5,1,0,1,2,1,0
F,45,17,42,5,5,2,5,4,3,5,4
F,25,18,42,1,3,4,2,2,2,4,4
F,18,19,42,1,4,0,0,2,0,4,0
M,25,20,42,0,4,5,2,0,2,3,0
F,25,0,45,3,5,0,3,0,5,0,1
F,35,0,45,5,5,2,0,0,4,2,4
M,50,0,45,5,5,3,2,1,0,1,1
F,1,1,45,0,3,4,3,3,0,4,4
F,1,1,45,1,3,5,2,0,1,0,0
M,25,2,45,1,1,2,4,0,5,1,0
M,35,2,45,4,2,1,4,4,0,3,0
F,18,3,45,3,5,3,5,0,4,5,5
M,18,3,45,3,5,2,0,0,3,5,5
M,18,8,45,2,1,2,0,1,5,3,0
M,35,9,45,3,5,5,1,0,0,1,3
F,50,10,45,0,1,0,5,3,2,5,5
F,50,10,45,4,4,0,5,1,0,5,4
M,25,14,45,2,4,4,3,0,1,1,0
M,45,15,45,0,2,2,2,3,2,4,4
M,18,16,45,1,3,2,2,0,3,4,4
F,25,16,45,0,4,5,0,0,1,2,4
M,25,16,45,3,5,2,3,0,2,4,3
F,56,16,45,1,1,0,3,1,4,3,4
M,35,18,45,1,3,3,0,0,5,0,0
M,45,0,48,1,3,0,4,1,2,3,0
F,1,1,48,1,0,5,4,0,3,4,0
F,45,2,48,4,2,0,0,0,2,2,4
M,1,3,48,3,3,0,1,5,3,4,3
M,18,5,48,4,5,3,0,0,4,3,4
M,50,5,48,4,4,1,0,0,0,5,3
M,35,6,48,0,2,1,2,3,2,5,5
M,56,7,48,0,4,2,2,1,2,1,1
F,45,8,48,0,4,1,1,5,1,4,1
F,50,8,48,0,0,3,2,0,4,4,1
F,35,9,48,1,3,3,0,4,0,0,0
F,1,10,48,0,3,0,2,0,0,3,0
F,56,10,48,0,5,5,0,3,4,2,1
F,56,10,48,2,5,1,4,1,4,5,4
M,25,11,48,0,1,1,2,0,4,3,5
F,18,12,48,4,5,1,4,3,0,2,0
F,35,12,48,1,3,3,0,0,3,0,4
M,35,12,48,4,3,1,0,3,0,0,0
M,18,13,48,5,3,4,2,0,0,0,4
M,56,14,48,3,1,1,0,5,0,5,0
F,1,15,48,4,4,3,4,0,1,3,1
F,1,17,48,5,3,0,0,4,5,5,0
F,50,17,48,2,4,2,4,5,1,2,3
M,18,20,48,5,2,3,0,5,5,2,5
F,25,20,48,5,5,4,0,0,4,3,4
F,35,20,48,3,4,2,2,0,1,3,0
F,1,0,49,1,2,3,0,0,3,2,0
M,25,0,49,1,0,4,4,4,0,0,4
M,25,0,49,3,5,4,0,3,4,3,0
F,18,2,49,4,4,0,5,0,1,2,0
F,50,2,49,3,1,4,2,3,1,5,0
F,35,3,49,1,0,4,1,1,1,4,0
M,56,3,49,0,4,5,0,0,4,3,5
F,25,4,49,4,1,2,1,5,4,4,3
F,25,4,49,4,4,5,0,0,1,5,4
M,1,5,49,4,1,2,2,3,5,0,3
F,25,9,49,3,3,5,0,3,5,0,4
F,35,12,49,1,2,5,0,0,5,3,0
M,35,12,49,3,4,4,4,0,5,0,0
F,1,14,49,4,0,5,2,2,3,2,0
F,35,15,49,0,5,2,0,4,0,5,0
M,35,15,49,2,5,2,3,1,4,0,0
