Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
F,45,17,83,3,3,0,1,2,0,3
M,45,7,627,1,3,0,0,0,0,4
F,18,14,323,0,1,1,1,0,0,4
F,45,0,459,2,3,2,1,0,0,0
F,18,9,627,0,1,3,5,3,4,0
M,18,19,30,0,3,4,3,0,0,1
F,25,5,82,1,0,5,0,0,3,1
M,25,13,33,0,1,3,3,2,2,0
M,18,5,980,0,0,5,0,0,3,1
F,35,6,285,0,4,0,3,0,4,0
M,25,4,372,4,0,3,1,4,5,1
M,25,15,442,5,0,1,0,0,4,3
M,35,3,334,2,1,1,2,2,3,5
M,45,15,618,3,0,0,2,0,0,4
M,35,18,843,3,0,4,3,0,4,1
M,35,17,302,2,5,4,2,5,0,1
M,18,4,925,0,2,2,2,0,4,2
M,56,11,540,0,2,0,3,4,0,3
F,50,10,660,3,0,5,2,3,0,0
M,25,19,685,3,3,0,1,0,2,4
F,56,2,469,5,3,1,0,0,2,1
F,35,14,941,5,5,4,4,0,2,1
F,18,2,967,0,0,4,3,3,3,5
F,18,0,761,0,3,3,0,4,4,1
M,18,19,354,4,4,4,0,2,3,0
M,35,3,993,0,0,4,4,0,3,5
M,50,18,346,2,2,4,2,4,0,3
M,18,19,326,4,5,1,1,3,4,3
M,25,12,114,0,2,0,5,0,4,1
F,56,6,777,0,2,0,4,2,3,2
M,35,0,540,0,0,0,0,0,0,3
F,25,5,830,0,0,3,0,0,2,1
M,45,17,421,0,0,3,3,0,4,2
M,1,6,186,0,3,1,0,0,0,4
M,35,5,494,5,0,2,0,2,1,2
F,35,16,90,0,1,3,5,0,2,0
M,18,5,731,4,1,1,3,5,4,1
F,18,3,103,0,3,0,4,4,3,4
F,45,16,362,3,0,2,1,0,1,1
F,35,5,525,0,4,4,4,5,4,5
F,18,9,45,0,0,2,0,5,0,3
M,25,15,435,5,0,2,4,0,4,4
M,1,12,878,5,3,2,1,0,5,1
M,35,15,490,0,5,0,3,5,0,0
M,35,1,110,0,0,0,0,3,3,5
M,50,1,446,2,2,3,0,5,3,0
M,45,7,50,5,4,0,0,0,2,0
M,56,8,535,0,4,2,1,0,4,0
F,1,2,131,5,0,4,5,0,5,4
F,25,14,28,0,5,1,1,0,3,0
F,25,5,432,3,5,3,2,0,3,3
M,45,9,875,0,3,1,4,0,0,3
M,18,1,826,2,0,5,0,0,2,2
M,35,6,761,2,0,1,0,0,4,3
M,45,19,971,0,0,0,0,4,3,2
M,50,11,276,0,0,0,0,0,4,1
M,25,15,212,4,1,0,1,4,2,4
M,50,11,56,4,0,3,1,0,2,0
M,45,15,436,1,0,4,5,0,3,1
M,35,2,128,0,3,1,0,2,4,3
M,50,8,148,1,0,2,1,5,3,3
M,1,13,433,2,4,3,0,2,4,0
M,35,13,421,0,0,2,0,4,0,3
F,50,19,968,0,1,0,4,0,2,5
F,18,17,236,0,0,3,0,0,3,0
F,45,1,421,0,0,0,0,0,0,4
F,18,5,826,0,0,5,0,4,2,0
M,45,0,104,4,1,0,5,0,3,0
M,25,13,469,3,1,5,0,5,3,0
M,18,19,352,2,1,3,0,0,4,0
M,35,10,987,0,4,1,1,0,0,3
M,35,18,459,2,2,0,3,2,2,3
F,56,1,609,0,0,0,0,3,3,5
F,50,7,853,0,4,0,5,0,5,3
M,25,2,927,0,0,2,3,4,3,5
M,35,9,900,0,4,2,0,0,0,0
F,1,0,45,3,0,0,2,2,0,4
F,18,9,993,5,4,0,1,0,0,0
F,56,13,940,2,5,5,2,0,0,4
M,35,19,23,4,4,1,5,2,3,2
F,1,5,584,3,3,3,2,0,0,5
M,35,19,765,5,0,0,0,0,4,3
M,35,18,128,4,0,4,0,5,0,0
M,25,6,261,4,0,3,0,0,3,1
M,18,16,782,3,1,1,2,2,3,4
M,25,4,972,0,1,4,5,0,3,2
M,25,5,549,0,1,3,0,0,0,0
M,35,5,26,4,1,1,3,4,0,5
M,25,0,424,2,0,3,4,4,3,5
M,45,13,49,2,2,0,0,0,0,4
M,45,7,462,1,2,0,2,0,0,3
M,35,5,450,0,0,3,0,4,2,1
M,25,19,934,5,3,3,1,2,0,4
M,18,8,78,3,2,1,3,4,0,1
M,50,12,981,2,0,4,0,0,0,4
M,18,1,410,0,0,4,0,0,0,4
M,45,3,33,0,0,5,2,0,2,5
M,50,1,974,0,3,1,1,3,3,2
M,45,0,914,5,0,0,3,4,0,2
M,25,12,277,5,5,3,0,5,0,3
F,25,5,272,4,0,2,4,0,2,3
M,25,17,970,0,1,4,0,5,1,4
M,25,5,220,1,3,0,1,0,4,5
M,56,0,927,2,4,0,2,0,0,4
M,45,2,194,0,0,0,0,0,0,2
M,18,10,329,0,2,1,1,0,2,5
M,18,5,78,0,0,0,1,3,0,5
F,50,2,830,0,0,4,0,2,0,2
M,45,3,207,2,1,3,0,0,4,0
M,25,4,346,5,0,1,3,0,5,4
M,35,11,946,5,0,1,0,0,5,4
M,25,9,502,5,4,0,1,0,2,4
F,45,6,580,2,4,5,2,2,5,1
M,25,2,212,1,0,0,5,5,0,3
M,50,4,501,0,0,5,2,3,0,0
M,56,13,612,5,2,3,3,5,0,4
F,35,4,30,0,0,3,0,5,3,5
M,45,2,843,2,1,0,5,0,0,2
M,56,7,49,3,0,3,0,5,0,0
M,18,9,485,3,2,2,0,0,0,1
M,25,18,841,0,4,0,1,4,4,4
M,45,2,45,5,0,0,5,0,3,1
F,50,2,794,0,5,0,0,0,3,0
F,35,4,700,0,2,0,0,0,1,3
F,35,13,857,5,2,4,0,3,3,5
M,25,12,118,4,0,2,0,2,0,2
M,35,3,161,0,0,2,0,0,2,5
M,25,19,931,5,3,3,1,0,2,4
M,18,4,492,3,0,3,5,4,0,4
M,35,11,826,2,4,3,1,2,0,4
F,1,13,741,0,0,3,1,0,3,5
F,56,17,105,0,0,0,0,0,3,0
M,18,7,863,2,0,3,5,0,5,0
M,1,9,372,0,3,3,3,2,4,3
M,56,17,911,0,1,0,2,0,2,5
M,25,6,590,5,0,0,1,4,4,0
M,35,4,290,3,0,3,1,0,4,0
M,18,17,165,0,2,0,0,2,2,4
M,35,12,612,3,1,2,3,5,0,0
M,35,20,84,4,0,4,1,5,2,4
M,1,16,220,3,5,1,3,2,4,4
M,18,5,765,3,0,0,0,0,1,1
M,18,8,483,0,4,3,4,0,2,4
M,45,11,880,3,1,3,1,0,4,3
F,45,20,801,2,1,3,4,0,0,3
M,25,20,836,0,0,2,2,0,0,4
M,56,2,171,1,0,0,3,0,0,5
F,18,16,118,5,4,1,2,2,4,1
F,56,15,937,1,0,2,1,0,2,2
M,18,13,377,4,0,3,1,4,2,2
F,45,12,312,4,3,1,3,0,4,3
F,50,7,282,0,0,0,2,2,0,4
M,18,3,941,3,1,2,0,2,0,2
M,18,6,950,0,3,4,0,5,0,0
M,1,4,82,4,1,4,2,5,0,4
M,18,1,28,1,0,0,2,0,0,4
M,25,6,524,4,1,0,2,2,2,0
M,35,7,941,2,0,5,1,0,2,3
F,45,5,70,0,1,3,1,0,0,5
M,35,13,474,5,0,0,0,0,2,3
M,1,17,379,0,0,3,0,0,3,0
M,45,13,811,0,0,5,2,4,1,0
M,1,3,966,0,5,1,0,5,0,3
M,18,17,777,0,0,4,0,2,0,0
M,25,7,301,3,3,2,0,0,0,2
M,18,6,959,2,4,3,3,0,0,3
F,56,7,469,0,4,2,1,2,3,5
M,25,9,474,1,3,5,2,4,0,5
M,45,8,913,5,4,3,3,5,2,5
F,18,6,222,3,1,5,4,0,2,4
M,1,8,600,0,0,2,3,2,3,2
M,25,19,22,4,0,5,5,0,3,1
M,50,14,481,0,1,3,0,4,4,5
F,35,11,484,2,0,0,1,2,3,4
M,35,1,850,5,2,2,3,3,4,0
M,18,0,793,5,4,4,5,5,1,3
M,1,0,970,5,4,3,5,0,0,0
M,56,11,56,0,3,5,5,0,2,1
F,18,20,376,0,5,0,0,0,0,3
M,45,3,198,1,2,2,1,0,4,0
M,50,0,208,0,1,5,1,4,2,5
M,25,15,793,1,1,0,3,0,0,0
F,35,0,171,4,3,1,1,0,2,2
M,18,16,895,2,0,4,1,2,4,4
M,45,19,532,2,3,4,4,0,2,0
F,56,14,758,0,5,1,1,0,5,5
M,56,6,942,3,5,0,3,0,4,5
F,18,16,128,2,1,2,3,0,3,4
M,35,4,207,5,3,0,0,0,3,0
F,25,4,48,0,0,0,0,0,1,1
F,56,12,857,0,0,2,0,0,3,3
M,25,4,804,1,0,1,0,4,2,4
M,25,4,601,1,1,4,0,0,2,2
M,1,0,787,5,0,2,0,0,0,2
F,35,3,17,2,0,0,1,5,1,5
F,35,7,421,0,3,2,0,0,2,2
F,45,7,815,0,1,2,5,0,4,3
F,18,3,911,5,5,3,1,4,3,0
F,35,0,424,0,0,4,0,4,0,1
M,25,16,501,4,4,4,3,4,3,2
M,50,5,326,5,5,1,0,0,0,1
M,45,20,379,3,0,0,1,0,0,2
M,18,18,484,3,0,4,4,0,3,5
M,1,2,760,2,0,5,1,5,4,3
F,45,10,786,0,1,3,0,0,0,0
F,50,20,277,3,0,2,5,3,0,3
M,25,15,128,3,0,0,1,0,3,4
F,50,3,836,0,3,1,2,0,3,4
F,25,11,559,5,3,0,0,0,1,3
M,35,0,373,0,3,0,0,2,2,3
F,1,13,201,0,1,0,0,5,3,5
F,25,3,527,1,0,0,0,0,0,5
M,25,20,895,0,0,3,2,0,2,4
M,56,3,207,0,0,1,1,4,3,5
M,45,19,772,3,1,3,1,3,5,1
F,1,15,98,2,0,1,2,2,4,4
F,56,11,756,0,0,1,1,5,5,5
F,18,11,6,0,0,3,2,0,0,5
M,45,3,787,2,2,0,1,0,0,2
M,25,1,765,5,0,0,2,0,2,1
F,1,11,797,2,0,0,2,4,3,2
M,50,0,197,1,0,3,5,4,2,5
M,1,16,281,3,0,3,0,2,1,2
M,18,0,208,0,2,0,1,2,4,4
F,1,19,442,0,1,0,4,2,5,4
M,25,13,581,3,1,0,0,0,3,0
F,45,7,640,0,0,0,0,0,2,3
M,56,15,222,2,0,5,1,2,2,1
M,25,8,235,2,0,3,3,0,3,3
M,1,19,127,4,4,4,3,0,0,3
F,1,0,142,0,0,3,0,5,1,3
M,18,12,12,3,0,4,0,0,0,5
F,25,10,778,1,3,2,0,0,0,4
F,25,13,991,0,0,2,0,5,3,0
M,35,16,152,2,1,0,0,0,4,5
M,18,6,777,4,0,1,0,2,0,0
F,1,3,493,0,2,1,0,4,4,1
F,25,4,450,0,0,1,1,0,3,0
M,25,2,372,4,0,3,0,0,0,2
M,45,3,53,3,0,1,3,2,2,5
M,25,15,796,2,4,0,1,0,4,5
M,25,6,802,5,3,0,5,2,2,5
F,25,4,181,0,0,1,0,0,4,5
M,1,6,27,2,1,0,4,0,0,5
F,25,3,486,0,2,0,0,3,0,0
F,25,13,488,0,0,0,0,0,0,5
F,25,16,307,0,0,5,0,5,3,1
F,56,18,128,3,0,3,0,4,3,4
F,25,19,181,5,0,1,0,0,0,0
M,25,2,930,1,0,5,0,0,4,3
F,56,15,966,5,4,1,5,0,3,1
F,1,5,12,0,2,2,2,5,0,0
M,18,11,53,1,3,4,2,0,3,3
F,25,8,15,2,0,3,0,0,3,5
M,18,19,627,0,0,3,0,0,2,3
M,1,6,339,0,5,1,0,5,0,1
M,35,10,402,0,4,3,0,4,3,4
F,50,16,731,2,2,2,5,0,2,5
F,45,19,300,0,0,1,0,0,2,4
M,50,15,981,3,2,1,5,0,4,2
F,25,7,224,1,3,1,0,0,3,4
F,35,6,462,4,3,0,0,0,4,4
M,35,19,206,0,0,5,0,2,3,5
M,45,4,917,1,0,0,2,0,2,0
F,56,6,544,0,3,4,0,0,0,0
M,45,8,622,0,0,4,2,2,3,0
M,25,6,590,4,2,5,0,4,3,5
F,18,10,988,3,0,4,3,3,0,1
M,1,2,196,2,0,0,4,0,0,5
M,25,12,103,5,1,1,2,4,2,2
F,56,2,547,5,0,3,1,2,4,5
F,56,5,970,2,0,2,1,0,0,2
F,25,16,560,0,0,0,0,0,1,4
M,25,16,489,0,0,3,0,0,3,5
F,56,0,981,4,3,0,5,0,0,3
M,18,0,28,5,4,2,1,0,0,0
M,50,4,925,3,0,3,0,0,2,0
F,25,14,547,5,0,3,0,2,2,0
M,25,12,672,0,5,3,2,0,3,4
F,25,17,492,2,1,2,4,0,3,2
M,18,20,782,2,4,0,2,0,3,3
F,56,2,235,0,4,3,5,4,0,0
F,56,10,927,2,0,4,1,0,3,3
M,18,20,972,3,3,0,1,0,2,4
M,56,2,927,3,0,4,2,0,4,0
M,18,7,221,0,1,1,3,0,0,0
M,35,0,352,1,3,4,5,0,0,4
M,18,9,705,0,0,2,0,4,0,0
M,25,20,949,5,1,4,3,0,3,3
M,18,7,895,0,3,1,1,0,5,2
M,45,17,376,0,0,0,2,0,2,1
F,45,4,157,0,5,1,0,2,2,5
M,56,18,493,0,0,5,0,0,4,4
F,56,8,800,2,3,1,0,2,3,0
M,35,20,228,4,4,2,5,2,4,5
M,25,14,469,0,0,4,3,5,0,3
M,18,13,285,2,0,0,0,2,0,3
M,35,17,127,1,0,1,2,4,0,2
M,35,5,904,5,5,5,4,2,3,1
F,50,9,175,5,5,0,3,0,0,4
M,1,0,421,4,0,0,3,0,0,0
F,35,2,68,0,0,0,2,0,1,4
M,45,16,959,2,0,3,4,5,0,5
F,25,6,331,2,4,0,3,2,5,2
M,18,12,245,2,3,3,2,0,0,2
F,45,5,913,2,0,4,3,5,0,4
F,56,11,276,2,0,4,0,0,0,3
F,18,18,484,1,3,1,4,0,0,5
M,25,16,945,0,0,1,0,2,0,1
M,45,0,486,4,2,0,0,2,3,5
F,18,0,240,4,5,3,1,0,0,0
F,18,20,141,2,0,4,0,0,3,4
M,25,4,82,3,4,0,0,0,0,5
M,25,16,469,0,4,3,2,5,4,1
M,50,4,463,0,0,1,5,0,4,3
F,25,1,524,2,4,2,0,0,3,0
M,18,9,27,1,3,5,3,0,3,5
M,35,18,181,4,0,0,0,0,5,0
M,35,12,924,2,0,2,1,0,0,1
M,56,8,857,2,5,1,0,3,0,2
F,35,12,29,4,1,4,2,5,4,1
F,56,11,965,0,3,1,5,0,2,4
M,25,7,483,0,3,2,0,0,0,1
M,25,18,347,4,5,4,0,0,5,5
M,18,0,958,3,2,3,1,0,0,0
M,25,6,787,5,1,0,1,0,3,1
M,25,4,794,3,3,3,2,5,0,3
M,50,3,17,2,4,0,5,2,5,4
M,45,7,207,0,2,2,0,2,3,3
M,50,18,612,0,0,3,0,0,1,5
M,50,5,80,5,0,2,1,3,3,2
M,25,11,490,0,0,4,0,4,0,1
F,25,2,968,0,0,0,0,0,4,2
M,35,11,991,0,2,4,0,0,2,3
M,25,0,967,0,0,3,0,0,4,2
M,18,3,33,1,0,2,3,0,3,0
M,35,2,346,0,2,4,1,0,3,5
M,35,12,424,3,5,3,1,0,4,0
M,25,19,875,0,0,0,1,0,4,0
M,18,17,557,0,1,0,5,4,4,2
M,25,11,977,0,0,1,5,0,0,5
M,25,5,141,2,0,0,5,3,4,5
F,56,13,949,5,4,3,2,4,2,3
M,50,9,337,5,4,5,5,5,4,1
M,25,9,482,0,0,1,1,2,3,5
F,35,18,193,0,3,1,1,4,3,5
M,56,19,559,0,1,0,2,0,0,1
F,18,4,492,0,2,4,0,0,3,0
M,45,17,42,2,0,1,0,0,2,0
M,50,20,450,0,1,3,3,0,0,5
M,18,13,230,0,0,1,5,0,3,2
F,18,9,20,4,3,4,3,0,3,0
F,1,9,89,4,3,2,1,0,3,4
F,50,6,339,3,3,2,5,0,3,0
M,25,1,181,1,1,5,0,0,0,2
F,25,11,229,5,0,4,1,4,0,1
M,18,12,88,0,0,4,0,3,5,2
M,35,5,930,5,1,2,1,0,0,3
M,18,15,114,2,1,0,0,0,2,3
M,50,0,761,2,2,1,0,0,1,5
M,35,5,950,3,4,0,0,2,4,1
M,18,14,977,3,3,5,0,0,3,1
M,56,20,489,0,4,3,4,0,5,3
M,45,7,122,2,3,5,4,5,3,0
M,18,1,911,0,2,1,0,0,3,5
M,56,7,42,1,0,3,2,0,2,5
M,25,10,488,0,2,0,3,2,0,2
M,1,5,907,3,0,0,2,0,0,4
M,18,5,118,1,3,2,4,3,4,1
M,25,2,863,4,1,3,4,0,4,2
M,25,12,231,0,0,5,1,0,1,2
M,25,11,917,2,2,5,1,5,0,3
F,45,15,333,0,1,3,5,0,2,2
M,25,12,49,0,0,0,2,0,4,1
M,56,5,49,0,5,0,4,2,0,0
M,1,9,431,4,0,0,0,0,4,2
M,56,3,986,1,0,4,2,0,4,1
F,45,6,836,0,5,3,2,0,0,5
F,25,7,559,0,3,2,0,4,3,4
M,45,5,89,2,0,1,1,0,0,0
M,25,6,462,4,0,0,3,3,4,3
F,35,9,80,5,0,2,1,0,3,3
M,35,3,231,0,1,4,0,5,0,3
M,56,7,235,5,0,4,1,0,0,0
M,50,6,973,0,0,2,0,0,3,0
F,35,14,131,0,4,1,1,5,5,3
M,25,0,437,4,0,3,5,3,2,1
M,18,13,847,5,4,4,0,5,0,4
M,35,15,89,4,0,3,0,4,0,0
F,50,9,339,0,0,2,4,3,3,1
M,56,2,891,4,0,2,0,2,2,0
M,50,18,482,5,4,3,1,0,3,1
M,35,7,681,0,0,1,0,0,4,0
M,56,7,458,0,2,0,0,2,3,4
M,25,14,787,2,0,0,0,0,2,0
M,35,6,924,2,0,4,1,2,5,1
M,56,17,362,3,2,1,1,3,0,0
M,25,0,90,0,2,4,2,2,0,3
F,25,17,474,1,4,0,0,0,0,0
M,35,20,372,0,0,1,3,3,3,4
M,25,5,743,5,4,0,0,0,0,1
F,25,3,700,1,0,2,4,5,1,0
M,35,4,66,0,1,5,1,0,0,0
M,35,19,780,0,4,4,3,2,4,0
M,25,7,598,1,0,3,0,0,5,3
F,56,18,20,0,0,0,1,0,3,1
M,50,19,433,5,1,1,5,2,1,3
M,1,16,959,3,0,5,5,3,0,4
F,18,9,925,4,0,2,1,0,5,2
M,50,9,457,0,0,1,3,2,1,5
M,56,0,128,0,4,2,0,5,0,0
F,50,11,524,0,3,2,3,0,0,2
F,50,2,485,1,0,1,0,5,1,0
M,25,2,956,0,0,0,1,0,4,0
F,25,17,917,0,0,4,1,0,3,0
M,45,2,82,3,0,4,0,4,0,4
M,45,9,303,3,4,1,0,0,4,2
M,18,12,609,5,0,2,0,0,0,0
M,45,19,421,0,0,1,0,0,2,2
F,25,4,334,0,3,4,4,0,4,1
M,25,8,977,0,1,3,2,0,0,0
F,56,5,490,0,4,1,1,0,0,0
M,35,12,933,0,1,3,0,0,4,0
M,25,6,495,0,0,2,1,0,0,5
M,18,9,245,0,2,4,3,0,3,0
F,50,1,45,2,4,4,4,0,3,2
F,25,4,87,0,5,0,0,3,5,2
F,35,13,361,1,0,2,2,2,3,3
F,18,10,735,0,1,1,2,0,3,4
M,25,18,930,4,3,5,2,2,0,0
M,35,1,194,3,0,4,2,0,0,1
F,1,5,181,3,0,0,0,0,4,5
M,25,16,88,0,1,4,3,0,1,0
M,35,10,66,3,0,2,0,4,4,4
M,18,4,984,0,3,0,0,0,0,0
F,35,4,571,1,4,4,2,0,0,4
M,25,3,275,0,0,3,5,0,1,4
M,25,10,361,3,1,2,4,4,3,4
F,18,10,379,2,4,0,0,0,5,5
F,18,4,488,5,0,0,0,5,3,2
M,1,20,972,2,3,5,0,0,0,0
F,25,8,685,1,0,2,0,0,0,2
M,35,13,530,3,5,4,2,0,2,5
M,35,6,66,5,0,4,3,0,4,2
M,25,0,474,3,0,4,1,0,3,0
F,56,5,984,0,0,5,3,0,2,3
M,25,20,427,3,1,1,0,4,4,1
M,56,14,474,4,4,1,0,0,0,3
M,25,11,527,0,3,2,1,3,2,0
M,56,13,89,0,0,0,0,0,0,0
M,50,11,18,4,1,0,5,5,0,4
M,35,13,292,0,0,5,0,5,1,5
F,18,10,31,4,3,0,0,0,4,0
F,56,20,314,0,0,0,2,0,1,2
M,56,17,380,5,0,2,3,0,0,1
M,35,13,334,5,3,4,2,2,2,4
M,35,2,143,2,3,3,0,0,0,4
F,1,5,863,5,0,2,4,0,2,1
M,45,3,537,0,0,2,0,3,4,1
M,50,17,200,5,0,4,0,5,1,4
F,18,13,122,0,4,1,1,5,4,2
M,35,4,338,0,0,3,4,0,3,3
F,56,12,421,2,3,1,3,0,0,0
M,25,3,520,0,4,0,0,3,3,3
F,35,19,630,1,0,5,0,0,0,0
M,35,8,194,0,4,1,0,2,3,4
F,1,4,325,5,0,4,1,0,3,4
F,18,16,550,0,2,3,3,0,0,1
M,25,7,571,5,5,5,1,0,4,5
M,25,12,457,5,0,5,2,5,3,0
M,25,17,461,5,3,4,0,2,1,2
M,45,0,306,0,5,4,1,0,3,5
M,18,16,379,5,0,2,4,4,1,1
M,25,5,840,2,1,3,3,0,0,4
M,35,7,27,0,0,2,5,4,0,0
M,35,10,144,5,4,2,1,3,0,3
F,1,17,28,0,3,0,0,5,3,4
F,45,3,430,5,0,0,1,5,3,3
M,18,2,488,5,1,2,3,0,0,1
M,18,15,463,0,5,1,5,2,1,2
M,56,2,836,1,2,0,0,0,0,0
M,25,1,847,4,4,0,3,0,0,3
M,45,15,447,4,5,5,0,0,2,0
M,35,17,186,1,3,3,5,2,2,1
M,25,17,957,3,0,0,5,3,0,4
F,45,14,121,4,0,2,1,2,1,3
M,1,0,488,5,0,1,2,3,4,2
M,35,3,131,0,0,3,1,0,3,2
M,35,4,261,0,0,1,0,0,0,0
F,18,14,276,0,0,0,1,0,0,5
M,35,19,535,0,3,5,2,0,3,5
F,35,15,89,3,0,0,0,0,2,0
M,1,11,28,1,0,0,3,0,3,0
F,25,6,503,1,2,1,0,2,2,3
M,45,14,53,3,3,3,2,3,0,4
F,18,9,907,3,1,3,1,2,2,4
M,35,13,555,5,4,4,3,0,5,2
M,35,7,424,3,0,1,0,3,0,3
M,35,5,110,0,0,0,0,0,3,2
F,56,16,28,2,0,0,0,2,0,5
M,18,14,118,4,0,4,0,0,3,5
M,25,6,549,0,3,4,0,4,0,0
F,45,8,612,4,5,3,3,4,4,4
M,25,8,379,5,5,4,0,4,0,5
M,35,20,787,2,5,2,0,0,0,5
F,25,4,708,0,0,0,4,0,0,0
M,45,18,875,4,0,4,4,4,5,2
M,25,1,758,4,0,5,0,0,5,0
F,1,15,223,4,0,3,0,3,0,4
M,25,14,45,0,0,4,1,0,2,0
M,18,3,440,0,3,2,1,3,3,2
M,18,2,68,3,0,0,0,0,2,4
F,35,7,756,3,0,3,0,4,0,0
M,25,16,265,0,4,2,3,3,4,4
M,25,9,78,0,0,2,0,4,0,2
M,25,10,333,1,1,1,0,4,3,0
M,18,13,245,4,3,3,0,2,2,5
M,35,20,853,0,4,1,0,2,0,5
M,18,20,600,0,0,1,1,0,2,4
M,45,13,12,3,3,3,0,3,0,5
M,18,1,488,4,1,3,0,5,2,3
F,35,7,980,4,0,1,0,0,0,5
F,1,20,230,1,5,4,1,0,3,4
M,35,20,997,2,0,2,3,4,3,2
F,25,20,180,5,0,4,0,0,2,0
F,25,19,722,5,3,1,1,0,3,3
F,45,20,33,1,1,0,0,0,3,4
M,45,10,313,4,0,0,5,0,4,5
M,18,16,42,2,0,5,1,4,0,0
M,35,3,325,2,3,5,3,5,3,4
M,56,11,114,5,3,4,5,3,0,3
M,25,4,870,0,4,4,3,3,2,3
M,35,19,609,5,0,3,0,0,2,0
F,25,5,49,0,4,1,0,0,4,4
M,56,0,685,2,2,2,0,0,3,0
M,18,0,446,3,5,4,4,4,3,1
M,45,3,171,0,0,2,0,0,1,4
F,25,6,549,2,0,2,0,2,2,3
F,25,12,245,5,4,3,0,0,3,2
M,45,2,431,0,5,0,0,0,0,0
M,25,12,934,5,2,2,1,5,0,2
M,18,6,462,4,1,0,0,2,0,0
F,18,7,296,0,5,2,1,5,2,5
M,25,0,327,2,1,0,2,2,0,0
M,45,11,502,5,0,3,2,0,4,5
M,56,14,937,0,3,2,0,5,0,4
M,35,16,553,3,0,0,0,0,0,0
M,25,1,457,4,3,4,2,5,0,0
M,45,0,461,5,2,2,0,0,4,3
M,35,14,895,0,0,1,3,0,2,2
F,25,4,282,0,0,4,0,0,0,3
M,25,9,380,2,1,1,1,3,4,3
F,18,15,226,4,0,2,2,0,1,0
M,45,4,836,2,0,4,0,2,2,3
M,18,10,911,3,0,4,0,0,1,4
M,25,9,752,0,0,1,1,0,2,5
M,25,16,45,5,0,1,1,0,4,5
F,56,17,13,0,0,2,5,4,4,5
M,45,3,440,5,4,2,4,0,4,0
M,56,17,235,0,0,0,0,0,0,1
F,25,13,281,5,0,3,2,4,2,0
F,25,13,843,0,1,3,3,0,4,5
F,45,20,85,4,1,0,2,0,0,0
F,35,6,871,0,5,1,0,0,3,5
M,56,2,581,0,0,2,1,0,4,2
M,56,2,666,0,5,3,4,0,3,0
M,35,4,282,3,4,1,3,5,3,2
