Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,25,15,454,4,4,5,0,3,1,2,4
M,25,20,173,0,2,4,0,0,0,0,4
M,25,2,98,0,4,4,5,3,0,4,1
M,56,10,971,3,1,0,4,0,3,5,0
F,25,8,597,5,5,0,2,5,1,4,1
F,18,11,274,4,1,4,5,2,3,0,5
M,18,11,581,4,3,0,4,1,4,4,3
M,35,7,853,4,5,0,0,0,0,0,0
M,18,3,261,2,0,2,5,2,4,4,0
M,25,8,83,3,0,3,1,2,0,3,3
F,18,1,910,1,4,4,2,0,3,4,0
M,35,7,53,5,1,3,5,3,3,2,0
F,50,0,630,3,1,0,3,2,0,4,5
M,50,5,220,3,4,2,2,5,5,4,0
M,18,11,178,0,5,0,5,3,5,2,3
M,45,8,197,5,2,3,5,4,3,3,1
M,25,16,171,2,5,4,3,3,4,4,1
F,56,4,843,5,0,5,0,3,0,5,5
M,56,2,923,4,0,1,0,4,3,0,5
F,35,12,307,2,4,2,0,3,0,4,5
M,1,17,180,2,2,4,0,3,0,2,2
F,56,12,329,2,2,5,4,3,1,2,3
F,1,0,945,3,4,3,0,0,0,0,2
M,25,14,501,1,1,0,0,0,1,3,1
F,1,17,66,4,3,2,3,0,5,3,0
F,25,7,981,1,3,2,2,0,1,4,1
M,1,2,326,5,5,0,2,0,4,3,3
M,50,14,602,5,3,2,3,0,0,0,5
F,35,13,544,5,3,3,0,0,5,4,2
F,25,7,970,4,2,0,0,0,4,4,0
M,35,1,833,5,5,0,4,2,0,4,5
M,25,20,290,1,5,2,0,0,0,0,1
F,18,4,483,4,2,0,4,0,0,3,0
F,25,10,206,4,0,4,0,0,1,3,5
M,18,5,131,3,4,0,0,0,0,4,4
F,25,1,841,0,1,5,5,1,4,4,4
M,18,13,907,3,4,2,1,5,1,5,0
M,50,4,983,3,0,5,0,0,0,0,0
M,18,8,534,0,2,0,0,2,0,4,5
M,1,2,917,5,3,5,4,0,5,5,5
F,50,4,921,3,1,1,0,0,1,4,0
M,1,2,495,0,2,1,1,5,1,3,4
M,1,3,442,3,2,4,2,0,0,3,0
M,56,4,81,1,0,5,4,4,1,4,4
M,1,17,16,4,0,0,0,0,4,2,1
M,25,0,787,5,5,0,0,0,4,5,0
F,45,4,152,5,0,2,4,5,4,4,4
M,1,12,336,3,1,2,0,0,2,4,4
M,45,17,852,2,3,3,3,2,1,0,0
M,35,12,633,3,4,3,5,2,4,2,5
M,50,14,170,5,1,4,2,5,4,4,0
M,45,7,933,0,5,0,3,3,4,1,4
F,25,5,984,4,1,0,3,0,5,4,4
F,56,14,658,5,5,0,2,0,5,2,1
M,25,6,939,2,5,1,5,2,1,1,3
M,35,15,141,0,2,2,0,0,4,4,4
M,18,19,880,1,5,3,1,3,3,4,2
M,45,2,836,2,2,0,4,3,5,0,0
M,35,7,941,2,2,0,3,4,2,1,1
M,18,15,170,5,4,5,3,0,4,1,2
F,25,8,756,0,0,3,3,4,0,0,3
F,45,0,446,5,0,4,5,0,4,0,5
F,50,0,911,0,0,0,1,0,5,3,1
F,45,12,198,5,0,0,3,4,3,4,5
F,35,15,560,4,4,1,4,3,1,4,0
F,45,0,63,0,4,3,2,5,5,4,2
F,50,4,926,5,5,0,2,1,0,1,5
M,25,18,53,5,1,0,5,2,4,3,0
M,25,20,544,4,5,0,4,5,3,4,4
M,50,10,345,2,4,0,1,3,4,3,0
M,50,1,358,2,2,4,4,3,4,5,5
M,45,12,290,2,1,5,1,5,1,4,1
M,18,14,42,2,3,3,2,5,2,4,5
M,18,11,813,2,0,0,0,0,2,4,0
F,18,5,705,2,2,3,3,3,3,5,0
M,25,5,454,5,4,1,3,3,4,5,0
M,25,18,221,1,5,4,3,0,0,2,4
M,25,5,790,2,0,0,3,0,1,0,3
M,56,2,758,3,4,4,0,5,4,4,0
F,35,8,750,2,2,0,3,3,4,1,3
M,35,7,38,0,2,0,3,3,3,3,5
M,45,1,144,3,2,0,5,5,5,3,3
M,50,6,919,0,4,3,3,4,0,1,1
M,25,13,276,0,4,1,5,4,0,3,5
F,25,13,923,3,3,5,4,0,0,3,5
F,18,17,805,2,2,0,0,0,5,3,2
M,35,0,112,1,5,0,2,0,4,5,4
M,18,10,441,3,4,0,0,0,0,2,0
M,1,11,582,1,0,4,1,4,4,4,1
M,1,4,973,4,5,0,4,3,5,4,5
M,56,12,349,5,4,0,4,0,5,3,3
M,56,7,302,5,3,3,0,0,0,0,1
M,25,17,555,0,3,2,2,0,4,3,4
M,35,14,280,1,0,1,0,0,1,3,4
M,18,12,584,3,4,0,0,2,5,0,4
M,18,0,803,2,2,2,4,0,0,4,2
F,18,16,685,4,2,0,1,2,4,4,3
M,35,0,727,5,0,0,3,5,0,4,5
M,25,1,302,1,2,0,0,2,5,4,4
F,25,15,743,3,2,3,2,5,3,4,0
F,1,9,166,5,0,1,4,0,4,0,0
M,50,8,967,2,3,0,5,5,4,0,0
F,25,17,977,1,4,3,0,0,3,4,4
F,1,15,198,2,5,2,4,5,4,0,4
M,18,14,19,0,2,4,2,5,1,3,2
F,25,12,790,2,0,0,0,0,3,1,1
M,1,20,534,1,0,1,3,5,3,2,4
F,18,9,915,0,2,1,2,5,0,4,0
M,25,4,345,4,3,0,0,0,3,4,0
M,45,2,633,4,1,2,5,0,4,3,5
F,25,7,417,1,4,0,0,0,5,0,5
M,18,4,98,5,1,2,0,4,4,1,0
M,45,4,830,3,4,1,5,0,0,1,4
F,45,9,974,0,0,0,4,5,3,4,0
F,25,19,62,2,4,4,5,3,1,5,5
M,1,9,17,3,3,1,3,0,5,4,4
M,25,8,320,1,1,5,0,4,3,5,5
M,18,0,933,0,3,0,2,5,5,2,4
F,18,2,114,0,1,0,4,0,0,5,4
F,25,0,197,3,4,5,0,0,1,2,1
F,35,5,88,4,1,1,4,0,0,5,5
M,35,7,346,5,2,4,1,0,0,4,3
M,25,1,358,1,1,1,0,0,1,0,0
M,18,13,360,2,5,1,0,0,4,0,3
F,18,18,103,4,2,0,4,5,3,4,0
M,18,2,240,0,5,4,5,3,3,0,0
M,18,20,975,3,5,1,0,4,2,0,3
F,50,15,231,3,3,5,4,0,5,4,5
F,45,8,925,1,3,4,1,3,4,1,5
M,35,17,803,2,1,4,2,0,4,0,0
F,25,15,652,1,3,0,3,3,1,4,3
M,18,3,988,0,4,0,2,0,5,3,4
M,45,14,625,2,3,5,3,3,2,2,1
M,50,9,322,0,0,2,2,0,1,3,3
F,45,11,180,1,4,5,1,0,0,2,5
F,45,13,376,2,5,3,2,1,3,4,4
F,25,5,826,4,2,0,0,3,4,3,4
M,25,19,277,3,3,0,5,2,1,5,1
F,1,15,436,2,1,2,0,0,3,3,4
M,50,17,598,5,1,0,0,0,0,4,0
M,25,4,560,4,0,1,1,4,3,3,4
F,50,17,916,2,5,0,2,5,4,3,4
M,1,3,436,4,5,0,4,3,3,4,4
M,35,13,954,1,4,0,0,0,3,5,3
M,35,10,62,5,1,5,2,0,0,2,0
M,1,19,321,3,5,0,5,2,3,0,2
M,18,11,285,5,4,1,0,0,4,3,0
M,50,11,362,4,5,0,2,5,3,0,5
F,56,0,421,5,3,3,1,3,4,3,5
F,50,11,61,2,2,3,4,2,4,5,5
F,50,20,967,3,5,0,3,4,2,0,0
M,35,2,460,3,2,0,0,5,4,4,5
M,18,1,338,5,3,5,0,4,3,5,0
F,25,14,800,1,4,1,0,0,4,1,4
M,18,6,373,2,0,1,5,0,4,4,4
M,56,18,29,1,3,3,2,5,5,2,4
M,1,13,582,4,3,0,0,0,3,2,0
M,35,8,790,4,2,0,2,0,0,2,1
M,35,10,946,5,5,0,0,0,3,3,3
M,50,20,836,1,4,5,0,0,0,2,0
M,1,0,584,1,4,1,1,3,3,1,1
M,50,2,69,4,4,4,4,2,5,3,3
M,25,12,103,5,2,0,4,5,0,3,5
F,50,0,349,0,3,2,5,2,4,4,4
M,56,17,928,4,2,0,2,1,3,4,0
M,45,12,603,3,4,2,0,0,3,1,2
F,56,6,284,5,5,2,1,0,2,3,3
M,1,13,230,0,3,2,4,0,4,3,4
M,1,12,993,3,1,2,2,5,5,3,0
F,25,6,114,0,3,3,1,3,1,0,2
M,25,17,553,3,2,0,0,3,4,3,0
M,35,0,967,3,5,1,0,0,0,1,2
F,25,13,244,4,2,2,2,5,0,4,4
F,25,17,358,0,1,0,0,0,2,0,4
F,56,4,307,1,5,1,0,0,2,4,4
M,18,6,372,1,4,0,4,1,4,2,2
M,56,0,435,0,5,0,0,0,0,3,4
F,18,7,853,4,1,0,4,2,0,4,0
M,50,16,966,4,4,3,1,4,0,0,0
M,56,1,193,4,2,2,4,0,0,5,1
F,25,3,197,0,0,5,0,0,2,0,3
F,18,6,793,5,0,4,3,4,3,4,3
M,35,20,720,1,4,0,0,0,1,4,1
M,25,15,410,2,5,3,5,4,2,3,2
F,45,13,563,5,4,0,4,0,3,4,2
F,25,4,196,4,1,3,4,0,1,3,5
F,56,10,284,0,0,3,2,2,3,1,1
M,25,12,132,0,3,0,5,1,4,0,4
M,50,2,358,2,1,5,0,0,5,1,0
F,25,15,471,5,2,4,4,5,5,3,2
M,25,5,912,5,2,0,5,2,1,0,0
M,1,14,497,5,2,0,5,3,5,1,0
M,56,9,370,2,2,0,5,0,0,1,2
M,45,18,111,5,2,0,0,3,1,1,0
F,1,6,838,1,3,4,0,4,1,5,5
F,18,17,235,5,5,4,5,3,1,1,0
F,25,16,142,1,2,0,4,0,4,0,0
M,18,18,430,3,0,0,1,3,4,0,1
M,25,1,741,5,4,0,0,0,4,3,3
M,25,10,136,4,4,0,1,0,4,4,0
M,35,0,132,1,5,0,0,0,2,1,0
M,35,18,616,1,5,3,2,1,3,3,5
M,35,7,473,5,0,3,0,0,4,4,4
M,45,11,943,2,4,0,5,3,1,4,1
M,18,15,80,4,0,3,0,0,5,5,0
M,18,6,105,5,4,1,0,0,5,0,5
M,18,9,597,2,1,2,5,3,4,0,3
M,50,9,945,4,0,2,3,3,0,4,2
M,25,17,627,3,0,5,3,4,0,4,5
M,45,15,471,2,2,4,2,5,0,5,0
M,50,7,527,5,3,4,4,0,1,3,5
F,1,0,912,5,3,0,4,3,1,4,4
M,35,4,405,0,1,0,5,3,1,4,0
F,18,17,662,2,5,0,2,0,0,2,5
M,18,6,914,4,4,4,3,3,2,3,5
M,18,14,681,4,4,5,1,3,5,1,1
M,25,1,234,3,3,0,0,0,5,3,5
M,35,17,756,3,2,0,0,0,2,4,0
M,18,12,313,3,1,0,2,5,3,5,1
F,56,0,45,3,0,0,3,4,0,4,1
F,18,16,923,4,0,5,4,4,4,1,1
M,45,4,405,4,4,1,0,0,2,4,0
M,56,14,980,0,4,4,0,3,1,4,2
M,25,15,977,5,1,0,0,0,0,0,4
M,45,11,236,1,3,1,1,5,3,4,5
F,25,14,910,2,3,0,2,0,3,5,3
M,35,5,700,5,4,1,1,3,1,5,0
F,25,0,17,4,0,2,0,3,4,3,5
F,45,12,430,3,0,1,1,5,5,1,1
F,45,2,902,5,0,0,4,0,0,4,4
F,25,4,840,5,5,0,0,0,0,1,2
M,50,12,201,3,3,3,4,0,3,1,3
M,18,11,285,4,2,4,5,3,4,4,3
M,25,18,793,5,3,0,1,3,2,2,3
F,56,15,287,2,1,1,3,4,0,0,0
M,25,3,90,3,5,5,0,4,0,5,5
M,35,15,997,2,0,0,0,5,2,0,5
M,35,4,975,2,3,0,5,0,0,2,0
M,25,0,923,5,2,0,4,0,1,1,4
F,35,11,560,2,2,3,1,5,2,4,0
F,45,14,604,0,5,5,0,4,1,0,3
F,35,12,800,1,1,0,1,3,4,3,0
F,45,9,26,2,1,3,5,3,0,4,1
F,25,2,939,2,4,1,0,0,4,3,2
M,50,4,354,1,1,0,4,3,4,1,3
M,35,17,489,0,4,0,2,0,0,0,3
M,18,13,582,0,0,5,2,3,0,3,4
M,56,0,142,1,5,0,5,2,1,0,1
M,50,0,857,5,2,0,0,4,5,0,5
F,35,19,111,4,0,3,4,1,4,2,5
M,35,11,553,5,1,0,1,0,4,4,3
M,18,3,361,5,0,0,4,2,5,0,3
M,50,4,730,5,2,1,0,4,5,1,0
M,25,3,841,3,1,2,0,0,3,3,0
M,35,6,975,2,1,3,1,2,0,3,5
M,18,20,209,0,5,2,2,1,1,4,0
F,25,2,740,3,2,2,0,0,4,3,0
M,18,10,952,5,3,0,0,4,0,0,4
M,35,7,531,3,1,2,0,0,4,0,4
F,18,2,26,1,5,4,2,0,3,4,0
F,50,0,584,3,2,3,1,1,4,0,0
F,18,14,84,2,0,0,4,1,1,4,5
M,56,8,235,4,5,5,0,4,3,0,4
M,50,5,856,1,0,3,1,5,3,4,4
M,25,10,857,2,0,2,0,0,3,4,4
F,18,13,666,2,2,5,1,5,5,5,5
M,45,8,346,5,2,0,5,3,5,2,2
F,1,20,458,2,4,1,1,5,5,2,0
F,35,18,474,5,1,3,0,0,3,4,1
F,1,1,98,3,3,3,0,0,2,3,5
M,25,12,502,2,0,4,4,5,5,4,3
M,45,0,417,2,4,4,0,3,3,4,4
M,25,5,331,1,4,2,0,0,3,3,4
M,18,18,112,1,4,2,5,3,5,3,4
M,1,13,927,2,1,3,0,0,5,4,5
M,56,20,547,2,4,2,0,0,4,4,1
M,1,18,123,3,4,3,5,3,3,3,4
M,45,6,193,0,2,4,4,4,3,4,5
M,25,5,346,5,4,0,0,0,1,0,0
M,45,7,274,2,3,4,0,0,3,3,1
F,1,1,104,3,5,3,4,0,0,4,0
M,18,17,211,3,4,0,0,0,0,0,4
M,35,20,193,4,4,0,3,0,4,0,4
M,25,8,612,3,4,2,2,5,0,1,0
M,25,15,190,5,3,0,1,1,3,5,0
F,1,1,975,1,5,0,3,3,4,4,4
M,18,11,777,2,5,4,5,4,2,1,2
M,18,14,730,2,5,0,2,5,4,0,1
F,45,18,601,5,2,0,2,0,0,5,5
M,50,17,331,5,4,0,0,0,4,3,0
M,35,10,320,1,1,4,0,0,0,3,4
M,18,4,10,3,4,0,0,3,5,0,0
M,18,10,544,5,5,0,0,0,2,5,0
F,25,4,424,4,4,0,0,2,5,3,1
M,45,7,200,3,2,3,1,3,4,3,5
F,56,5,920,4,3,0,0,0,0,4,4
M,25,3,360,5,0,1,2,0,5,5,5
M,18,16,853,4,1,0,0,4,1,4,0
F,25,12,596,0,3,1,5,3,1,3,0
F,25,14,338,2,1,1,0,0,0,0,5
F,18,3,22,5,5,5,1,1,1,4,4
M,1,1,358,4,5,0,0,0,0,2,0
M,50,9,296,1,1,1,1,2,2,3,3
M,18,17,29,2,5,3,1,3,1,1,3
M,56,15,495,1,2,0,0,0,5,5,0
F,25,5,672,3,4,0,0,0,4,4,1
M,25,18,744,1,3,0,2,0,1,3,5
M,50,17,463,3,4,3,1,3,1,0,5
M,35,9,87,1,5,0,1,3,2,3,3
M,35,18,730,5,5,0,3,0,0,1,4
F,35,5,110,4,2,4,5,3,5,3,1
M,50,14,24,5,3,3,3,5,4,0,5
M,25,9,803,3,5,0,3,4,4,3,0
F,35,13,958,4,4,0,4,0,2,4,3
F,18,0,940,4,2,0,1,1,3,4,2
F,35,4,100,3,5,0,2,5,4,0,5
M,25,18,744,0,0,0,0,0,0,2,0
F,56,11,880,5,5,4,4,0,5,4,0
M,35,17,141,4,4,3,2,5,0,4,4
F,18,6,13,2,5,0,4,4,3,0,2
M,25,2,402,0,2,0,2,1,0,1,2
M,50,3,813,3,1,1,1,3,5,0,1
F,50,4,361,4,4,3,2,1,5,3,4
M,18,19,731,4,4,4,0,0,2,4,5
M,18,12,804,0,3,0,5,3,4,4,4
M,35,11,331,2,4,4,5,0,1,5,3
F,56,15,525,2,3,1,1,2,2,1,4
M,25,1,306,1,2,3,0,0,0,4,0
M,25,7,352,3,3,4,0,0,5,3,2
M,45,19,300,5,0,1,4,5,0,5,1
F,25,5,933,3,2,0,1,0,4,0,1
M,18,8,170,0,0,4,1,5,0,4,4
M,35,18,856,5,1,4,4,4,1,3,1
F,1,11,492,3,2,1,4,4,0,5,0
F,18,10,751,5,5,0,1,3,0,1,0
M,25,2,957,5,2,1,0,0,1,0,5
M,18,11,597,5,4,3,5,3,2,3,5
M,25,12,940,1,5,2,0,0,4,1,4
M,18,6,234,5,4,4,3,4,1,0,4
F,25,12,334,1,3,2,0,4,3,0,1
F,18,14,274,5,0,2,2,5,0,3,4
M,25,4,662,1,1,0,0,0,0,0,1
F,50,15,662,1,1,4,1,0,2,0,4
F,25,9,142,5,2,3,4,4,0,4,1
F,25,4,228,0,4,1,0,4,4,5,0
M,56,14,800,5,2,5,0,4,2,3,3
F,50,4,336,3,2,1,0,2,2,3,0
M,18,4,274,2,0,0,4,3,1,3,0
M,45,8,301,2,5,5,0,2,2,3,2
F,1,4,224,1,0,1,0,0,0,0,5
M,18,14,320,5,4,1,4,2,1,0,2
M,35,8,532,4,4,3,0,4,1,0,1
M,50,0,358,4,1,0,0,0,0,0,0
F,35,10,603,5,3,2,2,4,3,4,2
M,56,2,132,3,3,5,0,0,1,0,5
M,1,13,900,2,3,0,2,1,5,4,5
F,50,7,82,1,1,0,3,4,1,0,4
M,1,17,229,1,2,2,2,0,3,1,5
F,50,4,847,2,0,0,0,0,0,3,3
M,50,17,447,5,0,4,3,2,3,0,0
M,35,15,196,5,0,0,2,0,4,5,5
F,50,19,83,5,0,0,5,0,4,0,3
M,50,3,45,0,0,1,1,1,4,4,3
F,35,4,495,0,3,1,1,1,1,5,4
F,1,0,630,5,4,0,4,0,2,0,0
M,25,3,987,0,4,0,0,0,5,5,0
F,35,4,443,2,2,0,0,0,4,2,0
M,35,14,280,1,2,0,0,4,3,3,4
M,35,0,875,4,0,0,5,3,5,4,5
M,45,10,756,0,5,1,2,4,4,0,3
M,35,15,320,5,3,4,3,5,1,4,4
M,18,9,193,4,4,0,4,3,0,2,4
F,50,1,802,4,0,2,1,5,1,3,0
M,25,2,502,0,0,0,3,5,1,4,1
M,45,4,378,1,2,0,1,3,4,5,0
M,50,0,934,1,5,2,2,0,3,5,4
F,25,17,191,5,5,1,0,0,5,3,5
M,1,1,370,3,2,3,5,5,2,3,2
M,18,11,27,5,1,4,2,0,5,4,2
F,56,15,273,3,0,4,5,0,5,3,4
F,45,4,655,2,5,0,4,5,1,3,5
F,50,19,921,2,5,0,0,0,3,4,5
M,18,5,911,2,5,0,0,4,1,5,4
F,25,6,277,2,3,2,5,2,0,0,4
F,25,11,927,4,2,2,0,2,2,4,5
M,18,17,336,5,2,5,5,3,2,0,0
M,45,7,362,3,3,0,3,4,2,1,0
F,18,12,441,2,3,0,4,5,1,4,1
M,25,1,834,1,3,0,0,0,0,4,0
M,45,1,894,3,4,2,5,2,2,2,5
M,18,17,951,5,0,2,0,0,2,4,3
M,25,11,752,4,2,4,0,0,1,4,4
F,35,1,421,4,0,1,4,2,3,2,1
M,25,11,641,5,4,0,5,2,0,4,3
F,35,18,22,5,3,4,0,0,5,4,0
M,35,17,274,3,3,4,3,5,0,0,3
M,25,6,927,5,3,0,3,3,0,5,5
M,25,18,193,3,4,1,0,0,5,5,4
M,50,0,108,3,5,4,4,5,4,4,4
M,35,8,616,4,2,0,2,0,3,4,3
M,35,3,196,0,1,5,0,0,0,4,4
M,35,17,985,4,5,0,2,5,0,1,5
M,45,4,338,0,5,0,0,0,4,4,1
M,50,17,10,2,4,3,0,0,5,4,0
F,1,15,286,0,1,0,3,0,0,4,1
M,50,16,958,5,1,1,0,0,3,2,4
F,1,3,547,1,5,2,5,2,4,1,4
M,45,17,522,5,1,0,1,5,1,4,0
M,25,4,797,4,2,0,2,2,2,3,3
M,18,19,80,4,4,4,3,4,4,2,0
M,35,17,600,0,3,1,1,3,1,4,2
M,25,13,186,3,0,2,2,0,4,4,1
F,56,11,336,1,4,0,1,1,4,4,0
M,25,5,222,2,1,0,0,4,5,3,5
M,25,10,503,1,5,0,4,5,0,3,5
F,25,15,853,4,2,5,1,0,2,4,5
F,18,5,207,5,3,4,5,0,5,3,4
F,1,17,490,4,5,4,3,0,4,0,5
M,18,14,296,5,1,4,1,4,4,3,3
M,45,8,78,2,4,3,2,0,4,4,0
F,45,17,20,1,2,0,1,5,2,0,4
F,25,4,437,3,4,4,0,4,3,5,0
F,45,15,430,5,3,0,0,0,3,3,3
M,25,0,170,5,3,0,2,2,2,4,4
F,45,11,913,3,1,0,3,3,3,1,5
M,18,17,613,1,1,0,0,0,1,0,4
M,45,0,358,3,1,5,3,0,3,4,3
F,45,5,236,5,2,0,3,4,3,3,4
M,35,8,312,3,0,0,1,3,4,4,5
F,18,9,483,1,2,0,0,4,0,3,0
M,45,13,625,1,3,3,1,0,4,0,1
M,25,12,974,2,0,1,0,0,1,1,4
M,56,1,969,1,5,0,1,3,0,2,5
M,56,6,957,4,3,3,4,5,0,5,0
M,25,11,382,3,4,0,0,4,1,4,0
F,18,8,345,0,1,3,3,4,2,5,4
M,35,20,751,5,1,1,5,3,1,0,3
F,35,2,457,0,1,1,3,0,1,4,5
M,50,9,306,4,0,2,2,0,5,2,5
F,25,7,797,5,3,3,3,0,3,4,5
F,56,3,720,5,2,4,5,2,0,1,3
M,18,18,674,2,4,1,5,3,1,3,3
F,45,18,685,5,2,0,5,3,3,4,4
M,45,15,144,3,5,5,0,0,4,4,0
F,25,2,581,5,2,0,1,3,5,3,4
M,1,19,674,0,1,2,2,0,0,4,5
F,18,3,302,4,5,2,1,5,4,4,0
M,18,15,53,5,3,3,0,1,3,1,0
F,50,11,38,2,1,5,0,4,3,4,1
F,45,2,933,2,5,0,0,0,3,5,0
M,18,7,64,0,3,2,1,1,0,0,0
F,50,2,114,3,4,5,2,0,0,4,4
M,35,5,338,1,2,3,1,1,1,4,0
M,56,4,640,3,4,1,1,1,5,4,3
M,25,12,598,1,2,1,3,3,1,4,1
M,35,8,105,2,4,1,2,5,1,0,0
M,35,19,433,3,2,3,3,3,2,4,0
F,35,1,333,1,4,2,0,5,4,3,0
M,45,12,973,3,0,0,5,0,0,4,0
F,25,1,627,2,2,0,4,5,3,1,5
M,35,4,983,1,3,0,5,0,0,1,3
M,35,9,488,3,5,0,3,3,2,0,3
F,25,7,88,1,1,0,0,5,1,2,4
M,18,5,410,5,2,3,3,2,5,3,0
F,18,20,143,3,3,4,4,5,2,4,4
M,35,5,286,2,5,4,0,0,1,0,2
M,1,8,969,2,1,0,4,4,3,5,0
M,50,14,772,4,5,4,2,0,5,3,4
F,45,17,152,3,4,0,4,3,2,4,1
M,45,11,100,5,2,0,0,2,0,3,3
M,18,2,741,5,5,2,2,0,4,3,1
F,56,9,485,5,0,1,0,0,1,4,0
F,35,4,61,1,3,0,1,1,3,3,0
F,1,2,157,3,3,0,4,0,5,3,5
F,45,18,77,5,3,4,1,1,0,5,5
M,25,17,193,4,0,0,4,1,2,4,5
M,56,9,840,2,5,4,0,0,4,4,5
M,35,11,794,2,4,0,1,2,1,3,0
F,18,13,83,2,0,1,3,3,5,0,1
F,25,15,731,2,5,3,3,2,0,5,4
F,45,4,240,3,5,5,0,0,4,1,0
F,1,14,105,3,0,0,0,0,0,4,0
M,56,7,178,5,2,0,2,5,1,3,3
M,35,4,958,4,4,5,3,1,4,2,0
M,56,0,417,0,3,4,1,5,5,5,4
M,18,20,914,4,5,4,2,5,3,4,5
M,50,7,84,0,0,5,3,3,3,4,4
M,35,7,417,5,3,0,2,0,5,4,3
F,45,12,309,0,2,5,4,0,3,4,5
F,25,0,281,4,4,1,0,0,2,1,3
F,56,4,758,1,0,3,1,1,3,2,0
F,35,17,741,4,5,0,2,0,4,4,4
F,1,2,417,2,3,0,3,0,5,4,1
M,25,0,191,2,5,2,0,0,2,1,0
M,45,5,290,4,1,3,3,0,0,4,0
M,56,19,981,4,5,4,4,0,4,4,0
F,35,2,333,1,3,0,0,0,0,4,5
M,18,0,558,4,5,2,5,4,3,3,0
F,56,17,312,5,1,5,1,0,0,3,4
F,45,12,554,5,3,2,0,0,3,3,5
F,1,6,469,4,3,4,4,2,2,1,4
M,50,7,442,4,1,3,2,5,0,5,5
M,18,2,48,2,0,4,0,0,4,2,2
F,45,2,969,0,3,0,4,2,1,0,4
F,50,14,60,4,3,0,3,4,5,4,1
F,18,15,937,2,3,5,2,5,5,3,2
M,50,17,452,2,0,4,2,0,2,3,3
M,25,14,800,3,0,3,5,3,1,2,5
F,25,9,761,0,4,0,1,2,4,5,5
M,1,18,208,1,2,3,1,4,2,4,3
F,56,13,244,1,5,0,2,0,4,3,4
F,25,1,82,4,3,3,4,0,5,3,3
M,45,15,809,0,4,4,0,5,1,2,0
F,35,7,306,4,0,1,4,3,5,2,5
M,50,4,469,3,2,0,0,3,0,5,2
M,18,9,31,5,2,5,0,4,5,0,5
F,18,15,234,3,1,4,5,3,0,4,0
F,45,8,82,4,1,2,0,0,4,0,1
M,56,4,731,0,0,4,1,5,2,1,2
M,18,4,240,3,2,3,1,5,3,5,0
M,18,12,655,3,4,0,4,2,3,4,0
M,35,18,312,2,0,4,2,2,5,5,5
M,45,8,559,5,5,0,4,3,5,4,2
M,25,13,362,3,4,0,1,4,3,0,5
F,25,4,38,4,3,0,0,0,3,2,1
F,50,6,975,5,3,3,0,0,0,3,3
M,18,8,914,5,3,0,2,0,1,0,3
M,25,8,813,5,0,1,1,4,0,3,3
F,45,14,945,1,1,2,2,5,0,4,5
M,45,15,850,5,3,0,5,3,4,0,2
