14,0,14,0,,,24,0,14,2,14,4,14,2,,,14,0,6,0,26,0,14,3,,,9,0,12,0,45,0,33,0,14,5,,,14,5,1,0,26,0
15,2,15,4,,,36,0,15,2,15,3,15,3,,,15,3,49,0,35,0,15,2,,,35,0,43,0,28,0,16,0,15,5,,,15,0,37,0,22,0
16,1,16,3,,,12,0,16,1,16,4,16,4,,,16,1,28,0,43,0,16,4,,,48,0,4,0,33,0,34,0,16,1,,,16,4,36,0,20,0
17,3,17,5,,,2,0,17,0,17,0,17,4,,,17,5,44,0,11,0,17,5,,,26,0,20,0,10,0,14,0,17,2,,,17,3,14,0,23,0
18,3,18,5,,,4,0,18,3,18,5,18,1,,,18,2,3,0,45,0,18,1,,,14,0,17,0,4,0,45,0,18,0,,,18,3,2,0,48,0
19,1,19,1,,,15,0,19,2,19,5,19,4,,,19,4,24,0,20,0,19,1,,,22,0,22,0,48,0,35,0,19,1,,,19,5,38,0,47,0
20,3,20,0,,,32,0,20,2,20,1,20,5,,,20,2,46,0,8,0,20,0,,,20,0,2,0,12,0,39,0,20,2,,,20,0,23,0,25,0
21,1,21,5,,,27,0,21,5,21,1,21,3,,,21,0,32,0,5,0,21,5,,,12,0,14,0,23,0,8,0,21,2,,,21,0,21,0,4,0
22,5,22,2,,,37,0,22,5,22,0,22,0,,,22,0,5,0,17,0,22,0,,,42,0,7,0,13,0,11,0,22,0,,,22,3,32,0,10,0
23,0,23,3,,,44,0,23,5,23,3,23,5,,,23,5,20,0,3,0,23,3,,,15,0,24,0,44,0,6,0,23,0,,,23,2,30,0,43,0
24,5,24,2,,,14,0,24,5,24,3,24,0,,,24,3,21,0,7,0,24,4,,,21,0,37,0,26,0,30,0,24,0,,,24,4,20,0,41,0
25,1,25,3,,,40,0,25,5,25,1,25,3,,,25,1,48,0,36,0,25,4,,,45,0,5,0,6,0,13,0,25,1,,,25,5,10,0,16,0
26,1,26,3,,,17,0,26,0,26,1,26,2,,,26,0,7,0,25,0,26,2,,,4,0,46,0,43,0,44,0,26,0,,,26,4,47,0,42,0
27,4,27,1,,,25,0,27,3,27,0,27,5,,,27,4,22,0,50,0,27,1,,,19,0,15,0,34,0,20,0,27,5,,,27,2,6,0,38,0
28,4,28,0,,,28,0,28,5,28,1,28,2,,,28,1,25,0,23,0,28,2,,,50,0,27,0,38,0,25,0,28,3,,,28,3,41,0,32,0
29,5,29,0,,,39,0,29,0,29,3,29,5,,,29,0,10,0,38,0,29,1,,,37,0,21,0,31,0,41,0,29,5,,,29,2,46,0,39,0
30,2,30,3,,,16,0,30,5,30,3,30,2,,,30,5,18,0,31,0,30,2,,,10,0,9,0,30,0,28,0,30,2,,,30,5,24,0,12,0
31,3,31,1,,,18,0,31,5,31,0,31,4,,,31,5,27,0,49,0,31,2,,,40,0,11,0,14,0,22,0,31,3,,,31,2,15,0,49,0
32,2,32,3,,,20,0,32,4,32,2,32,0,,,32,4,33,0,19,0,32,1,,,25,0,31,0,46,0,37,0,32,5,,,32,0,40,0,9,0
33,1,33,5,,,50,0,33,0,33,2,33,4,,,33,0,30,0,12,0,33,0,,,27,0,38,0,9,0,31,0,33,4,,,33,3,19,0,8,0
34,2,34,3,,,31,0,34,5,34,0,34,1,,,34,3,41,0,14,0,34,0,,,23,0,16,0,19,0,47,0,34,3,,,34,4,26,0,3,0
35,1,35,4,,,41,0,35,3,35,5,35,1,,,35,3,26,0,37,0,35,3,,,33,0,48,0,42,0,12,0,35,5,,,35,4,18,0,19,0
36,5,36,3,,,10,0,36,1,36,4,36,0,,,36,4,50,0,29,0,36,0,,,16,0,10,0,50,0,50,0,36,1,,,36,4,44,0,34,0
37,0,37,4,,,38,0,37,4,37,4,37,4,,,37,5,12,0,13,0,37,3,,,32,0,32,0,37,0,36,0,37,3,,,37,4,13,0,21,0
38,4,38,4,,,35,0,38,4,38,3,38,4,,,38,2,47,0,4,0,38,0,,,2,0,36,0,21,0,19,0,38,1,,,38,2,28,0,6,0
39,4,39,1,,,48,0,39,5,39,5,39,3,,,39,0,11,0,40,0,39,4,,,24,0,42,0,8,0,21,0,39,1,,,39,2,42,0,40,0
40,4,40,0,,,5,0,40,1,40,3,40,2,,,40,1,9,0,44,0,40,1,,,46,0,45,0,47,0,5,0,40,2,,,40,5,3,0,18,0
41,5,41,0,,,34,0,41,0,41,5,41,4,,,41,3,40,0,41,0,41,5,,,3,0,41,0,18,0,17,0,41,3,,,41,1,48,0,45,0
42,5,42,5,,,22,0,42,5,42,3,42,2,,,42,0,29,0,21,0,42,4,,,47,0,30,0,40,0,46,0,42,1,,,42,5,16,0,24,0
43,1,43,4,,,13,0,43,5,43,3,43,5,,,43,0,15,0,2,0,43,1,,,30,0,6,0,3,0,49,0,43,4,,,43,2,31,0,15,0
44,5,44,5,,,26,0,44,5,44,2,44,5,,,44,3,31,0,18,0,44,3,,,49,0,19,0,16,0,43,0,44,2,,,44,1,7,0,17,0
45,2,45,0,,,30,0,45,1,45,2,45,2,,,45,1,17,0,27,0,45,3,,,43,0,39,0,39,0,15,0,45,3,,,45,5,49,0,28,0
46,5,46,1,,,23,0,46,1,46,3,46,3,,,46,4,13,0,46,0,46,4,,,18,0,28,0,15,0,4,0,46,1,,,46,2,4,0,5,0
47,0,47,5,,,46,0,47,1,47,1,47,1,,,47,1,19,0,32,0,47,2,,,31,0,50,0,24,0,40,0,47,5,,,47,5,34,0,7,0
48,4,48,1,,,33,0,48,2,48,5,48,0,,,48,4,36,0,22,0,48,5,,,8,0,25,0,49,0,38,0,48,3,,,48,5,50,0,44,0
49,5,49,4,,,19,0,49,5,49,1,49,1,,,49,2,38,0,6,0,49,5,,,29,0,35,0,36,0,3,0,49,0,,,49,4,27,0,11,0
50,5,50,3,,,11,0,50,5,50,1,50,5,,,50,1,42,0,10,0,50,2,,,11,0,23,0,5,0,23,0,50,0,,,50,4,8,0,33,0
