35,2,23,0,44,1,43,5,29,2,27,5,0,5,,,1,0,2,3,,,29,3,,,36,1,46,0,18,0,42,3,6,0,,,27,2,18,2,47,2
36,4,27,4,0,2,2,2,25,4,18,0,14,3,,,1,1,49,1,,,39,0,,,17,0,26,1,48,1,48,0,23,5,,,27,5,0,1,3,5
2,0,29,0,18,5,1,4,45,0,40,2,25,4,,,6,3,43,2,,,41,0,,,40,0,27,0,27,4,40,0,41,2,,,27,4,20,5,15,4
47,0,24,5,40,2,28,0,43,0,24,1,0,0,,,21,4,28,3,,,19,4,,,2,3,42,3,29,0,24,0,26,0,,,27,4,36,0,47,1
39,4,19,0,48,4,38,0,41,3,7,5,20,0,,,6,0,23,0,,,39,4,,,18,4,10,1,48,5,23,0,40,2,,,27,2,1,3,16,0
26,1,44,1,6,2,2,0,3,5,29,4,33,5,,,31,0,1,0,,,4,4,,,20,2,29,5,0,0,28,2,20,0,,,27,0,36,0,29,0
44,4,0,1,44,5,0,5,1,3,0,4,31,2,,,40,2,19,2,,,23,2,,,31,2,22,5,36,3,24,0,23,0,,,27,0,10,0,4,0
28,1,3,1,29,5,23,0,27,3,46,3,46,0,,,46,2,44,5,,,25,4,,,31,2,22,0,26,3,15,0,29,2,,,27,3,22,3,13,0
42,0,43,0,0,0,23,0,37,3,38,2,26,3,,,23,0,44,0,,,24,0,,,21,5,16,2,28,0,45,0,20,4,,,27,4,24,2,19,4
25,1,31,5,24,2,13,0,27,0,28,0,48,0,,,20,2,25,1,,,47,0,,,27,0,19,2,0,3,12,0,46,5,,,27,0,4,0,43,1
23,0,0,0,13,0,0,0,46,3,23,5,24,2,,,46,1,31,0,,,24,0,,,0,0,36,2,16,1,0,5,0,0,,,27,5,3,4,8,4
31,4,48,0,18,4,31,0,27,0,29,0,26,0,,,36,0,0,0,,,21,0,,,24,0,48,2,22,0,28,4,46,0,,,27,5,11,0,22,4
23,5,0,4,22,3,45,3,25,0,45,2,47,1,,,8,2,19,3,,,21,5,,,25,2,16,2,9,3,32,2,23,0,,,27,1,36,0,31,5
27,1,22,0,48,4,29,2,0,0,48,0,25,3,,,47,4,2,4,,,26,0,,,43,5,7,3,18,5,46,0,21,3,,,27,4,24,5,49,0
13,0,0,5,44,0,27,0,26,3,0,1,29,5,,,24,0,43,1,,,41,3,,,11,5,13,4,37,5,29,3,46,1,,,27,3,24,0,17,2
45,2,46,1,44,1,4,0,29,0,44,4,25,2,,,27,3,34,3,,,21,0,,,40,0,29,3,16,2,25,2,25,0,,,27,3,45,5,25,4
32,4,13,4,0,0,18,2,37,2,18,0,28,1,,,4,3,20,3,,,2,4,,,10,2,24,0,14,4,25,0,1,0,,,27,4,36,3,31,1
9,0,30,2,18,1,31,3,49,3,35,5,14,5,,,1,0,22,5,,,30,0,,,24,3,23,0,26,0,41,2,46,4,,,27,5,12,0,45,2
45,0,1,5,9,2,11,1,24,4,48,5,44,0,,,36,1,35,0,,,47,0,,,21,0,35,4,19,0,2,4,2,0,,,27,1,10,0,22,3
20,5,35,2,28,5,25,3,31,0,26,3,23,5,,,24,4,46,4,,,1,5,,,10,1,3,3,28,1,42,2,49,0,,,27,2,25,3,47,5
45,0,37,4,48,3,47,0,12,1,14,5,1,3,,,40,3,40,0,,,13,1,,,25,4,35,2,27,0,45,0,17,3,,,27,4,4,5,26,3
47,0,3,0,32,3,19,0,24,0,26,0,25,0,,,24,0,47,0,,,0,3,,,24,2,13,0,19,0,6,0,31,0,,,27,2,34,0,25,3
39,1,35,0,40,0,26,3,22,3,1,5,31,0,,,19,0,19,3,,,0,1,,,10,3,23,1,49,3,19,0,21,3,,,27,4,48,5,0,2
28,0,2,0,0,3,0,0,49,4,21,5,36,3,,,12,5,22,3,,,34,0,,,7,3,48,3,48,0,18,0,43,1,,,27,0,0,0,23,5
3,5,8,4,44,5,48,0,19,1,31,5,26,2,,,42,3,30,5,,,47,5,,,7,2,0,4,28,3,12,1,28,5,,,27,3,18,0,0,0
27,5,47,3,28,5,0,1,25,0,25,4,47,2,,,42,5,2,3,,,32,0,,,11,4,12,4,2,2,46,0,14,0,,,27,4,33,0,30,4
47,0,24,1,27,0,18,5,22,5,0,2,37,4,,,2,4,45,1,,,48,1,,,1,5,5,2,14,1,29,4,48,3,,,27,3,22,5,16,2
46,1,24,5,38,4,3,1,2,2,2,0,16,1,,,2,2,20,2,,,42,0,,,48,1,13,2,17,1,45,0,23,0,,,27,0,31,0,46,0
31,0,13,4,37,5,25,2,22,0,44,0,30,5,,,47,1,47,3,,,33,2,,,19,0,48,4,24,0,15,2,45,3,,,27,3,28,4,0,2
5,2,20,0,47,0,2,5,47,3,35,5,1,0,,,36,2,49,3,,,48,3,,,26,0,5,1,23,4,37,0,49,0,,,27,5,31,5,20,0
29,3,25,2,38,5,49,3,40,2,16,0,44,0,,,11,5,47,3,,,16,3,,,21,5,27,4,26,0,42,1,40,0,,,27,0,44,5,38,5
1,5,20,5,49,0,18,4,46,1,43,3,13,5,,,0,1,3,4,,,20,5,,,49,0,46,1,34,0,47,0,17,0,,,27,4,18,0,41,4
28,3,39,0,0,0,27,4,22,1,16,5,19,5,,,47,1,23,3,,,0,3,,,49,0,25,2,10,0,1,0,24,0,,,27,2,4,2,1,3
28,5,24,0,12,4,49,0,24,1,30,3,5,0,,,3,5,24,0,,,17,0,,,10,3,37,0,16,4,31,2,36,0,,,27,3,0,5,27,3
20,0,30,0,28,0,1,4,17,0,38,4,48,3,,,24,0,49,5,,,41,4,,,28,0,1,3,24,1,13,1,0,3,,,27,4,47,5,49,0
31,4,6,0,49,1,32,5,2,2,0,1,26,0,,,12,0,46,0,,,1,0,,,7,1,30,0,26,5,10,5,46,4,,,27,3,22,1,31,2
18,5,3,0,44,0,45,2,25,1,16,0,28,0,,,43,4,33,2,,,30,0,,,40,0,16,5,24,5,25,0,20,4,,,27,3,24,2,36,1
3,5,21,0,29,2,27,0,24,4,29,0,29,0,,,45,3,23,3,,,34,1,,,17,0,25,0,41,3,3,3,21,3,,,27,2,47,0,46,0
