Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,18,9,362,2,0,0,2
M,18,7,461,0,0,0,4
M,25,19,319,2,0,3,0
M,25,1,900,0,1,3,4
M,35,14,805,2,0,0,0
M,1,9,990,5,0,0,1
F,25,17,313,4,0,3,0
M,35,18,405,3,0,0,3
F,45,14,358,5,0,3,0
F,35,4,790,3,0,2,4
F,56,6,69,0,1,0,3
F,35,16,282,0,3,4,5
M,50,8,460,1,1,3,2
M,35,8,74,0,3,0,2
F,35,20,253,0,0,0,4
M,35,2,358,4,0,2,0
M,50,11,993,1,1,3,3
M,18,3,793,5,3,2,0
M,18,2,100,1,1,0,4
F,56,2,450,2,0,0,0
M,45,13,327,3,0,0,0
M,18,4,302,5,2,0,0
F,45,5,483,2,0,0,0
M,35,20,458,4,5,1,3
M,56,9,325,5,5,3,0
F,18,16,942,0,5,2,5
M,1,14,803,5,0,0,0
M,35,20,992,4,0,2,0
M,18,3,474,0,4,2,1
M,25,14,770,0,0,4,0
F,45,8,937,1,1,3,4
M,18,2,726,0,0,0,0
M,35,12,434,0,0,3,0
F,56,4,652,0,0,4,0
M,45,11,457,4,1,0,2
F,56,5,484,0,0,0,0
F,25,17,991,2,4,0,4
M,25,17,462,0,3,0,2
M,50,0,547,1,0,0,0
M,50,14,840,5,5,5,3
M,45,5,910,5,5,0,0
M,45,8,198,1,1,0,5
M,45,16,949,1,4,0,0
M,25,13,990,5,0,0,3
F,1,4,282,5,0,2,0
F,25,4,82,5,1,5,0
M,45,13,300,3,0,0,0
M,56,3,436,0,3,5,4
F,45,6,551,5,4,3,5
M,18,14,794,0,5,0,4
F,45,9,65,1,1,0,3
F,18,14,50,3,4,0,2
F,1,8,914,1,0,2,4
M,35,3,437,0,0,3,0
M,50,4,376,5,3,3,5
F,25,20,782,3,2,0,0
M,18,10,284,0,0,2,0
F,25,12,170,4,0,0,0
M,56,8,484,4,0,3,4
F,18,4,502,5,0,0,0
M,25,14,62,5,0,0,4
F,18,17,157,0,0,0,0
M,45,16,480,2,0,3,0
F,18,20,262,5,1,2,5
F,45,8,60,2,0,0,0
M,50,10,905,4,1,4,2
F,1,18,534,4,1,4,4
F,35,9,61,0,0,1,4
M,35,19,891,3,0,0,0
F,1,6,891,3,5,3,0
M,25,18,838,4,0,1,4
F,56,13,208,5,5,4,3
M,25,16,360,0,1,0,0
F,45,13,908,1,4,0,3
M,1,5,460,2,1,3,1
F,45,7,581,3,4,4,3
M,45,10,801,1,5,5,4
M,25,14,322,0,0,0,4
F,35,12,782,4,0,0,4
M,56,2,431,4,0,0,4
M,35,11,42,4,5,0,4
F,25,1,474,0,4,0,3
M,35,7,74,0,0,1,0
M,56,15,339,4,0,0,4
M,35,7,805,4,4,5,5
M,45,19,287,1,5,1,0
F,18,20,105,0,0,0,2
M,56,19,705,4,0,2,0
F,25,16,433,0,1,0,0
M,18,6,228,0,0,2,0
F,25,14,406,0,1,3,1
F,1,2,326,5,3,2,4
M,50,15,89,5,5,0,3
M,18,2,56,0,0,3,0
F,18,20,630,0,0,3,0
F,18,0,655,0,2,1,0
M,25,9,61,5,0,2,0
M,50,19,104,0,1,0,4
F,56,7,571,4,4,0,4
F,35,2,336,0,0,0,0
M,25,6,118,3,2,0,3
M,1,4,173,5,0,0,0
F,25,14,919,4,3,0,5
M,35,18,18,3,1,0,5
M,25,17,910,0,0,5,0
F,45,11,494,3,0,0,0
M,56,7,969,1,4,5,3
M,18,8,460,2,0,0,4
M,18,14,933,1,3,4,5
M,45,2,306,5,0,0,3
F,45,5,497,1,5,0,3
M,45,19,984,1,5,0,4
M,35,2,76,1,2,0,0
M,50,9,104,1,0,0,0
F,18,1,530,2,0,1,0
M,25,14,952,5,0,0,5
M,35,19,28,3,1,2,4
M,25,3,131,0,1,5,1
M,18,6,76,0,0,3,4
M,25,4,15,0,4,3,5
M,50,16,279,5,5,0,0
M,35,14,630,5,1,2,2
M,56,18,473,0,2,2,3
M,35,14,132,4,5,5,5
F,25,11,74,4,0,0,4
M,35,16,20,1,2,5,0
M,18,7,924,0,0,0,4
F,35,5,799,0,3,0,4
M,18,2,222,0,5,0,1
M,45,12,977,4,0,0,1
F,1,18,320,5,3,3,4
M,56,9,681,4,0,2,4
M,45,11,481,5,0,0,1
M,18,2,130,0,0,0,0
M,35,17,440,4,0,5,0
M,25,12,290,2,4,0,4
M,25,1,48,0,0,0,4
M,45,6,10,3,5,4,0
M,35,14,120,0,0,0,3
M,35,9,447,4,0,2,5
M,25,16,442,4,3,2,0
F,35,20,452,5,1,0,5
F,18,18,282,2,5,3,3
M,45,2,223,1,0,4,1
F,56,17,596,0,0,3,5
M,1,20,813,5,0,0,4
M,35,8,833,3,0,1,0
M,35,12,495,0,0,0,0
M,18,10,23,0,0,2,0
M,45,16,735,3,5,1,0
M,25,0,627,4,0,0,0
F,18,10,557,0,0,0,3
F,18,12,666,4,1,2,0
M,18,5,378,1,0,4,5
M,35,15,786,4,5,3,3
F,35,7,198,5,3,2,5
M,25,2,381,0,0,0,0
M,45,11,484,3,5,3,1
M,56,7,490,0,3,0,0
M,18,10,550,0,2,3,0
M,25,0,148,0,0,2,0
F,45,17,991,2,0,5,3
M,35,13,990,4,0,3,3
F,25,11,954,0,3,3,4
F,25,17,840,0,4,1,4
M,18,2,794,1,3,0,4
F,35,1,18,3,1,0,0
F,18,16,118,0,0,0,4
F,1,16,331,3,1,0,1
M,25,10,666,0,3,0,4
M,18,17,319,2,3,0,1
M,18,11,640,2,5,3,0
F,25,10,554,0,0,0,3
F,25,4,856,0,3,3,1
M,56,17,850,4,0,0,0
F,18,17,142,0,0,3,0
F,50,0,765,4,3,1,3
M,25,14,378,0,0,2,0
M,25,14,453,0,0,0,4
M,50,6,114,1,0,1,0
M,35,0,871,4,0,3,4
M,35,14,655,5,1,0,1
M,35,15,285,4,0,0,0
M,56,7,10,0,3,1,4
M,18,1,100,0,0,2,0
M,35,10,489,4,0,3,0
M,25,20,446,0,0,0,0
M,35,3,272,0,3,0,4
M,45,16,977,3,0,4,4
M,50,12,988,1,0,0,0
M,25,2,503,0,0,0,0
F,45,20,38,3,4,0,0
M,1,7,498,3,3,3,0
M,18,20,969,5,0,3,0
M,45,16,525,1,5,3,3
M,25,17,764,0,0,0,5
M,18,20,38,1,0,0,0
M,18,0,406,1,3,2,3
M,35,11,522,3,0,3,0
M,45,6,852,1,0,3,0
M,25,8,330,0,1,2,3
M,18,6,871,1,1,0,4
M,25,6,525,0,3,3,0
M,18,3,991,0,5,1,0
M,35,16,88,0,3,0,3
M,25,7,981,0,0,5,0
M,50,2,930,1,0,0,0
M,18,8,198,1,3,0,0
M,56,8,306,5,5,2,3
F,45,13,245,1,5,5,0
F,45,9,228,1,4,0,3
M,25,12,910,3,1,1,1
F,35,8,436,3,0,5,0
F,56,17,952,0,2,0,0
M,18,12,571,2,0,1,0
M,45,18,486,4,1,5,0
M,25,7,805,0,0,0,0
M,56,1,630,2,0,0,0
M,25,5,454,0,0,0,0
M,35,11,90,5,4,3,4
M,25,10,78,0,1,2,5
M,25,20,130,0,0,0,0
M,45,20,813,3,0,3,0
M,25,7,80,0,0,3,0
F,56,0,469,4,0,3,0
M,25,2,194,0,0,3,1
M,35,6,110,3,0,1,0
F,45,20,618,5,0,3,0
F,50,16,69,0,1,0,4
M,45,2,985,1,5,0,4
F,35,7,952,4,0,3,0
M,35,4,891,4,0,3,0
F,45,15,421,0,1,3,0
F,35,14,424,0,3,2,3
M,25,5,894,4,3,1,2
M,1,20,122,5,3,1,3
M,45,18,450,4,0,0,0
M,45,4,53,3,0,3,0
M,45,16,222,1,0,2,0
M,18,13,708,3,4,5,0
M,25,20,381,5,0,0,0
F,35,20,750,0,3,0,5
M,1,20,990,5,3,0,3
F,25,9,27,5,0,0,0
M,45,3,965,5,0,0,0
M,35,3,815,2,0,1,0
M,50,1,520,2,3,1,0
F,56,14,790,4,0,5,4
M,45,12,836,5,5,0,0
M,18,16,130,0,5,0,3
F,56,6,875,4,1,2,2
F,50,0,917,1,0,0,0
F,25,20,910,0,1,0,4
F,1,20,751,3,1,0,2
F,56,14,935,0,0,0,4
M,35,9,201,3,0,3,0
F,35,3,805,4,2,0,5
M,35,8,555,1,2,0,5
F,50,14,261,0,0,3,0
M,50,17,809,4,3,1,0
F,35,1,206,0,0,0,4
M,56,7,70,4,0,0,4
M,45,0,544,0,4,0,4
F,25,6,30,0,0,0,1
M,18,1,284,0,0,0,4
M,18,11,17,5,1,0,3
M,18,16,605,0,5,0,3
M,35,5,90,0,0,3,0
M,25,3,730,0,1,1,2
M,35,6,178,4,0,3,0
M,35,6,20,1,5,3,0
F,25,3,446,0,4,1,0
M,25,0,173,4,0,2,5
M,18,5,441,1,1,2,4
F,25,2,928,0,0,1,0
M,35,16,535,2,0,2,0
M,25,20,600,0,0,3,0
M,25,2,10,5,0,1,5
M,18,3,224,0,0,2,0
F,18,18,175,3,4,0,2
M,35,1,113,0,0,0,4
M,45,0,90,2,0,0,5
M,45,17,902,1,1,4,4
M,35,20,446,0,0,0,0
F,35,17,149,3,0,0,3
F,45,4,891,3,0,3,0
M,56,0,280,2,0,1,0
M,25,0,469,0,1,0,4
M,18,14,452,0,2,0,4
M,1,14,708,3,3,0,2
M,18,20,313,5,2,4,0
M,25,5,228,0,4,5,0
F,45,2,700,0,0,2,0
M,18,3,965,5,2,3,1
M,25,6,231,0,0,5,0
F,25,1,549,5,0,2,3
F,25,10,141,0,1,1,5
M,25,2,652,0,0,3,0
M,18,9,559,0,5,1,0
M,45,17,30,1,0,4,0
M,18,7,782,0,0,2,0
M,50,1,100,0,0,3,0
M,18,4,115,0,0,0,0
M,50,16,65,1,0,0,0
M,50,8,796,1,3,0,4
M,50,16,22,1,0,0,0
F,25,6,525,0,0,0,4
M,1,7,988,5,0,3,0
F,50,6,64,1,0,1,0
F,45,1,969,0,0,0,0
M,25,20,113,0,0,0,3
M,35,20,660,3,0,0,0
F,35,20,349,0,3,0,4
M,35,7,346,0,0,0,0
F,45,2,209,5,0,0,0
M,35,7,797,0,0,3,0
M,35,9,830,4,0,4,3
F,18,1,48,0,0,5,0
M,25,14,379,0,2,1,0
F,25,14,236,3,3,3,4
F,45,7,62,0,1,3,5
M,18,5,309,0,5,3,0
M,18,10,924,0,5,0,5
M,35,12,906,0,0,2,0
F,1,6,672,3,1,1,5
M,1,11,244,2,1,0,3
M,45,12,539,3,4,0,2
M,25,0,474,5,0,1,3
M,35,3,38,0,0,5,0
F,18,2,178,1,3,0,4
M,45,0,959,2,0,3,0
F,35,3,146,0,0,5,0
M,1,15,940,1,0,0,4
M,50,0,765,1,1,2,3
M,25,0,440,0,4,2,5
M,18,10,105,0,0,1,1
F,18,14,997,0,0,0,5
M,45,17,450,1,1,0,3
F,45,7,951,3,4,0,5
F,18,4,917,0,0,4,0
M,18,20,666,1,0,3,3
F,50,8,672,1,0,4,1
M,45,3,558,3,0,0,4
M,45,1,63,1,0,1,0
M,56,16,352,0,3,0,5
F,56,9,959,4,1,0,5
M,18,20,916,0,0,2,4
M,18,7,431,0,0,0,5
M,18,19,830,5,0,1,0
M,56,12,437,0,1,3,5
M,45,7,544,0,0,4,0
M,18,18,433,2,5,2,5
F,35,16,655,3,3,0,4
F,45,1,30,2,0,2,0
M,1,3,89,2,1,3,3
M,45,8,402,1,4,0,0
F,18,8,462,4,4,2,2
F,18,2,432,0,4,2,3
F,18,3,980,5,3,1,5
F,1,9,731,5,3,3,1
M,35,3,85,2,0,3,0
M,45,15,303,2,0,0,4
M,50,3,460,5,5,1,1
M,45,4,469,5,0,2,0
M,18,3,662,2,3,0,2
F,25,10,602,0,1,5,4
F,56,6,935,3,1,3,2
M,56,6,880,0,0,1,1
M,50,15,813,5,1,4,3
M,56,0,281,0,0,0,0
M,45,16,469,3,4,0,0
M,25,4,84,5,0,3,3
M,18,0,49,0,0,5,0
M,18,4,758,0,0,0,1
F,18,0,700,0,5,3,2
M,56,3,908,0,2,0,3
M,18,0,207,0,0,2,0
F,50,6,136,1,0,1,0
M,18,5,878,0,4,2,5
M,50,2,582,1,0,0,0
M,35,20,194,5,4,2,3
M,45,4,175,2,0,0,0
M,50,3,484,5,5,3,4
F,50,6,493,0,0,0,1
F,56,1,307,4,5,0,3
M,56,9,949,4,1,2,1
M,35,3,760,4,0,1,1
M,18,7,581,0,4,0,4
M,35,3,735,2,0,3,0
M,25,5,494,0,3,1,5
M,35,3,497,4,5,1,5
M,18,20,609,0,2,0,0
F,35,12,104,3,0,0,0
M,25,20,457,5,0,3,0
M,25,3,301,0,0,2,0
M,1,19,433,1,1,4,3
F,18,9,253,2,5,0,0
M,50,2,360,0,0,0,0
M,18,20,300,0,4,0,3
M,18,0,275,0,5,2,4
M,56,5,495,4,0,2,4
M,35,5,220,0,0,3,0
F,18,20,942,0,5,0,1
F,35,9,322,3,1,2,4
M,35,14,577,3,3,1,5
M,35,15,984,2,0,4,4
M,18,1,777,5,1,0,2
M,18,6,613,0,0,4,3
M,35,9,802,3,0,4,5
M,25,6,104,0,0,3,4
F,18,10,841,0,5,3,0
M,18,0,48,0,0,0,0
M,1,19,232,3,3,1,0
M,56,7,982,4,0,1,0
M,18,2,325,0,0,0,2
M,35,18,629,0,0,2,0
M,35,17,381,5,1,3,3
M,56,14,577,0,0,2,4
M,25,11,321,5,1,5,2
F,18,2,503,0,5,0,0
M,18,13,326,4,4,0,0
M,56,20,927,5,5,0,4
M,25,0,245,0,0,2,0
M,50,0,77,0,0,0,4
M,25,20,300,0,4,4,0
F,56,4,60,0,0,3,0
M,18,3,466,0,5,0,4
M,45,2,301,1,4,2,0
M,18,20,772,1,0,5,1
F,25,14,113,4,0,1,0
M,35,14,68,4,0,3,0
F,56,17,775,4,1,2,3
M,35,18,66,4,5,5,0
F,25,17,944,0,0,4,3
M,18,0,497,0,0,0,0
F,25,0,474,0,0,3,0
M,25,12,122,0,0,0,0
M,45,7,346,3,1,0,5
F,35,14,735,3,0,2,0
M,25,17,434,0,0,3,0
M,25,14,523,0,0,0,1
M,45,2,319,1,0,2,4
M,18,0,459,2,5,0,4
M,25,14,802,0,4,0,3
F,56,18,652,4,0,2,0
M,25,11,228,3,2,2,0
M,45,8,21,2,0,0,0
M,50,16,152,3,0,0,0
M,1,15,484,2,1,3,5
M,18,18,971,0,3,3,5
F,56,5,547,4,4,2,2
M,25,0,857,0,0,3,0
M,50,10,232,0,5,0,1
M,25,12,207,0,0,0,0
M,35,13,347,3,0,3,4
M,56,1,382,0,2,3,0
M,45,0,498,3,0,4,5
M,45,13,658,2,0,3,3
M,50,7,495,0,0,3,0
M,45,16,494,1,4,0,4
F,18,4,30,5,3,1,2
M,35,9,875,4,0,0,0
M,25,17,722,4,3,5,0
M,45,16,132,2,0,0,0
M,1,12,666,2,1,0,2
F,56,20,485,4,0,0,3
M,25,14,27,5,1,3,5
M,25,7,967,0,0,0,0
M,25,14,85,5,0,0,0
M,1,20,764,5,0,3,0
M,18,10,471,0,0,0,0
M,25,10,613,0,0,0,3
F,56,16,432,0,2,4,2
F,18,11,488,1,0,0,3
M,56,17,435,4,4,0,3
M,56,19,622,0,0,0,0
M,35,16,111,4,4,3,1
M,25,8,631,5,1,0,3
M,45,9,131,5,0,3,0
M,18,13,530,5,2,2,1
M,56,15,836,4,0,0,0
F,25,6,313,0,0,0,0
F,45,14,498,0,0,0,3
M,25,2,924,0,0,1,1
M,50,15,450,4,3,0,3
F,25,10,166,0,0,5,0
F,25,13,292,3,3,0,3
M,35,7,720,2,0,4,4
M,50,15,20,4,3,3,0
M,25,11,971,5,0,0,0
M,50,9,554,4,5,0,0
M,1,6,850,2,1,3,1
F,18,7,843,1,0,4,0
F,50,2,968,1,0,1,5
M,18,2,905,0,4,4,4
F,50,0,560,2,3,0,3
M,18,14,613,2,0,3,0
M,56,18,761,0,0,2,3
M,56,12,226,2,0,0,0
M,56,2,612,0,0,3,5
M,1,8,300,5,0,5,0
M,35,15,778,4,2,0,0
F,56,4,323,4,0,3,3
M,45,15,503,1,5,0,5
F,35,4,69,0,0,2,0
F,45,6,20,4,0,0,0
M,1,18,196,3,5,4,0
M,18,4,121,0,1,2,5
F,25,14,431,0,0,3,0
F,25,0,927,0,3,3,5
M,18,16,201,3,1,0,5
M,35,20,777,4,0,3,5
M,25,9,972,5,0,5,0
M,1,2,12,5,0,0,3
F,56,5,41,0,0,3,0
M,18,8,290,0,0,2,3
M,35,16,445,0,3,0,1
M,35,1,539,0,0,0,0
M,35,12,65,3,0,0,3
M,35,7,280,3,0,3,0
M,35,15,286,4,5,0,5
M,35,11,680,5,4,1,0
M,45,10,674,0,0,0,0
F,35,5,941,4,0,3,0
F,25,12,904,0,0,0,0
F,35,20,813,3,0,0,3
M,18,12,236,0,0,0,4
F,18,16,878,1,0,1,3
M,50,2,431,2,4,3,0
M,25,14,302,0,0,3,0
M,18,16,946,1,1,3,2
F,35,19,555,3,1,2,3
M,45,2,462,0,0,0,4
M,25,20,488,0,0,2,0
F,45,20,226,3,0,4,5
M,18,15,551,1,3,0,3
F,18,2,581,0,0,0,0
M,45,0,913,5,4,1,5
M,56,13,927,4,4,0,3
F,45,19,50,5,0,5,4
F,45,2,997,1,0,3,0
M,18,16,466,0,1,3,3
F,18,1,228,3,1,0,5
M,56,1,969,2,0,0,0
M,45,20,658,5,4,2,0
M,25,17,410,0,0,4,0
F,25,3,535,5,0,0,0
F,35,8,347,3,0,4,0
M,25,7,786,0,1,0,5
M,18,12,88,0,0,5,0
M,18,13,347,5,1,2,5
M,25,13,956,3,2,2,3
F,35,11,434,5,4,4,2
F,56,14,522,1,4,4,4
M,18,11,758,5,1,5,4
M,35,13,337,3,0,4,0
F,18,15,279,1,3,3,3
M,35,16,272,2,4,2,2
M,35,16,937,0,0,0,0
M,25,19,109,4,0,3,0
F,18,19,200,1,0,3,0
M,35,11,986,2,0,1,3
F,35,2,906,5,1,0,4
M,56,9,18,4,0,0,0
M,18,4,701,1,0,3,0
M,18,1,741,0,0,3,4
M,25,1,244,5,0,0,0
F,18,17,604,0,0,2,0
M,25,9,81,5,0,0,0
M,35,13,450,4,0,0,0
M,25,14,320,4,0,5,0
M,25,1,986,0,0,3,0
F,50,4,602,4,3,2,2
F,25,3,45,0,0,5,0
F,25,9,537,4,0,4,0
M,1,20,972,1,0,3,1
M,45,20,580,5,4,2,2
M,25,6,750,0,4,5,4
M,18,7,956,0,3,0,4
F,45,5,245,2,0,3,4
F,18,9,297,3,1,5,3
M,50,7,905,3,0,0,0
M,56,17,309,4,0,1,3
F,25,5,525,0,1,3,2
M,25,15,522,3,2,1,0
M,18,2,377,0,4,2,4
M,25,7,988,5,0,0,0
F,56,4,211,0,2,3,4
F,25,11,143,3,3,5,1
F,25,5,326,0,0,2,3
M,18,0,15,5,1,2,2
F,18,4,143,0,0,3,0
M,18,3,778,0,5,0,3
M,45,9,181,3,0,3,0
F,1,20,927,2,1,0,3
M,25,4,502,0,0,0,0
M,45,8,911,1,5,5,4
M,25,7,190,4,0,0,0
F,45,11,23,5,0,3,4
M,45,5,905,0,0,2,4
M,1,9,12,5,0,3,0
F,25,8,605,4,3,3,3
M,45,18,700,2,0,3,5
F,25,3,863,0,1,4,4
F,50,1,338,2,3,0,0
M,18,7,539,0,0,0,0
M,18,16,952,0,0,0,2
M,25,7,912,4,0,0,2
M,45,15,206,2,0,0,0
F,45,0,836,1,1,0,1
F,35,8,744,2,4,5,1
M,35,11,485,3,3,2,4
M,25,20,912,5,0,2,0
M,45,3,764,1,0,3,5
M,35,8,445,3,0,0,0
M,56,1,786,0,2,5,4
F,18,5,380,4,4,0,5
F,50,11,580,1,1,0,4
M,45,15,537,1,0,1,4
M,25,20,221,0,0,3,0
M,35,3,910,0,0,3,0
M,25,6,916,2,0,0,5
M,18,3,85,5,1,4,3
M,45,2,120,1,0,0,0
F,35,9,240,4,0,0,4
F,18,16,544,0,4,3,3
F,35,4,535,5,1,3,4
M,18,11,923,5,0,2,2
M,18,15,965,3,1,2,3
F,35,13,991,3,0,0,5
M,35,13,836,4,2,2,5
M,25,4,540,0,0,0,0
M,50,16,525,3,0,2,4
M,35,13,740,3,0,2,5
M,56,1,118,0,0,5,3
F,18,1,557,2,3,5,4
M,18,2,98,0,4,0,0
F,18,8,924,4,4,0,2
F,50,17,743,1,1,4,5
M,56,16,152,0,2,0,0
F,50,0,524,1,0,3,0
M,25,4,235,0,0,0,0
M,50,2,471,1,4,2,3
M,18,17,309,0,2,2,1
M,18,14,852,4,4,3,3
F,35,0,27,5,4,0,3
F,50,16,633,1,1,4,5
M,35,3,563,4,0,0,0
F,45,20,735,1,5,2,4
M,45,6,833,3,5,2,0
M,18,6,923,2,0,1,0
M,25,12,103,0,3,0,5
M,25,0,488,0,0,2,0
M,25,3,61,0,0,0,0
M,45,17,987,1,0,4,0
F,25,6,658,0,3,4,0
M,56,17,427,4,5,3,0
M,56,20,314,1,4,5,5
F,18,16,894,0,0,0,4
F,50,7,427,4,5,3,4
M,45,2,110,1,0,5,4
M,25,7,947,0,0,0,0
F,18,14,110,0,4,0,0
M,56,20,625,0,2,0,0
M,18,16,280,0,0,3,0
M,45,3,540,1,0,0,4
M,35,12,986,4,0,4,0
M,18,3,312,0,0,3,0
M,56,15,794,4,0,2,0
M,50,6,939,2,5,0,0
F,56,12,286,4,0,2,0
M,50,17,211,2,3,2,0
F,25,12,27,2,2,0,0
F,56,15,811,4,4,4,3
F,56,8,915,3,5,0,0
M,45,15,972,4,1,5,5
F,56,9,965,2,0,2,0
M,35,7,744,0,0,3,0
M,50,8,144,1,1,2,5
F,50,1,297,2,3,5,2
M,18,17,992,0,4,3,0
M,18,3,339,2,0,0,0
M,45,11,234,3,0,0,0
F,45,0,434,3,0,0,0
F,25,20,891,5,0,5,0
M,45,13,840,3,5,5,0
F,25,7,378,0,0,0,0
M,35,20,813,0,0,0,0
M,35,17,758,2,4,2,0
F,35,0,346,4,2,1,4
M,45,4,770,5,0,0,0
F,56,20,87,1,4,0,5
M,1,10,113,3,3,0,4
M,35,6,502,3,3,5,3
M,56,13,377,3,5,0,3
M,25,4,549,2,5,5,1
F,25,0,421,5,0,2,0
M,35,9,281,4,0,0,0
M,25,16,109,0,0,4,0
F,50,14,805,0,1,0,2
M,45,9,471,3,0,3,2
M,1,20,127,5,3,0,3
F,18,16,530,0,1,5,3
M,25,20,220,0,0,3,5
F,18,2,486,2,0,2,1
F,18,2,631,5,3,2,3
M,18,6,37,2,0,0,4
M,25,6,322,3,2,4,0
M,35,11,372,3,0,0,4
M,25,5,931,2,2,1,0
M,25,5,904,0,4,3,4
M,18,17,70,2,5,1,3
M,45,9,834,5,4,0,5
F,50,3,45,5,1,3,1
M,18,13,744,2,0,3,0
M,25,4,210,5,0,0,0
F,50,19,194,5,5,5,0
M,50,18,417,4,3,3,3
M,18,0,977,1,3,1,0
M,56,6,549,0,3,0,4
M,25,6,327,0,4,0,0
M,35,20,480,3,1,0,1
M,56,15,630,0,3,0,3
M,25,1,633,5,0,0,0
M,45,6,309,1,5,0,4
M,45,18,465,5,0,0,0
F,25,1,503,0,3,2,1
M,45,20,345,3,0,0,0
F,56,7,279,0,3,0,5
M,35,7,434,0,0,3,0
F,45,14,128,4,0,0,0
F,25,7,917,0,0,0,0
F,18,18,956,0,1,4,2
