Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
M,18,3,474,4,3,0,5,2,5,3,2
M,25,14,770,3,0,5,0,3,4,2,2
F,45,8,937,3,3,4,5,4,1,4,2
M,18,2,726,1,4,0,0,2,0,3,4
M,35,12,434,1,1,0,0,4,0,0,0
F,56,4,652,1,3,0,0,3,2,2,0
M,45,11,457,0,3,2,4,0,3,0,0
F,56,5,484,0,4,1,1,4,0,5,3
F,25,17,991,2,5,4,4,3,3,5,0
M,25,17,462,3,1,0,3,1,2,5,2
M,50,0,547,2,0,5,0,0,5,2,0
M,50,14,840,5,1,0,0,0,4,3,4
M,45,5,910,5,1,5,2,4,5,5,1
M,45,8,198,3,3,2,4,2,4,0,3
M,45,16,949,1,4,2,0,2,3,3,0
M,25,13,990,3,4,1,1,4,4,5,0
F,1,4,282,5,2,0,0,0,2,1,0
F,25,4,82,1,4,0,2,4,4,3,2
M,45,13,300,2,3,0,4,5,0,2,2
M,56,3,436,3,4,0,2,3,1,5,2
F,45,6,551,3,5,5,1,0,0,3,0
M,18,14,794,1,3,4,0,1,5,4,0
F,45,9,65,5,1,4,2,3,5,4,0
F,18,14,50,1,2,3,4,0,2,2,2
F,1,8,914,4,5,0,2,4,2,2,2
M,35,3,437,3,4,0,0,2,0,3,2
M,50,4,376,1,4,2,4,0,5,4,4
F,25,20,782,0,0,0,0,4,2,2,0
M,18,10,284,0,4,4,0,4,0,3,5
F,25,12,170,1,4,0,0,3,4,4,2
M,56,8,484,3,4,4,2,4,2,1,0
F,18,4,502,0,4,3,0,4,1,1,0
M,25,14,62,4,0,0,3,4,1,4,4
F,18,17,157,0,0,0,4,0,4,1,2
M,45,16,480,5,0,2,0,3,3,4,4
F,18,20,262,5,5,1,4,4,3,1,2
F,45,8,60,3,5,0,0,0,5,4,0
M,50,10,905,3,2,2,4,2,3,3,4
F,1,18,534,0,3,4,5,3,0,2,0
F,35,9,61,5,5,2,1,3,4,5,1
M,35,19,891,2,0,0,0,4,4,5,3
F,1,6,891,3,1,1,1,4,1,3,0
M,25,18,838,4,5,1,1,2,3,4,5
F,56,13,208,5,1,3,2,4,5,3,3
M,25,16,360,1,4,5,2,2,0,1,0
F,45,13,908,1,2,3,4,3,2,5,0
M,1,5,460,4,2,2,3,0,0,5,1
F,45,7,581,0,2,3,0,3,2,5,3
M,45,10,801,3,3,3,3,0,4,5,2
M,25,14,322,1,0,1,4,4,4,2,0
F,35,12,782,0,0,0,0,0,3,2,3
M,56,2,431,1,5,5,0,0,1,0,0
M,35,11,42,1,4,2,5,4,4,3,0
F,25,1,474,2,1,5,5,0,5,0,2
M,35,7,74,3,3,0,0,2,5,2,0
M,56,15,339,3,4,4,5,4,1,0,0
M,35,7,805,3,5,0,5,2,0,0,4
M,45,19,287,4,2,1,1,2,0,1,3
F,18,20,105,0,3,2,4,5,4,2,5
M,56,19,705,2,4,0,0,4,0,0,3
F,25,16,433,0,4,0,2,5,1,3,1
M,18,6,228,4,4,0,0,4,5,2,5
F,25,14,406,1,2,5,3,5,5,0,1
F,1,2,326,4,5,5,1,0,2,2,4
M,50,15,89,4,1,0,0,0,4,2,5
M,18,2,56,0,4,0,0,0,0,5,0
F,18,20,630,3,0,0,0,5,3,2,4
F,18,0,655,1,5,5,0,5,4,0,3
M,25,9,61,5,4,3,4,1,1,4,4
M,50,19,104,0,3,0,1,3,1,4,1
F,56,7,571,4,0,2,3,0,0,5,2
F,35,2,336,1,4,0,5,3,2,0,0
M,25,6,118,0,5,1,3,0,1,5,1
M,1,4,173,5,0,0,0,4,1,0,4
F,25,14,919,2,1,0,0,0,4,2,3
M,35,18,18,0,3,0,4,4,3,0,1
M,25,17,910,3,3,0,0,4,5,5,0
F,45,11,494,2,0,5,3,0,2,0,1
M,56,7,969,4,1,4,5,2,4,1,0
M,18,8,460,4,4,0,2,1,0,2,5
M,18,14,933,2,1,3,2,1,0,5,1
M,45,2,306,1,4,1,1,3,5,2,0
F,45,5,497,4,5,4,2,0,0,5,0
M,45,19,984,3,3,1,3,2,2,3,5
M,35,2,76,3,0,0,3,2,5,3,5
M,50,9,104,3,5,4,4,5,0,3,3
F,18,1,530,4,5,4,5,0,3,0,0
M,25,14,952,5,0,2,1,3,0,5,2
M,35,19,28,0,3,2,5,5,5,0,5
M,25,3,131,1,2,4,3,0,1,3,0
M,18,6,76,1,5,0,3,3,4,2,1
M,25,4,15,2,1,3,1,5,4,2,5
M,50,16,279,1,1,4,3,1,5,0,4
M,35,14,630,3,3,2,4,4,5,5,3
M,56,18,473,0,3,2,2,0,1,2,1
M,35,14,132,4,3,0,0,1,1,1,3
F,25,11,74,1,3,2,2,0,1,2,1
M,35,16,20,4,5,5,0,1,3,4,2
M,18,7,924,1,5,5,1,0,1,0,0
F,35,5,799,0,1,0,1,0,2,4,1
M,18,2,222,0,1,0,3,4,2,1,2
M,45,12,977,3,0,4,1,4,1,5,4
F,1,18,320,4,5,0,2,0,0,4,0
M,56,9,681,2,0,0,0,0,1,4,4
M,45,11,481,2,2,1,3,4,5,0,0
M,18,2,130,0,4,0,0,4,1,2,4
M,35,17,440,3,3,1,0,0,3,3,5
M,25,12,290,4,4,2,3,3,3,1,1
M,25,1,48,1,4,0,0,4,2,3,3
M,45,6,10,1,1,0,0,0,3,2,3
M,35,14,120,4,3,4,1,0,3,0,3
M,35,9,447,1,4,0,3,4,1,3,4
M,25,16,442,2,0,3,4,0,1,1,0
F,35,20,452,4,3,1,4,3,3,3,2
F,18,18,282,0,2,5,0,0,0,1,0
M,45,2,223,0,2,2,5,3,3,4,3
F,56,17,596,5,5,3,1,0,1,3,0
M,1,20,813,4,4,0,0,0,0,5,0
M,35,8,833,1,4,0,0,3,0,1,2
M,35,12,495,2,4,0,0,4,4,0,2
M,18,10,23,3,0,0,0,4,3,0,1
M,45,16,735,1,1,4,2,2,0,5,0
M,25,0,627,1,3,2,2,0,3,5,0
F,18,10,557,0,2,0,0,4,5,1,0
F,18,12,666,0,2,0,1,1,2,5,3
M,18,5,378,3,5,4,3,4,1,3,0
M,35,15,786,4,1,0,2,1,2,5,0
F,35,7,198,3,1,5,2,3,4,0,3
M,25,2,381,3,0,0,5,0,3,4,0
M,45,11,484,3,1,0,3,2,2,4,1
M,56,7,490,4,4,0,0,1,3,0,4
M,18,10,550,4,5,0,2,4,1,1,4
M,25,0,148,3,4,0,0,0,1,2,5
F,45,17,991,3,5,4,0,3,3,2,0
M,35,13,990,3,5,3,5,4,4,3,2
F,25,11,954,5,5,0,3,1,5,4,1
F,25,17,840,2,0,0,5,5,3,0,1
M,18,2,794,0,3,3,1,2,4,4,1
F,35,1,18,4,2,0,2,5,0,0,2
F,18,16,118,1,0,0,5,4,5,1,1
F,1,16,331,1,2,1,3,3,5,3,0
M,25,10,666,3,5,0,1,0,2,2,0
M,18,17,319,1,2,4,3,4,2,5,4
M,18,11,640,4,3,3,3,5,1,1,4
F,25,10,554,4,5,4,5,4,1,5,4
F,25,4,856,0,2,0,5,2,2,2,0
M,56,17,850,4,5,0,4,0,2,5,0
F,18,17,142,4,4,0,0,4,3,2,4
F,50,0,765,5,2,2,2,1,5,0,4
M,25,14,378,1,0,0,5,3,3,3,4
M,25,14,453,2,4,1,0,3,0,4,0
M,50,6,114,0,4,4,0,2,0,1,0
M,35,0,871,1,5,5,1,4,0,1,3
M,35,14,655,1,2,0,3,0,4,0,1
M,35,15,285,2,5,0,0,3,0,3,0
M,56,7,10,4,5,0,0,4,1,0,2
M,18,1,100,1,0,0,0,0,3,0,0
M,35,10,489,3,3,3,4,4,2,3,1
M,25,20,446,3,5,0,0,4,2,0,4
M,35,3,272,0,3,0,4,4,1,0,1
M,45,16,977,0,5,4,2,2,3,2,2
M,50,12,988,0,0,1,3,4,2,3,0
M,25,2,503,1,3,0,0,4,1,3,2
F,45,20,38,5,2,0,0,3,3,5,4
M,1,7,498,0,0,0,0,2,2,1,3
M,18,20,969,3,3,0,5,2,3,3,0
M,45,16,525,5,5,5,0,0,0,5,4
M,25,17,764,4,4,4,2,4,0,0,3
M,18,20,38,0,4,4,0,3,2,5,3
M,18,0,406,2,2,2,3,5,4,3,0
M,35,11,522,4,0,0,0,3,1,3,0
M,45,6,852,1,3,4,5,0,5,1,4
M,25,8,330,4,1,1,2,2,4,0,0
M,18,6,871,2,3,0,1,4,1,1,4
M,25,6,525,3,1,0,4,4,0,5,2
M,18,3,991,5,3,0,1,4,3,0,0
M,35,16,88,4,4,5,4,2,5,2,3
M,25,7,981,4,4,0,5,4,2,3,3
M,50,2,930,1,5,0,0,0,3,2,0
M,18,8,198,4,5,3,4,4,4,2,4
M,56,8,306,4,5,5,3,0,2,2,0
F,45,13,245,1,5,3,0,0,3,1,5
F,45,9,228,5,1,4,5,0,1,0,4
M,25,12,910,0,2,0,5,4,4,5,1
F,35,8,436,3,3,0,0,0,0,4,0
F,56,17,952,3,5,0,5,4,1,0,0
M,18,12,571,5,4,3,3,3,5,4,2
M,45,18,486,0,2,0,2,5,1,1,2
M,25,7,805,3,3,0,0,5,0,4,0
M,56,1,630,3,3,2,0,4,0,1,0
M,25,5,454,5,5,0,0,4,3,2,0
M,35,11,90,0,0,5,5,4,5,5,2
M,25,10,78,2,3,0,2,2,4,0,3
M,25,20,130,0,5,2,4,4,2,4,0
M,45,20,813,0,0,0,0,4,0,4,3
M,25,7,80,4,0,0,4,0,0,3,3
F,56,0,469,3,5,0,0,0,5,0,0
M,25,2,194,2,1,0,2,2,5,2,1
M,35,6,110,5,0,1,4,0,1,0,3
F,45,20,618,5,0,0,0,4,1,0,0
F,50,16,69,3,3,0,1,2,1,5,0
M,45,2,985,4,4,2,4,0,4,4,4
F,35,7,952,0,3,1,0,0,3,0,0
M,35,4,891,3,0,4,0,4,4,5,4
F,45,15,421,4,2,3,3,2,2,1,0
F,35,14,424,1,2,1,2,4,4,1,4
M,25,5,894,3,1,0,4,4,4,4,1
M,1,20,122,0,4,0,2,5,4,0,0
M,45,18,450,1,4,0,0,0,3,4,1
M,45,4,53,2,0,1,5,0,3,2,0
M,45,16,222,0,3,1,0,4,2,2,2
M,18,13,708,4,4,0,2,4,4,0,0
M,25,20,381,3,4,0,1,0,3,2,0
F,35,20,750,2,1,1,4,1,1,4,2
M,1,20,990,3,2,5,3,2,4,3,0
F,25,9,27,0,3,3,0,0,4,2,0
M,45,3,965,4,0,0,2,2,4,2,0
M,35,3,815,0,5,4,0,0,3,2,0
M,50,1,520,2,0,2,5,4,4,0,3
F,56,14,790,5,2,3,2,0,0,2,0
M,45,12,836,5,2,0,2,0,3,5,0
M,18,16,130,2,1,0,0,2,1,0,1
F,56,6,875,0,3,2,0,4,5,4,2
F,50,0,917,2,3,2,0,1,3,0,0
F,25,20,910,2,3,3,4,5,2,2,2
F,1,20,751,5,3,0,3,4,5,5,5
F,56,14,935,0,2,0,0,0,0,2,5
M,35,9,201,1,2,4,2,4,3,2,3
F,35,3,805,3,5,5,4,4,0,0,3
M,35,8,555,0,5,2,5,4,1,0,0
F,50,14,261,4,2,0,5,3,5,3,1
M,50,17,809,5,3,0,3,4,3,0,0
F,35,1,206,2,2,1,4,4,2,1,3
M,56,7,70,0,5,1,1,2,1,1,3
M,45,0,544,0,5,0,4,0,1,3,4
F,25,6,30,2,3,0,3,0,1,4,3
M,18,1,284,3,0,0,2,0,1,1,4
M,18,11,17,4,4,0,0,5,2,3,0
M,18,16,605,1,1,0,2,2,3,3,4
M,35,5,90,1,4,0,5,0,1,4,0
M,25,3,730,2,3,0,4,2,3,3,1
M,35,6,178,5,5,2,4,0,5,5,3
M,35,6,20,3,3,4,2,4,1,2,1
F,25,3,446,4,5,0,0,1,3,0,0
M,25,0,173,2,0,0,5,4,3,0,4
M,18,5,441,2,3,4,2,5,3,1,3
F,25,2,928,3,4,0,0,0,5,4,2
M,35,16,535,3,5,3,5,4,1,5,4
M,25,20,600,3,3,0,0,5,0,1,0
M,25,2,10,1,1,5,4,0,3,1,4
M,18,3,224,2,0,0,0,0,5,3,3
F,18,18,175,0,1,0,4,3,1,2,2
M,35,1,113,4,3,1,2,4,0,1,0
M,45,0,90,0,5,3,2,4,1,2,2
M,45,17,902,5,3,4,2,3,3,0,3
M,35,20,446,0,0,0,0,3,2,3,0
F,35,17,149,3,2,4,1,0,4,3,2
F,45,4,891,2,5,4,0,4,4,3,0
M,56,0,280,0,0,0,5,3,3,2,4
M,25,0,469,0,3,5,3,2,3,4,2
M,18,14,452,4,2,0,3,2,4,3,3
M,1,14,708,0,1,2,3,0,5,5,3
M,18,20,313,1,5,5,2,5,3,4,0
M,25,5,228,4,2,1,3,0,5,2,0
F,45,2,700,2,4,0,0,4,2,1,4
M,18,3,965,3,3,1,3,0,2,4,5
M,25,6,231,1,0,0,0,3,4,2,0
F,25,1,549,1,4,2,1,0,0,4,0
F,25,10,141,2,3,0,2,5,4,5,5
M,25,2,652,4,0,0,0,0,0,4,4
M,18,9,559,4,2,3,0,2,0,5,2
M,45,17,30,2,3,0,0,4,5,1,1
M,18,7,782,3,0,0,0,1,3,4,2
M,50,1,100,2,3,0,0,0,3,5,1
M,18,4,115,0,0,0,0,0,3,0,3
M,50,16,65,5,3,0,0,0,1,2,0
M,50,8,796,1,5,0,2,1,0,1,0
M,50,16,22,4,4,5,0,5,0,3,2
F,25,6,525,1,5,0,2,3,4,0,1
M,1,7,988,0,5,0,0,4,5,3,0
F,50,6,64,1,5,4,3,3,1,1,1
F,45,1,969,5,4,0,0,4,3,3,1
M,25,20,113,3,2,0,1,0,4,5,2
M,35,20,660,4,5,5,0,4,3,5,0
F,35,20,349,4,5,0,5,5,2,0,4
M,35,7,346,1,3,0,4,0,4,2,0
F,45,2,209,4,0,0,0,0,1,4,0
M,35,7,797,2,5,0,4,5,4,2,0
M,35,9,830,1,4,0,1,4,2,0,3
F,18,1,48,0,4,5,0,4,5,0,0
M,25,14,379,3,5,0,2,1,0,2,2
F,25,14,236,2,4,1,5,2,1,4,4
F,45,7,62,5,2,0,1,5,3,3,2
M,18,5,309,2,3,0,0,1,2,4,1
M,18,10,924,4,3,0,2,0,0,5,0
M,35,12,906,5,4,0,0,4,3,4,0
F,1,6,672,2,3,1,2,3,5,3,4
M,1,11,244,3,1,3,0,3,2,3,2
M,45,12,539,5,2,4,1,3,3,3,2
M,25,0,474,4,4,1,3,4,3,0,0
M,35,3,38,5,3,0,0,1,1,5,0
F,18,2,178,0,5,0,2,1,3,4,1
M,45,0,959,4,5,0,0,4,1,5,0
F,35,3,146,4,5,0,0,1,3,2,0
M,1,15,940,0,5,1,2,0,1,4,0
M,50,0,765,5,4,2,2,5,5,0,2
M,25,0,440,3,5,0,1,2,0,5,0
M,18,10,105,1,0,0,5,3,1,3,3
F,18,14,997,0,4,0,0,3,2,4,5
M,45,17,450,5,4,3,0,0,2,0,1
F,45,7,951,3,5,3,1,0,3,1,4
F,18,4,917,1,3,0,0,0,0,0,0
M,18,20,666,3,5,4,1,3,3,0,3
F,50,8,672,0,5,2,3,4,1,1,4
M,45,3,558,5,3,2,4,5,5,3,5
M,45,1,63,2,4,0,0,4,2,1,5
M,56,16,352,2,1,0,5,3,3,2,0
F,56,9,959,1,3,0,4,5,1,2,2
M,18,20,916,0,4,0,0,4,3,4,0
M,18,7,431,3,0,0,4,4,3,4,2
M,18,19,830,3,4,0,0,2,1,1,0
M,56,12,437,3,3,0,4,0,0,4,0
M,45,7,544,4,0,0,3,3,3,0,3
M,18,18,433,2,5,5,4,0,2,3,5
F,35,16,655,4,5,1,1,1,5,4,1
F,45,1,30,2,5,4,4,4,1,3,0
M,1,3,89,5,1,4,2,5,1,1,5
M,45,8,402,3,4,3,4,4,1,0,3
F,18,8,462,1,1,4,0,0,1,3,5
F,18,2,432,5,2,0,0,3,0,5,4
F,18,3,980,1,4,0,2,0,3,3,1
F,1,9,731,4,2,2,3,1,2,3,2
M,35,3,85,5,0,0,0,3,3,0,2
M,45,15,303,1,2,4,0,0,4,3,2
M,50,3,460,4,0,1,3,2,5,5,2
M,45,4,469,5,4,0,0,5,2,0,2
M,18,3,662,1,1,5,3,3,0,0,1
F,25,10,602,0,3,5,2,3,5,1,1
F,56,6,935,0,3,1,4,2,2,1,5
M,56,6,880,5,0,1,3,0,3,3,5
M,50,15,813,0,1,0,2,2,0,1,2
M,56,0,281,2,4,0,0,0,3,3,0
M,45,16,469,3,4,2,0,0,5,0,4
M,25,4,84,0,4,0,0,4,5,1,2
M,18,0,49,4,0,0,4,0,0,4,4
M,18,4,758,4,0,5,1,0,0,5,3
F,18,0,700,0,0,0,1,1,3,5,0
M,56,3,908,1,3,0,5,4,0,5,0
M,18,0,207,0,4,0,0,4,3,2,1
F,50,6,136,5,3,4,3,0,5,3,4
M,18,5,878,3,5,0,1,3,1,4,4
M,50,2,582,2,0,2,0,0,3,3,2
M,35,20,194,5,5,0,3,5,1,3,5
M,45,4,175,3,0,0,0,0,1,0,0
M,50,3,484,4,4,1,3,1,2,4,1
F,50,6,493,0,0,1,1,3,1,2,2
F,56,1,307,3,1,0,3,1,0,2,2
M,56,9,949,1,2,0,3,2,1,3,3
M,35,3,760,3,2,5,3,3,3,5,0
M,18,7,581,3,0,5,2,2,0,2,0
M,35,3,735,0,0,3,4,4,4,3,2
M,25,5,494,2,1,0,4,4,4,5,0
M,35,3,497,3,5,3,4,4,5,0,2
M,18,20,609,3,0,5,5,0,5,5,3
F,35,12,104,3,4,5,3,0,1,3,0
M,25,20,457,1,4,0,4,1,4,1,1
M,25,3,301,1,0,0,0,0,3,3,5
M,1,19,433,5,4,0,0,1,0,2,5
F,18,9,253,3,2,5,1,0,1,2,0
M,50,2,360,4,4,1,0,0,2,1,0
M,18,20,300,5,1,3,4,3,2,3,5
M,18,0,275,1,3,0,1,1,0,0,5
M,56,5,495,4,3,5,0,0,2,5,1
M,35,5,220,5,5,1,0,5,5,1,0
F,18,20,942,2,4,3,5,4,1,0,2
F,35,9,322,5,3,5,2,4,5,1,0
M,35,14,577,5,4,2,2,3,4,4,0
M,35,15,984,4,0,4,5,2,5,2,4
M,18,1,777,2,3,2,4,4,1,2,0
M,18,6,613,3,4,0,1,2,4,3,3
M,35,9,802,5,0,1,2,0,1,0,3
M,25,6,104,0,3,0,0,4,3,1,0
F,18,10,841,5,1,0,5,0,3,2,4
M,18,0,48,0,5,0,5,3,2,0,0
M,1,19,232,2,1,4,2,1,1,0,0
M,56,7,982,1,0,1,0,3,1,4,3
M,18,2,325,3,0,0,5,5,5,0,1
M,35,18,629,2,4,2,0,3,2,3,0
M,35,17,381,1,1,5,0,5,2,5,5
M,56,14,577,3,0,1,2,0,1,0,3
M,25,11,321,5,3,1,4,0,2,0,5
F,18,2,503,4,3,0,0,1,4,3,1
M,18,13,326,2,5,4,3,3,3,4,1
M,56,20,927,4,3,0,2,3,5,5,4
M,25,0,245,5,2,0,0,3,2,0,0
M,50,0,77,0,4,0,0,0,4,3,0
M,25,20,300,5,2,3,4,5,2,1,1
F,56,4,60,4,3,0,3,3,4,4,0
M,18,3,466,0,3,3,1,2,4,3,1
M,45,2,301,2,5,0,0,3,3,5,5
M,18,20,772,0,2,4,2,3,2,1,1
F,25,14,113,4,4,0,3,3,0,5,5
M,35,14,68,1,5,0,0,0,0,2,4
F,56,17,775,0,1,2,0,4,0,4,0
M,35,18,66,4,3,0,0,5,5,4,0
F,25,17,944,4,5,4,2,3,5,2,3
M,18,0,497,4,5,1,5,1,4,3,0
F,25,0,474,4,3,0,3,3,4,1,3
M,25,12,122,1,3,0,0,1,2,5,0
M,45,7,346,3,3,0,4,2,5,0,2
F,35,14,735,2,5,2,0,4,2,5,0
M,25,17,434,2,0,0,4,4,1,2,4
M,25,14,523,4,2,5,1,0,0,5,4
